RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Noah Gray,1,4,66,16.5,43.0,10.8,43.0,10.8,23,5.8,0,0.0,0,4,0.111,4,0,1,3,1,1,0,0,2,0,0,0,0,18.6
2,Jonnu Smith,1,9,87,9.7,29.0,3.2,36.0,4.0,58,6.4,11,1.2,3,11,0.275,9,0,4,4,0,0,0,0,1,1,0,0,0,14.7
3,George Kittle,1,6,82,13.7,51.0,8.5,51.0,8.5,31,5.2,13,2.2,0,6,0.231,6,0,2,3,2,1,0,0,1,0,0,0,0,14.2
4,Trey McBride,1,12,133,11.1,61.0,5.1,90.0,7.5,72,6.0,19,1.6,1,15,0.441,12,0,1,7,1,0,0,0,0,0,0,0,0,13.3
5,Chig Okonkwo,1,1,70,70.0,9.0,9.0,9.0,9.0,61,61.0,44,44.0,0,1,0.04,1,0,0,1,1,1,1,1,1,0,0,0,0,13.0
6,Austin Hooper,1,4,59,14.8,52.0,13.0,52.0,13.0,7,1.8,0,0.0,0,4,0.10800000000000001,4,0,0,2,1,1,0,0,1,0,0,0,0,11.9
7,Luke Schoonmaker,1,3,55,18.3,29.0,9.7,26.0,8.7,26,8.7,2,0.7,0,4,0.125,3,0,0,2,2,0,0,0,1,0,0,0,0,11.5
8,T.J. Hockenson,1,7,114,16.3,77.0,11.0,96.0,13.7,37,5.3,9,1.3,0,9,0.281,7,0,0,4,3,1,0,0,0,0,0,0,0,11.4
9,Mark Andrews,1,5,44,8.8,28.0,5.6,28.0,5.6,16,3.2,5,1.0,0,5,0.23800000000000002,5,0,1,2,0,0,0,0,1,1,2,0,0,10.6
10,Zach Ertz,1,6,38,6.3,33.0,5.5,74.0,12.3,5,0.8,2,0.3,0,8,0.235,6,0,2,1,0,0,0,0,1,0,0,0,0,9.8
