RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Cole Kmet,1,5,70,14.0,27.0,5.4,27.0,5.4,43,8.6,13,2.6,1,5,0.192,5,0,1,2,2,1,0,0,2,0,0,0,0,19.0
2,George Kittle,1,5,58,11.6,43.0,8.6,52.0,10.4,15,3.0,1,0.2,0,6,0.222,5,0,2,2,1,0,0,0,2,0,0,0,0,17.8
3,Mark Andrews,1,3,66,22.0,49.0,16.3,56.0,18.7,17,5.7,1,0.3,0,4,0.16,4,1,1,3,1,1,0,0,1,0,0,0,0,12.6
4,Sam LaPorta,1,1,52,52.0,20.0,20.0,20.0,20.0,32,32.0,0,0.0,0,1,0.037000000000000005,1,0,0,1,1,1,1,1,1,0,0,0,0,11.2
5,Hunter Henry,1,3,41,13.7,14.0,4.7,26.0,8.7,27,9.0,4,1.3,1,5,0.161,3,0,1,1,1,1,0,0,1,0,0,0,0,10.1
6,Trey McBride,1,8,96,12.0,66.0,8.3,66.0,8.3,30,3.8,10,1.3,0,8,0.25,8,0,0,4,1,0,0,0,0,0,0,0,0,9.6
7,Evan Engram,1,10,102,10.2,58.0,5.8,58.0,5.8,44,4.4,13,1.3,0,10,0.28600000000000003,10,0,0,4,1,0,0,0,0,0,0,0,1,8.2
8,Cade Otton,1,2,15,7.5,13.0,6.5,45.0,22.5,2,1.0,0,0.0,0,6,0.16699999999999998,2,0,1,0,0,0,0,0,1,0,0,0,0,7.5
9,Dawson Knox,1,1,12,12.0,12.0,12.0,12.0,12.0,0,0.0,0,0.0,0,1,0.043,1,0,1,1,0,0,0,0,1,0,0,0,0,7.2
10,Brock Bowers,1,9,71,7.9,26.0,2.9,53.0,5.9,45,5.0,16,1.8,2,10,0.27,9,0,1,3,0,0,0,0,0,0,0,0,0,7.1
11,Kyle Pitts,1,3,70,23.3,27.0,9.0,43.0,14.3,43,14.3,18,6.0,0,5,0.172,3,0,1,2,1,1,1,1,0,0,0,0,0,7.0
12,Zach Ertz,1,4,68,17.0,49.0,12.3,46.0,11.5,19,4.8,5,1.3,0,5,0.152,4,0,1,4,2,0,0,0,0,0,0,0,0,6.8
13,Grant Calcaterra,1,4,67,16.8,23.0,5.8,23.0,5.8,44,11.0,3,0.8,0,4,0.16699999999999998,4,0,0,2,2,1,0,0,0,0,0,0,0,6.7
14,Noah Fant,1,6,63,10.5,30.0,5.0,30.0,5.0,33,5.5,9,1.5,0,6,0.125,6,0,0,4,0,0,0,0,0,0,0,0,0,6.3
15,Foster Moreau,1,2,54,27.0,31.0,15.5,31.0,15.5,23,11.5,0,0.0,0,2,0.053,2,0,0,2,1,1,1,1,0,0,0,0,0,5.4
16,Dalton Kincaid,1,6,51,8.5,11.0,1.8,33.0,5.5,40,6.7,18,3.0,0,7,0.304,6,0,0,2,0,0,0,0,0,0,0,0,0,5.1
17,Ja'Tavion Sanders,1,5,49,9.8,21.0,4.2,42.0,8.4,28,5.6,12,2.4,0,7,0.18899999999999997,6,1,0,2,1,0,0,0,0,0,0,0,0,4.9
