RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Kyle Pitts,1,4,91,22.8,36.0,9.0,39.0,9.8,55,13.8,27,6.8,1,5,0.179,5,1,0,2,2,2,1,1,2,0,0,0,0,21.1
2,Cade Otton,1,9,81,9.0,42.0,4.7,44.0,4.9,39,4.3,20,2.2,1,10,0.217,9,0,3,2,1,0,0,0,2,0,0,0,0,20.1
3,George Kittle,1,6,128,21.3,57.0,9.5,74.0,12.3,71,11.8,38,6.3,0,7,0.28,6,0,1,5,3,2,1,1,1,0,0,0,0,18.8
4,Travis Kelce,1,10,90,9.0,58.0,5.8,78.0,7.8,32,3.2,3,0.3,0,12,0.34299999999999997,11,1,3,4,1,0,0,0,1,0,0,0,0,15.0
5,Adam Trautman,1,4,85,21.3,53.0,13.3,53.0,13.3,32,8.0,0,0.0,0,4,0.105,4,0,1,4,1,1,0,0,1,0,0,0,0,14.5
6,Tucker Kraft,1,3,78,26.0,31.0,10.3,31.0,10.3,47,15.7,36,12.0,1,3,0.111,3,0,1,1,1,1,1,1,1,0,0,0,0,13.8
7,Trey McBride,1,9,124,13.8,81.0,9.0,76.0,8.4,43,4.8,12,1.3,0,11,0.33299999999999996,9,0,0,5,1,1,0,0,0,0,0,0,0,12.4
8,David Njoku,1,5,61,12.2,53.0,10.6,60.0,12.0,8,1.6,2,0.4,0,7,0.171,5,1,0,2,2,0,0,0,1,0,0,0,0,12.1
9,Sam LaPorta,1,6,48,8.0,3.0,0.5,3.0,0.5,45,7.5,22,3.7,1,6,0.33299999999999996,6,0,3,2,1,0,0,0,1,0,0,0,0,10.8
10,Tyler Conklin,1,3,42,14.0,26.0,8.7,42.0,14.0,16,5.3,6,2.0,0,4,0.16,3,0,1,2,1,0,0,0,1,0,0,0,0,10.2
11,Mark Andrews,1,5,36,7.2,29.0,5.8,29.0,5.8,7,1.4,2,0.4,0,5,0.14300000000000002,5,0,2,1,0,0,0,0,1,0,0,0,0,9.6
12,Evan Engram,1,4,36,9.0,28.0,7.0,35.0,8.8,8,2.0,4,1.0,0,5,0.16699999999999998,4,0,1,2,0,0,0,0,1,0,0,0,0,9.6
13,Dalton Kincaid,1,4,31,7.8,11.0,2.8,42.0,10.5,20,5.0,3,0.8,0,7,0.21899999999999997,4,0,2,2,0,0,0,0,1,0,0,0,0,9.1
14,Josh Oliver,1,2,30,15.0,8.0,4.0,8.0,4.0,22,11.0,5,2.5,0,2,0.087,2,0,1,1,1,0,0,0,1,0,0,0,0,9.0
15,Zach Ertz,1,7,77,11.0,63.0,9.0,104.0,14.9,14,2.0,0,0.0,0,11,0.324,7,0,1,5,1,0,0,0,0,0,0,0,0,7.7
16,Brock Wright,1,1,8,8.0,2.0,2.0,2.0,2.0,6,6.0,0,0.0,0,1,0.055999999999999994,1,0,1,0,0,0,0,0,1,0,0,0,0,6.8
17,Nate Adkins,1,1,3,3.0,3.0,3.0,3.0,3.0,0,0.0,0,0.0,0,1,0.026000000000000002,1,0,1,0,0,0,0,0,1,0,0,0,0,6.3
18,Brenton Strange,1,5,59,11.8,30.0,6.0,30.0,6.0,29,5.8,22,4.4,1,5,0.16699999999999998,5,0,0,2,2,0,0,0,0,0,0,0,0,5.9
19,Grant Calcaterra,1,3,58,19.3,29.0,9.7,29.0,9.7,29,9.7,0,0.0,0,3,0.158,3,0,0,3,1,0,0,0,0,0,0,0,0,5.8
20,Brock Bowers,1,5,58,11.6,29.0,5.8,29.0,5.8,29,5.8,5,1.0,0,5,0.185,5,0,0,3,0,0,0,0,0,0,0,0,0,5.8
21,Mike Gesicki,1,7,73,10.4,54.0,7.7,56.0,8.0,19,2.7,0,0.0,0,8,0.222,7,0,1,3,1,0,0,0,0,0,0,0,1,5.3
