,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
19,Zack Moss,1,4,13.0,3.3,7.0,1.8,6,1.5,0,0,0.0,0,0,0,0,0,0,5,3,3,1,7
20,Trey Sermon,1,17,88.0,5.2,30.0,1.8,58,3.4,3,1,-1.0,0,2,0,0,0,0,19,0,0,0,0
21,Keaton Mitchell,1,9,73.0,8.1,50.0,5.6,23,2.6,3,0,0.0,0,4,1,0,0,0,24,2,2,0,0
22,Kevin Harris,1,4,25.0,6.3,4.0,1.0,21,5.3,1,1,-2.0,18,1,0,0,0,0,18,0,0,0,0
23,Brandon Bolden,1,2,25.0,12.5,0.0,0.0,0,0.0,0,1,-1.0,26,1,1,0,0,0,26,0,0,0,0
24,David Montgomery,1,17,85.0,5.0,32.0,1.9,53,3.1,1,0,0.0,0,2,0,0,0,0,13,2,3,0,2
25,Tyler Goodson,1,11,69.0,6.3,45.0,4.1,24,2.2,0,0,0.0,0,2,1,1,0,0,31,2,2,1,3
26,D'Andre Swift,1,18,74.0,4.1,58.0,3.2,16,0.9,1,1,-3.0,0,2,0,0,0,0,11,2,3,1,2
27,Latavius Murray,1,5,11.0,2.2,-1.0,-0.2,12,2.4,1,1,-4.0,2,0,0,0,0,0,8,0,0,0,0
28,Aaron Jones,1,13,53.0,4.1,39.0,3.0,14,1.1,0,3,-3.0,0,1,1,0,0,0,20,4,4,1,4
29,Jaylen Warren,1,10,40.0,4.0,23.0,2.3,17,1.7,0,0,0.0,0,1,0,0,0,0,11,5,6,0,7
30,De'Von Achane,1,9,32.0,3.6,16.0,1.8,16,1.8,0,1,-2.0,0,1,0,0,0,0,10,3,3,0,13
31,Roschon Johnson,1,5,36.0,7.2,25.0,5.0,11,2.2,0,0,0.0,0,1,1,0,0,0,22,4,6,0,13
32,Cordarrelle Patterson,1,5,-2.0,-0.4,-3.0,-0.6,1,0.2,0,1,-5.0,0,0,0,0,0,0,3,1,3,2,0
33,Travis Etienne Jr.,1,10,31.0,3.1,13.0,1.3,18,1.8,2,1,-2.0,0,0,0,0,0,0,7,4,6,0,9
34,Ty Johnson,1,9,54.0,6.0,34.0,3.8,20,2.2,0,0,0.0,0,1,0,0,0,0,11,1,1,0,0
35,Tony Pollard,1,11,52.0,4.7,32.0,2.9,20,1.8,0,1,-3.0,0,1,0,0,0,0,11,2,3,0,1
36,Chase Brown,1,7,23.0,3.3,14.0,2.0,9,1.3,1,1,-1.0,0,0,0,0,0,0,6,3,3,0,9
37,Tyler Allgeier,1,14,45.0,3.2,15.0,1.1,30,2.1,0,2,-3.0,0,0,0,0,0,0,8,1,1,0,5
38,Isaiah Spiller,1,16,50.0,3.1,18.0,1.1,32,2.0,2,1,-3.0,0,0,0,0,0,0,8,0,0,0,0
39,Samaje Perine,1,6,37.0,6.2,9.0,1.5,28,4.7,1,0,0.0,0,1,0,0,0,0,12,1,1,0,2
40,Ezekiel Elliott,1,11,25.0,2.3,10.0,0.9,15,1.4,0,1,-1.0,0,0,0,0,0,0,5,5,6,1,6
41,Ameer Abdullah,1,6,32.0,5.3,11.0,1.8,21,3.5,1,0,0.0,0,0,0,0,0,0,9,2,2,0,0
42,Austin Ekeler,1,5,9.0,1.8,0.0,0.0,9,1.8,0,0,0.0,0,0,0,0,0,0,6,4,6,0,19
43,Michael Carter,1,3,27.0,9.0,24.0,8.0,3,1.0,0,0,0.0,0,1,0,0,0,0,19,3,3,1,2
44,Saquon Barkley,1,9,14.0,1.6,4.0,0.4,10,1.1,0,1,-2.0,0,0,0,0,0,0,4,2,2,0,1
45,Tyjae Spears,1,9,30.0,3.3,14.0,1.6,16,1.8,0,1,-5.0,0,0,0,0,0,0,9,1,1,0,2
46,Chris Rodriguez Jr.,1,10,35.0,3.5,18.0,1.8,17,1.7,0,1,-2.0,0,1,0,0,0,0,11,0,0,0,0
47,Antonio Gibson,1,4,15.0,3.8,8.0,2.0,7,1.8,0,0,0.0,0,0,0,0,0,0,8,5,5,0,4
48,Jerome Ford,1,8,20.0,2.5,4.0,0.5,16,2.0,2,2,-4.0,0,0,0,0,0,0,9,4,5,1,5
49,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,2
50,Jamaal Williams,1,8,24.0,3.0,13.0,1.6,11,1.4,0,0,0.0,0,0,0,0,0,0,8,1,1,0,0
51,Justice Hill,1,5,23.0,4.6,21.0,4.2,2,0.4,2,0,0.0,0,0,0,0,0,0,8,0,1,0,0
52,Matt Breida,1,3,10.0,3.3,7.0,2.3,3,1.0,0,0,0.0,0,0,0,0,0,0,5,2,3,0,1
53,Kenneth Gainwell,1,6,21.0,3.5,12.0,2.0,9,1.5,0,0,0.0,0,0,0,0,0,0,8,0,1,0,0
54,Kareem Hunt,1,7,8.0,1.1,5.0,0.7,3,0.4,0,2,-2.0,0,0,0,0,0,0,3,1,1,0,2
55,Jordan Mason,1,5,20.0,4.0,4.0,0.8,16,3.2,0,1,-6.0,0,1,0,0,0,0,17,0,0,0,0
56,Javonte Williams,1,12,27.0,2.3,10.0,0.8,17,1.4,0,1,-3.0,0,0,0,0,0,0,8,2,2,0,0
57,Israel Abanikanda,1,4,8.0,2.0,3.0,0.8,5,1.3,0,0,0.0,0,0,0,0,0,0,6,2,2,0,2
58,Jaleel McLaughlin,1,2,2.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,3,1,9
59,Breece Hall,1,6,12.0,2.0,5.0,0.8,7,1.2,0,1,-1.0,0,0,0,0,0,0,5,1,2,0,0
60,Dare Ogunbowale,1,1,17.0,17.0,9.0,9.0,8,8.0,0,0,0.0,0,1,0,0,0,0,17,0,1,0,0
61,Zach Charbonnet,1,4,16.0,4.0,6.0,1.5,10,2.5,0,0,0.0,0,0,0,0,0,0,6,0,1,0,0
62,Royce Freeman,1,6,16.0,2.7,14.0,2.3,2,0.3,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
63,Najee Harris,1,12,33.0,2.8,16.0,1.3,17,1.4,1,2,-4.0,0,1,0,0,0,0,15,0,0,0,0
64,Chase Edmonds,1,3,13.0,4.3,11.0,3.7,2,0.7,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
65,Miles Sanders,1,6,2.0,0.3,-4.0,-0.7,6,1.0,1,2,-5.0,0,0,0,0,0,0,3,2,2,1,6
66,Rico Dowdle,1,3,4.0,1.3,0.0,0.0,4,1.3,0,1,-2.0,0,0,0,0,0,0,5,2,3,0,0
67,Trayveon Williams,1,1,10.0,10.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,10,1,1,0,1
68,Khalil Herbert,1,6,8.0,1.3,3.0,0.5,5,0.8,0,2,-6.0,0,0,0,0,0,0,7,1,1,0,0
69,Pierre Strong Jr.,1,2,2.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0
70,Dalvin Cook,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
71,Derrick Henry,1,16,9.0,0.6,-6.0,-0.4,15,0.9,1,4,-15.0,0,0,0,0,0,0,6,4,4,0,1
72,Joshua Kelley,1,5,22.0,4.4,10.0,2.0,12,2.4,1,0,0.0,0,1,0,0,0,0,11,1,1,0,1
73,Jeff Wilson Jr.,1,2,5.0,2.5,4.0,2.0,1,0.5,0,0,0.0,0,0,0,0,0,0,5,1,2,1,1
74,Eric Gray,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,4,0,1
75,D'Ernest Johnson,1,2,5.0,2.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
76,Hunter Luepke,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
77,Dameon Pierce,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
78,Patrick Taylor Jr.,1,1,6.0,6.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,2,2,2,0
79,Kene Nwangwu,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
80,Malik Davis,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Chris Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Godwin Igwebuike,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Jonathan Williams,1,1,-2.0,-2.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,0,1,0,0
86,Tank Bigsby,1,1,-2.0,-2.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,0,0,0,0
87,Bijan Robinson,1,7,11.0,1.6,1.0,0.1,10,1.4,1,3,-4.0,0,0,0,0,0,0,9,1,3,0,0
88,D'Onta Foreman,1,6,-6.0,-1.0,-10.0,-1.7,4,0.7,0,3,-10.0,0,0,0,0,0,0,2,0,0,0,0
89,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Brittain Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Alex Armah Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Raheem Blackshear,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Jonathan Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Jordan Mims,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Brian Robinson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Chris Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Khari Blasingame,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Boston Scott,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Rhamondre Stevenson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,DeeJay Dallas,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,AJ Dillon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Jake Funk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Sean Tucker,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Alexander Mattison,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Adam Prentice,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Travis Homer,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Michael Burton,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Craig Reynolds,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Jakob Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Kenyan Drake,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Kendre Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Josh Jacobs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Isiah Pacheco,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Emanuel Wilson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
133,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
134,Deuce Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
135,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
