,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
40,Jaleel McLaughlin,1,7,30.0,4.3,20.0,2.9,10,1.4,0,0,0.0,0,0,0,0,0,0,9,2,2,0,1
41,Rachaad White,1,7,26.0,3.7,16.0,2.3,10,1.4,1,0,0.0,0,0,0,0,0,0,8,3,4,0,2
42,Justice Hill,1,8,35.0,4.4,23.0,2.9,12,1.5,1,1,-1.0,0,2,0,0,0,0,10,3,3,0,1
43,Dameon Pierce,1,13,34.0,2.6,9.0,0.7,25,1.9,0,3,-7.0,0,0,0,0,0,0,8,0,0,0,0
44,Darrynton Evans,1,9,32.0,3.6,19.0,2.1,13,1.4,0,1,-5.0,0,2,0,0,0,0,12,1,1,0,2
45,David Montgomery,1,6,14.0,2.3,8.0,1.3,6,1.0,0,2,-3.0,0,0,0,0,0,0,6,1,1,0,0
46,Chris Brooks,1,6,28.0,4.7,3.0,0.5,25,4.2,1,2,-5.0,0,1,1,0,0,0,28,0,0,0,0
47,Chris Rodriguez Jr.,1,4,23.0,5.8,18.0,4.5,5,1.3,1,0,0.0,0,1,0,0,0,0,13,0,0,0,0
48,Raheem Blackshear,1,5,18.0,3.6,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,9,1,1,0,0
49,Jerick McKinnon,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,5,0,9
50,Zach Charbonnet,1,2,5.0,2.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,2,2,0,3
51,D'Ernest Johnson,1,1,19.0,19.0,14.0,14.0,5,5.0,0,0,0.0,0,1,0,0,0,0,19,0,0,0,0
52,Emari Demercado,1,2,11.0,5.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,0
53,Kenneth Gainwell,1,2,13.0,6.5,7.0,3.5,6,3.0,0,0,0.0,0,1,0,0,0,0,12,1,2,0,0
54,Boston Scott,1,2,2.0,1.0,0.0,0.0,2,1.0,0,1,-7.0,0,0,0,0,0,0,9,1,1,0,0
55,Clyde Edwards-Helaire,1,2,7.0,3.5,5.0,2.5,2,1.0,1,0,0.0,0,0,0,0,0,0,7,1,1,0,0
56,Cam Akers,1,1,8.0,8.0,7.0,7.0,1,1.0,0,0,0.0,0,0,0,0,0,0,8,1,1,0,7
57,Dalvin Cook,1,3,12.0,4.0,6.0,2.0,6,2.0,0,0,0.0,0,0,0,0,0,0,8,1,1,0,2
58,Ronnie Rivers,1,3,9.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,0
59,Matt Breida,1,4,13.0,3.3,7.0,1.8,6,1.5,0,0,0.0,0,0,0,0,0,0,6,0,1,0,0
60,Devine Ozigbo,1,3,5.0,1.7,2.0,0.7,3,1.0,1,1,-3.0,0,0,0,0,0,0,4,1,1,0,0
61,Rico Dowdle,1,3,12.0,4.0,5.0,1.7,7,2.3,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
62,Chase Brown,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,1,1,1,0
63,Kendre Miller,1,2,-1.0,-0.5,-3.0,-1.5,2,1.0,0,1,-4.0,0,0,0,0,0,0,3,1,2,0,12
64,Mike Boone,1,1,11.0,11.0,8.0,8.0,3,3.0,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0
65,Zach Evans,1,4,10.0,2.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
66,Ke'Shawn Vaughn,1,6,9.0,1.5,2.0,0.3,7,1.2,1,1,-6.0,0,0,0,0,0,0,7,0,2,1,0
67,Ty Montgomery II,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,3
68,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
69,Zamir White,1,2,2.0,1.0,0.0,0.0,2,1.0,0,0,0.0,0,0,0,0,0,0,1,2,2,0,0
70,Tank Bigsby,1,3,2.0,0.7,-1.0,-0.3,3,1.0,0,1,-3.0,0,0,0,0,0,0,3,1,1,0,2
71,Cordarrelle Patterson,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
72,Michael Carter,1,1,5.0,5.0,3.0,3.0,2,2.0,0,0,0.0,0,0,0,0,0,0,5,0,1,0,0
73,Joshua Kelley,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,0
74,Trayveon Williams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
75,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
76,Michael Burton,1,2,2.0,1.0,1.0,0.5,1,0.5,0,1,-1.0,0,0,0,0,0,0,3,0,0,0,0
77,Isaiah Spiller,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
78,Eric Gray,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
79,Khari Blasingame,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
80,Damien Harris,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
81,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Malik Davis,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Trey Sermon,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
84,Ameer Abdullah,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
85,C.J. Ham,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Patrick Laird,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Ty Chandler,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Jordan Mims,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Chris Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Pierre Strong Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Hunter Luepke,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,DeeJay Dallas,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
97,Elijah Mitchell,1,2,-3.0,-1.5,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,0,0,0,0,0
98,Samaje Perine,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
99,Chase Edmonds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Jamaal Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Aaron Jones,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,AJ Dillon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,James Conner,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Ty Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Keaton Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Israel Abanikanda,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Tyler Goodson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Brittain Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Miles Sanders,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Jaylen Warren,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Najee Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Sean Tucker,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,De'Von Achane,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Jake Funk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Jahmyr Gibbs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Emanuel Wilson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
133,Roschon Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
134,Khalil Herbert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
135,Deuce Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
136,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
