,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
36,Rhamondre Stevenson,1,10,39.0,3.9,21.0,2.1,18,1.8,1,0,0.0,0,1,0,0,0,0,11,2,4,1,2
37,Dameon Pierce,1,12,46.0,3.8,12.0,1.0,34,2.8,1,0,0.0,0,1,0,0,0,0,16,0,0,0,0
38,Aaron Jones,1,7,29.0,4.1,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,7,4,5,2,6
39,Devin Singletary,1,10,30.0,3.0,6.0,0.6,24,2.4,4,1,-7.0,0,0,0,0,0,0,9,2,2,0,3
40,Antonio Gibson,1,2,14.0,7.0,5.0,2.5,9,4.5,1,0,0.0,0,0,0,0,0,0,8,5,5,1,3
41,Jerome Ford,1,9,37.0,4.1,28.0,3.1,9,1.0,0,1,-1.0,0,1,0,0,0,0,12,1,2,0,0
42,Jaleel McLaughlin,1,4,33.0,8.3,25.0,6.3,8,2.0,1,0,0.0,0,1,0,0,0,0,13,2,2,1,0
43,Jaylen Warren,1,5,19.0,3.8,11.0,2.2,8,1.6,0,0,0.0,0,0,0,0,0,0,8,4,5,0,9
44,Jamaal Williams,1,6,30.0,5.0,17.0,2.8,13,2.2,1,0,0.0,0,1,0,0,0,0,10,1,1,0,2
45,Jeff Wilson Jr.,1,5,23.0,4.6,20.0,4.0,3,0.6,0,0,0.0,0,1,0,0,0,0,11,2,2,0,0
46,Isiah Pacheco,1,8,40.0,5.0,25.0,3.1,15,1.9,1,0,0.0,0,1,0,0,0,0,19,3,4,0,0
47,D'Onta Foreman,1,9,34.0,3.8,22.0,2.4,12,1.3,0,0,0.0,0,1,0,0,0,0,12,1,2,0,0
48,Tyjae Spears,1,3,27.0,9.0,14.0,4.7,13,4.3,0,0,0.0,0,1,1,0,0,0,23,3,4,0,4
49,Ezekiel Elliott,1,7,36.0,5.1,18.0,2.6,18,2.6,0,0,0.0,0,1,0,0,0,0,17,0,0,0,0
50,Alexander Mattison,1,16,31.0,1.9,0.0,0.0,0,0.0,2,2,-8.0,0,1,0,0,0,0,10,1,1,1,0
51,Raheem Blackshear,1,3,5.0,1.7,-1.0,-0.3,6,2.0,1,1,-1.0,0,0,0,0,0,0,6,2,2,0,11
52,Tyler Allgeier,1,8,31.0,3.9,20.0,2.5,11,1.4,0,1,-2.0,0,0,0,0,0,0,9,0,0,0,0
53,Roschon Johnson,1,6,21.0,3.5,14.0,2.3,7,1.2,0,0,0.0,0,1,0,0,0,0,11,3,4,1,2
54,Rico Dowdle,1,5,18.0,3.6,8.0,1.6,10,2.0,0,0,0.0,0,0,0,0,0,0,7,2,2,0,5
55,Chase Edmonds,1,3,5.0,1.7,4.0,1.3,1,0.3,0,0,0.0,0,0,0,0,0,0,2,2,3,0,3
56,Joshua Kelley,1,6,21.0,3.5,11.0,1.8,10,1.7,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
57,Samaje Perine,1,1,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,2,3,0,2
58,Kendre Miller,1,3,10.0,3.3,7.0,2.3,3,1.0,0,0,0.0,0,0,0,0,0,0,7,1,1,0,0
59,Ameer Abdullah,1,1,7.0,7.0,5.0,5.0,2,2.0,0,0,0.0,0,0,0,0,0,0,7,1,1,0,1
60,Matt Breida,1,5,13.0,2.6,7.0,1.4,6,1.2,0,0,0.0,0,0,0,0,0,0,6,1,1,0,2
61,Salvon Ahmed,1,2,1.0,0.5,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,2,4,4,2,16
62,Mike Boone,1,1,5.0,5.0,4.0,4.0,1,1.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,5
63,Keaontay Ingram,1,2,9.0,4.5,-3.0,-1.5,12,6.0,0,1,-5.0,0,1,0,0,0,0,14,1,1,0,3
64,Latavius Murray,1,5,7.0,1.4,3.0,0.6,4,0.8,0,1,-1.0,0,0,0,0,0,0,5,1,1,0,3
65,Damien Williams,1,2,5.0,2.5,-1.0,-0.5,6,3.0,0,1,-2.0,0,0,0,0,0,0,7,1,1,0,2
66,Isaiah Spiller,1,3,3.0,1.0,0.0,0.0,3,1.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,1
67,Jerick McKinnon,1,2,-2.0,-1.0,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,1,1,2,0,0
68,D'Ernest Johnson,1,2,8.0,4.0,3.0,1.5,5,2.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
69,Cordarrelle Patterson,1,2,7.0,3.5,3.0,1.5,4,2.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
70,Kenneth Gainwell,1,2,-4.0,-2.0,0.0,0.0,0,0.0,0,1,-4.0,0,0,0,0,0,0,0,5,5,0,12
71,Trayveon Williams,1,2,6.0,3.0,2.0,1.0,4,2.0,0,1,-1.0,0,0,0,0,0,0,7,0,0,0,0
72,Dalvin Cook,1,2,5.0,2.5,4.0,2.0,1,0.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
73,Alec Ingold,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0
74,Clyde Edwards-Helaire,1,1,4.0,4.0,2.0,2.0,2,2.0,1,0,0.0,0,0,0,0,0,0,4,0,0,0,0
75,Boston Scott,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
76,Michael Carter,1,2,2.0,1.0,1.0,0.5,1,0.5,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0
77,C.J. Ham,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
78,Elijah Mitchell,1,3,2.0,0.7,0.0,0.0,2,0.7,0,1,-4.0,0,0,0,0,0,0,5,0,1,1,0
79,Ke'Shawn Vaughn,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
80,Hunter Luepke,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
81,Jordan Mims,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Ty Chandler,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Tank Bigsby,1,3,9.0,3.0,6.0,2.0,3,1.0,0,1,-1.0,0,0,0,0,0,0,9,0,0,0,0
85,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Chris Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Brittain Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Godwin Igwebuike,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Devine Ozigbo,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,James Conner,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Tyler Goodson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Alex Armah Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
98,Jonathan Ward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Jashaun Corbin,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Dwayne Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Israel Abanikanda,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,SaRodorick Thompson Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Keaton Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Ty Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Sean Tucker,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Zamir White,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Travis Homer,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Chris Rodriguez Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,David Montgomery,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Chase Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Eric Gray,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Emanuel Wilson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Deuce Vaughn,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Khari Blasingame,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
124,Khalil Herbert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Chris Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Kyle Juszczyk,1,2,0.0,0.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,1,0,0,0,0
129,Jake Funk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Jakob Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Jordan Mason,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
133,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
134,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
135,DeeJay Dallas,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
136,Kyren Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
137,Miles Sanders,1,2,0.0,0.0,-4.0,-2.0,4,2.0,0,1,-4.0,0,0,0,0,0,0,4,0,0,0,0
138,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
139,De'Von Achane,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
140,Ty Montgomery II,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
