,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
43,Jaylen Warren,1,13,49,3.8,30.0,2.3,19,1.5,3,0,0.0,0,0,0,0,0,0,9,3,3,0,2
44,Khalil Herbert,1,6,24,4.0,19.0,3.2,5,0.8,0,0,0.0,0,0,0,0,0,0,8,2,2,0,1
45,Gus Edwards,1,8,26,3.3,22.0,2.8,4,0.5,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0
46,Antonio Gibson,1,6,21,3.5,9.0,1.5,12,2.0,0,0,0.0,0,0,0,0,0,0,6,3,4,0,3
47,Elijah Mitchell,1,7,39,5.6,27.0,3.9,12,1.7,0,0,0.0,0,1,0,0,0,0,13,1,1,0,0
48,Kenneth Gainwell,1,2,26,13.0,8.0,4.0,18,9.0,0,0,0.0,0,1,1,0,0,0,23,2,3,0,0
49,Michael Carter,1,4,19,4.8,15.0,3.8,4,1.0,0,0,0.0,0,0,0,0,0,0,7,4,4,0,1
50,James Conner,1,6,27,4.5,8.0,1.3,19,3.2,2,0,0.0,0,1,0,0,0,0,14,4,5,1,1
51,Justice Hill,1,5,31,6.2,0.0,0.0,0,0.0,1,0,0.0,0,1,0,0,0,0,18,0,1,0,0
52,Miles Sanders,1,15,28,1.9,0.0,0.0,28,1.9,2,4,-17.0,0,1,0,0,0,0,15,0,1,0,0
53,Kareem Hunt,1,7,22,3.1,15.0,2.1,7,1.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
54,Dalvin Cook,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,2,3,0,8
55,Chris Rodriguez Jr.,1,4,21,5.3,11.0,2.8,10,2.5,1,0,0.0,0,1,0,0,0,0,13,0,0,0,0
56,Ty Johnson,1,6,19,3.2,4.0,0.7,15,2.5,0,1,-5.0,0,0,0,0,0,0,9,0,0,0,0
57,Dameon Pierce,1,5,14,2.8,10.0,2.0,4,0.8,1,0,0.0,0,0,0,0,0,0,4,1,1,0,0
58,Darrynton Evans,1,2,16,8.0,12.0,6.0,4,2.0,0,0,0.0,0,1,0,0,0,0,13,0,0,0,0
59,Matt Breida,1,2,6,3.0,4.0,2.0,2,1.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,1
60,Emari Demercado,1,3,15,5.0,13.0,4.3,2,0.7,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
61,Patrick Taylor Jr.,1,3,11,3.7,7.0,2.3,4,1.3,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0
62,Joshua Kelley,1,3,8,2.7,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,2,2,1,0
63,Boston Scott,1,2,14,7.0,7.0,3.5,7,3.5,0,0,0.0,0,1,0,0,0,0,10,0,1,0,0
64,Ameer Abdullah,1,1,11,11.0,10.0,10.0,1,1.0,0,0,0.0,0,1,0,0,0,0,11,1,1,0,2
65,Chase Edmonds,1,1,11,11.0,9.0,9.0,2,2.0,0,0,0.0,0,1,0,0,0,0,11,0,1,0,0
66,Ty Chandler,1,4,8,2.0,6.0,1.5,2,0.5,0,0,0.0,0,0,0,0,0,0,6,1,2,0,0
67,Jamaal Williams,1,2,6,3.0,1.0,0.5,5,2.5,0,0,0.0,0,0,0,0,0,0,3,2,2,0,2
68,Tyjae Spears,1,2,6,3.0,-1.0,-0.5,7,3.5,1,1,-2.0,0,0,0,0,0,0,8,1,3,0,1
69,Zach Evans,1,3,6,2.0,2.0,0.7,4,1.3,1,0,0.0,0,0,0,0,0,0,5,0,0,0,0
70,Keith Smith,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
71,Nick Bawden,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
72,Tank Bigsby,1,1,6,6.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
73,Clyde Edwards-Helaire,1,3,5,1.7,3.0,1.0,2,0.7,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
74,Jaleel McLaughlin,1,2,4,2.0,2.0,1.0,2,1.0,0,1,-2.0,0,0,0,0,0,0,6,0,0,0,0
75,C.J. Ham,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0
76,DeeJay Dallas,1,2,10,5.0,7.0,3.5,3,1.5,1,0,0.0,0,0,0,0,0,0,7,1,1,0,0
77,JaMycal Hasty,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Kene Nwangwu,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Chris Evans,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Jeremy McNichols,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Kyle Juszczyk,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
82,Chris Brooks,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Brittain Brown,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Patrick Ricard,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Ke'Shawn Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Raheem Blackshear,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Jonathan Ward,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Malik Davis,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,La'Mical Perine,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Israel Abanikanda,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Tyrion Davis-Price,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,J.K. Dobbins,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Henry Pearson,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Jordan Mims,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Kevin Harris,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Tyler Goodson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Jakob Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Kenneth Walker III,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Zamir White,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Michael Burton,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Aaron Jones,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Travis Homer,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Khari Blasingame,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,D'Onta Foreman,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Ty Montgomery II,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
106,Ronnie Rivers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Cam Akers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Salvon Ahmed,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Gary Brightwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Alec Ingold,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Evan Hull,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Jake Funk,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Sean Tucker,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Adam Prentice,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Keaontay Ingram,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Eric Gray,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Trey Sermon,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Jordan Mason,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Kendre Miller,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Mike Boone,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Pierre Strong Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Nick Chubb,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,De'Von Achane,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Hunter Luepke,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Craig Reynolds,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Deuce Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Dare Ogunbowale,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Julius Chestnut,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Chase Brown,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Trayveon Williams,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Reggie Gilliam,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Emanuel Wilson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
