,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
12,D'Onta Foreman,1,21,80.0,3.8,41.0,2.0,39,1.9,0,2,-2.0,4,2,0,0,0,0,11,2,2,0,5
13,Christian McCaffrey,1,16,95.0,5.9,68.0,4.3,27,1.7,0,1,-2.0,0,4,0,0,0,0,19,6,10,3,0
14,Rico Dowdle,1,12,79.0,6.6,49.0,4.1,30,2.5,1,1,-1.0,1,3,1,0,0,0,21,0,0,0,0
15,Jonathan Taylor,1,23,69.0,3.0,37.0,1.6,32,1.4,1,2,-4.0,1,1,0,0,0,0,10,1,1,0,4
16,Latavius Murray,1,9,68.0,7.6,39.0,4.3,29,3.2,0,0,0.0,3,2,1,0,0,0,21,2,3,0,0
17,Keaton Mitchell,1,3,34.0,11.3,32.0,10.7,2,0.7,0,1,-7.0,39,1,1,1,0,0,39,1,2,1,1
18,Alvin Kamara,1,9,42.0,4.7,24.0,2.7,18,2.0,0,1,-2.0,0,0,0,0,0,0,9,7,7,0,9
19,Antonio Gibson,1,4,13.0,3.3,11.0,2.8,2,0.5,0,0,0.0,0,0,0,0,0,0,6,5,6,1,4
20,Jerome Ford,1,17,107.0,6.3,52.0,3.1,55,3.2,0,1,-1.0,0,3,1,0,0,0,28,1,1,0,1
21,Josh Jacobs,1,27,116.0,4.3,89.0,3.3,27,1.0,5,3,-9.0,0,2,1,1,1,0,40,2,2,0,0
22,Joe Mixon,1,11,46.0,4.2,19.0,1.7,27,2.5,3,2,-4.0,1,2,0,0,0,0,15,2,3,0,0
23,Ty Chandler,1,15,45.0,3.0,25.0,1.7,20,1.3,0,3,-6.0,2,2,0,0,0,0,13,0,0,0,0
24,Rhamondre Stevenson,1,20,88.0,4.4,41.0,2.1,47,2.4,2,1,-2.0,0,1,0,0,0,0,10,3,5,1,3
25,James Cook,1,12,109.0,9.1,50.0,4.2,59,4.9,0,0,0.0,0,4,1,1,1,0,42,2,2,0,8
26,Kareem Hunt,1,10,32.0,3.2,14.0,1.4,18,1.8,0,0,0.0,3,1,0,0,0,0,13,0,0,0,0
27,Ezekiel Elliott,1,13,54.0,4.2,31.0,2.4,23,1.8,1,1,-2.0,0,0,0,0,0,0,9,2,2,0,23
28,Gus Edwards,1,11,24.0,2.2,13.0,1.2,11,1.0,0,2,-7.0,1,0,0,0,0,0,6,1,1,0,0
29,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0
30,AJ Dillon,1,9,70.0,7.8,43.0,4.8,27,3.0,1,0,0.0,0,1,1,1,1,0,40,1,3,0,0
31,Breece Hall,1,13,28.0,2.2,18.0,1.4,10,0.8,3,1,-1.0,0,0,0,0,0,0,7,3,3,0,2
32,James Conner,1,16,73.0,4.6,30.0,1.9,43,2.7,5,1,-1.0,0,2,0,0,0,0,11,0,0,0,0
33,Zach Charbonnet,1,6,44.0,7.3,36.0,6.0,8,1.3,0,0,0.0,0,3,0,0,0,0,12,4,5,0,0
34,Saquon Barkley,1,13,66.0,5.1,50.0,3.8,16,1.2,0,1,-3.0,0,4,1,0,0,0,21,1,3,1,0
35,Tyjae Spears,1,5,18.0,3.6,10.0,2.0,8,1.6,0,1,-2.0,0,1,0,0,0,0,15,4,5,0,9
36,Tony Pollard,1,15,55.0,3.7,34.0,2.3,21,1.4,2,0,0.0,0,2,0,0,0,0,15,0,0,0,0
37,Aaron Jones,1,13,35.0,2.7,21.0,1.6,14,1.1,1,2,-3.0,0,0,0,0,0,0,9,4,6,1,3
38,Travis Etienne Jr.,1,9,35.0,3.9,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,16,2,4,0,5
39,Samaje Perine,1,1,8.0,8.0,7.0,7.0,1,1.0,0,0,0.0,0,0,0,0,0,0,8,3,3,0,17
40,D'Ernest Johnson,1,3,12.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,2,2,0,13
41,Chuba Hubbard,1,9,23.0,2.6,7.0,0.8,16,1.8,0,1,-1.0,0,0,0,0,0,0,9,2,2,0,5
42,Tyler Allgeier,1,9,31.0,3.4,14.0,1.6,17,1.9,1,1,-1.0,0,0,0,0,0,0,8,1,1,0,2
43,Alexander Mattison,1,8,27.0,3.4,8.0,1.0,19,2.4,0,2,-3.0,0,0,0,0,0,0,9,1,2,1,1
44,Roschon Johnson,1,5,18.0,3.6,11.0,2.2,7,1.4,0,0,0.0,0,0,0,0,0,0,6,4,6,0,3
45,Dalvin Cook,1,4,26.0,6.5,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,10,0,1,0,0
46,Elijah Mitchell,1,8,23.0,2.9,12.0,1.5,11,1.4,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0
47,Derrick Henry,1,11,24.0,2.2,16.0,1.5,8,0.7,0,4,-9.0,0,0,0,0,0,0,8,1,1,0,0
48,Cordarrelle Patterson,1,3,13.0,4.3,6.0,2.0,7,2.3,0,0,0.0,0,0,0,0,0,0,6,2,2,0,4
49,Joshua Kelley,1,5,16.0,3.2,11.0,2.2,5,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
50,Tony Jones Jr.,1,1,13.0,13.0,5.0,5.0,8,8.0,1,0,0.0,0,1,0,0,0,0,13,0,0,0,0
51,Raheem Blackshear,1,2,7.0,3.5,4.0,2.0,3,1.5,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
52,Jashaun Corbin,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,3,3,0,5
53,Jaleel McLaughlin,1,6,8.0,1.3,6.0,1.0,2,0.3,0,0,0.0,0,0,0,0,0,0,5,2,2,0,3
54,Jamaal Williams,1,4,7.0,1.8,3.0,0.8,4,1.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,1
55,Miles Sanders,1,2,-5.0,-2.5,0.0,0.0,0,0.0,0,1,-6.0,0,0,0,0,0,0,1,2,2,0,0
56,Kene Nwangwu,1,2,9.0,4.5,7.0,3.5,2,1.0,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0
57,Deuce Vaughn,1,1,-2.0,-2.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,1,1,0,5
58,Justice Hill,1,2,7.0,3.5,5.0,2.5,2,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
59,Chase Edmonds,1,4,9.0,2.3,-1.0,-0.3,10,2.5,0,1,-4.0,0,0,0,0,0,0,9,1,1,0,0
60,Mike Boone,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,1
61,Zamir White,1,1,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
62,Darrynton Evans,1,2,5.0,2.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,2,1,0
63,Tank Bigsby,1,3,5.0,1.7,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,1,0,0
64,Ameer Abdullah,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
65,Alex Armah Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
66,Matt Breida,1,1,3.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
67,Keaontay Ingram,1,2,2.0,1.0,1.0,0.5,1,0.5,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
68,Zack Moss,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
69,Ty Johnson,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
70,Trayveon Williams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
71,Chris Evans,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
72,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
73,Jakob Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
74,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
75,Anthony McFarland Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
76,Chris Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Brittain Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Tyler Goodson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Israel Abanikanda,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Jordan Mims,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Dwayne Washington,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Trey Sermon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Khalil Herbert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,D'Andre Swift,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Kenneth Gainwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Ty Montgomery II,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Kyren Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,DeeJay Dallas,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Alec Ingold,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Jake Funk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Sean Tucker,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Adam Prentice,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Eric Gray,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Kendre Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Dameon Pierce,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Pierre Strong Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,De'Von Achane,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Hunter Luepke,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Emari Demercado,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Jordan Mason,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Craig Reynolds,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Dare Ogunbowale,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Michael Carter,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
125,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Clyde Edwards-Helaire,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Chris Rodriguez Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Isiah Pacheco,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Chase Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Emanuel Wilson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
