,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
14,David Montgomery,1,18,56,3.1,43.0,2.4,13,0.7,0,2,-2.0,2,1,0,0,0,0,13,1,2,0,0
15,Jerome Ford,1,9,19,2.1,14.0,1.6,5,0.6,0,2,-10.0,0,1,0,0,0,0,10,3,3,0,0
16,Raheem Mostert,1,11,43,3.9,10.0,0.9,33,3.0,3,2,-5.0,1,1,0,0,0,0,12,1,1,0,4
17,Dameon Pierce,1,15,41,2.7,16.0,1.1,25,1.7,1,3,-6.0,3,1,1,0,0,0,22,0,0,0,0
18,Ezekiel Elliott,1,17,52,3.1,31.0,1.8,19,1.1,0,3,-8.0,0,0,0,0,0,0,8,4,5,0,22
19,Tyjae Spears,1,16,75,4.7,0.0,0.0,0,0.0,0,2,-3.0,0,2,0,0,0,0,19,4,6,1,3
20,AJ Dillon,1,18,73,4.1,29.0,1.6,44,2.4,0,1,-1.0,0,1,0,0,0,0,10,1,1,0,2
21,Bijan Robinson,1,18,53,2.9,35.0,1.9,18,1.0,1,3,-7.0,0,1,0,0,0,0,12,3,5,1,3
22,Najee Harris,1,16,63,3.9,59.0,3.7,4,0.3,2,1,-1.0,0,2,0,0,0,0,11,2,3,0,0
23,Antonio Gibson,1,10,35,3.5,7.0,0.7,28,2.8,3,0,0.0,0,0,0,0,0,0,9,4,5,1,5
24,Javonte Williams,1,13,46,3.5,19.0,1.5,27,2.1,0,1,-2.0,0,1,0,0,0,0,16,3,3,0,12
25,Chase Brown,1,9,61,6.8,11.0,1.2,50,5.6,1,2,-5.0,0,2,1,1,0,0,31,0,0,0,0
26,Zack Moss,1,19,51,2.7,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,5,2,3,1,0
27,Jaylen Warren,1,9,59,6.6,52.0,5.8,7,0.8,2,0,0.0,0,1,0,0,0,0,18,1,3,0,0
28,Jahmyr Gibbs,1,8,60,7.5,22.0,2.8,38,4.8,0,0,0.0,0,1,1,1,0,0,36,1,2,0,0
29,Brian Robinson Jr.,1,7,53,7.6,23.0,3.3,30,4.3,2,0,0.0,0,1,1,0,0,0,29,0,0,0,0
30,Kareem Hunt,1,12,48,4.0,31.0,2.6,17,1.4,0,1,-1.0,0,0,0,0,0,0,7,1,1,0,0
31,Kenneth Gainwell,1,2,5,2.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,5,6,0,17
32,Breece Hall,1,13,16,1.2,11.0,0.8,5,0.4,0,6,-12.0,0,0,0,0,0,0,9,6,8,0,18
33,Devin Singletary,1,8,36,4.5,24.0,3.0,12,1.5,0,0,0.0,0,2,0,0,0,0,14,1,1,0,0
34,Chris Rodriguez Jr.,1,7,29,4.1,14.0,2.0,15,2.1,1,1,-2.0,0,1,0,0,0,0,15,0,0,0,0
35,Patrick Taylor Jr.,1,2,29,14.5,26.0,13.0,3,1.5,0,0,0.0,0,1,1,0,0,0,24,0,1,0,0
36,Miles Sanders,1,8,23,2.9,19.0,2.4,4,0.5,0,1,-2.0,0,0,0,0,0,0,8,1,2,0,3
37,Boston Scott,1,1,2,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0
38,Austin Ekeler,1,14,18,1.3,6.0,0.4,12,0.9,1,2,-9.0,0,0,0,0,0,0,4,2,3,0,4
39,Tyler Allgeier,1,8,26,3.3,15.0,1.9,11,1.4,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
40,Dalvin Cook,1,9,35,3.9,25.0,2.8,10,1.1,0,0,0.0,0,1,0,0,0,0,14,1,2,0,0
41,Joshua Kelley,1,6,16,2.7,6.0,1.0,10,1.7,0,1,-1.0,0,0,0,0,0,0,7,2,3,0,0
42,Michael Carter,1,4,25,6.3,8.0,2.0,17,4.3,1,0,0.0,0,1,0,0,0,0,19,0,0,0,0
43,Rico Dowdle,1,5,15,3.0,4.0,0.8,11,2.2,1,0,0.0,0,0,0,0,0,0,8,1,1,0,0
44,Jaleel McLaughlin,1,4,15,3.8,12.0,3.0,3,0.8,0,1,-1.0,0,0,0,0,0,0,8,2,2,0,2
45,Pierre Strong Jr.,1,2,20,10.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,13,0,0,0,0
46,D'Andre Swift,1,6,13,2.2,12.0,2.0,1,0.2,0,0,0.0,0,0,0,0,0,0,4,2,6,0,0
47,Rhamondre Stevenson,1,9,39,4.3,23.0,2.6,16,1.8,1,1,-2.0,0,0,0,0,0,0,9,1,1,0,0
48,Cordarrelle Patterson,1,5,11,2.2,6.0,1.2,5,1.0,0,2,-2.0,0,0,0,0,0,0,7,1,2,0,0
49,Jamaal Williams,1,5,10,2.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,4,1,1,0,0
50,Dare Ogunbowale,1,1,1,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0
51,Clyde Edwards-Helaire,1,2,6,3.0,3.0,1.5,3,1.5,0,0,0.0,0,0,0,0,0,0,5,1,2,1,2
52,Elijah Mitchell,1,3,13,4.3,3.0,1.0,10,3.3,1,0,0.0,0,1,0,0,0,0,11,0,0,0,0
53,Tyler Goodson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
54,Jeff Wilson Jr.,1,4,11,2.8,5.0,1.3,6,1.5,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
55,Jordan Mason,1,2,10,5.0,4.0,2.0,6,3.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
56,Chase Edmonds,1,2,7,3.5,2.0,1.0,5,2.5,0,0,0.0,0,0,0,0,0,0,4,1,1,0,2
57,D'Ernest Johnson,1,5,4,0.8,-1.0,-0.2,5,1.0,0,1,-4.0,0,0,0,0,0,0,4,1,1,0,2
58,DeeJay Dallas,1,1,6,6.0,5.0,5.0,1,1.0,0,0,0.0,0,0,0,0,0,0,6,0,2,0,0
59,Samaje Perine,1,1,1,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,2,2,0,0
60,Raheem Blackshear,1,1,6,6.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
61,Michael Burton,1,1,4,4.0,1.0,1.0,3,3.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
62,Ty Montgomery II,1,1,2,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
63,Ke'Shawn Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
64,Royce Freeman,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
65,JaMycal Hasty,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
66,Chris Brooks,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
67,Godwin Igwebuike,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
68,Alec Ingold,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
69,Jakob Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
70,Patrick Ricard,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
71,Kyle Juszczyk,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
72,Chris Evans,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
73,Dwayne Washington,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
74,Brittain Brown,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
75,Jeremy McNichols,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
76,Kevin Harris,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,James Robinson,1,1,2,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0
78,Henry Pearson,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Israel Abanikanda,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,La'Mical Perine,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Jonathan Ward,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Kene Nwangwu,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,J.K. Dobbins,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Jonathan Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Jordan Mims,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Tyrion Davis-Price,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Darrynton Evans,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Malik Davis,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Ty Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Keaton Mitchell,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Trey Sermon,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
92,Josh Jacobs,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Aaron Jones,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Travis Homer,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Khari Blasingame,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,D'Onta Foreman,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Khalil Herbert,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Roschon Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Ronnie Rivers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Cam Akers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Kenneth Walker III,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Tank Bigsby,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Evan Hull,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Jake Funk,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Sean Tucker,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,C.J. Ham,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Ty Chandler,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Alexander Mattison,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Adam Prentice,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Keaontay Ingram,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Zamir White,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Ameer Abdullah,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Kendre Miller,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Gus Edwards,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Mike Boone,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Nick Bawden,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Nick Chubb,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Hunter Luepke,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Emari Demercado,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Craig Reynolds,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Julius Chestnut,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Justice Hill,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Trayveon Williams,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Saquon Barkley,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Reggie Gilliam,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Emanuel Wilson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Keith Smith,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,James Cook,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Deuce Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Eric Gray,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Gary Brightwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
