,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
40,Melvin Gordon III,1,3,21.0,7.0,0,0.0,0,0.0,0,1,-1.0,0,1,1,0,0,0,22,1,1,0,0
41,Kenneth Gainwell,1,4,14.0,3.5,7,1.8,7,1.8,0,1,-2.0,0,1,0,0,0,0,13,2,2,0,1
42,Zach Charbonnet,1,5,31.0,6.2,18,3.6,13,2.6,0,0,0.0,0,1,0,0,0,0,15,1,3,1,3
43,Rhamondre Stevenson,1,14,30.0,2.1,3,0.2,27,1.9,0,3,-7.0,0,0,0,0,0,0,12,2,3,0,3
44,Samaje Perine,1,6,12.0,2.0,10,1.7,2,0.3,0,1,-1.0,0,0,0,0,0,0,5,2,2,0,5
45,Justice Hill,1,3,33.0,11.0,19,6.3,14,4.7,2,0,0.0,0,2,0,0,0,0,15,0,0,0,0
46,Miles Sanders,1,13,19.0,1.5,6,0.5,13,1.0,0,1,-2.0,0,0,0,0,0,0,6,3,3,0,7
47,Damien Harris,1,6,29.0,4.8,9,1.5,20,3.3,2,0,0.0,0,0,0,0,0,0,8,0,0,0,0
48,Isaiah Spiller,1,5,12.0,2.4,6,1.2,6,1.2,0,0,0.0,0,0,0,0,0,0,4,2,2,1,9
49,Antonio Gibson,1,6,19.0,3.2,6,1.0,13,2.2,1,0,0.0,0,1,0,0,0,0,10,1,1,0,0
50,Raheem Mostert,1,7,9.0,1.3,2,0.3,7,1.0,0,2,-4.0,0,0,0,0,0,0,6,3,5,0,5
51,Emari Demercado,1,1,3.0,3.0,0,0.0,3,3.0,0,0,0.0,0,0,0,0,0,0,3,3,4,0,1
52,Alec Ingold,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
53,Jordan Mason,1,3,10.0,3.3,6,2.0,4,1.3,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
54,Ezekiel Elliott,1,6,16.0,2.7,8,1.3,8,1.3,0,0,0.0,0,0,0,0,0,0,9,2,3,0,3
55,Michael Carter,1,1,9.0,9.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,9,2,3,0,0
56,Gary Brightwell,1,4,9.0,2.3,2,0.5,7,1.8,0,0,0.0,0,0,0,0,0,0,4,1,2,0,10
57,Ke'Shawn Vaughn,1,9,16.0,1.8,8,0.9,8,0.9,1,2,-3.0,0,0,0,0,0,0,8,1,1,0,0
58,Dalvin Cook,1,5,16.0,3.2,12,2.4,4,0.8,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0
59,Rico Dowdle,1,3,9.0,3.0,4,1.3,5,1.7,0,1,-4.0,0,0,0,0,0,0,9,1,1,0,0
60,Zamir White,1,3,15.0,5.0,14,4.7,1,0.3,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0
61,Roschon Johnson,1,5,13.0,2.6,12,2.4,1,0.2,0,0,0.0,0,0,0,0,0,0,7,1,1,0,0
62,Patrick Ricard,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
63,Aaron Jones,1,5,18.0,3.6,0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,9,1,2,2,0
64,Ameer Abdullah,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,2
65,Clyde Edwards-Helaire,1,3,12.0,4.0,9,3.0,3,1.0,0,1,-1.0,0,0,0,0,0,0,9,1,1,0,1
66,Jakob Johnson,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,4
67,Kareem Hunt,1,5,12.0,2.4,10,2.0,2,0.4,0,1,-2.0,0,0,0,0,0,0,6,0,0,0,0
68,Tyler Allgeier,1,7,16.0,2.3,9,1.3,7,1.0,0,2,-8.0,0,0,0,0,0,0,9,1,2,1,0
69,AJ Dillon,1,5,11.0,2.2,0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,6,0,1,0,0
70,Deuce Vaughn,1,8,9.0,1.1,1,0.1,8,1.0,0,2,-2.0,0,0,0,0,0,0,3,1,1,0,0
71,Tank Bigsby,1,3,10.0,3.3,8,2.7,2,0.7,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
72,Javonte Williams,1,2,0.0,0.0,0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,1,3,3,0,1
73,Kendre Miller,1,1,3.0,3.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,0
74,Kyle Juszczyk,1,2,3.0,1.5,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,1,1,1,0
75,Trey Sermon,1,3,7.0,2.3,4,1.3,3,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
76,Jerick McKinnon,1,3,7.0,2.3,5,1.7,2,0.7,0,0,0.0,0,0,0,0,0,0,3,0,1,0,0
77,Trayveon Williams,1,1,4.0,4.0,3,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
78,Mike Boone,1,1,4.0,4.0,2,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
79,D'Ernest Johnson,1,1,-2.0,-2.0,0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,0,0,0,0
80,Chase Brown,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
81,Adam Prentice,1,1,5.0,5.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,1,2,0,0
82,Darrynton Evans,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Malik Davis,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Tyrion Davis-Price,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Raheem Blackshear,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Chris Evans,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Ty Johnson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Jordan Mims,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Cordarrelle Patterson,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Jonathan Taylor,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,J.K. Dobbins,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Keaton Mitchell,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Derrick Gore,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Israel Abanikanda,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Brittain Brown,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Jeremy McNichols,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Kevin Harris,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Tyler Goodson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,La'Mical Perine,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Jonathan Ward,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Kene Nwangwu,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Jeff Wilson Jr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Jamaal Williams,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Bryant Koback,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,D'Onta Foreman,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Khari Blasingame,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Craig Reynolds,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Travis Homer,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Patrick Taylor Jr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Michael Burton,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Dare Ogunbowale,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Saquon Barkley,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Ty Montgomery II,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Eric Gray,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Elijah Dotson,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Julius Chestnut,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Chris Rodriguez Jr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Keith Smith,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Emanuel Wilson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Reggie Gilliam,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,DeeJay Dallas,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
122,Keaontay Ingram,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,JaMycal Hasty,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0
124,Chris Brooks,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Tony Jones Jr.,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Elijah Mitchell,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Royce Freeman,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Ty Chandler,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,C.J. Ham,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Sean Tucker,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Salvon Ahmed,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Chase Edmonds,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
133,Nick Bawden,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
134,Jake Funk,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
135,Nick Chubb,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
136,Evan Hull,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
137,Austin Ekeler,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
