,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
21,Kendre Miller,1,12,37.0,3.1,15.0,1.3,22,1.8,1,0,0.0,0,0,0,0,0,0,8,4,4,0,0
22,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,4,3,0
23,Justice Hill,1,7,32.0,4.6,0.0,0.0,0,0.0,0,0,0.0,14,1,0,0,0,0,14,4,4,1,3
24,Dameon Pierce,1,20,66.0,3.3,31.0,1.6,35,1.8,2,3,-10.0,0,2,0,0,0,0,15,1,1,0,2
25,Jaylen Warren,1,9,40.0,4.4,0.0,0.0,0,0.0,3,2,-3.0,0,2,0,0,0,0,16,3,3,0,10
26,Khalil Herbert,1,10,76.0,7.6,33.0,3.3,43,4.3,0,0,0.0,0,2,1,1,0,0,34,0,3,0,0
27,Samaje Perine,1,6,22.0,3.7,10.0,1.7,12,2.0,0,2,-11.0,0,0,0,0,0,0,8,4,5,0,31
28,Antonio Gibson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,6,0,12
29,Derrick Henry,1,13,43.0,3.3,19.0,1.5,24,1.8,0,0,0.0,0,0,0,0,0,0,8,3,3,1,10
30,Tyler Allgeier,1,17,40.0,2.4,13.0,0.8,27,1.6,0,2,-3.0,0,1,0,0,0,0,12,0,1,0,0
31,Kyren Williams,1,13,53.0,4.1,34.0,2.6,19,1.5,0,1,-1.0,0,1,0,0,0,0,11,2,2,0,0
32,Gus Edwards,1,12,48.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0
33,James Conner,1,6,46.0,7.7,30.0,5.0,16,2.7,1,0,0.0,0,1,1,1,0,0,35,0,0,0,0
34,Tony Pollard,1,8,29.0,3.6,27.0,3.4,2,0.3,0,1,-1.0,0,1,0,0,0,0,10,4,5,0,0
35,Brian Robinson Jr.,1,6,10.0,1.7,5.0,0.8,5,0.8,0,1,-1.0,0,0,0,0,0,0,5,4,4,0,28
36,Najee Harris,1,14,37.0,2.6,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,8,1,1,0,0
37,Ezekiel Elliott,1,8,21.0,2.6,19.0,2.4,2,0.3,0,1,-4.0,0,0,0,0,0,0,8,4,4,0,4
38,Chuba Hubbard,1,9,35.0,3.9,19.0,2.1,16,1.8,0,0,0.0,0,0,0,0,0,0,6,1,2,1,0
39,Jonathan Taylor,1,6,18.0,3.0,5.0,0.8,13,2.2,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0
40,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,4
41,Khari Blasingame,1,8,26.0,3.3,11.0,1.4,15,1.9,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
42,Eric Gray,1,12,25.0,2.1,14.0,1.2,11,0.9,1,3,-3.0,0,0,0,0,0,0,8,1,1,0,1
43,Jerick McKinnon,1,1,7.0,7.0,6.0,6.0,1,1.0,0,0,0.0,0,0,0,0,0,0,7,2,3,0,13
44,Rhamondre Stevenson,1,8,24.0,3.0,10.0,1.3,14,1.8,0,1,-5.0,0,0,0,0,0,0,8,0,2,0,0
45,Kenneth Gainwell,1,7,17.0,2.4,13.0,1.9,4,0.6,0,0,0.0,0,0,0,0,0,0,4,1,2,0,4
46,Matt Breida,1,9,21.0,2.3,12.0,1.3,9,1.0,0,1,-2.0,0,0,0,0,0,0,8,1,1,0,0
47,Dalvin Cook,1,6,23.0,3.8,8.0,1.3,15,2.5,2,0,0.0,0,0,0,0,0,0,9,0,0,0,0
48,Michael Carter,1,1,8.0,8.0,4.0,4.0,4,4.0,0,0,0.0,0,0,0,0,0,0,8,3,3,0,6
49,Tyrion Davis-Price,1,6,21.0,3.5,2.0,0.3,19,3.2,0,1,-4.0,0,1,0,0,0,0,15,0,0,0,0
50,James Cook,1,5,-4.0,-0.8,0.0,0.0,0,0.0,0,3,-9.0,0,0,0,0,0,0,5,3,4,0,0
51,Michael Burton,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
52,Roschon Johnson,1,3,19.0,6.3,14.0,4.7,5,1.7,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0
53,Cam Akers,1,5,15.0,3.0,9.0,1.8,6,1.2,0,0,0.0,0,0,0,0,0,0,6,2,2,0,0
54,Ty Chandler,1,1,15.0,15.0,14.0,14.0,1,1.0,0,0,0.0,0,1,0,0,0,0,15,0,0,0,0
55,Rico Dowdle,1,5,15.0,3.0,8.0,1.6,7,1.4,0,1,-1.0,0,0,0,0,0,0,8,0,1,0,0
56,Ameer Abdullah,1,1,4.0,4.0,3.0,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,4
57,Damien Harris,1,3,13.0,4.3,11.0,3.7,2,0.7,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
58,Miles Sanders,1,7,32.0,4.6,13.0,1.9,19,2.7,0,0,0.0,0,0,0,0,0,0,9,0,1,0,0
59,Deuce Vaughn,1,3,7.0,2.3,5.0,1.7,2,0.7,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
60,Zonovan Knight,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
61,Tank Bigsby,1,3,8.0,2.7,5.0,1.7,3,1.0,1,0,0.0,0,0,0,0,0,0,7,0,0,0,0
62,Patrick Taylor Jr.,1,2,2.0,1.0,-1.0,-0.5,3,1.5,0,1,-3.0,0,0,0,0,0,0,5,2,5,0,0
63,Latavius Murray,1,2,6.0,3.0,4.0,2.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
64,Cordarrelle Patterson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
65,Ty Montgomery II,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,4,0,0
66,Trayveon Williams,1,1,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
67,Clyde Edwards-Helaire,1,3,4.0,1.3,2.0,0.7,2,0.7,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
68,Chase Brown,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
69,Ronnie Rivers,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
70,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
71,Raheem Blackshear,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
72,Corey Clement,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
73,Jordan Mims,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
74,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
75,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
76,Chris Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Derrick Gore,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,JaMycal Hasty,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Brittain Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Tyler Goodson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Israel Abanikanda,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Jamaal Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Keaton Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Ty Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Chris Brooks,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Kenneth Walker III,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Chris Rodriguez Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Austin Ekeler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Emanuel Wilson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,DeeJay Dallas,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,D'Ernest Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Zach Charbonnet,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Zamir White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Javonte Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Aaron Jones,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Devin Singletary,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
114,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Kareem Hunt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Trey Sermon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Kenyan Drake,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Mike Boone,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Pierre Strong Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Jerome Ford,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Adam Prentice,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Rachaad White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Hunter Luepke,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Sean Tucker,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Chase Edmonds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Jake Funk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Jahmyr Gibbs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
