,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
37,Jordan Mason,1,6,36.0,6.0,23.0,3.8,13,2.2,0,0,0.0,0,1,0,0,0,0,16,1,1,0,1
38,Jeff Wilson Jr.,1,9,45.0,5.0,31.0,3.4,14,1.6,0,0,0.0,0,2,0,0,0,0,13,0,0,0,0
39,Khalil Herbert,1,12,28.0,2.3,0.0,0.0,28,2.3,2,3,-5.0,0,0,0,0,0,0,9,2,2,0,0
40,Antonio Gibson,1,2,8.0,4.0,4.0,2.0,4,2.0,0,0,0.0,0,0,0,0,0,0,6,3,4,0,6
41,Tyler Allgeier,1,6,24.0,4.0,15.0,2.5,9,1.5,1,0,0.0,0,0,0,0,0,0,8,3,3,0,2
42,Jerome Ford,1,3,6.0,2.0,3.0,1.0,3,1.0,0,0,0.0,0,0,0,0,0,0,4,2,3,0,16
43,Samaje Perine,1,3,7.0,2.3,4.0,1.3,3,1.0,0,0,0.0,0,0,0,0,0,0,5,3,4,0,5
44,Zack Moss,1,6,30.0,5.0,8.0,1.3,22,3.7,1,1,-1.0,0,1,0,0,0,0,11,0,0,0,0
45,Jaylen Warren,1,9,33.0,3.7,31.0,3.4,2,0.2,2,2,-6.0,0,1,1,0,0,0,23,5,5,0,2
46,Alexander Mattison,1,7,24.0,3.4,7.0,1.0,17,2.4,0,1,-2.0,0,1,0,0,0,0,11,1,1,0,2
47,Eric Gray,1,3,19.0,6.3,9.0,3.0,10,3.3,0,0,0.0,0,1,0,0,0,0,12,1,1,0,1
48,Gus Edwards,1,10,48.0,4.8,45.0,4.5,3,0.3,0,1,-2.0,0,1,1,0,0,0,29,0,0,0,0
49,Justice Hill,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,10,0,0
50,Chase Edmonds,1,4,27.0,6.8,5.0,1.3,22,5.5,0,1,-6.0,0,1,1,0,0,0,21,1,1,0,0
51,Cordarrelle Patterson,1,5,20.0,4.0,7.0,1.4,13,2.6,1,1,-1.0,0,0,0,0,0,0,7,0,0,0,0
52,Roschon Johnson,1,5,20.0,4.0,7.0,1.4,13,2.6,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0
53,Leonard Fournette,1,7,20.0,2.9,10.0,1.4,10,1.4,0,1,-1.0,0,0,0,0,0,0,5,0,0,0,0
54,Michael Carter,1,4,17.0,4.3,10.0,2.5,7,1.8,0,1,-1.0,0,1,0,0,0,0,15,1,2,1,2
55,Miles Sanders,1,3,18.0,6.0,14.0,4.7,4,1.3,0,0,0.0,0,1,0,0,0,0,13,0,0,0,0
56,Rashaad Penny,1,6,16.0,2.7,4.0,0.7,12,2.0,0,1,-2.0,0,0,0,0,0,0,7,0,0,0,0
57,Tank Bigsby,1,3,16.0,5.3,12.0,4.0,4,1.3,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0
58,Royce Freeman,1,4,2.0,0.5,-1.0,-0.3,3,0.8,0,1,-3.0,0,0,0,0,0,0,4,1,1,0,2
59,Ty Johnson,1,1,5.0,5.0,3.0,3.0,2,2.0,0,0,0.0,0,0,0,0,0,0,5,1,1,1,0
60,Clyde Edwards-Helaire,1,2,1.0,0.5,-1.0,-0.5,2,1.0,0,1,-5.0,0,0,0,0,0,0,6,1,2,1,3
61,Alex Armah Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
62,Kevin Harris,1,3,4.0,1.3,2.0,0.7,2,0.7,0,0,0.0,0,0,0,0,0,0,2,1,1,1,0
63,Ameer Abdullah,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,4
64,Raheem Blackshear,1,1,6.0,6.0,4.0,4.0,2,2.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
65,Israel Abanikanda,1,3,6.0,2.0,2.0,0.7,4,1.3,0,1,-1.0,0,0,0,0,0,0,4,0,0,0,0
66,Jaleel McLaughlin,1,4,6.0,1.5,3.0,0.8,3,0.8,2,2,-3.0,0,0,0,0,0,0,6,0,0,0,0
67,Kareem Hunt,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
68,Boston Scott,1,3,5.0,1.7,1.0,0.3,4,1.3,0,0,0.0,0,0,0,0,0,0,2,0,1,0,0
69,Zach Evans,1,1,3.0,3.0,0.0,0.0,3,3.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
70,Derrick Gore,1,1,3.0,3.0,0.0,0.0,3,3.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
71,Joshua Kelley,1,2,1.0,0.5,-2.0,-1.0,3,1.5,0,1,-4.0,0,0,0,0,0,0,5,0,0,0,0
72,Jakob Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
73,Jeremy McNichols,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
74,Jordan Mims,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,0
75,Tyler Goodson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,0
76,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,Kyle Juszczyk,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Jonathan Ward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Jashaun Corbin,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Kene Nwangwu,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,D'Ernest Johnson,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0
82,Melvin Gordon III,1,7,18.0,2.6,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,6,0,0,0,0
83,Trayveon Williams,1,1,-2.0,-2.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,0,0,0,0
84,Brittain Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Chris Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Alvin Kamara,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Keaton Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Chris Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,AJ Dillon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Travis Homer,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Khari Blasingame,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,D'Andre Swift,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Rhamondre Stevenson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Kyren Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,DeeJay Dallas,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Jake Funk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Sean Tucker,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,C.J. Ham,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Adam Prentice,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Patrick Taylor Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Josh Jacobs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Hunter Luepke,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Emari Demercado,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Craig Reynolds,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Dare Ogunbowale,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Dameon Pierce,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Chris Rodriguez Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Isiah Pacheco,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Emanuel Wilson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Deuce Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Matt Breida,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
133,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
134,Ben Mason,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
