,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
12,Sam LaPorta,1,4,53.0,13.3,-6.0,-1.5,-6.0,-1.5,59.0,14.8,16,4.0,1,4,21.1%,4,0,1,2,1,1,0,0
13,Cade Otton,1,6,52.0,8.7,25.0,4.2,40.0,6.7,27.0,4.5,14,2.3,2,9,19.1%,7,1,1,2,0,0,0,0
14,Jake Ferguson,1,7,49.0,7.0,22.0,3.1,22.0,3.1,27.0,3.9,6,0.9,0,7,26.9%,7,0,0,0,0,0,0,0
15,Dalton Kincaid,1,5,47.0,9.4,16.0,3.2,51.0,10.2,31.0,6.2,7,1.4,0,7,25.9%,7,2,0,1,1,0,0,0
16,Zach Ertz,1,3,22.0,7.3,15.0,5.0,15.0,5.0,7.0,2.3,2,0.7,0,3,10.0%,3,0,0,1,0,0,0,0
17,Noah Gray,1,4,40.0,10.0,23.0,5.8,23.0,5.8,17.0,4.3,5,1.3,0,4,14.3%,4,0,0,1,1,0,0,0
18,Dalton Schultz,1,3,34.0,11.3,24.0,8.0,36.0,12.0,10.0,3.3,3,1.0,0,5,12.8%,3,0,1,1,1,0,0,0
19,Cole Kmet,1,3,34.0,11.3,23.0,7.7,23.0,7.7,11.0,3.7,2,0.7,0,3,13.6%,3,0,0,2,1,0,0,0
20,Colby Parkinson,1,4,33.0,8.3,7.0,1.8,31.0,7.8,26.0,6.5,0,0.0,0,7,24.1%,4,0,2,1,0,0,0,0
21,Darnell Washington,1,2,31.0,15.5,4.0,2.0,4.0,2.0,27.0,13.5,23,11.5,1,2,6.3%,2,0,0,2,1,0,0,0
22,Brock Bowers,1,2,19.0,9.5,2.0,1.0,19.0,9.5,17.0,8.5,9,4.5,2,3,12.5%,3,1,0,1,0,0,0,0
23,Erick All Jr.,1,4,28.0,7.0,4.0,1.0,4.0,1.0,24.0,6.0,8,2.0,1,4,13.3%,4,0,0,2,0,0,0,0
24,Cade Stover,1,1,27.0,27.0,14.0,14.0,14.0,14.0,13.0,13.0,4,4.0,0,1,2.6%,1,0,0,1,1,0,0,0
25,Grant Calcaterra,1,1,26.0,26.0,16.0,16.0,42.0,42.0,10.0,10.0,2,2.0,0,2,6.9%,1,0,0,1,1,0,0,0
26,Noah Fant,1,2,26.0,13.0,21.0,10.5,21.0,10.5,5.0,2.5,3,1.5,0,2,3.8%,2,0,0,2,0,0,0,0
27,Isaiah Likely,1,1,26.0,26.0,22.0,22.0,30.0,30.0,4.0,4.0,0,0.0,0,2,11.1%,1,1,0,1,1,0,0,0
28,Will Dissly,1,2,24.0,12.0,-4.0,-2.0,2.0,1.0,28.0,14.0,7,3.5,0,3,11.1%,2,0,0,1,1,0,0,0
29,Harrison Bryant,1,2,21.0,10.5,4.0,2.0,4.0,2.0,17.0,8.5,7,3.5,1,2,8.3%,2,0,0,1,0,0,0,0
30,Brenton Strange,1,3,19.0,6.3,10.0,3.3,10.0,3.3,9.0,3.0,0,0.0,0,3,9.4%,3,0,0,1,0,0,0,0
31,Tyler Conklin,1,4,17.0,4.3,4.0,1.0,61.0,15.3,13.0,3.3,3,0.8,0,8,19.5%,4,0,0,0,0,0,0,0
32,Ja'Tavion Sanders,1,2,16.0,8.0,1.0,0.5,1.0,0.5,15.0,7.5,0,0.0,0,2,5.0%,2,0,1,1,0,0,0,0
33,Johnny Mundt,1,2,15.0,7.5,8.0,4.0,8.0,4.0,7.0,3.5,5,2.5,1,2,7.4%,2,0,0,0,0,0,0,0
34,Tanner Conner,1,2,15.0,7.5,10.0,5.0,10.0,5.0,5.0,2.5,2,1.0,0,2,9.5%,2,0,0,1,0,0,0,0
35,Brock Wright,1,2,13.0,6.5,5.0,2.5,5.0,2.5,8.0,4.0,4,2.0,0,2,10.5%,2,0,1,1,0,0,0,0
36,Luke Musgrave,1,3,13.0,4.3,7.0,2.3,7.0,2.3,6.0,2.0,2,0.7,0,3,5.6%,3,0,0,0,0,0,0,0
37,Juwan Johnson,1,2,13.0,6.5,3.0,1.5,3.0,1.5,10.0,5.0,3,1.5,0,3,8.3%,2,0,0,0,0,0,0,0
38,Elijah Higgins,1,2,12.0,6.0,0.0,0.0,6.0,3.0,12.0,6.0,6,3.0,0,3,13.6%,3,1,0,0,0,0,0,0
39,Hunter Henry,1,2,12.0,6.0,12.0,6.0,13.0,6.5,0.0,0.0,0,0.0,0,3,9.4%,2,0,1,0,0,0,0,0
40,Jordan Akins,1,1,10.0,10.0,3.0,3.0,-4.0,-4.0,7.0,7.0,4,4.0,0,2,6.3%,1,0,0,1,0,0,0,0
41,Jeremy Ruckert,1,2,10.0,5.0,-2.0,-1.0,-2.0,-1.0,12.0,6.0,0,0.0,0,2,4.9%,2,0,0,0,0,0,0,0
42,John Bates,1,1,9.0,9.0,3.0,3.0,3.0,3.0,6.0,6.0,5,5.0,0,1,3.3%,1,0,0,0,0,0,0,0
43,Theo Johnson,1,1,6.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,1,1.0,0,1,2.6%,1,0,0,0,0,0,0,0
44,Hayden Hurst,1,1,6.0,6.0,5.0,5.0,6.0,6.0,1.0,1.0,0,0.0,0,3,11.1%,2,1,1,0,0,0,0,0
45,Chig Okonkwo,1,1,5.0,5.0,-1.0,-1.0,13.0,13.0,6.0,6.0,1,1.0,0,3,16.7%,1,0,1,0,0,0,0,0
46,Josh Whyle,1,1,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0,1,5.6%,1,0,0,0,0,0,0,0
47,Jack Stoll,1,1,4.0,4.0,3.0,3.0,7.0,7.0,1.0,1.0,1,1.0,0,2,6.9%,1,0,0,0,0,0,0,0
48,Pharaoh Brown,1,1,3.0,3.0,-1.0,-1.0,3.0,3.0,4.0,4.0,0,0.0,0,2,3.8%,2,1,0,0,0,0,0,0
49,Rodney Williams,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
50,Payne Durham,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
51,Brayden Willis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
52,Will Mallory,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
53,Tommy Tremble,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
54,Travis Vokolek,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
55,John Samuel Shenker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
56,Andrew Beck,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
57,Jody Fortson Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
58,Lucas Krull,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Dallin Holker,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,Ian Thomas,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
61,Josiah Deguara,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
62,Robert Tonyan,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
63,Ben Sims,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
64,Tip Reiman,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
65,Brady Russell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
66,James Winchester,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Geoff Swaim,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
68,E.J. Jenkins,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,Julian Hill,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
70,Colson Yankoff,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
71,Nate Adkins,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
72,Brevyn Spann-Ford,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
73,Ben Sinnott,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
74,Brenden Bates,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
75,Jaheim Bell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,Peyton Hendershot,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
77,Jared Wiley,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
78,Luke Schoonmaker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
79,Marcedes Lewis,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
80,Jake Tonges,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
81,Jonnu Smith,1,0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0,0.0,0,1,4.8%,0,0,0,0,0,0,0,0
82,Ross Dwelley,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
83,Tanner Hudson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
84,Durham Smythe,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
85,Mark Andrews,1,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0,1,5.6%,0,1,0,0,0,0,0,0
86,Anthony Firkser,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
87,Eric Saubert,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
88,Mo Alie-Cox,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
89,Gerald Everett,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
90,Drew Sample,1,1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0,0.0,0,1,3.3%,1,0,0,0,0,0,0,0
91,Evan Engram,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
92,David Njoku,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
93,Nick Vannett,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0,1,5.6%,0,0,0,0,0,0,0,0
94,Eric Tomlinson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
95,Chris Manhertz,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
96,MyCole Pruitt,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Jordan Matthews,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Foster Moreau,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
99,Dawson Knox,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
100,Stone Smartt,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
101,Kylen Granson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
102,Ko Kieft,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
103,Connor Heyward,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
104,Nick Muse,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Daniel Bellinger,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
106,Davis Allen,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
107,Greg Dulcich,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,4.0%,0,0,0,0,0,0,0,0
108,Michael Mayer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Trey McBride,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Quintin Morris,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
111,Parker Hesse,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
112,Hunter Long,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
113,Charlie Kolar,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
114,Kyle Pitts,1,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0,0.0,0,3,8.8%,0,1,0,0,0,0,0,0
115,Mike Gesicki,1,1,-9.0,-9.0,2.0,2.0,2.0,2.0,-11.0,-11.0,0,0.0,0,1,3.3%,1,0,0,0,0,0,0,0
116,Brevin Jordan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Charlie Woerner,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
118,Luke Farrell,1,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0,1,3.1%,0,1,0,0,0,0,0,0
119,Adam Trautman,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,Leroy Watson IV,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
