,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
19,Mark Andrews,1,4,55,13.8,36.0,9.0,49.0,12.3,19,4.8,7,1.8,0,5,12.2%,4,0,1,3,1,0,0,0
20,Trey McBride,1,6,53,8.8,27.0,4.5,59.0,9.8,26,4.3,8,1.3,0,9,30.0%,6,0,2,2,1,0,0,0
21,Colby Parkinson,1,7,52,7.4,34.0,4.9,82.0,11.7,18,2.6,4,0.6,0,13,28.9%,7,0,2,0,0,0,0,0
22,Theo Johnson,1,5,48,9.6,24.0,4.8,24.0,4.8,24,4.8,2,0.4,0,5,16.1%,5,0,0,2,1,0,0,0
23,Cade Otton,1,3,44,14.7,6.0,2.0,9.0,3.0,38,12.7,11,3.7,0,4,16.7%,4,1,1,2,1,0,0,0
24,Dalton Schultz,1,4,34,8.5,20.0,5.0,42.0,10.5,14,3.5,4,1.0,0,6,17.1%,5,1,0,2,0,0,0,0
25,Dalton Kincaid,1,2,34,17.0,13.0,6.5,98.0,49.0,21,10.5,14,7.0,0,6,20.7%,4,2,0,1,1,0,0,0
26,Hunter Henry,1,2,32,16.0,29.0,14.5,50.0,25.0,3,1.5,2,1.0,0,4,13.3%,2,0,1,1,1,0,0,0
27,Mike Gesicki,1,2,31,15.5,29.0,14.5,29.0,14.5,2,1.0,0,0.0,0,2,5.1%,2,0,0,2,0,0,0,0
28,Johnny Mundt,1,2,31,15.5,21.0,10.5,21.0,10.5,10,5.0,1,0.5,0,2,7.1%,2,0,0,2,1,0,0,0
29,Juwan Johnson,1,5,31,6.2,20.0,4.0,20.0,4.0,11,2.2,5,1.0,0,5,15.6%,5,0,0,1,0,0,0,0
30,Noah Gray,1,2,29,14.5,8.0,4.0,8.0,4.0,21,10.5,5,2.5,0,2,5.9%,2,0,0,2,0,0,0,0
31,Noah Fant,1,3,24,8.0,14.0,4.7,14.0,4.7,10,3.3,2,0.7,0,3,7.7%,3,0,0,1,0,0,0,0
32,Gerald Everett,1,2,22,11.0,5.0,2.5,5.0,2.5,17,8.5,8,4.0,1,2,7.1%,2,0,0,1,0,0,0,0
33,Brevyn Spann-Ford,1,2,20,10.0,8.0,4.0,24.0,12.0,12,6.0,0,0.0,0,3,7.3%,2,0,0,1,0,0,0,0
34,Adam Trautman,1,1,19,19.0,4.0,4.0,4.0,4.0,15,15.0,2,2.0,0,1,3.8%,1,0,0,1,0,0,0,0
35,Luke Farrell,1,2,17,8.5,11.0,5.5,11.0,5.5,6,3.0,5,2.5,0,2,5.9%,2,0,1,1,0,0,0,0
36,Hunter Long,1,2,16,8.0,7.0,3.5,7.0,3.5,9,4.5,3,1.5,0,2,4.4%,2,0,0,0,0,0,0,0
37,David Njoku,1,1,14,14.0,0.0,0.0,22.0,22.0,14,14.0,0,0.0,0,3,10.7%,1,0,0,1,0,0,0,0
38,Ja'Tavion Sanders,1,3,13,4.3,3.0,1.0,9.0,3.0,10,3.3,0,0.0,0,5,15.2%,4,1,1,1,0,0,0,0
39,AJ Barner,1,1,13,13.0,7.0,7.0,7.0,7.0,6,6.0,0,0.0,0,1,2.6%,1,0,0,1,0,0,0,0
40,Zach Ertz,1,2,10,5.0,9.0,4.5,70.0,35.0,1,0.5,1,0.5,0,8,29.6%,3,1,4,0,0,0,0,0
41,Erick All Jr.,1,2,10,5.0,2.0,1.0,2.0,1.0,8,4.0,0,0.0,0,2,5.1%,2,0,0,0,0,0,0,0
42,Austin Hooper,1,1,9,9.0,5.0,5.0,24.0,24.0,4,4.0,2,2.0,0,3,10.0%,2,1,1,0,0,0,0,0
43,Luke Schoonmaker,1,1,8,8.0,8.0,8.0,8.0,8.0,0,0.0,0,0.0,0,2,4.9%,1,0,0,0,0,0,0,0
44,Nate Adkins,1,1,8,8.0,5.0,5.0,5.0,5.0,3,3.0,0,0.0,0,1,3.8%,1,0,0,0,0,0,0,0
45,Pharaoh Brown,1,1,7,7.0,5.0,5.0,5.0,5.0,2,2.0,1,1.0,0,1,2.6%,1,0,0,0,0,0,0,0
46,Will Mallory,1,1,7,7.0,7.0,7.0,7.0,7.0,0,0.0,1,1.0,0,1,2.2%,1,0,0,0,0,0,0,0
47,Cade Stover,1,2,6,3.0,4.0,2.0,4.0,2.0,2,1.0,1,0.5,0,2,5.7%,2,0,0,0,0,0,0,0
48,Lucas Krull,1,1,5,5.0,1.0,1.0,1.0,1.0,4,4.0,2,2.0,0,1,3.8%,1,0,0,0,0,0,0,0
49,Jody Fortson Jr.,1,1,5,5.0,3.0,3.0,3.0,3.0,2,2.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
50,Tip Reiman,1,1,5,5.0,2.0,2.0,2.0,2.0,3,3.0,1,1.0,1,1,3.3%,1,0,0,0,0,0,0,0
51,Darnell Washington,1,1,5,5.0,5.0,5.0,30.0,30.0,0,0.0,0,0.0,0,2,7.7%,1,0,0,0,0,0,0,0
52,Drew Ogletree,1,1,5,5.0,5.0,5.0,5.0,5.0,0,0.0,0,0.0,0,1,2.2%,1,0,0,0,0,0,0,0
53,Josiah Deguara,1,1,2,2.0,-2.0,-2.0,-2.0,-2.0,4,4.0,2,2.0,0,1,2.9%,1,0,1,0,0,0,0,0
54,Jack Stoll,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
55,Brady Russell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
56,Jaheim Bell,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
57,Colson Yankoff,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
58,Geoff Swaim,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
59,Luke Musgrave,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,Ian Thomas,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
61,Dallin Holker,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
62,Payne Durham,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
63,James Winchester,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Ben Sims,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
65,E.J. Jenkins,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Jared Wiley,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
67,Rodney Williams,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Julian Hill,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
69,Peyton Hendershot,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Travis Vokolek,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,Brayden Willis,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
72,Brenden Bates,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
73,Robert Tonyan,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
74,Andrew Beck,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
75,Ben Sinnott,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
76,John Samuel Shenker,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
77,Blake Whiteheart,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
78,Marcedes Lewis,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
79,Jake Tonges,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Dallas Goedert,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
81,Drew Sample,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
82,Josh Oliver,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
83,Will Dissly,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
84,Ross Dwelley,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,Tanner Hudson,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
86,Durham Smythe,1,0,0,0.0,0.0,0.0,24.0,0.0,0,0.0,0,0.0,0,1,3.2%,0,0,0,0,0,0,0,0
87,Hayden Hurst,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
88,Taysom Hill,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
89,Parker Hesse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
90,Anthony Firkser,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
91,Eric Saubert,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
92,Evan Engram,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
93,Nick Vannett,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
94,Eric Tomlinson,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
95,Chris Manhertz,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
96,MyCole Pruitt,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Jordan Matthews,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Dawson Knox,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
99,Harrison Bryant,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
100,Stone Smartt,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Jeremy Ruckert,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
102,Ko Kieft,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
103,Tommy Tremble,1,1,7,7.0,1.0,1.0,6.0,6.0,6,6.0,0,0.0,0,2,6.1%,1,0,0,0,0,0,0,0
104,Nick Muse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Daniel Bellinger,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
106,Tanner Conner,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
107,Grant Calcaterra,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
108,Chig Okonkwo,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Davis Allen,1,0,0,0.0,0.0,0.0,-5.0,0.0,0,0.0,0,0.0,0,1,2.2%,0,0,0,0,0,0,0,0
110,Greg Dulcich,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
111,Brock Wright,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
112,Charlie Woerner,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
113,Michael Mayer,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
114,Sam LaPorta,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Josh Whyle,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Kylen Granson,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
117,John Bates,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
118,Quintin Morris,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
119,Brevin Jordan,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Leroy Watson IV,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
