,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Isaiah Likely,1,9,111.0,12.3,40.0,4.4,98.0,10.9,71,7.9,5,0.6,0,12,30.0%,9,0,3,2,1,1,1,1
2,Foster Moreau,1,4,43.0,10.8,35.0,8.8,35.0,8.8,8,2.0,1,0.3,0,4,16.7%,4,0,1,2,1,0,0,0
3,Kyle Pitts,1,3,26.0,8.7,24.0,8.0,24.0,8.0,2,0.7,1,0.3,0,3,13.0%,3,0,1,1,0,0,0,0
4,Juwan Johnson,1,2,26.0,13.0,22.0,11.0,42.0,21.0,4,2.0,2,1.0,0,3,12.5%,2,0,1,2,0,0,0,0
5,Chig Okonkwo,1,2,15.0,7.5,15.0,7.5,15.0,7.5,0,0.0,0,0.0,0,2,7.4%,2,0,1,1,0,0,0,0
6,Brock Bowers,1,6,58.0,9.7,42.0,7.0,39.0,6.5,16,2.7,8,1.3,0,8,25.0%,6,0,0,2,1,0,0,0
7,Colby Parkinson,1,4,47.0,11.8,17.0,4.3,11.0,2.8,30,7.5,4,1.0,0,5,10.4%,5,1,0,3,1,0,0,0
8,Sam LaPorta,1,4,45.0,11.3,23.0,5.8,30.0,7.5,22,5.5,7,1.8,0,5,17.9%,4,0,1,2,0,0,0,0
9,David Njoku,1,4,44.0,11.0,16.0,4.0,21.0,5.3,28,7.0,13,3.3,0,5,11.6%,5,1,0,1,1,0,0,0
10,George Kittle,1,4,40.0,10.0,31.0,7.8,26.0,6.5,9,2.3,3,0.8,0,5,17.2%,4,0,0,1,1,0,0,0
11,Tucker Kraft,1,2,37.0,18.5,7.0,3.5,11.0,5.5,30,15.0,3,1.5,0,3,9.4%,3,1,2,1,1,0,0,0
12,Noah Gray,1,3,37.0,12.3,21.0,7.0,21.0,7.0,16,5.3,4,1.3,0,3,11.1%,3,0,1,3,0,0,0,0
13,Taysom Hill,1,1,1.0,1.0,0.0,0.0,22.0,22.0,1,1.0,0,0.0,0,2,8.3%,1,0,0,0,0,0,0,0
14,Travis Kelce,1,3,34.0,11.3,24.0,8.0,27.0,9.0,10,3.3,4,1.3,0,4,14.8%,4,1,1,2,1,0,0,0
15,Hayden Hurst,1,2,33.0,16.5,25.0,12.5,31.0,15.5,8,4.0,4,2.0,0,3,12.0%,2,0,1,1,1,0,0,0
16,Austin Hooper,1,2,31.0,15.5,0.0,0.0,18.0,9.0,31,15.5,0,0.0,0,4,17.4%,3,0,0,2,0,0,0,0
17,Dallas Goedert,1,4,31.0,7.8,0.0,0.0,-4.0,-1.0,31,7.8,11,2.8,0,5,17.2%,4,0,0,1,1,0,0,0
18,Trey McBride,1,5,30.0,6.0,28.0,5.6,75.0,15.0,2,0.4,1,0.2,0,9,29.0%,6,1,1,0,0,0,0,0
19,Zach Ertz,1,3,28.0,9.3,21.0,7.0,28.0,9.3,7,2.3,3,1.0,0,4,16.7%,3,0,0,1,0,0,0,0
20,Josh Oliver,1,2,27.0,13.5,26.0,13.0,26.0,13.0,1,0.5,0,0.0,0,2,8.7%,2,0,0,1,1,0,0,0
21,Pat Freiermuth,1,4,27.0,6.8,12.0,3.0,12.0,3.0,15,3.8,1,0.3,0,4,18.2%,4,0,0,1,0,0,0,0
22,Jordan Akins,1,3,27.0,9.0,19.0,6.3,25.0,8.3,8,2.7,5,1.7,0,4,9.3%,3,0,0,1,0,0,0,0
23,Dawson Knox,1,1,23.0,23.0,6.0,6.0,19.0,19.0,17,17.0,0,0.0,0,2,8.7%,1,0,0,1,1,0,0,0
24,Theo Johnson,1,1,18.0,18.0,13.0,13.0,33.0,33.0,5,5.0,0,0.0,0,4,10.5%,2,1,0,1,0,0,0,0
25,Hunter Henry,1,2,18.0,9.0,14.0,7.0,26.0,13.0,4,2.0,0,0.0,0,3,13.0%,2,0,1,0,0,0,0,0
26,Mike Gesicki,1,3,18.0,6.0,13.0,4.3,28.0,9.3,5,1.7,0,0.0,0,4,13.8%,4,0,1,0,0,0,0,0
27,Dalton Schultz,1,3,16.0,5.3,13.0,4.3,13.0,4.3,3,1.0,2,0.7,0,3,9.7%,3,0,0,0,0,0,0,0
28,Jake Ferguson,1,3,15.0,5.0,0.0,0.0,36.0,12.0,15,5.0,6,2.0,0,5,16.1%,3,0,0,0,0,0,0,0
29,Johnny Mundt,1,2,15.0,7.5,10.0,5.0,13.0,6.5,5,2.5,2,1.0,0,3,13.0%,2,0,0,0,0,0,0,0
30,Mark Andrews,1,2,14.0,7.0,11.0,5.5,11.0,5.5,3,1.5,2,1.0,0,2,5.0%,2,0,0,1,0,0,0,0
31,Will Dissly,1,1,13.0,13.0,0.0,0.0,0.0,0.0,13,13.0,5,5.0,0,1,4.0%,1,0,0,1,0,0,0,0
32,Greg Dulcich,1,2,12.0,6.0,7.0,3.5,8.0,4.0,5,2.5,4,2.0,0,3,7.1%,2,0,0,0,0,0,0,0
33,Elijah Higgins,1,2,12.0,6.0,3.0,1.5,3.0,1.5,9,4.5,1,0.5,0,2,6.5%,2,0,0,0,0,0,0,0
34,Nick Vannett,1,2,11.0,5.5,0.0,0.0,0.0,0.0,11,5.5,1,0.5,0,2,7.4%,2,0,0,0,0,0,0,0
35,Noah Fant,1,2,11.0,5.5,2.0,1.0,18.0,9.0,9,4.5,4,2.0,0,4,16.0%,2,0,1,0,0,0,0,0
36,Grant Calcaterra,1,1,11.0,11.0,5.0,5.0,5.0,5.0,6,6.0,1,1.0,0,1,3.4%,1,0,0,1,0,0,0,0
37,Dalton Kincaid,1,1,11.0,11.0,5.0,5.0,1.0,1.0,6,6.0,2,2.0,0,2,8.7%,1,0,1,1,0,0,0,0
38,MyCole Pruitt,1,1,9.0,9.0,8.0,8.0,5.0,5.0,1,1.0,0,0.0,0,2,9.1%,1,0,0,0,0,0,0,0
39,Jonnu Smith,1,1,7.0,7.0,6.0,6.0,2.0,2.0,1,1.0,0,0.0,0,2,5.6%,2,1,0,0,0,0,0,0
40,Tyler Conklin,1,1,6.0,6.0,0.0,0.0,0.0,0.0,6,6.0,3,3.0,0,2,6.9%,1,0,0,0,0,0,0,0
41,Julian Hill,1,1,6.0,6.0,3.0,3.0,3.0,3.0,3,3.0,0,0.0,0,1,2.8%,1,0,0,0,0,0,0,0
42,Cade Otton,1,1,5.0,5.0,2.0,2.0,6.0,6.0,3,3.0,2,2.0,0,2,6.7%,1,0,0,0,0,0,0,0
43,Evan Engram,1,1,5.0,5.0,4.0,4.0,18.0,18.0,1,1.0,0,0.0,0,4,21.1%,1,0,0,0,0,0,0,0
