RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,CeeDee Lamb,1,13,227.0,17.5,109.0,8.4,138.0,10.6,118,9.1,46,3.5,3,17,0.45899999999999996,14,1,1,7,3,2,1,1,1.0,1.0,5.0,0.0,1.0,27.2
2,Davante Adams,1,13,126.0,9.7,113.0,8.7,224.0,17.2,13,1.0,5,0.4,0,21,0.457,14,1,5,6,1,0,0,0,2.0,0.0,0.0,0.0,0.0,24.6
3,DJ Moore,1,9,159.0,17.7,108.0,12.0,153.0,17.0,51,5.7,13,1.4,1,13,0.433,10,1,2,5,5,2,0,0,1.0,0.0,0.0,0.0,0.0,21.9
4,Jayden Reed,1,6,89.0,14.8,45.0,7.5,144.0,24.0,44,7.3,26,4.3,1,8,0.235,6,0,0,4,2,1,0,0,2.0,0.0,0.0,0.0,0.0,20.9
5,Brandon Aiyuk,1,7,114.0,16.3,97.0,13.9,101.0,14.4,17,2.4,3,0.4,0,8,0.29600000000000004,7,0,2,4,2,1,0,0,1.0,0.0,0.0,0.0,0.0,17.4
6,Darius Slayton,1,4,106.0,26.5,66.0,16.5,114.0,28.5,40,10.0,9,2.3,0,6,0.154,4,0,0,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,16.6
7,Zay Flowers,1,3,106.0,35.3,61.0,20.3,61.0,20.3,45,15.0,16,5.3,1,3,0.136,3,0,0,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,16.6
8,Bo Melton,1,6,105.0,17.5,94.0,15.7,112.0,18.7,11,1.8,6,1.0,0,9,0.265,7,1,2,4,2,1,0,0,1.0,0.0,0.0,0.0,0.0,16.5
9,Amon-Ra St. Brown,1,6,90.0,15.0,57.0,9.5,75.0,12.5,33,5.5,15,2.5,1,8,0.25,6,0,2,5,2,0,0,0,1.0,1.0,11.0,0.0,0.0,16.1
10,Julio Jones,1,2,34.0,17.0,28.0,14.0,28.0,14.0,6,3.0,1,0.5,0,2,0.087,2,0,1,2,1,0,0,0,2.0,0.0,0.0,0.0,0.0,15.4
