RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Tank Dell,1,6,114.0,19.0,105.0,17.5,222.0,37.0,9,1.5,0,0.0,0,11,0.289,8,2,1,6,2,0,0,0,2.0,2.0,2.0,0.0,0.0,23.6
2,Noah Brown,1,6,153.0,25.5,75.0,12.5,75.0,12.5,78,13.0,13,2.2,0,6,0.158,6,0,0,4,3,2,1,1,1.0,0.0,0.0,0.0,0.0,21.3
3,Amari Cooper,1,5,139.0,27.8,106.0,21.2,106.0,21.2,33,6.6,8,1.6,0,5,0.179,5,0,1,4,2,2,2,2,1.0,0.0,0.0,0.0,0.0,19.9
4,CeeDee Lamb,1,11,191.0,17.4,134.0,12.2,234.0,21.3,57,5.2,2,0.2,0,16,0.364,12,1,1,10,5,0,0,0,0.0,0.0,0.0,0.0,1.0,17.1
5,Stefon Diggs,1,6,86.0,14.3,44.0,7.3,48.0,8.0,42,7.0,29,4.8,1,7,0.21899999999999997,6,0,1,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,16.6
6,Diontae Johnson,1,7,90.0,12.9,51.0,7.3,75.0,10.7,39,5.6,4,0.6,0,9,0.31,7,0,1,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,15.0
7,Jahan Dotson,1,4,69.0,17.3,61.0,15.3,121.0,30.3,8,2.0,3,0.8,0,8,0.182,5,1,2,2,2,1,0,0,1.0,0.0,0.0,0.0,0.0,12.9
8,A.J. Brown,1,7,66.0,9.4,39.0,5.6,103.0,14.7,27,3.9,4,0.6,1,9,0.429,7,0,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.6
9,Jakobi Meyers,1,2,38.0,19.0,12.0,6.0,48.0,24.0,26,13.0,0,0.0,0,5,0.20800000000000002,3,1,0,2,1,0,0,0,0.0,1.0,17.0,1.0,0.0,11.5
10,Nico Collins,1,3,54.0,18.0,25.0,8.3,48.0,16.0,29,9.7,7,2.3,0,5,0.132,3,0,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.4
11,DeVonta Smith,1,3,51.0,17.0,43.0,14.3,43.0,14.3,8,2.7,0,0.0,0,3,0.14300000000000002,3,0,0,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.1
12,Tee Higgins,1,8,110.0,13.8,72.0,9.0,83.0,10.4,38,4.8,0,0.0,0,9,0.214,8,0,2,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,11.0
13,Jalen Tolbert,1,3,49.0,16.3,40.0,13.3,72.0,24.0,9,3.0,0,0.0,0,5,0.114,3,0,1,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,10.9
14,Chris Olave,1,6,46.0,7.7,37.0,6.2,64.0,10.7,9,1.5,0,0.0,0,8,0.25,6,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.6
15,Odell Beckham Jr.,1,5,56.0,11.2,42.0,8.4,59.0,11.8,14,2.8,2,0.4,0,7,0.21899999999999997,6,1,2,3,0,0,0,0,1.0,0.0,0.0,0.0,1.0,9.6
16,Wan'Dale Robinson,1,4,35.0,8.8,20.0,5.0,28.0,7.0,15,3.8,0,0.0,0,5,0.172,4,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.5
17,Cedrick Wilson Jr.,1,1,31.0,31.0,31.0,31.0,87.0,87.0,0,0.0,0,0.0,0,5,0.152,1,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,9.1
18,Mike Evans,1,4,87.0,21.8,78.0,19.5,82.0,20.5,9,2.3,4,1.0,0,5,0.16699999999999998,4,0,1,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8.7
19,Darnell Mooney,1,5,82.0,16.4,13.0,2.6,26.0,5.2,69,13.8,0,0.0,0,6,0.231,5,0,0,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,8.2
20,Keenan Allen,1,8,77.0,9.6,56.0,7.0,67.0,8.4,21,2.6,6,0.8,0,9,0.321,8,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.7
