RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Nico Collins,1,9,195,21.7,119.0,13.2,119.0,13.2,76,8.4,40,4.4,1,9,0.34600000000000003,9,0,0,6,4,1,1,1,1.0,0.0,0.0,0.0,0.0,25.5
2,Justin Jefferson,1,12,192,16.0,148.0,12.3,189.0,15.8,44,3.7,16,1.3,0,14,0.326,12,0,0,7,5,1,0,0,1.0,1.0,-12.0,0.0,0.0,24.0
3,CeeDee Lamb,1,13,98,7.5,56.0,4.3,56.0,4.3,42,3.2,10,0.8,1,13,0.325,13,0,5,4,0,0,0,0,2.0,1.0,7.0,0.0,0.0,22.5
4,Amon-Ra St. Brown,1,7,144,20.6,62.0,8.9,138.0,19.7,82,11.7,22,3.1,2,10,0.32299999999999995,7,0,1,4,2,2,1,1,1.0,0.0,0.0,0.0,0.0,20.4
5,David Bell,1,4,68,17.0,65.0,16.3,65.0,16.3,3,0.8,3,0.8,1,4,0.16,4,0,0,3,2,1,0,0,2.0,0.0,0.0,0.0,0.0,18.8
6,Jakobi Meyers,1,3,61,20.3,51.0,17.0,83.0,27.7,10,3.3,0,0.0,0,5,0.185,3,0,0,3,1,1,0,0,1.0,1.0,5.0,1.0,0.0,18.6
7,Dontayvion Wicks,1,6,61,10.2,35.0,5.8,42.0,7.0,26,4.3,8,1.3,1,7,0.21899999999999997,6,0,2,3,0,0,0,0,2.0,0.0,0.0,0.0,0.0,18.1
8,A.T. Perry,1,3,53,17.7,50.0,16.7,50.0,16.7,3,1.0,0,0.0,0,3,0.12,3,0,2,2,1,0,0,0,2.0,0.0,0.0,0.0,0.0,17.3
9,Calvin Ridley,1,6,106,17.7,79.0,13.2,156.0,26.0,27,4.5,3,0.5,0,10,0.244,6,0,2,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,16.6
10,Andrei Iosivas,1,5,36,7.2,25.0,5.0,39.0,7.8,11,2.2,3,0.6,0,7,0.25,7,2,2,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0,15.6
