RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Deebo Samuel Sr.,1,7,149.0,21.3,58.0,8.3,65.0,9.3,91.0,13.0,34,4.9,3,9,0.33299999999999996,8,1,1,5,3,2,1,1,1.0,1.0,1.0,1.0,0.0,27.0
2,DJ Moore,1,6,68.0,11.3,62.0,10.3,99.0,16.5,6.0,1.0,0,0.0,0,10,0.33299999999999996,6,0,3,2,1,1,0,0,1.0,3.0,20.0,1.0,0.0,20.8
3,Drake London,1,10,172.0,17.2,150.0,15.0,179.0,17.9,22.0,2.2,0,0.0,0,11,0.282,10,0,1,6,4,1,1,1,0.0,0.0,0.0,0.0,0.0,19.2
4,DeAndre Hopkins,1,7,124.0,17.7,109.0,15.6,171.0,24.4,15.0,2.1,0,0.0,0,12,0.33299999999999996,7,0,3,3,3,2,1,1,1.0,0.0,0.0,0.0,0.0,18.4
5,Cooper Kupp,1,8,115.0,14.4,60.0,7.5,75.0,9.4,55.0,6.9,23,2.9,3,10,0.256,8,0,4,4,3,2,0,0,1.0,0.0,0.0,0.0,0.0,17.5
6,Odell Beckham Jr.,1,4,97.0,24.3,95.0,23.8,218.0,54.5,2.0,0.5,0,0.0,0,10,0.25,4,0,0,4,2,1,1,1,1.0,0.0,0.0,0.0,0.0,15.7
7,Zay Flowers,1,6,60.0,10.0,47.0,7.8,122.0,20.3,13.0,2.2,5,0.8,1,10,0.25,8,2,0,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,14.0
8,CeeDee Lamb,1,6,71.0,11.8,36.0,6.0,95.0,15.8,35.0,5.8,4,0.7,0,10,0.256,7,1,1,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.1
9,Jayden Reed,1,8,27.0,3.4,-8.0,-1.0,8.0,1.0,35.0,4.4,2,0.3,0,10,0.263,8,0,2,0,0,0,0,0,0.0,4.0,38.0,1.0,0.0,12.5
10,Courtland Sutton,1,3,62.0,20.7,40.0,13.3,39.0,13.0,22.0,7.3,0,0.0,0,4,0.133,3,0,0,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,12.2
