RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Stefon Diggs,1,6,120.0,20.0,74.0,12.3,80.0,13.3,46,7.7,42,7.0,1,7,0.28,6,0,3,5,1,1,1,1,3.0,0.0,0.0,0.0,0.0,30.0
2,A.J. Brown,1,9,175.0,19.4,123.0,13.7,212.0,23.6,52,5.8,34,3.8,0,13,0.382,9,0,0,7,3,1,1,1,2.0,0.0,0.0,0.0,0.0,29.5
3,Nico Collins,1,7,168.0,24.0,77.0,11.0,94.0,13.4,91,13.0,56,8.0,3,9,0.33299999999999996,7,0,1,6,3,2,2,2,2.0,0.0,0.0,0.0,0.0,28.8
4,Puka Nacua,1,9,163.0,18.1,115.0,12.8,128.0,14.2,48,5.3,16,1.8,0,10,0.256,9,0,1,6,5,1,0,0,1.0,0.0,0.0,0.0,0.0,22.3
5,Justin Jefferson,1,6,85.0,14.2,81.0,13.5,109.0,18.2,4,0.7,3,0.5,0,9,0.5,6,0,1,3,2,1,0,0,2.0,0.0,0.0,0.0,0.0,20.5
6,Michael Wilson,1,7,76.0,10.9,61.0,8.7,61.0,8.7,15,2.1,0,0.0,0,7,0.171,7,0,2,2,1,1,0,0,2.0,0.0,0.0,0.0,0.0,19.6
7,DJ Moore,1,8,131.0,16.4,109.0,13.6,121.0,15.1,22,2.8,13,1.6,0,9,0.281,8,0,0,6,3,0,0,0,1.0,0.0,0.0,0.0,0.0,19.1
8,Brandon Aiyuk,1,6,148.0,24.7,129.0,21.5,129.0,21.5,19,3.2,2,0.3,0,6,0.28600000000000003,6,0,0,6,4,2,1,1,0.0,0.0,0.0,0.0,0.0,14.8
9,Allen Lazard,1,3,61.0,20.3,59.0,19.7,59.0,19.7,2,0.7,0,0.0,0,3,0.077,3,0,1,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,12.1
10,Gabe Davis,1,3,61.0,20.3,52.0,17.3,52.0,17.3,9,3.0,4,1.3,0,3,0.12,3,0,1,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,12.1
