RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Keenan Allen,1,11,175,15.9,113.0,10.3,135.0,12.3,62,5.6,23,2.1,1,14,0.35,11,0,0,8,3,1,0,0,2.0,0.0,0.0,0.0,0.0,29.5
2,CeeDee Lamb,1,11,151,13.7,109.0,9.9,157.0,14.3,42,3.8,8,0.7,0,14,0.318,11,0,4,6,3,2,0,0,1.0,1.0,14.0,1.0,0.0,28.5
3,Brandin Cooks,1,9,173,19.2,112.0,12.4,133.0,14.8,61,6.8,20,2.2,0,10,0.22699999999999998,9,0,1,6,4,3,0,0,1.0,0.0,0.0,0.0,0.0,23.3
4,Amon-Ra St. Brown,1,8,156,19.5,86.0,10.8,114.0,14.3,70,8.8,4,0.5,0,9,0.281,8,0,1,6,3,2,1,1,1.0,2.0,9.0,0.0,0.0,22.5
5,Mike Evans,1,6,143,23.8,118.0,19.7,190.0,31.7,25,4.2,13,2.2,0,10,0.345,8,2,1,6,4,1,1,1,1.0,0.0,0.0,0.0,0.0,20.3
6,Ja'Marr Chase,1,5,124,24.8,91.0,18.2,98.0,19.6,33,6.6,0,0.0,0,6,0.154,5,0,0,4,2,1,1,1,1.0,0.0,0.0,0.0,0.0,18.4
7,Noah Brown,1,7,172,24.6,127.0,18.1,132.0,18.9,45,6.4,18,2.6,1,8,0.205,7,0,0,6,6,2,0,0,0.0,0.0,0.0,0.0,0.0,17.2
8,Chris Olave,1,6,94,15.7,76.0,12.7,182.0,30.3,18,3.0,13,2.2,1,9,0.225,6,0,2,5,2,0,0,0,1.0,0.0,0.0,0.0,0.0,15.4
9,Tyler Lockett,1,8,92,11.5,47.0,5.9,104.0,13.0,45,5.6,0,0.0,0,10,0.23800000000000002,8,0,1,5,1,0,0,0,1.0,0.0,0.0,0.0,0.0,15.2
10,Jayden Reed,1,5,84,16.8,60.0,12.0,60.0,12.0,24,4.8,1,0.2,0,5,0.135,5,0,1,2,2,2,1,1,1.0,0.0,0.0,0.0,0.0,14.4
11,Michael Gallup,1,2,70,35.0,65.0,32.5,65.0,32.5,5,2.5,4,2.0,0,2,0.045,2,0,0,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,13.0
12,Tank Dell,1,6,56,9.3,44.0,7.3,182.0,30.3,12,2.0,1,0.2,0,14,0.359,8,2,5,2,0,0,0,0,1.0,1.0,13.0,0.0,0.0,12.9
13,Deebo Samuel Sr.,1,4,30,7.5,9.0,2.3,9.0,2.3,21,5.3,4,1.0,0,4,0.14800000000000002,4,0,1,0,0,0,0,0,0.0,3.0,29.0,1.0,0.0,11.9
14,Tyler Boyd,1,8,117,14.6,44.0,5.5,102.0,12.8,73,9.1,42,5.3,0,12,0.308,10,2,2,4,1,1,1,1,0.0,0.0,0.0,0.0,0.0,11.7
15,Brandon Aiyuk,1,3,55,18.3,51.0,17.0,51.0,17.0,4,1.3,0,0.0,0,3,0.111,3,0,1,3,2,0,0,0,1.0,0.0,0.0,0.0,0.0,11.5
16,Trenton Irwin,1,2,54,27.0,44.0,22.0,80.0,40.0,10,5.0,3,1.5,0,4,0.10300000000000001,2,0,1,2,2,1,0,0,1.0,0.0,0.0,0.0,0.0,11.4
17,Elijah Moore,1,5,44,8.8,31.0,6.2,82.0,16.4,13,2.6,3,0.6,1,7,0.21899999999999997,5,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.4
18,Jalen Guyton,1,4,41,10.3,29.0,7.3,61.0,15.3,12,3.0,8,2.0,1,6,0.15,4,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.1
19,Dyami Brown,1,2,41,20.5,24.0,12.0,24.0,12.0,17,8.5,0,0.0,0,2,0.048,2,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,10.1
20,Odell Beckham Jr.,1,1,40,40.0,7.0,7.0,4.0,4.0,33,33.0,0,0.0,0,2,0.087,1,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,10.0
21,DK Metcalf,1,7,98,14.0,56.0,8.0,137.0,19.6,42,6.0,18,2.6,3,12,0.28600000000000003,7,0,0,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9.8
