RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,DJ Moore,1,8,230,28.8,88.0,11.0,115.0,14.4,142.0,17.8,40,5.0,1,10,0.4,8,0,1,6,5,4,2,2,3.0,0.0,0.0,0.0,0.0,41.0
2,Ja'Marr Chase,1,15,192,12.8,106.0,7.1,154.0,10.3,86.0,5.7,9,0.6,0,19,0.43200000000000005,15,0,4,7,1,1,1,1,3.0,0.0,0.0,0.0,0.0,37.2
3,Tyreek Hill,1,8,181,22.6,36.0,4.5,64.0,8.0,145.0,18.1,5,0.6,0,9,0.321,8,0,1,3,2,2,2,2,1.0,0.0,0.0,0.0,0.0,24.1
4,George Pickens,1,6,130,21.7,114.0,19.0,196.0,32.7,16.0,2.7,0,0.0,0,10,0.32299999999999995,6,0,1,6,4,1,1,1,1.0,1.0,16.0,0.0,0.0,20.6
5,Adam Thielen,1,11,107,9.7,59.0,5.4,86.0,7.8,48.0,4.4,11,1.0,0,13,0.371,11,0,4,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,16.7
6,Stefon Diggs,1,8,121,15.1,112.0,14.0,182.0,22.8,9.0,1.1,0,0.0,0,11,0.306,9,1,2,5,1,1,1,1,1.0,0.0,0.0,0.0,1.0,16.1
7,Gabe Davis,1,6,100,16.7,95.0,15.8,111.0,18.5,5.0,0.8,0,0.0,0,8,0.222,7,1,1,4,2,0,0,0,1.0,0.0,0.0,0.0,0.0,16.0
8,DeAndre Hopkins,1,8,140,17.5,113.0,14.1,174.0,21.8,27.0,3.4,12,1.5,1,11,0.324,8,0,1,7,3,1,0,0,0.0,0.0,0.0,0.0,0.0,14.0
9,Calvin Ridley,1,7,122,17.4,112.0,16.0,124.0,17.7,10.0,1.4,0,0.0,0,8,0.21600000000000003,7,0,1,7,2,1,0,0,0.0,2.0,14.0,0.0,0.0,13.6
10,Josh Reynolds,1,4,76,19.0,50.0,12.5,64.0,16.0,26.0,6.5,18,4.5,0,5,0.185,5,1,1,3,3,0,0,0,1.0,0.0,0.0,0.0,0.0,13.6
11,Jakobi Meyers,1,7,75,10.7,56.0,8.0,92.0,13.1,19.0,2.7,6,0.9,0,10,0.345,7,0,1,3,0,0,0,0,1.0,1.0,0.0,0.0,0.0,13.5
12,Puka Nacua,1,7,71,10.1,64.0,9.1,126.0,18.0,7.0,1.0,4,0.6,0,11,0.324,8,1,0,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.1
13,A.J. Brown,1,6,127,21.2,86.0,14.3,135.0,22.5,41.0,6.8,9,1.5,0,8,0.235,6,0,0,5,3,2,0,0,0.0,0.0,0.0,0.0,0.0,12.7
14,Curtis Samuel,1,6,65,10.8,56.0,9.3,67.0,11.2,9.0,1.5,5,0.8,0,7,0.146,6,0,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.5
15,Jordan Addison,1,6,64,10.7,37.0,6.2,104.0,17.3,27.0,4.5,6,1.0,1,9,0.196,6,0,3,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,12.4
16,Marquise Brown,1,4,61,15.3,21.0,5.3,143.0,35.8,40.0,10.0,10,2.5,2,10,0.33299999999999996,5,1,0,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.1
17,Cooper Kupp,1,8,118,14.8,66.0,8.3,137.0,17.1,52.0,6.5,20,2.5,0,12,0.353,8,0,1,5,1,1,0,0,0.0,0.0,0.0,0.0,0.0,11.8
18,DJ Chark Jr.,1,3,42,14.0,42.0,14.0,75.0,25.0,0.0,0.0,1,0.3,0,6,0.171,3,0,3,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.2
19,Josh Downs,1,6,97,16.2,54.0,9.0,54.0,9.0,43.0,7.2,3,0.5,0,6,0.25,6,0,0,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,9.7
20,Jaylen Waddle,1,5,35,7.0,9.0,1.8,33.0,6.6,26.0,5.2,3,0.6,0,10,0.35700000000000004,5,0,4,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.5
21,Rashee Rice,1,4,33,8.3,15.0,3.8,23.0,5.8,18.0,4.5,2,0.5,0,5,0.128,4,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.3
22,Drake London,1,6,78,13.0,62.0,10.3,104.0,17.3,16.0,2.7,8,1.3,0,9,0.237,6,0,1,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,8.7
23,KaVontae Turpin,1,1,26,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0,0.0,0,1,0.038,1,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,8.6
24,Christian Watson,1,3,91,30.3,38.0,12.7,177.0,59.0,53.0,17.7,10,3.3,0,7,0.24100000000000002,4,1,0,1,1,1,1,1,0.0,1.0,-5.0,0.0,0.0,8.6
25,Deebo Samuel Sr.,1,3,55,18.3,32.0,10.7,32.0,10.7,23.0,7.7,2,0.7,0,3,0.12,3,0,1,1,1,1,1,1,0.0,5.0,30.0,0.0,0.0,8.5
26,Christian Kirk,1,6,78,13.0,53.0,8.8,55.0,9.2,25.0,4.2,3,0.5,1,8,0.21600000000000003,6,0,0,2,2,1,0,0,0.0,1.0,6.0,0.0,0.0,8.4
27,Zay Jones,1,3,23,7.7,17.0,5.7,37.0,12.3,6.0,2.0,2,0.7,0,5,0.135,4,1,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.3
28,Rondale Moore,1,3,26,8.7,11.0,3.7,14.0,4.7,15.0,5.0,11,3.7,2,5,0.16699999999999998,3,0,0,1,0,0,0,0,0.0,3.0,50.0,0.0,0.0,7.6
29,Zay Flowers,1,5,73,14.6,63.0,12.6,168.0,33.6,10.0,2.0,0,0.0,1,11,0.289,6,0,2,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,7.3
30,Chris Olave,1,2,12,6.0,11.0,5.5,87.0,43.5,1.0,0.5,0,0.0,0,5,0.2,2,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.2
