RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Amari Cooper,1,11,265.0,24.1,205.0,18.6,277.0,25.2,60.0,5.5,4,0.4,0,15,0.349,11,0,4,9,5,2,2,2,2.0,0.0,0.0,0.0,0.0,40.5
2,George Pickens,1,4,195.0,48.8,78.0,19.5,102.0,25.5,117.0,29.3,0,0.0,0,6,0.24,4,0,0,3,3,3,3,3,2.0,0.0,0.0,0.0,0.0,31.5
3,Puka Nacua,1,9,164.0,18.2,109.0,12.1,153.0,17.0,55.0,6.1,22,2.4,1,11,0.344,9,0,1,7,3,1,1,1,1.0,2.0,16.0,0.0,0.0,24.0
4,DJ Chark Jr.,1,6,98.0,16.3,93.0,15.5,132.0,22.0,5.0,0.8,3,0.5,0,8,0.25,6,0,2,6,2,0,0,0,2.0,0.0,0.0,0.0,0.0,21.8
5,Mike Evans,1,7,86.0,12.3,71.0,10.1,71.0,10.1,15.0,2.1,7,1.0,0,9,0.257,7,0,1,5,1,0,0,0,2.0,0.0,0.0,0.0,0.0,20.6
6,Justin Jefferson,1,6,141.0,23.5,123.0,20.5,222.0,37.0,18.0,3.0,11,1.8,1,10,0.28600000000000003,6,0,1,5,5,0,0,0,1.0,0.0,0.0,0.0,0.0,20.1
7,Tee Higgins,1,5,140.0,28.0,57.0,11.4,83.0,16.6,83.0,16.6,0,0.0,0,8,0.2,5,0,1,4,2,1,1,1,1.0,0.0,0.0,0.0,0.0,20.0
8,Calvin Ridley,1,6,90.0,15.0,76.0,12.7,111.0,18.5,14.0,2.3,7,1.2,1,9,0.205,7,1,3,4,2,0,0,0,2.0,1.0,-12.0,0.0,0.0,19.8
9,CeeDee Lamb,1,6,118.0,19.7,54.0,9.0,76.0,12.7,64.0,10.7,38,6.3,0,10,0.313,7,1,2,5,2,1,1,1,1.0,2.0,14.0,0.0,0.0,19.2
10,Gabe Davis,1,4,130.0,32.5,96.0,24.0,128.0,32.0,34.0,8.5,4,1.0,0,6,0.28600000000000003,4,0,0,4,3,2,1,1,1.0,0.0,0.0,0.0,0.0,19.0
11,Amon-Ra St. Brown,1,12,106.0,8.8,48.0,4.0,54.0,4.5,58.0,4.8,18,1.5,1,14,0.359,12,0,2,5,1,0,0,0,1.0,0.0,0.0,0.0,0.0,16.6
12,K.J. Osborn,1,5,95.0,19.0,71.0,14.2,104.0,20.8,24.0,4.8,4,0.8,0,7,0.2,5,0,1,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,15.5
13,Darius Slayton,1,3,90.0,30.0,53.0,17.7,53.0,17.7,37.0,12.3,8,2.7,1,3,0.111,3,0,0,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,15.0
14,Chris Olave,1,9,123.0,13.7,91.0,10.1,123.0,13.7,32.0,3.6,6,0.7,0,13,0.325,11,2,0,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,14.3
15,Demarcus Robinson,1,6,82.0,13.7,65.0,10.8,65.0,10.8,17.0,2.8,5,0.8,0,6,0.188,6,0,1,4,1,1,0,0,1.0,0.0,0.0,0.0,0.0,14.2
16,Romeo Doubs,1,4,79.0,19.8,57.0,14.3,68.0,17.0,22.0,5.5,21,5.3,1,5,0.192,4,0,1,3,2,1,0,0,1.0,0.0,0.0,0.0,0.0,13.9
17,DeVonta Smith,1,4,79.0,19.8,28.0,7.0,34.0,8.5,51.0,12.8,17,4.3,2,5,0.139,4,0,0,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,13.9
18,Rashid Shaheed,1,5,70.0,14.0,68.0,13.6,134.0,26.8,2.0,0.4,0,0.0,1,9,0.225,5,0,0,2,1,1,1,1,1.0,1.0,4.0,0.0,0.0,13.4
19,Zay Flowers,1,9,72.0,8.0,25.0,2.8,61.0,6.8,47.0,5.2,0,0.0,0,13,0.382,10,1,2,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,13.2
20,Brandon Johnson,1,3,47.0,15.7,26.0,8.7,71.0,23.7,21.0,7.0,13,4.3,1,5,0.14300000000000002,4,1,0,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.7
21,DK Metcalf,1,4,56.0,14.0,36.0,9.0,53.0,13.3,20.0,5.0,6,1.5,0,6,0.16699999999999998,4,0,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.6
22,Brandon Aiyuk,1,6,113.0,18.8,64.0,10.7,78.0,13.0,49.0,8.2,36,6.0,1,7,0.159,6,0,1,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,11.3
23,Ihmir Smith-Marsette,1,1,18.0,18.0,8.0,8.0,8.0,8.0,10.0,10.0,9,9.0,0,1,0.031,1,0,0,1,0,0,0,0,0.0,2.0,33.0,1.0,0.0,11.1
24,Greg Dortch,1,2,45.0,22.5,6.0,3.0,61.0,30.5,39.0,19.5,3,1.5,0,5,0.135,2,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,10.5
25,Tyreek Hill,1,9,99.0,11.0,71.0,7.9,165.0,18.3,28.0,3.1,1,0.1,0,14,0.389,10,1,2,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9.9
26,Justin Watson,1,4,38.0,9.5,31.0,7.8,59.0,14.8,7.0,1.8,2,0.5,0,6,0.146,4,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.8
27,Nico Collins,1,4,18.0,4.5,8.0,2.0,45.0,11.3,10.0,2.5,7,1.8,1,6,0.125,5,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.8
28,A.T. Perry,1,1,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0,0.0,0,1,0.025,1,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,9.5
29,Adam Thielen,1,6,94.0,15.7,69.0,11.5,104.0,17.3,25.0,4.2,8,1.3,0,8,0.25,6,0,0,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9.4
30,Dontayvion Wicks,1,2,29.0,14.5,26.0,13.0,26.0,13.0,3.0,1.5,0,0.0,0,2,0.077,2,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,8.9
31,Brandin Cooks,1,2,14.0,7.0,14.0,7.0,14.0,7.0,0.0,0.0,0,0.0,0,2,0.063,2,0,1,0,0,0,0,0,1.0,1.0,9.0,0.0,0.0,8.3
32,Tyler Lockett,1,8,81.0,10.1,59.0,7.4,105.0,13.1,22.0,2.8,0,0.0,0,11,0.306,8,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8.1
33,A.J. Brown,1,6,80.0,13.3,67.0,11.2,104.0,17.3,13.0,2.2,14,2.3,2,11,0.306,7,1,1,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,8.0
34,Chris Godwin,1,6,78.0,13.0,70.0,11.7,94.0,15.7,8.0,1.3,4,0.7,0,10,0.28600000000000003,7,1,2,4,1,0,0,0,0.0,1.0,1.0,0.0,0.0,7.9
35,DeMario Douglas,1,5,74.0,14.8,60.0,12.0,83.0,16.6,14.0,2.8,0,0.0,0,8,0.258,6,1,1,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,7.4
36,Ronnie Bell,1,1,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0,0.0,0,1,0.023,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.2
37,Nelson Agholor,1,3,10.0,3.3,3.0,1.0,13.0,4.3,7.0,2.3,0,0.0,0,4,0.11800000000000001,3,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.0
38,Jason Brownlee,1,1,8.0,8.0,3.0,3.0,10.0,10.0,5.0,5.0,0,0.0,0,3,0.067,1,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.8
39,Garrett Wilson,1,9,76.0,8.4,27.0,3.0,59.0,6.6,49.0,5.4,27,3.0,0,15,0.33299999999999996,9,0,3,3,0,0,0,0,0.0,1.0,-8.0,0.0,0.0,6.8
40,Calvin Austin III,1,0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0,0.0,0,2,0.08,0,0,0,0,0,0,0,0,0.0,1.0,7.0,1.0,0.0,6.7
41,DeVante Parker,1,4,65.0,16.3,51.0,12.8,71.0,17.8,14.0,3.5,7,1.8,0,5,0.161,4,0,0,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,6.5
42,Jaxon Smith-Njigba,1,6,61.0,10.2,29.0,4.8,39.0,6.5,32.0,5.3,6,1.0,0,7,0.19399999999999998,6,0,1,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.1
43,Tyler Boyd,1,5,59.0,11.8,27.0,5.4,48.0,9.6,32.0,6.4,16,3.2,1,7,0.175,5,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.9
44,Rashee Rice,1,6,57.0,9.5,19.0,3.2,88.0,14.7,38.0,6.3,13,2.2,0,12,0.293,6,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.7
