,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
25,Chuba Hubbard,1,9,27,3.0,5,0.6,22,2.4,1,2,-6.0,5,1,0,0,0,0,16,0,0,0,0
26,Zack Moss,1,7,27,3.9,4,0.6,23,3.3,2,0,0.0,1,1,0,0,0,0,11,0,0,0,0
27,Aaron Jones,1,7,25,3.6,12,1.7,13,1.9,0,0,0.0,0,0,0,0,0,0,6,4,6,1,14
28,Melvin Gordon III,1,9,45,5.0,19,2.1,26,2.9,0,0,0.0,1,1,0,0,0,0,15,1,4,0,0
29,Jordan Howard,1,12,83,6.9,41,3.4,42,3.5,2,0,0.0,0,3,1,0,0,0,25,0,0,0,0
30,D'Onta Foreman,1,11,30,2.7,12,1.1,18,1.6,0,1,-1.0,0,0,0,0,0,0,6,2,2,0,2
31,Wayne Gallman Jr.,1,15,55,3.7,40,2.7,15,1.0,1,2,-8.0,0,2,0,0,0,0,17,1,2,0,0
32,Brandon Bolden,1,3,32,10.7,25,8.3,7,2.3,0,0,0.0,0,1,1,0,0,0,22,3,3,0,5
33,Larry Rountree III,1,5,10,2.0,5,1.0,5,1.0,0,0,0.0,1,0,0,0,0,0,5,0,0,0,0
34,Devonta Freeman,1,10,35,3.5,17,1.7,18,1.8,1,2,-6.0,0,1,0,0,0,0,12,3,4,1,6
35,Ameer Abdullah,1,9,24,2.7,9,1.0,15,1.7,0,2,-12.0,0,1,0,0,0,0,15,4,4,0,7
36,Alex Collins,1,10,41,4.1,21,2.1,20,2.0,0,0,0.0,0,1,0,0,0,0,10,1,1,0,7
37,Javonte Williams,1,8,48,6.0,7,0.9,41,5.1,1,1,-4.0,0,2,1,0,0,0,20,2,3,2,2
38,Myles Gaskin,1,14,31,2.2,20,1.4,11,0.8,0,2,-2.0,0,1,0,0,0,0,11,1,2,0,0
39,Darrell Henderson Jr.,1,5,31,6.2,22,4.4,9,1.8,0,0,0.0,0,2,0,0,0,0,11,4,6,1,2
40,Alexander Mattison,1,4,16,4.0,6,1.5,10,2.5,1,0,0.0,0,0,0,0,0,0,7,1,1,0,16
41,Cordarrelle Patterson,1,4,25,6.3,20,5.0,5,1.3,0,0,0.0,0,1,0,0,0,0,14,1,2,0,0
42,J.D. McKissic,1,2,4,2.0,2,1.0,2,1.0,0,0,0.0,0,0,0,0,0,0,2,4,4,0,3
43,Ty Johnson,1,2,2,1.0,1,0.5,1,0.5,0,0,0.0,0,0,0,0,0,0,2,5,8,0,8
44,Josh Jacobs,1,7,16,2.3,7,1.0,9,1.3,0,1,-1.0,0,0,0,0,0,0,5,5,5,1,10
45,Tevin Coleman,1,4,29,7.3,17,4.3,12,3.0,0,1,-4.0,0,2,0,0,0,0,15,2,3,0,3
46,Jerick McKinnon,1,3,26,8.7,20,6.7,6,2.0,0,0,0.0,0,1,0,0,0,0,18,1,3,1,3
47,Sony Michel,1,4,20,5.0,12,3.0,8,2.0,0,0,0.0,0,0,0,0,0,0,7,2,2,0,1
48,Kenyan Drake,1,4,16,4.0,10,2.5,6,1.5,0,1,-1.0,0,1,0,0,0,0,12,2,3,0,5
49,Nyheim Hines,1,2,12,6.0,9,4.5,3,1.5,0,0,0.0,0,0,0,0,0,0,9,2,4,0,3
50,Jeff Wilson Jr.,1,10,28,2.8,10,1.0,18,1.8,0,1,-6.0,0,0,0,0,0,0,6,0,0,0,0
51,Travis Homer,1,1,2,2.0,1,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,3,4,2,4
52,Corey Clement,1,6,20,3.3,12,2.0,8,1.3,0,0,0.0,0,0,0,0,0,0,6,1,1,0,0
53,Eno Benjamin,1,6,22,3.7,11,1.8,11,1.8,0,0,0.0,0,0,0,0,0,0,9,0,1,0,0
54,Adrian Peterson,1,8,21,2.6,13,1.6,8,1.0,0,1,-5.0,0,0,0,0,0,0,6,1,1,1,0
55,Derrick Gore,1,6,19,3.2,10,1.7,9,1.5,0,1,-1.0,0,0,0,0,0,0,5,0,0,0,0
56,Mike Davis,1,4,18,4.5,16,4.0,2,0.5,0,0,0.0,0,0,0,0,0,0,7,0,1,0,0
57,Salvon Ahmed,1,2,6,3.0,4,2.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
58,Kenneth Gainwell,1,2,5,2.5,3,1.5,2,1.0,1,0,0.0,0,0,0,0,0,0,5,1,1,0,0
59,C.J. Ham,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,3
60,J.J. Taylor,1,6,11,1.8,5,0.8,6,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
61,Derek Watt,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,4
62,Giovani Bernard,1,1,4,4.0,3,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,1,3,2,0
63,Jeremy McNichols,1,4,7,1.8,5,1.3,2,0.5,0,0,0.0,0,0,0,0,0,0,4,1,3,2,0
64,Dwayne Washington,1,2,8,4.0,4,2.0,4,2.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
65,Patrick Taylor Jr.,1,2,7,3.5,3,1.5,4,2.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
66,Jaret Patterson,1,4,7,1.8,5,1.3,2,0.5,0,1,-3.0,0,0,0,0,0,0,5,0,0,0,0
67,Joshua Kelley,1,1,6,6.0,4,4.0,2,2.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
68,Kyle Juszczyk,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
69,Alec Ingold,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
70,Keith Smith,1,1,5,5.0,0,0.0,5,5.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
71,Benny Snell Jr.,1,1,4,4.0,1,1.0,3,3.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
72,Carlos Hyde,1,2,4,2.0,1,0.5,3,1.5,0,1,-1.0,0,0,0,0,0,0,5,1,2,0,0
73,Jalen Richard,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
74,Patrick Laird,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
75,Ty Montgomery II,1,1,2,2.0,1,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
76,Le'Veon Bell,1,3,1,0.3,0,0.0,1,0.3,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0
77,Gary Brightwell,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,La'Mical Perine,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Cam Akers,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Craig Reynolds,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Ke'Shawn Vaughn,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Kene Nwangwu,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Raheem Mostert,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Khari Blasingame,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Mike Boone,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Johnny Stanton IV,1,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Trayveon Williams,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Deon Jackson,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Saquon Barkley,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Adam Prentice,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Jonathan Ward,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Chris Evans,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Derrick Henry,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,DeeJay Dallas,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,David Montgomery,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Joe Mixon,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Patrick Ricard,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Samaje Perine,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Miles Sanders,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,JaMycal Hasty,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Chase Edmonds,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Trey Sermon,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Peyton Barber,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Trenton Cannon,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Jake Funk,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Alvin Kamara,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Kareem Hunt,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Kalen Ballage,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0
109,Darrynton Evans,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Jakob Johnson,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,J.K. Dobbins,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Dare Ogunbowale,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Reggie Gilliam,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Clyde Edwards-Helaire,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Tory Carter,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Khalil Herbert,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Taiwan Jones,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Jamaal Williams,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Nick Chubb,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Michael Burton,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Avery Williams,0,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
