,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
34,Javonte Williams,1,8,61.0,7.6,40.0,5.0,21,2.6,0,2,-5.0,0,2,1,1,1,0,49,3,3,1,0
35,Khalil Herbert,1,18,75.0,4.2,63.0,3.5,12,0.7,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0
36,Alex Collins,1,15,47.0,3.1,42.0,2.8,5,0.3,0,2,-5.0,0,1,0,0,0,0,13,2,3,0,0
37,Jamaal Williams,1,13,57.0,4.4,38.0,2.9,19,1.5,0,0,0.0,0,1,0,0,0,0,13,2,2,0,0
38,Elijah Mitchell,1,9,43.0,4.8,9.0,1.0,34,3.8,1,2,-5.0,0,2,0,0,0,0,14,2,2,0,9
39,Marlon Mack,1,5,47.0,9.4,31.0,6.2,16,3.2,0,0,0.0,0,2,1,0,0,0,22,1,2,0,2
40,David Johnson,1,2,5.0,2.5,2.0,1.0,3,1.5,0,0,0.0,0,0,0,0,0,0,3,5,6,0,15
41,Miles Sanders,1,11,45.0,4.1,27.0,2.5,18,1.6,0,1,-3.0,0,1,0,0,0,0,18,5,5,1,5
42,Darrel Williams,1,5,27.0,5.4,20.0,4.0,7,1.4,0,1,-1.0,0,0,0,0,0,0,9,3,5,1,3
43,Melvin Gordon III,1,9,34.0,3.8,21.0,2.3,13,1.4,0,0,0.0,0,0,0,0,0,0,8,2,2,1,0
44,Mark Ingram II,1,16,41.0,2.6,16.0,1.0,25,1.6,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0
45,DeeJay Dallas,1,4,7.0,1.8,6.0,1.5,1,0.3,0,0,0.0,0,0,0,0,0,0,4,2,2,0,3
46,Ronald Jones II,1,5,21.0,4.2,14.0,2.8,7,1.4,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0
47,Kyle Juszczyk,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,4,0,1
48,Jeremy McNichols,1,1,9.0,9.0,6.0,6.0,3,3.0,0,0,0.0,0,0,0,0,0,0,9,2,2,0,0
49,Devonta Freeman,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,3,4,0,9
50,Brandon Bolden,1,2,25.0,12.5,19.0,9.5,6,3.0,0,0,0.0,0,1,1,0,0,0,24,4,4,1,3
51,Latavius Murray,1,6,17.0,2.8,9.0,1.5,8,1.3,0,0,0.0,0,0,0,0,0,0,6,2,3,1,4
52,Kenneth Gainwell,1,2,16.0,8.0,14.0,7.0,2,1.0,0,0,0.0,0,1,0,0,0,0,12,1,3,0,2
53,Clyde Edwards-Helaire,1,7,13.0,1.9,6.0,0.9,7,1.0,0,2,-3.0,0,0,0,0,0,0,6,1,2,1,6
54,Devin Singletary,1,6,25.0,4.2,10.0,1.7,15,2.5,0,0,0.0,0,0,0,0,0,0,9,1,2,0,0
55,Rhamondre Stevenson,1,11,23.0,2.1,7.0,0.6,16,1.5,0,2,-4.0,0,0,0,0,0,0,9,0,0,0,0
56,Ty'Son Williams,1,4,6.0,1.5,3.0,0.8,3,0.8,0,1,-2.0,0,0,0,0,0,0,5,2,2,1,3
57,Salvon Ahmed,1,2,5.0,2.5,1.0,0.5,4,2.0,1,0,0.0,0,0,0,0,0,0,4,2,3,0,9
58,Benny Snell Jr.,1,5,20.0,4.0,14.0,2.8,6,1.2,1,0,0.0,0,0,0,0,0,0,9,0,1,0,0
59,Phillip Lindsay,1,5,19.0,3.8,13.0,2.6,6,1.2,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0
60,Dare Ogunbowale,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
61,Travis Homer,1,1,5.0,5.0,3.0,3.0,2,2.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,13
62,Nyheim Hines,1,4,18.0,4.5,5.0,1.3,13,3.3,2,0,0.0,0,1,0,0,0,0,11,0,1,0,0
63,Joshua Kelley,1,2,17.0,8.5,13.0,6.5,4,2.0,0,0,0.0,0,1,0,0,0,0,14,0,0,0,0
64,Chris Evans,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,1
65,Jerick McKinnon,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0
66,C.J. Ham,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0
67,Chase Edmonds,1,6,15.0,2.5,5.0,0.8,10,1.7,0,0,0.0,0,0,0,0,0,0,5,3,4,0,0
68,Jaret Patterson,1,4,13.0,3.3,6.0,1.5,7,1.8,1,0,0.0,0,0,0,0,0,0,9,0,0,0,0
69,Carlos Hyde,1,5,13.0,2.6,10.0,2.0,3,0.6,0,1,-3.0,0,0,0,0,0,0,7,0,0,0,0
70,Tevin Coleman,1,3,11.0,3.7,6.0,2.0,5,1.7,0,0,0.0,0,0,0,0,0,0,5,0,1,1,0
71,Kenyan Drake,1,2,11.0,5.5,9.0,4.5,2,1.0,0,0,0.0,0,0,0,0,0,0,8,0,1,0,0
72,Saquon Barkley,1,2,9.0,4.5,6.0,3.0,3,1.5,0,0,0.0,0,0,0,0,0,0,5,0,1,0,0
73,Royce Freeman,1,3,2.0,0.7,-1.0,-0.3,3,1.0,1,1,-1.0,0,0,0,0,0,0,3,1,2,0,0
74,J.D. McKissic,1,2,-1.0,-0.5,-2.0,-1.0,1,0.5,0,1,-2.0,0,0,0,0,0,0,1,1,4,0,1
75,Trey Sermon,1,1,7.0,7.0,0.0,0.0,7,7.0,1,0,0.0,0,0,0,0,0,0,7,0,0,0,0
76,Kylin Hill,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
77,Elijhaa Penny,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
78,Jalen Richard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
79,Michael Burton,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
80,Ameer Abdullah,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
81,Wayne Gallman Jr.,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
82,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Godwin Igwebuike,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Mekhi Sargent,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,D'Ernest Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,David Montgomery,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Trenton Cannon,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Ty Montgomery II,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Patrick Ricard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Jake Funk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Alec Ingold,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Derek Watt,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Larry Rountree III,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Eno Benjamin,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Jonathan Ward,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Kalen Ballage,1,4,0.0,0.0,-2.0,-0.5,2,0.5,0,2,-5.0,0,0,0,0,0,0,3,0,1,0,0
116,Darrynton Evans,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Jakob Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Demetric Felton Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Gerrid Doaks,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
