RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
16,Breece Hall,1,16,54.0,3.4,19.0,1.2,35,2.2,1,0,0.0,3,1,0,0,0,0,16,5,6,0,14,1,7.8,0,1,13.3
17,Jerome Ford,1,12,44.0,3.7,20.0,1.7,24,2.0,1,1,-2.0,2,1,0,0,0,0,11,6,7,0,5,1,4.2,0,0,12.9
18,Alexander Mattison,1,5,19.0,3.8,6.0,1.2,13,2.6,0,0,0.0,0,0,0,0,0,0,7,4,6,0,34,0,10.8,1,0,12.2
19,Zack Moss,1,9,44.0,4.9,27.0,3.0,17,1.9,0,0,0.0,5,1,0,0,0,0,16,2,4,0,0,1,8.5,0,0,12.1
20,Kyren Williams,1,18,50.0,2.8,23.0,1.3,27,1.5,0,3,-5.0,2,0,0,0,0,0,9,3,3,0,4,1,1.3,0,0,11.4
21,Jamaal Williams,1,11,38.0,3.5,22.0,2.0,16,1.5,0,2,-4.0,14,1,0,0,0,0,14,1,1,0,3,1,13.0,0,0,11.1
22,Bijan Robinson,1,18,68.0,3.8,18.0,1.0,50,2.8,4,1,-3.0,0,2,0,0,0,0,13,5,5,1,12,0,8.6,0,0,11.1
23,Ezekiel Elliott,1,10,40.0,4.0,25.0,2.5,15,1.5,0,0,0.0,3,0,0,0,0,0,9,2,2,1,8,1,4.5,0,0,10.9
24,Jonathan Taylor,1,16,48.0,3.0,29.0,1.8,19,1.2,1,3,-6.0,5,0,0,0,0,0,7,0,0,0,0,1,0.0,0,0,10.8
25,Rachaad White,1,15,31.0,2.1,-2.0,-0.1,33,2.2,0,5,-14.0,0,1,0,0,0,0,15,6,6,1,26,0,12.5,0,0,10.6
26,Derrick Henry,1,13,46.0,3.5,17.0,1.3,29,2.2,2,1,-1.0,5,0,0,0,0,0,9,0,2,0,0,1,0.0,0,0,10.6
27,Josh Jacobs,1,16,84.0,5.3,43.0,2.7,41,2.6,2,3,-3.0,0,2,2,1,0,0,32,2,3,0,8,0,10.0,0,0,10.4
28,James Cook,1,19,71.0,3.7,40.0,2.1,31,1.6,1,3,-7.0,0,1,0,0,0,0,15,3,3,0,2,0,10.7,0,0,10.3
29,Zach Charbonnet,1,8,12.0,1.5,3.0,0.4,9,1.1,0,2,-2.0,0,0,0,0,0,0,6,2,3,0,0,0,14.5,1,0,10.1
30,Travis Etienne Jr.,1,12,44.0,3.7,31.0,2.6,13,1.1,0,2,-3.0,1,2,0,0,0,0,11,2,3,1,0,1,7.5,0,1,9.9
31,Najee Harris,1,20,70.0,3.5,22.0,1.1,48,2.4,2,2,-4.0,0,1,1,0,0,0,20,1,2,0,4,0,9.0,0,0,7.9
32,Bucky Irving,1,9,62.0,6.9,51.0,5.7,11,1.2,0,2,-8.0,0,2,1,1,0,0,31,2,3,0,11,0,7.0,0,0,7.6
33,Tank Bigsby,1,12,73.0,6.1,47.0,3.9,26,2.2,1,1,-1.0,0,2,1,0,0,0,26,0,0,0,0,0,0.0,0,0,7.3
34,Austin Ekeler,1,2,10.0,5.0,4.0,2.0,6,3.0,0,0,0.0,0,0,0,0,0,0,6,4,4,0,27,0,13.0,0,0,6.2
35,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6.0
36,Justice Hill,1,1,3.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,6,8,2,17,0,8.7,0,0,5.5
37,Devin Singletary,1,10,37.0,3.7,17.0,1.7,20,2.0,0,0,0.0,0,0,0,0,0,0,7,4,5,0,7,0,3.8,0,0,5.2
38,D'Andre Swift,1,10,30.0,3.0,17.0,1.7,13,1.3,0,4,-12.0,0,1,1,0,0,0,20,0,1,0,0,0,0.0,0,0,5.0
39,Emanuel Wilson,1,4,46.0,11.5,28.0,7.0,18,4.5,1,0,0.0,0,2,0,0,0,0,18,2,3,1,0,0,1.0,0,0,4.8
40,Ty Chandler,1,8,17.0,2.1,11.0,1.4,6,0.8,0,1,-3.0,0,0,0,0,0,0,6,3,3,1,3,0,8.3,0,0,4.2
41,Kyle Juszczyk,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,4,0,20.0,0,0,4.0
42,Rico Dowdle,1,8,26.0,3.3,13.0,1.6,13,1.6,0,2,-3.0,0,1,0,0,0,0,10,1,1,0,4,0,6.0,0,0,3.2
43,Tyjae Spears,1,4,21.0,5.3,10.0,2.5,11,2.8,0,0,0.0,0,1,0,0,0,0,11,4,4,0,3,0,2.8,0,0,3.2
44,Pierre Strong Jr.,1,2,10.0,5.0,6.0,3.0,4,2.0,0,0,0.0,0,0,0,0,0,0,6,2,3,0,15,0,10.0,0,0,3.0
45,Gus Edwards,1,11,26.0,2.4,11.0,1.0,15,1.4,1,1,-1.0,0,1,0,0,0,0,10,1,1,0,1,0,2.0,0,0,2.8
46,Ray Davis,1,3,13.0,4.3,5.0,1.7,8,2.7,0,0,0.0,0,1,0,0,0,0,13,1,1,0,4,0,14.0,0,0,2.7
47,Emari Demercado,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,1,4,0,13.0,0,0,2.6
48,Jeff Wilson Jr.,1,5,26.0,5.2,10.0,2.0,16,3.2,0,0,0.0,0,1,0,0,0,0,14,0,0,0,0,0,0.0,0,0,2.6
49,Zamir White,1,13,44.0,3.4,19.0,1.5,25,1.9,2,1,-1.0,0,1,0,0,0,0,12,2,2,0,1,0,1.0,0,1,2.6
50,Chase Brown,1,3,11.0,3.7,7.0,2.3,4,1.3,1,1,-1.0,0,0,0,0,0,0,8,3,3,0,1,0,4.0,0,0,2.3
51,Javonte Williams,1,8,23.0,2.9,9.0,1.1,14,1.8,1,1,-1.0,0,0,0,0,0,0,9,1,2,1,0,0,0.0,0,0,2.3
52,Miles Sanders,1,5,22.0,4.4,13.0,2.6,9,1.8,1,0,0.0,0,0,0,0,0,0,8,0,2,0,0,0,0.0,0,0,2.2
53,Tyler Allgeier,1,3,21.0,7.0,10.0,3.3,11,3.7,0,0,0.0,0,1,0,0,0,0,13,0,0,0,0,0,0.0,0,0,2.1
54,Jaylen Warren,1,2,7.0,3.5,2.0,1.0,5,2.5,0,1,-1.0,0,0,0,0,0,0,8,2,2,0,8,0,6.5,0,0,2.0
55,Raheem Mostert,1,6,9.0,1.5,2.0,0.3,7,1.2,0,2,-4.0,0,0,0,0,0,0,6,2,3,0,5,0,5.0,0,0,1.9
56,Antonio Gibson,1,7,18.0,2.6,10.0,1.4,8,1.1,1,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0.0,0,0,1.8
57,Trey Benson,1,3,13.0,4.3,6.0,2.0,7,2.3,0,0,0.0,0,0,0,0,0,0,6,1,1,0,1,0,5.0,0,0,1.8
58,Hunter Luepke,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,3,0,9.0,0,0,1.8
59,Braelon Allen,1,1,8.0,8.0,3.0,3.0,5,5.0,0,0,0.0,0,0,0,0,0,0,8,1,1,0,9,0,9.0,0,0,1.7
60,Dameon Pierce,1,3,16.0,5.3,3.0,1.0,13,4.3,2,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0,0,1.6
61,Ronnie Rivers,1,2,16.0,8.0,12.0,6.0,4,2.0,0,0,0.0,0,1,0,0,0,0,12,0,0,0,0,0,0.0,0,0,1.6
62,Eric Gray,1,2,6.0,3.0,4.0,2.0,2,1.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,1,0,9.0,0,0,1.5
63,Audric Estime,1,2,14.0,7.0,13.0,6.5,1,0.5,0,0,0.0,0,1,0,0,0,0,12,0,0,0,0,0,0.0,0,0,1.4
64,Chuba Hubbard,1,6,14.0,2.3,8.0,1.3,6,1.0,0,1,-2.0,0,0,0,0,0,0,7,0,0,0,0,0,0.0,0,0,1.4
65,Cordarrelle Patterson,1,4,13.0,3.3,3.0,0.8,10,2.5,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0,0,1.3
66,Kenneth Gainwell,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,10,0,10.0,0,0,1.2
67,Jordan Mims,1,4,11.0,2.8,7.0,1.8,4,1.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0,0,1.1
68,Travis Homer,1,2,10.0,5.0,8.0,4.0,2,1.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0.0,0,0,1.0
69,Samaje Perine,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,6,0,10.0,0,0,1.0
70,Jaleel McLaughlin,1,10,27.0,2.7,15.0,1.5,12,1.2,1,2,-7.0,0,1,0,0,0,0,15,5,5,1,2,0,0.2,0,1,0.8
71,Alec Ingold,1,2,8.0,4.0,1.0,0.5,7,3.5,0,0,0.0,0,0,0,0,0,0,6,0,1,0,0,0,0.0,0,0,0.8
72,Ty Johnson,1,2,7.0,3.5,4.0,2.0,3,1.5,0,0,0.0,0,0,0,0,0,0,6,0,1,0,0,0,0.0,0,0,0.7
73,Mike Boone,1,4,7.0,1.8,2.0,0.5,5,1.3,1,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0,0,0.7
74,Tyrone Tracy Jr.,1,2,2.0,1.0,2.0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,3,0,0,0,5.0,0,0,0.7
75,Khalil Herbert,1,2,4.0,2.0,1.0,0.5,3,1.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0,0,0.4
76,Deuce Vaughn,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0,0,0.4
77,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,0,0,0.3
78,Carson Steele,1,2,3.0,1.5,-2.0,-1.0,5,2.5,0,1,-2.0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0,0,0.3
79,Dare Ogunbowale,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,0,0,0.3
80,Myles Gaskin,1,1,-3.0,-3.0,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-0.3
81,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0,0,5.5,0,1,-0.9
82,Blake Watson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
83,D.J. Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
84,Terrell Jennings,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
85,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
86,Dante Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
87,Chris Collier,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
88,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
89,Chris Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
90,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
91,Jabari Small,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
92,Kareem Hunt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
93,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
94,Aaron Shampklin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
95,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
96,Tyreik McAllister,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
97,Jase McClellan,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
98,Kimani Vidal,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
99,Dylan Laube,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
100,Roschon Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
101,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
102,Troy Hairston II,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
103,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
104,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
105,Kendall Milton,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
106,Keaton Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
107,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
108,Jonathon Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
109,Joshua Kelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
110,Sincere McCormick,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
111,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
112,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
113,D'Ernest Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
114,Isaiah Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
115,Blake Corum,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
116,Raheem Blackshear,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
117,Kendre Miller,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
118,D'Onta Foreman,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
119,Adam Prentice,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
120,British Brooks,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
121,Trey Sermon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
122,Sean Tucker,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
123,JaMycal Hasty,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
124,Julius Chestnut,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
125,Chris Rodriguez Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
126,Jeremy McNichols,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
127,Khari Blasingame,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
128,Sione Vaki,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
129,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
130,Avery Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
131,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
132,Will Shipley,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
133,Isaac Guerendo,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
134,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
135,Jaylen Wright,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
136,John Kelly Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
137,Hassan Haskins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
138,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
139,MarShawn Lloyd,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
140,Tyler Goodson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
141,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
142,Kenny McIntosh,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
143,Tyler Badie,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
144,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
145,Rasheen Ali,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
