RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
19,Kareem Hunt,1,14,35.0,2.5,19.0,1.4,16,1.1,0,0,0.0,0,1,0,0,0,0,10,7,10,4,39,0,65.0,9.3,0,0,10.0
20,Trey Benson,1,10,62.0,6.2,18.0,1.8,44,4.4,2,1,-1.0,0,3,0,0,0,0,14,2,2,0,11,0,25.0,12.5,0,0,8.7
21,Breece Hall,1,10,52.0,5.2,36.0,3.6,16,1.6,0,0,0.0,0,1,0,0,0,0,14,4,4,1,3,0,31.0,7.8,0,0,8.3
22,Saquon Barkley,1,14,66.0,4.7,45.0,3.2,21,1.5,0,0,0.0,0,1,0,0,0,0,11,1,1,1,12,0,12.0,12.0,0,0,7.8
23,Rhamondre Stevenson,1,20,74.0,3.7,29.0,1.5,45,2.3,1,0,0.0,0,1,0,0,0,0,11,1,1,0,2,0,3.0,3.0,0,0,7.7
24,Jaylen Warren,1,14,66.0,4.7,45.0,3.2,21,1.5,1,0,0.0,0,2,0,0,0,0,12,2,2,0,6,0,29.0,14.5,0,1,7.5
25,Tyler Goodson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,1,0,0,9.0,4.5,1,0,6.9
26,Jeremy McNichols,1,4,7.0,1.8,4.0,1.0,3,0.8,0,1,-3.0,1,0,0,0,0,0,6,0,0,0,0,1,0.0,0.0,0,0,6.7
27,D'Andre Swift,1,16,59.0,3.7,26.0,1.6,33,2.1,1,3,-6.0,0,0,0,0,0,0,9,1,1,0,1,0,6.0,6.0,0,0,6.5
28,Hassan Haskins,1,2,4.0,2.0,2.0,1.0,2,1.0,0,0,0.0,1,0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0,6.4
29,Tony Pollard,1,9,44.0,4.9,10.0,1.1,34,3.8,0,0,0.0,0,1,0,0,0,0,15,4,4,0,6,0,19.0,4.8,0,0,6.3
30,Kyren Williams,1,15,62.0,4.1,35.0,2.3,27,1.8,0,1,-2.0,0,0,0,0,0,0,9,5,6,0,8,0,20.0,4.0,0,1,6.2
31,Tyler Allgeier,1,11,59.0,5.4,31.0,2.8,28,2.5,0,0,0.0,0,1,1,0,0,0,24,0,0,0,0,0,0.0,0.0,0,0,5.9
32,Rico Dowdle,1,12,53.0,4.4,26.0,2.2,27,2.3,0,1,-2.0,0,1,0,0,0,0,19,3,3,0,0,0,3.0,1.0,0,0,5.6
33,Gus Edwards,1,10,55.0,5.5,30.0,3.0,25,2.5,0,0,0.0,0,2,0,0,0,0,11,0,0,0,0,0,0.0,0.0,0,0,5.5
34,J.K. Dobbins,1,15,50.0,3.3,19.0,1.3,31,2.1,0,2,-2.0,0,3,0,0,0,0,12,3,3,1,0,0,5.0,1.7,0,0,5.5
35,Audric Estime,1,14,53.0,3.8,33.0,2.4,20,1.4,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0,0,5.3
36,De'Von Achane,1,12,37.0,3.1,20.0,1.7,17,1.4,1,2,-5.0,0,1,0,0,0,0,15,5,5,0,5,0,15.0,3.0,0,0,5.2
37,Tyjae Spears,1,7,47.0,6.7,30.0,4.3,17,2.4,3,1,-1.0,0,2,0,0,0,0,19,3,3,0,2,0,4.0,1.3,0,0,5.1
38,Cam Akers,1,13,38.0,2.9,18.0,1.4,20,1.5,0,2,-6.0,0,1,0,0,0,0,11,1,1,0,2,0,9.0,9.0,0,0,4.7
39,Devin Singletary,1,8,40.0,5.0,32.0,4.0,8,1.0,1,0,0.0,0,1,0,0,0,0,14,1,1,0,0,0,5.0,5.0,0,0,4.5
40,Travis Etienne Jr.,1,11,44.0,4.0,17.0,1.5,27,2.5,0,2,-4.0,0,2,0,0,0,0,18,1,1,0,0,0,-1.0,-1.0,0,0,4.3
41,Kenneth Gainwell,1,7,30.0,4.3,21.0,3.0,9,1.3,0,1,-1.0,0,2,0,0,0,0,13,1,1,0,4,0,9.0,9.0,0,0,3.9
42,Samaje Perine,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,5,0,37.0,18.5,0,0,3.7
43,Raheem Mostert,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,7,0,34.0,17.0,0,0,3.4
44,Braelon Allen,1,7,27.0,3.9,8.0,1.1,19,2.7,0,1,-1.0,0,1,0,0,0,0,12,1,1,0,3,0,7.0,7.0,0,0,3.4
45,Will Shipley,1,9,34.0,3.8,22.0,2.4,12,1.3,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0,0,3.4
46,Ty Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,16,0,32.0,10.7,0,0,3.2
47,Antonio Gibson,1,5,26.0,5.2,8.0,1.6,18,3.6,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0,0,2.6
48,JaMycal Hasty,1,6,20.0,3.3,6.0,1.0,14,2.3,0,0,0.0,0,0,0,0,0,0,6,1,1,0,1,0,4.0,4.0,0,0,2.4
49,Emari Demercado,1,3,22.0,7.3,0.0,0.0,22,7.3,1,0,0.0,0,1,0,0,0,0,14,0,0,0,0,0,0.0,0.0,0,0,2.2
50,Ty Chandler,1,4,18.0,4.5,7.0,1.8,11,2.8,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0.0,0.0,0,0,1.8
51,Blake Corum,1,2,8.0,4.0,3.0,1.5,5,2.5,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0,7.0,7.0,0,0,1.5
52,Cordarrelle Patterson,1,3,14.0,4.7,6.0,2.0,8,2.7,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0.0,0.0,0,0,1.4
53,Jordan Mims,1,2,10.0,5.0,7.0,3.5,3,1.5,0,0,0.0,0,0,0,0,0,0,9,1,2,1,4,0,4.0,4.0,0,0,1.4
54,Jaleel McLaughlin,1,2,12.0,6.0,8.0,4.0,4,2.0,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0.0,0.0,0,0,1.2
55,Dare Ogunbowale,1,1,11.0,11.0,8.0,8.0,3,3.0,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0,0.0,0.0,0,0,1.1
56,DeeJay Dallas,1,3,10.0,3.3,2.0,0.7,8,2.7,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0,0,1.0
57,Isaiah Davis,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,0,10.0,10.0,0,0,1.0
58,Javonte Williams,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,2,2,0,3,0,6.0,3.0,0,0,0.7
59,Ray Davis,1,3,6.0,2.0,4.0,1.3,2,0.7,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0,0,0.6
60,Jordan Mason,1,1,5.0,5.0,3.0,3.0,2,2.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0,0,0.5
61,Miles Sanders,1,2,5.0,2.5,3.0,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0,0,0.5
62,Chris Rodriguez Jr.,1,2,4.0,2.0,1.0,0.5,3,1.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0,0,0.4
63,Tank Bigsby,1,2,4.0,2.0,2.0,1.0,2,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0.4
64,Trey Sermon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,4.0,0,0,0.4
65,Jaylen Wright,1,5,3.0,0.6,-1.0,-0.2,4,0.8,0,3,-7.0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0,0,0.3
66,Carson Steele,1,2,3.0,1.5,1.0,0.5,2,1.0,0,1,-3.0,0,0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0,0,0.3
67,Ezekiel Elliott,1,6,22.0,3.7,12.0,2.0,10,1.7,1,1,-1.0,0,0,0,0,0,0,8,0,0,0,0,0,0.0,0.0,0,1,0.2
68,Roschon Johnson,1,1,-4.0,-4.0,0.0,0.0,0,0.0,0,1,-4.0,0,0,0,0,0,0,0,1,2,0,1,0,5.0,5.0,0,0,0.1
69,J.J. Taylor,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
70,D'Ernest Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
71,Justice Hill,1,2,-2.0,-1.0,-2.0,-1.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,2,2,1,2,0,0.0,0.0,0,0,-0.2
72,Kenny McIntosh,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
73,Trayveon Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
74,MarShawn Lloyd,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
75,Tyler Badie,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
76,Jabari Small,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
77,Chris Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
78,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
79,Sincere McCormick,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
80,Joshua Kelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
81,Jonathon Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
82,Keaton Mitchell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
83,Kendall Milton,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
84,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
85,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
86,Troy Hairston II,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
87,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
88,Jase McClellan,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
89,Dylan Laube,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
90,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
91,Kimani Vidal,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
92,D.J. Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
93,Terrell Jennings,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
94,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
95,Dante Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
96,Blake Watson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
97,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
98,Chris Collier,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
99,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
100,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
101,Aaron Shampklin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
102,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
103,Isiah Pacheco,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
104,John Kelly Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
105,Zack Moss,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
106,Kendre Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
107,Adam Prentice,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
108,Jamaal Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
109,Alec Ingold,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
110,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
111,British Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
112,Dameon Pierce,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
113,Julius Chestnut,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
114,Raheem Blackshear,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
115,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
116,Khalil Herbert,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
117,Travis Homer,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
118,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
119,Avery Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
120,Emanuel Wilson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
121,Josh Jacobs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
122,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
123,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
124,Eric Gray,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
125,Isaac Guerendo,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
126,Pierre Strong Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
127,Kyle Juszczyk,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
128,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
129,Sione Vaki,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
130,Brian Robinson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
131,Sean Tucker,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
132,Deuce Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
133,Hunter Luepke,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0.0
134,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
135,Jerome Ford,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
136,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
137,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
138,Zach Charbonnet,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
139,Kenneth Walker III,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
140,Tyreik McAllister,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
141,Ameer Abdullah,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
142,Zamir White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
143,Alexander Mattison,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
144,Rasheen Ali,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0
