RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,CeeDee Lamb,1,9,149.0,16.6,97.0,10.8,0,0.0,52.0,5.8,12,1.3,0,11,0.22399999999999998,9,0,1,7,3,2,0,0,2.0,1.0,2.0,0.0,0.0,27.1
2,Cooper Kupp,1,9,130.0,14.4,68.0,7.6,0,0.0,62.0,6.9,5,0.6,0,12,0.4,11,2,2,5,3,1,0,0,2.0,0.0,0.0,0.0,0.0,25.0
3,Donovan Peoples-Jones,1,4,101.0,25.3,96.0,24.0,0,0.0,5.0,1.3,2,0.5,1,5,0.161,4,0,1,4,2,1,1,1,2.0,0.0,0.0,0.0,0.0,22.1
4,Jaylen Waddle,1,10,70.0,7.0,33.0,3.3,0,0.0,37.0,3.7,16,1.6,0,13,0.27699999999999997,10,0,2,3,0,0,0,0,2.0,0.0,0.0,0.0,0.0,19.0
5,Adam Thielen,1,11,126.0,11.5,84.0,7.6,0,0.0,42.0,3.8,13,1.2,1,13,0.289,11,0,2,4,3,1,0,0,1.0,1.0,2.0,0.0,0.0,18.8
6,DeAndre Hopkins,1,3,55.0,18.3,38.0,12.7,0,0.0,17.0,5.7,6,2.0,0,4,0.14300000000000002,3,0,3,2,1,1,0,0,2.0,0.0,0.0,0.0,0.0,17.5
7,Marvin Jones Jr.,1,7,100.0,14.3,89.0,12.7,0,0.0,11.0,1.6,6,0.9,0,10,0.25,7,0,0,5,3,0,0,0,1.0,0.0,0.0,0.0,0.0,16.0
8,Henry Ruggs III,1,3,97.0,32.3,77.0,25.7,0,0.0,20.0,6.7,7,2.3,1,4,0.16,3,0,0,2,2,2,2,2,1.0,0.0,0.0,0.0,0.0,15.7
9,Courtland Sutton,1,8,94.0,11.8,69.0,8.6,0,0.0,25.0,3.1,11,1.4,1,14,0.292,8,0,4,6,0,0,0,0,1.0,0.0,0.0,0.0,0.0,15.4
10,Antonio Brown,1,9,93.0,10.3,51.0,5.7,0,0.0,42.0,4.7,12,1.3,1,13,0.31,9,0,1,5,2,0,0,0,1.0,0.0,0.0,0.0,0.0,15.3
11,Stefon Diggs,1,9,89.0,9.9,74.0,8.2,0,0.0,15.0,1.7,9,1.0,1,11,0.244,9,0,4,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,14.9
12,Cole Beasley,1,7,88.0,12.6,55.0,7.9,0,0.0,33.0,4.7,16,2.3,0,9,0.2,8,1,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,14.8
13,A.J. Green,1,5,79.0,15.8,61.0,12.2,0,0.0,18.0,3.6,11,2.2,0,6,0.214,5,0,2,4,1,1,0,0,1.0,0.0,0.0,0.0,0.0,13.9
14,K.J. Osborn,1,6,78.0,13.0,55.0,9.2,0,0.0,23.0,3.8,9,1.5,0,7,0.156,6,0,2,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.8
15,Tyreek Hill,1,9,76.0,8.4,51.0,5.7,0,0.0,25.0,2.8,5,0.6,1,12,0.261,10,1,2,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,13.6
16,Christian Kirk,1,5,75.0,15.0,68.0,13.6,0,0.0,7.0,1.4,1,0.2,0,8,0.28600000000000003,8,2,0,4,2,0,0,0,1.0,0.0,0.0,0.0,0.0,13.5
17,Kendrick Bourne,1,1,75.0,75.0,31.0,31.0,0,0.0,44.0,44.0,0,0.0,0,2,0.095,1,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,13.5
18,Parris Campbell,1,1,51.0,51.0,47.0,47.0,0,0.0,4.0,4.0,0,0.0,0,1,0.055999999999999994,1,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,11.1
19,Demarcus Robinson,1,3,46.0,15.3,43.0,14.3,0,0.0,3.0,1.0,0,0.0,0,6,0.13,3,0,0,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.6
20,Darnell Mooney,1,5,45.0,9.0,39.0,7.8,0,0.0,6.0,1.2,2,0.4,0,8,0.32,6,1,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.5
21,Tim Patrick,1,3,42.0,14.0,29.0,9.7,0,0.0,13.0,4.3,0,0.0,0,6,0.125,3,0,0,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.2
22,Ja'Marr Chase,1,4,97.0,24.3,75.0,18.8,0,0.0,22.0,5.5,2,0.5,0,6,0.207,5,1,0,2,2,2,1,1,0.0,0.0,0.0,0.0,0.0,9.7
23,Diontae Johnson,1,9,71.0,7.9,50.0,5.6,0,0.0,21.0,2.3,7,0.8,0,13,0.33299999999999996,9,0,0,3,1,0,0,0,0.0,1.0,25.0,0.0,0.0,9.6
24,Emmanuel Sanders,1,5,91.0,18.2,82.0,16.4,0,0.0,9.0,1.8,3,0.6,0,8,0.17800000000000002,5,0,1,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,9.1
25,A.J. Brown,1,7,91.0,13.0,66.0,9.4,0,0.0,25.0,3.6,8,1.1,0,9,0.36,7,0,1,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,9.1
26,Robert Woods,1,2,31.0,15.5,18.0,9.0,0,0.0,13.0,6.5,0,0.0,0,5,0.16699999999999998,2,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.1
27,Brandin Cooks,1,9,89.0,9.9,72.0,8.0,0,0.0,17.0,1.9,4,0.4,0,13,0.31,9,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8.9
28,Davante Adams,1,4,89.0,22.3,40.0,10.0,0,0.0,49.0,12.3,14,3.5,0,5,0.23800000000000002,4,0,0,3,2,2,1,1,0.0,0.0,0.0,0.0,0.0,8.9
29,Allen Lazard,1,3,27.0,9.0,17.0,5.7,0,0.0,10.0,3.3,4,1.3,0,5,0.23800000000000002,3,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.7
30,T.Y. Hilton,1,4,80.0,20.0,67.0,16.8,0,0.0,13.0,3.3,1,0.3,0,4,0.222,4,0,0,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8.0
31,Odell Beckham Jr.,1,5,79.0,15.8,56.0,11.2,0,0.0,23.0,4.6,8,1.6,1,8,0.258,8,0,1,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,7.9
32,Jamal Agnew,1,5,78.0,15.6,37.0,7.4,0,0.0,41.0,8.2,26,5.2,0,6,0.15,5,0,0,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,7.8
33,Sterling Shepard,1,10,76.0,7.6,50.0,5.0,0,0.0,26.0,2.6,14,1.4,0,14,0.292,11,1,2,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.6
34,Robbie Chosen,1,3,11.0,3.7,7.0,2.3,0,0.0,4.0,1.3,0,0.0,1,11,0.282,6,3,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.1
35,Auden Tate,1,1,7.0,7.0,0.0,0.0,0,0.0,7.0,7.0,0,0.0,0,1,0.034,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.7
36,Bryan Edwards,1,2,67.0,33.5,35.0,17.5,0,0.0,32.0,16.0,5,2.5,0,4,0.16,2,0,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,6.7
37,Quez Watkins,1,3,44.0,14.7,45.0,15.0,0,0.0,-1.0,-0.3,0,0.0,0,5,0.20800000000000002,3,0,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,6.4
38,Jakobi Meyers,1,5,44.0,8.8,42.0,8.4,0,0.0,2.0,0.4,0,0.0,0,6,0.28600000000000003,5,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.4
39,Mack Hollins,1,4,61.0,15.3,56.0,14.0,0,0.0,5.0,1.3,4,1.0,0,5,0.106,4,0,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,6.1
40,Justin Jefferson,1,8,80.0,10.0,29.0,3.6,0,0.0,51.0,6.4,27,3.4,0,14,0.311,9,0,1,3,1,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0
41,Julio Jones,1,3,59.0,19.7,56.0,18.7,0,0.0,3.0,1.0,2,0.7,0,5,0.2,3,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5.9
42,DJ Moore,1,5,73.0,14.6,41.0,8.2,0,0.0,32.0,6.4,12,2.4,0,13,0.33299999999999996,7,2,1,4,1,0,0,0,0.0,1.0,6.0,0.0,1.0,5.9
43,DK Metcalf,1,6,58.0,9.7,36.0,6.0,0,0.0,22.0,3.7,15,2.5,1,7,0.226,6,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.8
44,Byron Pringle,1,3,55.0,18.3,47.0,15.7,0,0.0,8.0,2.7,2,0.7,0,3,0.065,3,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,5.5
45,Amari Cooper,1,5,55.0,11.0,43.0,8.6,0,0.0,12.0,2.4,10,2.0,1,8,0.163,5,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.5
46,Laviska Shenault Jr.,1,6,54.0,9.0,24.0,4.0,0,0.0,30.0,5.0,13,2.2,0,10,0.25,7,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.4
47,Allen Robinson II,1,4,53.0,13.3,51.0,12.8,0,0.0,2.0,0.5,1,0.3,0,7,0.28,4,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,5.3
48,Keenan Allen,1,5,50.0,10.0,26.0,5.2,0,0.0,24.0,4.8,11,2.2,0,5,0.128,5,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
49,Dante Pettis,1,5,48.0,9.6,36.0,7.2,0,0.0,12.0,2.4,4,0.8,0,11,0.22899999999999998,7,2,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.8
50,Mecole Hardman Jr.,1,4,62.0,15.5,25.0,6.3,0,0.0,37.0,9.3,20,5.0,1,5,0.109,4,0,1,1,1,1,1,1,0.0,1.0,6.0,0.0,1.0,4.8
51,Noah Brown,1,2,47.0,23.5,21.0,10.5,0,0.0,26.0,13.0,11,5.5,0,2,0.040999999999999995,2,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,4.7
52,Amon-Ra St. Brown,1,5,26.0,5.2,22.0,4.4,0,0.0,4.0,0.8,0,0.0,0,7,0.179,6,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.6
53,Nico Collins,1,4,44.0,11.0,38.0,9.5,0,0.0,6.0,1.5,3,0.8,0,6,0.14300000000000002,4,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.4
54,Tee Higgins,1,3,44.0,14.7,28.0,9.3,0,0.0,16.0,5.3,0,0.0,0,6,0.207,5,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.4
55,Chris Godwin,1,5,43.0,8.6,24.0,4.8,0,0.0,19.0,3.8,3,0.6,0,5,0.11900000000000001,5,0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.3
56,Cedrick Wilson Jr.,1,4,42.0,10.5,24.0,6.0,0,0.0,18.0,4.5,0,0.0,0,7,0.14300000000000002,4,0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2
