RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Elijah Moore,1,7,84.0,12.0,71.0,10.1,0,0.0,13.0,1.9,3,0.4,0,8,0.154,7,0,2,5,1,0,0,0,2.0,0.0,0.0,0.0,0.0,20.4
2,Olamide Zaccheaus,1,3,58.0,19.3,43.0,14.3,0,0.0,15.0,5.0,7,2.3,0,3,0.1,3,0,2,1,1,1,1,1,2.0,0.0,0.0,0.0,0.0,17.8
3,DeVonta Smith,1,5,116.0,23.2,99.0,19.8,0,0.0,17.0,3.4,4,0.8,0,6,0.375,5,0,1,5,3,0,0,0,1.0,0.0,0.0,0.0,0.0,17.6
4,Darnell Mooney,1,3,41.0,13.7,40.0,13.3,0,0.0,1.0,0.3,0,0.0,0,6,0.207,3,0,1,2,1,0,0,0,1.0,1.0,15.0,1.0,0.0,17.6
5,Malik Turner,1,5,33.0,6.6,33.0,6.6,0,0.0,0.0,0.0,0,0.0,0,7,0.179,6,1,4,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0,15.3
6,Donovan Peoples-Jones,1,2,86.0,43.0,67.0,33.5,0,0.0,19.0,9.5,0,0.0,0,3,0.158,2,0,0,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,14.6
7,Tim Patrick,1,4,85.0,21.3,62.0,15.5,0,0.0,23.0,5.8,7,1.8,2,5,0.20800000000000002,4,0,0,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,14.5
8,Justin Jefferson,1,3,69.0,23.0,55.0,18.3,0,0.0,14.0,4.7,3,1.0,0,5,0.179,4,0,3,2,1,1,1,1,1.0,1.0,11.0,0.0,0.0,14.0
9,Brandon Aiyuk,1,6,89.0,14.8,69.0,11.5,0,0.0,20.0,3.3,5,0.8,0,8,0.205,6,0,1,6,1,0,0,0,1.0,1.0,-2.0,0.0,1.0,12.7
10,Michael Pittman Jr.,1,5,64.0,12.8,28.0,5.6,0,0.0,36.0,7.2,8,1.6,0,6,0.207,5,0,1,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,12.4
