RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Ja'Marr Chase,1,11,266.0,24.2,113.0,10.3,0,0.0,153.0,13.9,34,3.1,2,12,0.316,11,0,1,6,4,4,2,2,3.0,0.0,0.0,0.0,0.0,44.6
2,Amon-Ra St. Brown,1,8,111.0,13.9,56.0,7.0,0,0.0,55.0,6.9,14,1.8,0,11,0.297,8,0,1,5,2,1,0,0,1.0,2.0,23.0,1.0,0.0,27.4
3,DK Metcalf,1,6,63.0,10.5,45.0,7.5,0,0.0,18.0,3.0,5,0.8,0,9,0.321,7,1,4,4,0,0,0,0,3.0,1.0,6.0,0.0,0.0,24.9
4,Davante Adams,1,11,136.0,12.4,93.0,8.5,0,0.0,43.0,3.9,0,0.0,0,14,0.33299999999999996,11,0,4,7,1,1,0,0,1.0,0.0,0.0,0.0,0.0,19.6
5,Braxton Berrios,1,8,65.0,8.1,12.0,1.5,0,0.0,53.0,6.6,4,0.5,0,12,0.4,8,0,3,3,0,0,0,0,1.0,2.0,12.0,1.0,1.0,17.7
6,Kristian Wilkerson,1,4,42.0,10.5,37.0,9.3,0,0.0,5.0,1.3,3,0.8,1,8,0.242,5,1,1,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,16.2
7,Cooper Kupp,1,6,95.0,15.8,34.0,5.7,0,0.0,61.0,10.2,18,3.0,0,7,0.2,6,0,1,4,3,0,0,0,1.0,0.0,0.0,0.0,0.0,15.5
8,Antoine Wesley,1,4,30.0,7.5,30.0,7.5,0,0.0,0.0,0.0,0,0.0,0,5,0.135,4,0,2,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0,15.0
9,Deebo Samuel Sr.,1,3,63.0,21.0,36.0,12.0,0,0.0,27.0,9.0,14,4.7,0,6,0.261,3,0,1,2,1,1,1,1,1.0,7.0,19.0,0.0,0.0,14.2
10,Cyril Grayson Jr.,1,6,81.0,13.5,69.0,11.5,0,0.0,12.0,2.0,1,0.2,0,8,0.163,6,0,0,3,2,1,0,0,1.0,0.0,0.0,0.0,0.0,14.1
