RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,A.J. Brown,1,10,155.0,15.5,89.0,8.9,0,0.0,66,6.6,48,4.8,0,11,0.344,10,0,1,8,1,1,1,1,1.0,0.0,0.0,0.0,0.0,21.5
2,Michael Pittman Jr.,1,10,86.0,8.6,69.0,6.9,0,0.0,17,1.7,10,1.0,0,15,0.313,10,0,3,2,1,1,0,0,2.0,0.0,0.0,0.0,0.0,20.6
3,Chris Godwin,1,8,140.0,17.5,38.0,4.8,0,0.0,102,12.8,56,7.0,1,12,0.293,9,1,1,5,3,1,1,1,1.0,0.0,0.0,0.0,0.0,20.0
4,Amari Cooper,1,8,122.0,15.3,88.0,11.0,0,0.0,34,4.3,26,3.3,0,13,0.317,8,0,1,5,2,1,0,0,1.0,0.0,0.0,0.0,0.0,18.2
5,Robert Woods,1,3,35.0,11.7,15.0,5.0,0,0.0,20,6.7,8,2.7,0,9,0.265,4,1,5,1,1,0,0,0,1.0,3.0,22.0,1.0,0.0,17.7
6,Cooper Kupp,1,7,115.0,16.4,70.0,10.0,0,0.0,45,6.4,13,1.9,1,9,0.265,7,0,5,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,17.5
7,Deebo Samuel Sr.,1,6,171.0,36.3,70.0,10.0,0,0.0,184,26.3,67,9.6,0,9,0.33299999999999996,9,2,1,6,3,3,3,3,0.0,0.0,0.0,0.0,0.0,17.1
8,DK Metcalf,1,6,43.0,7.2,34.0,5.7,0,0.0,9,1.5,3,0.5,0,6,0.273,6,0,3,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0,16.3
9,Cedrick Wilson Jr.,1,3,84.0,28.0,27.0,9.0,0,0.0,57,19.0,4,1.3,0,3,0.073,3,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,15.8
10,Tyreek Hill,1,12,94.0,7.8,37.0,3.1,0,0.0,57,4.8,17,1.4,2,18,0.419,12,0,3,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,15.4
11,Tyler Boyd,1,5,69.0,13.8,41.0,8.2,0,0.0,28,5.6,1,0.2,0,8,0.235,5,0,2,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,14.7
12,Brandin Cooks,1,6,83.0,13.8,53.0,8.8,0,0.0,30,5.0,0,0.0,0,6,0.16699999999999998,6,0,1,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,14.3
13,Tyler Lockett,1,12,142.0,11.8,115.0,9.6,0,0.0,27,2.3,15,1.3,1,13,0.591,12,0,0,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,14.2
