RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Travis Kelce,1,9,124,13.8,84.0,9.3,84.0,9.3,40.0,4.4,3,0.3,0,9,0.231,9,0,1,5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,12.4
2,Dalton Schultz,1,4,61,15.3,33.0,8.3,52.0,13.0,28.0,7.0,11,2.8,1,7,0.292,4,0,2,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,12.1
3,Kyle Pitts,1,4,43,10.8,22.0,5.5,57.0,14.3,21.0,5.3,0,0.0,0,6,0.136,4,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.3
4,Jonnu Smith,1,4,36,9.0,22.0,5.5,48.0,12.0,14.0,3.5,7,1.8,0,5,0.114,4,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.6
5,Brenton Strange,1,2,27,13.5,5.0,2.5,33.0,16.5,22.0,11.0,0,0.0,0,3,0.107,2,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.7
6,Gerald Everett,1,3,16,5.3,13.0,4.3,21.0,7.0,3.0,1.0,0,0.0,0,5,0.135,4,1,1,1,0,0,0,0,1.0,1.0,2.0,0.0,0.0,7.8
7,Quintin Morris,1,1,15,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0,0.0,0,1,0.034,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.5
8,Michael Mayer,1,5,75,15.0,41.0,8.2,49.0,9.8,34.0,6.8,14,2.8,0,6,0.19399999999999998,5,0,2,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,7.5
9,Mark Andrews,1,4,69,17.3,55.0,13.8,90.0,22.5,14.0,3.5,11,2.8,1,6,0.207,4,0,0,2,2,1,0,0,0.0,1.0,0.0,0.0,0.0,6.9
10,Kylen Granson,1,3,67,22.3,53.0,17.7,50.0,16.7,14.0,4.7,6,2.0,0,4,0.077,3,0,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,6.7
11,Trey McBride,1,4,62,15.5,32.0,8.0,37.0,9.3,30.0,7.5,0,0.0,0,5,0.132,4,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.2
12,Taysom Hill,1,7,49,7.0,36.0,5.1,60.0,8.6,13.0,1.9,4,0.6,0,8,0.174,8,0,0,1,0,0,0,0,0.0,1.0,2.0,0.0,0.0,5.3
13,T.J. Hockenson,1,6,50,8.3,39.0,6.5,63.0,10.5,11.0,1.8,4,0.7,0,8,0.267,7,1,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
14,Darren Waller,1,5,43,8.6,20.0,4.0,26.0,5.2,23.0,4.6,4,0.8,0,7,0.226,5,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.3
15,Dallas Goedert,1,5,42,8.4,7.0,1.4,17.0,3.4,35.0,7.0,16,3.2,0,8,0.18600000000000003,5,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2
16,Evan Engram,1,7,41,5.9,23.0,3.3,23.0,3.3,18.0,2.6,2,0.3,0,7,0.25,7,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.1
17,Sam LaPorta,1,4,36,9.0,24.0,6.0,101.0,25.3,12.0,3.0,0,0.0,0,11,0.268,5,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.6
18,Foster Moreau,1,4,33,8.3,29.0,7.3,29.0,7.3,4.0,1.0,0,0.0,0,4,0.087,4,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3
19,Mike Gesicki,1,3,28,9.3,16.0,5.3,16.0,5.3,12.0,4.0,1,0.3,0,3,0.09699999999999999,3,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8
20,Tommy Tremble,1,2,25,12.5,6.0,3.0,6.0,3.0,19.0,9.5,7,3.5,1,2,0.057,2,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5
21,Tyler Conklin,1,3,24,8.0,16.0,5.3,44.0,14.7,8.0,2.7,4,1.3,0,4,0.121,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4
22,David Njoku,1,3,24,8.0,5.0,1.7,19.0,6.3,19.0,6.3,0,0.0,0,4,0.121,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4
23,Zach Ertz,1,2,22,11.0,18.0,9.0,45.0,22.5,4.0,2.0,0,0.0,0,5,0.132,2,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2
24,Donald Parham Jr.,1,2,19,9.5,8.0,4.0,14.0,7.0,11.0,5.5,0,0.0,0,3,0.081,2,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
25,Austin Hooper,1,2,19,9.5,6.0,3.0,6.0,3.0,13.0,6.5,4,2.0,0,2,0.065,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
26,Colby Parkinson,1,3,19,6.3,11.0,3.7,22.0,7.3,8.0,2.7,1,0.3,0,5,0.135,3,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
27,Tyler Higbee,1,2,18,9.0,14.0,7.0,19.0,9.5,4.0,2.0,0,0.0,0,3,0.14300000000000002,3,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8
28,Chig Okonkwo,1,2,18,9.0,12.0,6.0,66.0,33.0,6.0,3.0,3,1.5,0,4,0.2,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8
29,Dawson Knox,1,3,17,5.7,5.0,1.7,36.0,12.0,12.0,4.0,3,1.0,0,6,0.207,4,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7
30,Hayden Hurst,1,1,16,16.0,6.0,6.0,38.0,38.0,10.0,10.0,0,0.0,0,3,0.086,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6
31,Cade Otton,1,1,15,15.0,6.0,6.0,35.0,35.0,9.0,9.0,0,0.0,0,2,0.054000000000000006,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
32,Jake Ferguson,1,1,15,15.0,9.0,9.0,9.0,9.0,6.0,6.0,0,0.0,0,1,0.033,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
33,Noah Gray,1,2,14,7.0,10.0,5.0,10.0,5.0,4.0,2.0,1,0.5,0,2,0.051,2,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.5
34,Pharaoh Brown,1,1,15,15.0,4.0,4.0,4.0,4.0,11.0,11.0,11,11.0,0,1,0.032,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
35,Robert Tonyan,1,1,11,11.0,4.0,4.0,4.0,4.0,7.0,7.0,0,0.0,0,1,0.042,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1
36,Brevin Jordan,1,1,11,11.0,2.0,2.0,2.0,2.0,9.0,9.0,2,2.0,0,1,0.042,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1
37,Josh Whyle,1,1,11,11.0,7.0,7.0,7.0,7.0,4.0,4.0,2,2.0,0,1,0.05,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1
38,MyCole Pruitt,1,1,9,9.0,4.0,4.0,6.0,6.0,5.0,5.0,2,2.0,0,2,0.045,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
39,Cole Kmet,1,2,9,4.5,0.0,0.0,2.0,1.0,9.0,4.5,2,1.0,0,3,0.125,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
40,Noah Fant,1,1,9,9.0,6.0,6.0,6.0,6.0,3.0,3.0,0,0.0,0,1,0.027000000000000003,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
41,Jeremy Ruckert,1,1,8,8.0,0.0,0.0,0.0,0.0,8.0,8.0,1,1.0,0,1,0.03,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
42,Payne Durham,1,1,8,8.0,3.0,3.0,3.0,3.0,5.0,5.0,0,0.0,0,1,0.027000000000000003,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
43,Hunter Henry,1,1,7,7.0,-5.0,-5.0,20.0,20.0,12.0,12.0,4,4.0,0,3,0.09699999999999999,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7
44,Brock Wright,1,1,7,7.0,2.0,2.0,2.0,2.0,5.0,5.0,2,2.0,0,1,0.024,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7
45,Irv Smith Jr.,1,1,5,5.0,5.0,5.0,10.0,10.0,0.0,0.0,0,0.0,0,2,0.057,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
46,Adam Trautman,1,1,4,4.0,-2.0,-2.0,19.0,19.0,6.0,6.0,1,1.0,0,2,0.091,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
47,Will Dissly,1,1,4,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0,0.0,0,1,0.027000000000000003,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
48,Drew Sample,1,1,4,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0,1,0.028999999999999998,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
49,Greg Dulcich,1,1,3,3.0,1.0,1.0,4.0,4.0,2.0,2.0,0,0.0,0,2,0.091,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3
50,Logan Thomas,1,1,2,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0.0,0,1,0.048,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
51,George Kittle,1,1,1,1.0,3.0,3.0,27.0,27.0,-2.0,-2.0,0,0.0,0,2,0.083,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1
52,Eric Saubert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
53,Charlie Kolar,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
