RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,George Kittle,1,7,126,18.0,62.0,8.9,101.0,14.4,64,9.1,47,6.7,0,10,0.22699999999999998,8,1,1,5,2,1,1,1,0.0,0.0,0.0,0.0,0.0,12.6
2,Chig Okonkwo,1,6,63,10.5,47.0,7.8,52.0,8.7,16,2.7,2,0.3,0,7,0.28,6,0,1,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,12.3
3,Kyle Pitts,1,3,49,16.3,46.0,15.3,39.0,13.0,3,1.0,3,1.0,0,4,0.125,4,1,0,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.9
4,Juwan Johnson,1,4,48,12.0,29.0,7.3,68.0,17.0,19,4.8,13,3.3,3,7,0.175,4,0,1,2,2,0,0,0,1.0,0.0,0.0,0.0,0.0,10.8
5,Cole Kmet,1,4,107,26.8,101.0,25.3,104.0,26.0,6,1.5,2,0.5,0,5,0.217,4,0,0,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,10.7
6,David Njoku,1,6,44,7.3,27.0,4.5,53.0,8.8,17,2.8,0,0.0,0,9,0.209,6,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.4
7,Logan Thomas,1,5,36,7.2,31.0,6.2,35.0,7.0,5,1.0,1,0.2,0,6,0.188,6,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.6
8,Lucas Krull,1,4,28,7.0,7.0,1.8,21.0,5.3,21,5.3,7,1.8,0,5,0.14300000000000002,4,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.8
9,Colby Parkinson,1,3,17,5.7,16.0,5.3,25.0,8.3,1,0.3,0,0.0,0,4,0.111,3,0,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.7
10,Evan Engram,1,10,95,9.5,51.0,5.1,102.0,10.2,44,4.4,18,1.8,0,15,0.341,11,1,1,6,0,0,0,0,0.0,0.0,0.0,0.0,1.0,7.5
11,Mike Gesicki,1,2,15,7.5,11.0,5.5,11.0,5.5,4,2.0,0,0.0,0,2,0.065,2,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.5
12,Dallas Goedert,1,7,71,10.1,35.0,5.0,44.0,6.3,36,5.1,13,1.9,0,9,0.25,8,1,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.1
13,Andrew Beck,1,2,6,3.0,-3.0,-1.5,-3.0,-1.5,9,4.5,0,0.0,0,2,0.042,2,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.6
14,Kylen Granson,1,5,62,12.4,42.0,8.4,56.0,11.2,20,4.0,5,1.0,0,7,0.2,5,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.2
15,Dalton Schultz,1,8,61,7.6,25.0,3.1,40.0,5.0,36,4.5,19,2.4,3,11,0.22899999999999998,9,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.1
16,Marcedes Lewis,1,1,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,1,0.043,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.1
17,Tucker Kraft,1,4,60,15.0,18.0,4.5,25.0,6.3,42,10.5,17,4.3,2,6,0.231,4,0,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
18,Tommy Tremble,1,4,59,14.8,22.0,5.5,55.0,13.8,37,9.3,22,5.5,1,6,0.188,4,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,5.9
19,T.J. Hockenson,1,4,58,14.5,40.0,10.0,40.0,10.0,18,4.5,5,1.3,0,4,0.114,4,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.8
20,Durham Smythe,1,5,56,11.2,34.0,6.8,34.0,6.8,22,4.4,6,1.2,0,5,0.139,5,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.6
21,Isaiah Likely,1,3,56,18.7,32.0,10.7,51.0,17.0,24,8.0,15,5.0,1,4,0.11800000000000001,3,0,1,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,5.6
22,Will Mallory,1,4,47,11.8,36.0,9.0,36.0,9.0,11,2.8,8,2.0,0,4,0.114,4,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.7
23,Jake Ferguson,1,4,45,11.3,14.0,3.5,11.0,2.8,31,7.8,8,2.0,0,8,0.25,4,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5
24,Travis Kelce,1,5,44,8.8,-13.0,-2.6,-10.0,-2.0,57,11.4,19,3.8,0,7,0.171,7,2,2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.4
25,Daniel Bellinger,1,4,43,10.8,28.0,7.0,31.0,7.8,15,3.8,5,1.3,0,5,0.185,5,1,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.3
26,Gerald Everett,1,7,42,6.0,18.0,2.6,25.0,3.6,24,3.4,6,0.9,1,8,0.25,7,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2
27,Drew Sample,1,3,38,12.7,-1.0,-0.3,-1.0,-0.3,39,13.0,14,4.7,0,3,0.075,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.8
28,Tyler Conklin,1,4,36,9.0,4.0,1.0,22.0,5.5,32,8.0,14,3.5,0,7,0.156,4,0,2,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,3.6
29,Josh Oliver,1,1,33,33.0,1.0,1.0,3.0,3.0,32,32.0,0,0.0,0,2,0.057,1,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.3
30,Darren Waller,1,2,32,16.0,27.0,13.5,53.0,26.5,5,2.5,5,2.5,0,5,0.185,2,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.2
31,Jonnu Smith,1,4,32,8.0,4.0,1.0,16.0,4.0,28,7.0,10,2.5,1,6,0.188,4,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.2
32,Trey McBride,1,6,31,5.2,19.0,3.2,40.0,6.7,12,2.0,3,0.5,0,8,0.21600000000000003,7,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.1
33,Tyler Higbee,1,3,30,10.0,7.0,2.3,7.0,2.3,23,7.7,6,2.0,1,3,0.094,3,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
34,Brevin Jordan,1,2,27,13.5,23.0,11.5,31.0,15.5,4,2.0,0,0.0,0,3,0.063,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.7
35,Dawson Knox,1,2,26,13.0,13.0,6.5,13.0,6.5,13,6.5,3,1.5,0,2,0.095,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6
36,Payne Durham,1,1,25,25.0,25.0,25.0,25.0,25.0,0,0.0,0,0.0,0,1,0.028999999999999998,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5
37,Pharaoh Brown,1,2,25,12.5,17.0,8.5,17.0,8.5,8,4.0,5,2.5,0,2,0.065,2,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5
38,Johnny Mundt,1,1,23,23.0,21.0,21.0,52.0,52.0,2,2.0,0,0.0,0,3,0.086,1,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3
39,Stone Smartt,1,1,23,23.0,22.0,22.0,22.0,22.0,1,1.0,0,0.0,0,1,0.031,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3
40,Stephen Sullivan,1,3,21,7.0,18.0,6.0,40.0,13.3,3,1.0,1,0.3,0,5,0.156,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1
41,Grant Calcaterra,1,2,21,10.5,2.0,1.0,2.0,1.0,19,9.5,11,5.5,1,2,0.055999999999999994,2,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1
42,Jordan Akins,1,2,18,9.0,14.0,7.0,14.0,7.0,4,2.0,3,1.5,1,2,0.047,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8
43,Sam LaPorta,1,3,18,6.0,2.0,0.7,2.0,0.7,16,5.3,4,1.3,0,3,0.077,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8
44,Charlie Kolar,1,1,17,17.0,17.0,17.0,17.0,17.0,0,0.0,0,0.0,0,1,0.028999999999999998,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7
45,Elijah Higgins,1,2,17,8.5,6.0,3.0,1.0,0.5,11,5.5,3,1.5,0,3,0.081,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7
46,Robert Tonyan,1,1,14,14.0,14.0,14.0,14.0,14.0,0,0.0,0,0.0,0,1,0.043,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4
47,John Bates,1,3,14,4.7,2.0,0.7,4.0,1.3,12,4.0,6,2.0,0,5,0.156,5,2,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4
48,Austin Hooper,1,2,13,6.5,7.0,3.5,10.0,5.0,6,3.0,5,2.5,0,3,0.158,3,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
49,Foster Moreau,1,1,13,13.0,10.0,10.0,23.0,23.0,3,3.0,3,3.0,0,2,0.05,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
50,Darnell Washington,1,1,8,8.0,1.0,1.0,1.0,1.0,7,7.0,0,0.0,0,1,0.04,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
51,Cade Otton,1,1,7,7.0,3.0,3.0,3.0,3.0,4,4.0,1,1.0,0,1,0.028999999999999998,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7
52,Dalton Kincaid,1,1,7,7.0,4.0,4.0,4.0,4.0,3,3.0,0,0.0,0,2,0.095,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7
53,Mitchell Wilcox,1,1,6,6.0,2.0,2.0,2.0,2.0,4,4.0,3,3.0,0,1,0.025,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
54,Harrison Bryant,1,1,6,6.0,3.0,3.0,3.0,3.0,3,3.0,2,2.0,0,1,0.023,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
55,Cole Fotheringham,1,1,6,6.0,1.0,1.0,1.0,1.0,5,5.0,3,3.0,0,1,0.053,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
56,Will Dissly,1,1,6,6.0,-3.0,-3.0,-3.0,-3.0,9,9.0,5,5.0,0,1,0.027999999999999997,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
57,Noah Gray,1,1,5,5.0,5.0,5.0,19.0,19.0,0,0.0,0,0.0,0,3,0.073,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
58,Tanner Hudson,1,1,5,5.0,5.0,5.0,9.0,9.0,0,0.0,0,0.0,0,2,0.05,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
59,Blake Bell,1,1,4,4.0,-2.0,-2.0,-2.0,-2.0,6,6.0,2,2.0,0,1,0.024,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
60,Luke Schoonmaker,1,1,4,4.0,1.0,1.0,1.0,1.0,3,3.0,2,2.0,0,1,0.031,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
61,Taysom Hill,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.2
62,Rodney Williams,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
63,Kevin Rader,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
64,Quintin Morris,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
65,James Mitchell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
66,Brock Wright,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
67,Ross Dwelley,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
68,James Winchester,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
69,Davis Allen,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
70,Anthony Firkser,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Kenny Yeboah,1,0,0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,0.0,0,1,0.022000000000000002,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
72,Hunter Long,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
73,Travis Vokolek,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
