RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Sam LaPorta,1,9,140,15.6,83.0,9.2,83.0,9.2,57,6.3,22,2.4,2,9,0.36,9,0,1,6,2,1,1,1,1.0,0.0,0.0,0.0,0.0,20.0
2,Trey McBride,1,8,89,11.1,41.0,5.1,46.0,5.8,48,6.0,13,1.6,3,9,0.391,9,1,2,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,14.9
3,Evan Engram,1,9,82,9.1,34.0,3.8,34.0,3.8,48,5.3,8,0.9,1,9,0.231,9,0,0,4,2,0,0,0,1.0,0.0,0.0,0.0,0.0,14.2
4,Jake Ferguson,1,6,77,12.8,17.0,2.8,21.0,3.5,60,10.0,17,2.8,1,8,0.2,7,0,3,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,13.7
5,Taysom Hill,1,2,15,7.5,0.0,0.0,0.0,0.0,15,7.5,9,4.5,0,2,0.069,2,0,0,1,0,0,0,0,0.0,13.0,59.0,1.0,0.0,13.4
6,Harrison Bryant,1,5,49,9.8,35.0,7.0,35.0,7.0,14,2.8,0,0.0,0,5,0.122,5,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.9
7,Travis Kelce,1,4,81,20.3,45.0,11.3,56.0,14.0,36,9.0,9,2.3,0,5,0.16699999999999998,4,0,0,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8.1
8,MyCole Pruitt,1,1,20,20.0,20.0,20.0,20.0,20.0,0,0.0,0,0.0,0,1,0.04,1,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,8.0
9,Kylen Granson,1,3,72,24.0,52.0,17.3,52.0,17.3,20,6.7,0,0.0,0,3,0.073,3,0,0,2,2,1,1,1,0.0,1.0,2.0,0.0,0.0,7.4
10,George Kittle,1,4,68,17.0,20.0,5.0,22.0,5.5,48,12.0,5,1.3,0,6,0.24,4,0,1,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,6.8
11,Jimmy Graham,1,1,6,6.0,6.0,6.0,6.0,6.0,0,0.0,0,0.0,0,1,0.034,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.6
12,Chig Okonkwo,1,3,62,20.7,37.0,12.3,63.0,21.0,25,8.3,5,1.7,1,6,0.182,4,1,0,3,1,1,0,0,0.0,1.0,2.0,0.0,0.0,6.4
13,Brevin Jordan,1,3,64,21.3,21.0,7.0,30.0,10.0,43,14.3,9,3.0,1,5,0.185,4,1,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,6.4
14,Noah Gray,1,1,2,2.0,2.0,2.0,2.0,2.0,0,0.0,0,0.0,0,1,0.033,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.2
15,Ben Sims,1,1,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,1,0.028999999999999998,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.1
16,Kyle Pitts,1,4,51,12.8,50.0,12.5,106.0,26.5,1,0.3,0,0.0,0,8,0.32,5,1,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.1
17,Gerald Everett,1,4,44,11.0,7.0,1.8,22.0,5.5,37,9.3,3,0.8,0,5,0.139,4,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.4
18,Noah Fant,1,3,43,14.3,31.0,10.3,34.0,11.3,12,4.0,2,0.7,0,4,0.105,3,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.3
19,Tucker Kraft,1,3,37,12.3,11.0,3.7,21.0,7.0,26,8.7,4,1.3,0,6,0.171,3,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.7
20,Tanner Hudson,1,4,35,8.8,14.0,3.5,14.0,3.5,21,5.3,16,4.0,1,4,0.10800000000000001,4,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.5
21,Tyler Higbee,1,2,35,17.5,8.0,4.0,13.0,6.5,27,13.5,0,0.0,0,4,0.11800000000000001,2,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.5
22,Tyler Conklin,1,3,35,11.7,32.0,10.7,118.0,39.3,3,1.0,1,0.3,0,9,0.25,4,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.5
23,Pat Freiermuth,1,3,29,9.7,14.0,4.7,15.0,5.0,15,5.0,5,1.7,1,5,0.185,3,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.9
24,Foster Moreau,1,2,28,14.0,9.0,4.5,9.0,4.5,19,9.5,0,0.0,0,2,0.069,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8
25,Julian Hill,1,2,23,11.5,8.0,4.0,8.0,4.0,15,7.5,9,4.5,0,2,0.08,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3
26,Elijah Higgins,1,1,21,21.0,5.0,5.0,10.0,10.0,16,16.0,5,5.0,0,2,0.087,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1
27,Logan Thomas,1,0,0,0.0,0.0,0.0,10.0,0.0,0,0.0,0,0.0,0,1,0.045,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
28,David Njoku,1,2,17,8.5,-1.0,-0.5,42.0,21.0,18,9.0,3,1.5,1,6,0.146,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7
29,Josh Whyle,1,1,16,16.0,3.0,3.0,12.0,12.0,13,13.0,8,8.0,1,2,0.061,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6
30,Stephen Sullivan,1,1,16,16.0,15.0,15.0,28.0,28.0,1,1.0,0,0.0,0,2,0.077,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6
31,Hunter Henry,1,2,15,7.5,13.0,6.5,37.0,18.5,2,1.0,0,0.0,0,4,0.16699999999999998,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
32,Mitchell Wilcox,1,1,12,12.0,-1.0,-1.0,-1.0,-1.0,13,13.0,3,3.0,0,1,0.027000000000000003,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2
33,Jeremy Ruckert,1,1,12,12.0,7.0,7.0,10.0,10.0,5,5.0,2,2.0,0,3,0.083,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2
34,Luke Schoonmaker,1,1,12,12.0,7.0,7.0,7.0,7.0,5,5.0,3,3.0,0,1,0.025,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2
35,Donald Parham Jr.,1,2,12,6.0,10.0,5.0,44.0,22.0,2,1.0,0,0.0,0,4,0.111,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2
36,Drew Sample,1,1,11,11.0,11.0,11.0,11.0,11.0,0,0.0,0,0.0,0,1,0.027000000000000003,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1
37,Geoff Swaim,1,2,10,5.0,5.0,2.5,5.0,2.5,5,2.5,0,0.0,0,2,0.087,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
38,Jonnu Smith,1,2,10,5.0,5.0,2.5,9.0,4.5,5,2.5,2,1.0,0,3,0.12,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
39,Luke Farrell,1,1,9,9.0,4.0,4.0,4.0,4.0,5,5.0,2,2.0,0,1,0.026000000000000002,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
40,Brock Wright,1,1,8,8.0,0.0,0.0,0.0,0.0,8,8.0,6,6.0,0,1,0.04,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
41,Ian Thomas,1,1,6,6.0,1.0,1.0,1.0,1.0,5,5.0,3,3.0,0,1,0.038,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
42,Adam Trautman,1,1,6,6.0,5.0,5.0,13.0,13.0,1,1.0,0,0.0,0,2,0.083,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
43,Jordan Akins,1,1,6,6.0,5.0,5.0,5.0,5.0,1,1.0,0,0.0,0,1,0.024,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
44,Eric Saubert,1,1,5,5.0,4.0,4.0,4.0,4.0,1,1.0,0,0.0,0,1,0.037000000000000005,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
45,Andrew Beck,1,1,5,5.0,2.0,2.0,5.0,5.0,3,3.0,1,1.0,0,2,0.07400000000000001,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
46,Will Mallory,1,2,4,2.0,3.0,1.5,16.0,8.0,1,0.5,0,0.0,0,4,0.098,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
47,Cole Turner,1,1,2,2.0,0.0,0.0,0.0,0.0,2,2.0,1,1.0,0,1,0.045,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
48,Kevin Rader,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
49,Rodney Williams,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50,Dallas Goedert,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
51,James Mitchell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
52,Quintin Morris,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
53,Charlie Kolar,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
54,Grant Calcaterra,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
55,Blake Bell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
56,Ross Dwelley,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
57,Parker Hesse,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
