RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Evan Engram,1,10,79,7.9,49.0,4.9,69.0,6.9,30,3.0,5,0.5,0,13,0.317,11,1,1,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,13.9
2,Will Dissly,1,3,46,15.3,27.0,9.0,27.0,9.0,19,6.3,2,0.7,0,3,0.115,3,0,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.6
3,Trey McBride,1,3,34,11.3,4.0,1.3,52.0,17.3,30,10.0,6,2.0,0,6,0.207,4,1,2,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.4
4,Isaiah Likely,1,2,31,15.5,21.0,10.5,21.0,10.5,10,5.0,10,5.0,2,2,0.077,2,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.1
5,Jonnu Smith,1,3,29,9.7,19.0,6.3,19.0,6.3,10,3.3,10,3.3,2,3,0.08800000000000001,3,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.9
6,Sam LaPorta,1,5,29,5.8,13.0,2.6,17.0,3.4,16,3.2,1,0.2,0,7,0.226,5,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.9
7,Dalton Kincaid,1,7,84,12.0,55.0,7.9,59.0,8.4,29,4.1,2,0.3,0,8,0.21600000000000003,7,0,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8.4
8,Donald Parham Jr.,1,5,83,16.6,43.0,8.6,46.0,9.2,40,8.0,27,5.4,0,6,0.133,6,1,0,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8.3
9,Dawson Knox,1,2,22,11.0,18.0,9.0,21.0,10.5,4,2.0,1,0.5,0,3,0.081,2,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.2
10,Taysom Hill,1,4,28,7.0,7.0,1.8,7.0,1.8,21,5.3,6,1.5,1,4,0.16,4,0,0,1,0,0,0,0,0.0,6.0,51.0,0.0,0.0,7.9
11,Jake Ferguson,1,6,69,11.5,25.0,4.2,25.0,4.2,44,7.3,10,1.7,0,6,0.15,6,0,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.9
12,Andrew Beck,1,2,9,4.5,6.0,3.0,6.0,3.0,3,1.5,3,1.5,0,2,0.077,2,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.9
