RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Evan Engram,1,11,95,8.6,63.0,5.7,67.0,6.1,32,2.9,8,0.7,0,12,0.245,11,0,2,5,1,0,0,0,2.0,0.0,0.0,0.0,0.0,21.5
2,David Njoku,1,6,91,15.2,52.0,8.7,55.0,9.2,39,6.5,17,2.8,2,8,0.18600000000000003,7,1,0,4,2,2,0,0,2.0,0.0,0.0,0.0,0.0,21.1
3,Hunter Henry,1,3,40,13.3,38.0,12.7,38.0,12.7,2,0.7,0,0.0,0,3,0.115,3,0,1,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,16.0
4,Isaiah Likely,1,5,83,16.6,34.0,6.8,42.0,8.4,49,9.8,0,0.0,0,7,0.175,6,1,1,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,14.3
5,George Kittle,1,3,76,25.3,41.0,13.7,61.0,20.3,35,11.7,27,9.0,2,5,0.185,3,0,0,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,13.6
6,Kyle Pitts,1,3,57,19.0,45.0,15.0,80.0,26.7,12,4.0,1,0.3,0,6,0.154,3,0,1,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,11.7
7,Davis Allen,1,4,50,12.5,13.0,3.3,16.0,4.0,37,9.3,0,0.0,0,5,0.128,5,1,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.0
8,Colby Parkinson,1,2,28,14.0,9.0,4.5,9.0,4.5,19,9.5,1,0.5,0,2,0.065,2,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,8.8
9,Travis Kelce,1,6,83,13.8,59.0,9.8,119.0,19.8,24,4.0,11,1.8,1,10,0.256,6,0,1,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8.3
10,Tanner Hudson,1,2,21,10.5,15.0,7.5,20.0,10.0,6,3.0,2,1.0,1,3,0.12,2,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.1
11,Adam Trautman,1,2,19,9.5,11.0,5.5,16.0,8.0,8,4.0,5,2.5,1,3,0.1,2,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.9
12,Jimmy Graham,1,2,16,8.0,16.0,8.0,16.0,8.0,0,0.0,0,0.0,0,2,0.091,2,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.6
13,Cade Otton,1,2,16,8.0,14.0,7.0,56.0,28.0,2,1.0,0,0.0,0,5,0.172,2,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.6
