RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,George Kittle,1,3,67,22.3,45.0,15.0,45.0,15.0,22,7.3,3,1.0,0,4,0.16,3,0,2,3,1,1,0,0,3.0,0.0,0.0,0.0,0.0,24.7
2,Dallas Goedert,1,8,117,14.6,61.0,7.6,64.0,8.0,56,7.0,24,3.0,0,9,0.265,8,0,1,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,17.7
3,Sam LaPorta,1,3,47,15.7,24.0,8.0,43.0,14.3,23,7.7,1,0.3,0,4,0.14800000000000002,4,1,1,2,1,1,0,0,2.0,0.0,0.0,0.0,0.0,16.7
4,Travis Kelce,1,10,67,6.7,31.0,3.1,52.0,5.2,36,3.6,5,0.5,0,11,0.282,10,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,12.7
5,Dalton Schultz,1,7,65,9.3,50.0,7.1,81.0,11.6,15,2.1,5,0.7,0,10,0.313,7,0,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,12.5
6,Logan Thomas,1,9,77,8.6,35.0,3.9,73.0,8.1,42,4.7,13,1.4,0,11,0.22899999999999998,9,0,2,3,1,0,0,0,1.0,0.0,0.0,0.0,1.0,11.7
7,Cole Kmet,1,5,42,8.4,30.0,6.0,30.0,6.0,12,2.4,8,1.6,1,5,0.2,5,0,3,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.2
8,Kyle Pitts,1,7,87,12.4,83.0,11.9,125.0,17.9,4,0.6,0,0.0,0,11,0.289,7,0,1,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8.7
9,Darren Waller,1,8,86,10.8,51.0,6.4,116.0,14.5,35,4.4,9,1.1,0,11,0.36700000000000005,8,0,0,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8.6
10,Adam Trautman,1,4,26,6.5,17.0,4.3,37.0,9.3,9,2.3,2,0.5,0,5,0.185,4,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.6
11,Zach Ertz,1,2,10,5.0,9.0,4.5,33.0,16.5,1,0.5,0,0.0,0,4,0.133,2,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.0
12,Tyler Conklin,1,4,67,16.8,29.0,7.3,37.0,9.3,38,9.5,18,4.5,0,5,0.192,4,0,1,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,6.7
13,Foster Moreau,1,1,6,6.0,0.0,0.0,0.0,0.0,6,6.0,4,4.0,0,1,0.04,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.6
14,Mark Andrews,1,6,65,10.8,44.0,7.3,67.0,11.2,21,3.5,3,0.5,1,10,0.263,9,1,2,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.5
15,Tommy Tremble,1,1,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,1,0.028999999999999998,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.1
16,T.J. Hockenson,1,5,51,10.2,36.0,7.2,76.0,15.2,15,3.0,6,1.2,0,8,0.174,6,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.1
17,Jonnu Smith,1,6,67,11.2,30.0,5.0,41.0,6.8,37,6.2,19,3.2,2,7,0.184,7,1,0,4,1,0,0,0,0.0,0.0,0.0,0.0,1.0,4.7
18,Michael Mayer,1,2,39,19.5,13.0,6.5,26.0,13.0,26,13.0,8,4.0,0,3,0.10300000000000001,2,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.9
