RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Jordan Addison,1,8,162,20.3,103.0,12.9,99.0,12.4,59,7.4,47,5.9,2,9,0.281,9,1,2,4,2,2,2,2,1,0,0.0,0,0,22.2
2,Courtland Sutton,1,8,97,12.1,92.0,11.5,104.0,13.0,5,0.6,0,0.0,0,10,0.256,9,1,2,4,0,0,0,0,2,0,0.0,0,0,21.7
3,Jaylen Waddle,1,8,144,18.0,100.0,12.5,103.0,12.9,44,5.5,12,1.5,0,9,0.225,8,0,1,7,3,0,0,0,1,0,0.0,0,0,20.4
4,DJ Moore,1,7,106,15.1,25.0,3.6,25.0,3.6,81,11.6,29,4.1,1,7,0.149,7,0,2,5,2,1,0,0,1,1,13.0,0,0,19.9
5,A.J. Brown,1,6,109,18.2,60.0,10.0,67.0,11.2,49,8.2,48,8.0,3,7,0.368,6,0,1,5,2,0,0,0,1,0,0.0,0,0,16.9
6,Terry McLaurin,1,5,102,20.4,43.0,8.6,82.0,16.4,59,11.8,0,0.0,0,6,0.17600000000000002,5,0,0,1,1,1,1,1,1,0,0.0,0,0,16.2
7,Nico Collins,1,5,92,18.4,67.0,13.4,86.0,17.2,25,5.0,10,2.0,0,9,0.29,6,1,1,3,1,1,1,1,1,0,0.0,0,0,15.2
8,Keenan Allen,1,9,86,9.6,55.0,6.1,122.0,13.6,31,3.4,3,0.3,0,15,0.319,9,1,2,2,2,1,1,1,1,0,0.0,0,0,14.6
9,David Moore,1,6,81,13.5,74.0,12.3,125.0,20.8,7,1.2,3,0.5,0,10,0.303,6,0,4,5,1,0,0,0,1,0,0.0,0,0,14.1
10,Calvin Austin III,1,3,78,26.0,71.0,23.7,71.0,23.7,7,2.3,2,0.7,0,3,0.115,3,0,0,2,2,1,1,1,1,0,0.0,0,0,13.8
11,Jaxon Smith-Njigba,1,6,77,12.8,11.0,1.8,13.0,2.2,66,11.0,5,0.8,0,7,0.25,6,0,1,2,1,1,1,1,1,0,0.0,0,0,13.7
