RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Ja'Marr Chase,1,10,193.0,19.3,96.0,9.6,109.0,10.9,97.0,9.7,65,6.5,0,12,0.308,10,0,0,6,2,2,2,2,2,0,0.0,0,0,31.3
2,DJ Moore,1,5,105.0,21.0,61.0,12.2,94.0,18.8,44.0,8.8,0,0.0,0,8,0.28600000000000003,5,0,1,4,3,2,0,0,2,0,0.0,0,0,22.5
3,Darnell Mooney,1,9,105.0,11.7,78.0,8.7,192.0,21.3,27.0,3.0,4,0.4,1,16,0.29600000000000004,13,4,1,5,2,0,0,0,2,0,0.0,0,0,22.5
4,Drake London,1,12,154.0,12.8,104.0,8.7,118.0,9.8,50.0,4.2,23,1.9,1,13,0.24100000000000002,12,0,1,7,1,1,0,0,1,0,0.0,0,0,21.4
5,Tee Higgins,1,9,83.0,9.2,62.0,6.9,138.0,15.3,21.0,2.3,13,1.4,0,14,0.359,9,0,2,4,0,0,0,0,2,0,0.0,0,0,20.3
6,Alec Pierce,1,3,134.0,44.7,98.0,32.7,98.0,32.7,36.0,12.0,2,0.7,0,3,0.067,3,0,0,3,3,2,2,2,1,0,0.0,0,0,19.4
7,Mike Evans,1,5,62.0,12.4,59.0,11.8,62.0,12.4,3.0,0.6,0,0.0,0,7,0.292,5,0,1,3,1,0,0,0,2,0,0.0,0,0,18.2
8,Brian Thomas Jr.,1,5,122.0,24.4,54.0,10.8,109.0,21.8,68.0,13.6,29,5.8,0,8,0.235,5,0,0,3,1,1,1,1,1,0,0.0,0,0,18.2
9,Darius Slayton,1,8,122.0,15.3,106.0,13.3,121.0,15.1,16.0,2.0,10,1.3,1,11,0.355,9,1,1,3,2,2,1,1,1,0,0.0,0,0,18.2
10,Garrett Wilson,1,13,101.0,7.8,52.0,4.0,189.0,14.5,49.0,3.8,15,1.2,0,23,0.451,13,0,4,5,0,0,0,0,1,0,0.0,0,0,16.1
11,Jalen Tolbert,1,7,87.0,12.4,57.0,8.1,119.0,17.0,30.0,4.3,2,0.3,0,10,0.244,7,0,3,2,1,1,1,1,1,0,0.0,0,0,14.7
12,Brandon Aiyuk,1,8,147.0,18.4,93.0,11.6,143.0,17.9,54.0,6.8,48,6.0,1,12,0.375,9,1,1,6,2,1,1,1,0,0,0.0,0,0,14.7
13,Rashid Shaheed,1,4,86.0,21.5,74.0,18.5,207.0,51.8,12.0,3.0,0,0.0,0,9,0.281,4,0,0,3,2,1,1,1,1,0,0.0,0,0,14.6
14,Nico Collins,1,2,78.0,39.0,54.0,27.0,54.0,27.0,24.0,12.0,11,5.5,0,2,0.057,2,0,0,2,1,1,1,1,1,0,0.0,0,0,13.8
15,JuJu Smith-Schuster,1,7,130.0,18.6,48.0,6.9,52.0,7.4,82.0,11.7,9,1.3,2,8,0.235,7,0,1,4,2,2,1,1,0,0,0.0,0,0,13.0
16,KhaDarel Hodge,1,2,67.0,33.5,22.0,11.0,22.0,11.0,45.0,22.5,0,0.0,0,2,0.037000000000000005,2,0,0,2,2,1,1,1,1,0,0.0,0,0,12.7
17,Zay Flowers,1,7,111.0,15.9,69.0,9.9,141.0,20.1,42.0,6.0,11,1.6,1,12,0.293,8,1,0,6,2,0,0,0,0,1,9.0,0,0,12.0
18,Rashod Bateman,1,4,58.0,14.5,30.0,7.5,86.0,21.5,28.0,7.0,0,0.0,0,8,0.195,4,0,1,3,0,0,0,0,1,0,0.0,0,0,11.8
19,Dyami Brown,1,2,57.0,28.5,50.0,25.0,50.0,25.0,7.0,3.5,7,3.5,1,2,0.07400000000000001,2,0,0,2,1,1,1,1,1,0,0.0,0,0,11.7
20,Keon Coleman,1,1,49.0,49.0,8.0,8.0,70.0,70.0,41.0,41.0,41,41.0,1,5,0.172,2,1,0,1,1,1,1,1,1,0,0.0,0,0,10.9
21,Wan'Dale Robinson,1,6,36.0,6.0,18.0,3.0,40.0,6.7,18.0,3.0,4,0.7,1,9,0.29,7,1,1,0,0,0,0,0,1,1,4.0,0,0,10.0
22,Michael Pittman Jr.,1,5,37.0,7.4,18.0,3.6,34.0,6.8,19.0,3.8,7,1.4,0,8,0.17800000000000002,5,0,2,1,1,0,0,0,1,0,0.0,0,0,9.7
23,Jayden Reed,1,4,78.0,19.5,57.0,14.3,75.0,18.8,21.0,5.3,5,1.3,0,6,0.24,5,1,0,2,1,1,1,1,0,2,19.0,0,0,9.7
