RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Marvin Harrison Jr.,1,4,130.0,32.5,101.0,25.3,150.0,37.5,29,7.3,11,2.8,0,8,0.381,5,1,2,4,3,2,1,1,2,0,0.0,0,0,25.0
2,Calvin Ridley,1,4,77.0,19.3,63.0,15.8,159.0,39.8,14,3.5,4,1.0,0,6,0.222,5,1,0,3,1,1,1,1,1,1,10.0,1,0,20.7
3,Nico Collins,1,8,135.0,16.9,92.0,11.5,116.0,14.5,43,5.4,19,2.4,1,10,0.294,8,0,0,6,2,0,0,0,1,0,0.0,0,0,19.5
4,Justin Jefferson,1,4,133.0,33.3,73.0,18.3,115.0,28.8,60,15.0,4,1.0,0,7,0.292,4,0,0,3,1,1,1,1,1,0,0.0,0,0,19.3
5,DK Metcalf,1,10,129.0,12.9,68.0,6.8,159.0,15.9,61,6.1,15,1.5,0,14,0.326,12,2,1,5,1,1,1,1,1,0,0.0,0,0,18.9
6,Malik Nabers,1,10,127.0,12.7,41.0,4.1,140.0,14.0,86,8.6,31,3.1,2,18,0.667,11,1,3,5,3,0,0,0,1,0,0.0,0,0,18.7
7,Chris Godwin,1,7,117.0,16.7,56.0,8.0,76.0,10.9,61,8.7,10,1.4,0,8,0.42100000000000004,7,0,0,6,1,1,1,1,1,0,0.0,0,0,17.7
8,Quentin Johnston,1,5,51.0,10.2,38.0,7.6,61.0,12.2,13,2.6,3,0.6,1,6,0.316,5,0,1,1,1,0,0,0,2,0,0.0,0,0,17.1
9,Davante Adams,1,9,110.0,12.2,98.0,10.9,139.0,15.4,12,1.3,6,0.7,0,12,0.33299999999999996,10,1,2,3,3,1,0,0,1,0,0.0,0,0,17.0
10,Rashid Shaheed,1,4,96.0,24.0,61.0,15.3,61.0,15.3,35,8.8,4,1.0,0,4,0.267,4,0,0,2,1,1,1,1,1,3,13.0,0,0,16.9
11,Zay Flowers,1,7,91.0,13.0,69.0,9.9,83.0,11.9,22,3.1,14,2.0,1,11,0.355,7,0,1,4,1,0,0,0,1,0,0.0,0,0,15.1
12,CeeDee Lamb,1,4,90.0,22.5,33.0,8.3,95.0,23.8,57,14.3,49,12.3,1,7,0.171,4,0,1,2,1,1,1,1,1,0,0.0,0,0,15.0
13,Darnell Mooney,1,3,88.0,29.3,54.0,18.0,113.0,37.7,34,11.3,22,7.3,2,7,0.24100000000000002,3,0,1,3,3,1,1,1,1,0,0.0,0,0,14.8
14,DeVonta Smith,1,7,76.0,10.9,73.0,10.4,106.0,15.1,3,0.4,4,0.6,0,10,0.345,7,0,2,3,0,0,0,0,1,0,0.0,0,0,13.6
