RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Jerry Jeudy,1,9,235.0,26.1,138.0,15.3,206.0,22.9,97,10.8,0,0.0,0,13,0.228,9,0,0,8,3,3,2,2,1,0,0.0,0,0,31.5
2,Keenan Allen,1,5,73.0,14.6,58.0,11.6,115.0,23.0,15,3.0,7,1.4,0,8,0.222,5,0,1,2,1,1,0,0,2,0,0.0,0,0,19.3
3,Terry McLaurin,1,8,73.0,9.1,55.0,6.9,55.0,6.9,18,2.3,7,0.9,0,8,0.267,8,0,2,4,0,0,0,0,2,0,0.0,0,0,19.3
4,Parker Washington,1,6,103.0,17.2,67.0,11.2,122.0,20.3,36,6.0,19,3.2,0,12,0.28600000000000003,6,0,2,4,3,1,0,0,1,0,0.0,0,0,18.3
5,Nick Westbrook-Ikhine,1,3,61.0,20.3,48.0,16.0,88.0,29.3,13,4.3,9,3.0,0,8,0.222,5,2,1,3,1,0,0,0,2,0,0.0,0,0,18.1
6,Mike Evans,1,8,118.0,14.8,93.0,11.6,146.0,18.3,25,3.1,9,1.1,0,12,0.353,9,1,1,7,2,0,0,0,1,0,0.0,0,0,17.8
7,Marvin Mims Jr.,1,3,105.0,35.0,25.0,8.3,77.0,25.7,80,26.7,4,1.3,0,4,0.129,3,0,1,1,1,1,1,1,1,1,4.0,0,0,16.9
8,Jayden Reed,1,3,24.0,8.0,12.0,4.0,64.0,21.3,12,4.0,2,0.7,1,6,0.214,4,1,4,1,0,0,0,0,2,1,23.0,0,0,16.7
9,Adam Thielen,1,8,99.0,12.4,76.0,9.5,104.0,13.0,23,2.9,10,1.3,0,10,0.244,9,1,2,4,1,0,0,0,1,0,0.0,0,0,15.9
10,DJ Moore,1,8,97.0,12.1,57.0,7.1,175.0,21.9,40,5.0,1,0.1,0,16,0.444,10,2,2,4,2,1,0,0,1,0,0.0,0,0,15.7
11,Brian Thomas Jr.,1,4,76.0,19.0,20.0,5.0,210.0,52.5,56,14.0,15,3.8,0,10,0.23800000000000002,5,1,1,2,1,1,1,1,1,1,11.0,0,0,14.7
12,Ja'Marr Chase,1,6,86.0,14.3,29.0,4.8,74.0,12.3,57,9.5,16,2.7,1,9,0.243,7,1,2,2,1,1,1,1,1,0,0.0,0,0,14.6
13,Tyreek Hill,1,6,83.0,13.8,60.0,10.0,103.0,17.2,23,3.8,3,0.5,0,9,0.196,6,0,1,4,2,1,0,0,1,0,0.0,0,0,14.3
14,George Pickens,1,3,74.0,24.7,32.0,10.7,44.0,14.7,42,14.0,10,3.3,1,6,0.16699999999999998,3,0,1,3,2,1,0,0,1,0,0.0,0,0,13.4
15,Tre Tucker,1,1,58.0,58.0,38.0,38.0,38.0,38.0,20,20.0,0,0.0,0,1,0.028999999999999998,1,0,0,1,1,1,1,1,1,1,11.0,0,0,12.9
16,Tee Higgins,1,5,69.0,13.8,46.0,9.2,75.0,15.0,23,4.6,11,2.2,0,10,0.27,7,2,3,3,1,1,0,0,1,0,0.0,0,0,12.9
17,Davante Adams,1,5,66.0,13.2,47.0,9.4,150.0,30.0,19,3.8,6,1.2,1,12,0.316,6,1,2,3,1,0,0,0,1,0,0.0,0,0,12.6
18,Puka Nacua,1,5,56.0,11.2,11.0,2.2,46.0,9.2,45,9.0,6,1.2,4,8,0.348,5,0,2,2,0,0,0,0,1,1,7.0,0,0,12.3
19,Marvin Harrison Jr.,1,5,60.0,12.0,56.0,11.2,162.0,32.4,4,0.8,4,0.8,0,12,0.27899999999999997,5,0,1,3,0,0,0,0,1,0,0.0,0,0,12.0
20,Nico Collins,1,8,119.0,14.9,63.0,7.9,88.0,11.0,56,7.0,17,2.1,0,11,0.33299999999999996,9,1,0,5,2,1,1,1,0,0,0.0,0,0,11.9
21,Ladd McConkey,1,9,117.0,13.0,80.0,8.9,115.0,12.8,37,4.1,9,1.0,1,12,0.5,9,0,0,5,2,1,1,1,0,0,0.0,0,0,11.7
22,Elijah Moore,1,8,111.0,13.9,92.0,11.5,132.0,16.5,19,2.4,3,0.4,0,14,0.24600000000000002,9,1,1,5,1,1,1,1,0,1,1.0,0,0,11.2
23,Demarcus Robinson,1,2,49.0,24.5,31.0,15.5,43.0,21.5,18,9.0,0,0.0,0,3,0.13,2,0,1,1,1,1,1,1,1,0,0.0,0,0,10.9
24,Courtland Sutton,1,6,102.0,17.0,84.0,14.0,181.0,30.2,18,3.0,2,0.3,0,9,0.29,7,1,0,4,1,1,0,0,0,0,0.0,0,0,10.2
25,Justin Jefferson,1,7,99.0,14.1,52.0,7.4,57.0,8.1,47,6.7,22,3.1,2,9,0.3,7,0,1,4,2,1,0,0,0,0,0.0,0,0,9.9
26,Jakobi Meyers,1,6,97.0,16.2,67.0,11.2,125.0,20.8,30,5.0,10,1.7,0,11,0.324,6,0,0,4,2,1,1,1,0,0,0.0,0,0,9.7
27,Marquez Valdes-Scantling,1,2,36.0,18.0,34.0,17.0,68.0,34.0,2,1.0,1,0.5,0,3,0.08800000000000001,2,0,0,1,1,0,0,0,1,0,0.0,0,0,9.6
28,Andrei Iosivas,1,3,35.0,11.7,35.0,11.7,37.0,12.3,0,0.0,0,0.0,0,4,0.10800000000000001,3,0,1,2,0,0,0,0,1,0,0.0,0,0,9.5
29,Ray-Ray McCloud III,1,4,95.0,23.8,32.0,8.0,44.0,11.0,63,15.8,41,10.3,1,6,0.158,4,0,0,3,2,1,1,1,0,1,-2.0,0,0,9.3
30,DeAndre Hopkins,1,4,90.0,22.5,69.0,17.3,117.0,29.3,21,5.3,4,1.0,0,9,0.2,5,1,2,4,2,2,0,0,0,0,0.0,0,0,9.0
31,Calvin Austin III,1,2,29.0,14.5,28.0,14.0,28.0,14.0,1,0.5,0,0.0,0,2,0.055999999999999994,2,0,0,1,1,0,0,0,1,0,0.0,0,0,8.9
