RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Jauan Jennings,1,11,175.0,15.9,149.0,13.5,149.0,13.5,26.0,2.4,3,0.3,0,12,0.4,11,0,2,7,3,3,0,0,3,0,0.0,0,0,35.5
2,Ja'Marr Chase,1,6,118.0,19.7,86.0,14.3,92.0,15.3,32.0,5.3,8,1.3,1,7,0.184,7,1,2,4,3,2,1,1,2,0,0.0,0,0,23.8
3,Amari Cooper,1,7,86.0,12.3,76.0,10.9,129.0,18.4,10.0,1.4,0,0.0,0,12,0.34299999999999997,9,2,1,3,2,0,0,0,2,0,0.0,0,0,20.6
4,Malik Nabers,1,8,78.0,9.8,59.0,7.4,127.0,15.9,19.0,2.4,7,0.9,0,12,0.364,9,1,2,3,1,0,0,0,2,2,4.0,0,0,20.2
5,Diontae Johnson,1,8,122.0,15.3,72.0,9.0,124.0,15.5,50.0,6.3,12,1.5,0,14,0.37799999999999995,9,1,4,6,2,1,0,0,1,0,0.0,0,0,18.2
6,Rome Odunze,1,6,112.0,18.7,90.0,15.0,245.0,40.8,22.0,3.7,5,0.8,1,11,0.22899999999999998,6,0,1,4,2,1,1,1,1,1,2.0,0,0,17.4
7,Rashee Rice,1,12,110.0,9.2,44.0,3.7,60.0,5.0,66.0,5.5,31,2.6,3,14,0.389,13,1,2,5,1,0,0,0,1,1,1.0,0,0,17.1
8,DK Metcalf,1,4,104.0,26.0,65.0,16.3,97.0,24.3,39.0,9.8,3,0.8,0,6,0.182,4,0,0,2,2,1,1,1,1,0,0.0,0,0,16.4
9,Terry McLaurin,1,4,100.0,25.0,89.0,22.3,148.0,37.0,11.0,2.8,4,1.0,0,6,0.261,4,0,0,3,2,1,1,1,1,0,0.0,0,0,16.0
10,Tre Tucker,1,7,96.0,13.7,55.0,7.9,107.0,15.3,41.0,5.9,10,1.4,0,9,0.231,7,0,1,2,1,1,1,1,1,0,0.0,0,0,15.6
11,Calvin Austin III,1,4,95.0,23.8,35.0,8.8,55.0,13.8,60.0,15.0,13,3.3,0,5,0.161,4,0,0,2,2,1,1,1,1,0,0.0,0,0,15.5
