RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Rashod Bateman,1,4,121.0,30.3,92.0,23.0,92.0,23.0,29.0,7.3,3,0.8,0,4,0.19,4,0,0,2,2,2,2,2,1,0,0.0,0,0,18.1
2,Amon-Ra St. Brown,1,8,112.0,14.0,87.0,10.9,87.0,10.9,25.0,3.1,7,0.9,0,8,0.32,8,0,0,5,1,1,0,0,1,0,0.0,0,0,17.2
3,Brian Thomas Jr.,1,5,89.0,17.8,64.0,12.8,64.0,12.8,25.0,5.0,6,1.2,0,5,0.25,5,0,1,2,1,1,1,1,1,2,2.0,0,0,17.1
4,George Pickens,1,5,111.0,22.2,99.0,19.8,152.0,30.4,12.0,2.4,8,1.6,0,9,0.33299999999999996,6,1,3,4,2,2,1,1,1,0,0.0,0,0,17.1
5,DK Metcalf,1,4,99.0,24.8,90.0,22.5,153.0,38.3,9.0,2.3,0,0.0,0,7,0.25,4,0,0,4,3,2,0,0,1,0,0.0,0,0,15.9
6,A.J. Brown,1,5,89.0,17.8,75.0,15.0,75.0,15.0,14.0,2.8,5,1.0,0,5,0.35700000000000004,5,0,0,4,1,1,1,1,1,0,0.0,0,0,14.9
7,Justin Jefferson,1,7,81.0,11.6,54.0,7.7,73.0,10.4,27.0,3.9,0,0.0,0,8,0.308,7,0,0,4,1,0,0,0,1,1,3.0,0,0,14.4
8,Tee Higgins,1,4,82.0,20.5,50.0,12.5,119.0,29.8,32.0,8.0,18,4.5,1,8,0.33299999999999996,4,0,0,4,2,0,0,0,1,0,0.0,0,0,14.2
9,Ja'Marr Chase,1,5,55.0,11.0,39.0,7.8,82.0,16.4,16.0,3.2,5,1.0,1,6,0.25,5,0,1,2,0,0,0,0,1,1,11.0,0,0,12.6
10,Amari Cooper,1,4,66.0,16.5,51.0,12.8,57.0,14.3,15.0,3.8,2,0.5,0,5,0.156,5,1,1,3,1,0,0,0,1,0,0.0,0,0,12.6
11,Keon Coleman,1,4,125.0,31.3,46.0,11.5,97.0,24.3,79.0,19.8,49,12.3,1,7,0.21899999999999997,4,0,2,4,2,2,2,2,0,0,0.0,0,0,12.5
12,Drake London,1,6,63.0,10.5,53.0,8.8,97.0,16.2,10.0,1.7,3,0.5,0,8,0.222,7,1,2,3,0,0,0,0,1,0,0.0,0,0,12.3
13,Cedrick Wilson Jr.,1,6,57.0,9.5,39.0,6.5,43.0,7.2,18.0,3.0,8,1.3,0,7,0.179,7,1,1,2,0,0,0,0,1,0,0.0,0,0,11.7
14,Mecole Hardman Jr.,1,1,17.0,17.0,1.0,1.0,1.0,1.0,16.0,16.0,1,1.0,0,2,0.08,1,0,1,1,0,0,0,0,0,2,38.0,1,0,11.5
15,Dontayvion Wicks,1,3,48.0,16.0,35.0,11.7,82.0,27.3,13.0,4.3,7,2.3,1,6,0.182,3,0,1,2,1,1,0,0,1,0,0.0,0,0,10.8
16,Cedric Tillman,1,8,81.0,10.1,52.0,6.5,127.0,15.9,29.0,3.6,6,0.8,1,12,0.25,8,0,1,2,1,0,0,0,0,0,0.0,0,0,10.1
17,Kalif Raymond,1,3,39.0,13.0,22.0,7.3,60.0,20.0,17.0,5.7,0,0.0,0,4,0.16,3,0,0,2,1,0,0,0,1,0,0.0,0,0,9.9
18,Terry McLaurin,1,6,98.0,16.3,75.0,12.5,75.0,12.5,23.0,3.8,11,1.8,0,6,0.24,6,0,1,5,1,0,0,0,0,0,0.0,0,0,9.8
19,Romeo Doubs,1,8,94.0,11.8,77.0,9.6,128.0,16.0,17.0,2.1,10,1.3,0,10,0.303,8,0,1,6,1,0,0,0,0,0,0.0,0,0,9.4
20,K.J. Osborn,1,2,26.0,13.0,16.0,8.0,20.0,10.0,10.0,5.0,2,1.0,0,3,0.083,2,0,0,1,1,0,0,0,1,0,0.0,0,0,8.6
21,Mike Evans,1,1,25.0,25.0,25.0,25.0,57.0,57.0,0.0,0.0,0,0.0,0,3,0.067,2,1,1,1,1,0,0,0,1,0,0.0,0,0,8.5
22,Garrett Wilson,1,5,61.0,12.2,24.0,4.8,97.0,19.4,37.0,7.4,16,3.2,1,9,0.231,6,1,1,3,1,0,0,0,0,0,0.0,0,0,8.1
23,Jalen Nailor,1,4,76.0,19.0,50.0,12.5,61.0,15.3,26.0,6.5,13,3.3,0,5,0.192,4,0,0,4,2,1,0,0,0,0,0.0,0,0,7.6
24,Van Jefferson,1,2,15.0,7.5,9.0,4.5,12.0,6.0,6.0,3.0,2,1.0,0,3,0.111,2,0,2,1,0,0,0,0,1,0,0.0,0,0,7.5
25,Nick Westbrook-Ikhine,1,2,10.0,5.0,9.0,4.5,28.0,14.0,1.0,0.5,1,0.5,0,4,0.105,2,0,1,0,0,0,0,0,1,0,0.0,0,0,7.0
26,Jordan Addison,1,3,66.0,22.0,59.0,19.7,74.0,24.7,7.0,2.3,0,0.0,0,4,0.154,3,0,0,2,1,1,1,1,0,0,0.0,0,0,6.6
27,Khalil Shakir,1,7,65.0,9.3,4.0,0.6,4.0,0.6,61.0,8.7,3,0.4,0,7,0.21899999999999997,7,0,1,2,1,0,0,0,0,0,0.0,0,0,6.5
28,Greg Dortch,1,1,5.0,5.0,5.0,5.0,9.0,9.0,0.0,0.0,0,0.0,0,2,0.08,2,1,1,0,0,0,0,0,1,0,0.0,0,0,6.5
29,Chris Godwin,1,7,65.0,9.3,39.0,5.6,65.0,9.3,26.0,3.7,19,2.7,0,9,0.2,7,0,0,2,1,0,0,0,0,0,0.0,0,0,6.5
30,Joshua Palmer,1,4,63.0,15.8,57.0,14.3,65.0,16.3,6.0,1.5,3,0.8,0,5,0.135,4,0,0,3,1,0,0,0,0,0,0.0,0,0,6.3
31,Michael Pittman Jr.,1,3,63.0,21.0,47.0,15.7,88.0,29.3,16.0,5.3,3,1.0,0,5,0.22699999999999998,3,0,0,2,2,1,0,0,0,0,0.0,0,0,6.3
32,Parker Washington,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6.0
33,Charlie Jones,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6.0
34,Allen Lazard,1,4,58.0,14.5,47.0,11.8,47.0,11.8,11.0,2.8,6,1.5,0,4,0.10300000000000001,4,0,0,3,1,0,0,0,0,0,0.0,0,0,5.8
35,Tyler Johnson,1,4,57.0,14.3,19.0,4.8,47.0,11.8,38.0,9.5,36,9.0,0,7,0.318,4,0,2,1,1,1,0,0,0,0,0.0,0,0,5.7
36,Tutu Atwell,1,6,51.0,8.5,7.0,1.2,28.0,4.7,44.0,7.3,11,1.8,0,9,0.409,7,1,0,2,0,0,0,0,0,0,0.0,0,0,5.1
37,Jacob Cowing,1,2,50.0,25.0,34.0,17.0,29.0,14.5,16.0,8.0,2,1.0,0,3,0.09699999999999999,2,0,2,1,1,1,1,1,0,0,0.0,0,0,5.0
38,Troy Franklin,1,5,50.0,10.0,29.0,5.8,52.0,10.4,21.0,4.2,6,1.2,0,6,0.24,5,0,0,2,1,1,0,0,0,0,0.0,0,0,5.0
39,Tre Tucker,1,3,36.0,12.0,18.0,6.0,110.0,36.7,18.0,6.0,8,2.7,0,8,0.22899999999999998,3,0,0,2,0,0,0,0,0,1,11.0,0,0,4.7
40,Ladd McConkey,1,5,46.0,9.2,25.0,5.0,35.0,7.0,21.0,4.2,2,0.4,0,7,0.18899999999999997,6,1,0,2,1,0,0,0,0,0,0.0,0,0,4.6
41,Darnell Mooney,1,5,46.0,9.2,46.0,9.2,51.0,10.2,0.0,0.0,0,0.0,0,8,0.222,6,1,1,2,1,0,0,0,0,0,0.0,0,0,4.6
42,Simi Fehoko,1,3,45.0,15.0,39.0,13.0,82.0,27.3,6.0,2.0,5,1.7,0,6,0.162,4,1,0,2,1,0,0,0,0,0,0.0,0,0,4.5
43,Tyler Lockett,1,4,45.0,11.3,43.0,10.8,96.0,24.0,2.0,0.5,0,0.0,0,6,0.214,4,0,1,2,0,0,0,0,0,0,0.0,0,0,4.5
44,Mason Tipton,1,6,45.0,7.5,33.0,5.5,122.0,20.3,12.0,2.0,2,0.3,0,9,0.231,7,1,0,0,0,0,0,0,0,0,0.0,0,0,4.5
45,Tyler Boyd,1,5,43.0,8.6,31.0,6.2,31.0,6.2,12.0,2.4,3,0.6,0,5,0.132,5,0,2,3,0,0,0,0,0,0,0.0,0,0,4.3
46,Calvin Ridley,1,3,42.0,14.0,19.0,6.3,131.0,43.7,23.0,7.7,0,0.0,0,9,0.237,4,1,0,1,1,1,0,0,0,0,0.0,0,0,4.2
47,Malik Nabers,1,4,41.0,10.3,29.0,7.3,105.0,26.3,12.0,3.0,7,1.8,0,8,0.29600000000000004,4,0,0,2,0,0,0,0,0,0,0.0,0,0,4.1
48,Elijah Moore,1,6,41.0,6.8,25.0,4.2,49.0,8.2,16.0,2.7,5,0.8,0,6,0.125,6,0,1,1,0,0,0,0,0,0,0.0,0,0,4.1
49,Bub Means,1,3,37.0,12.3,17.0,5.7,60.0,20.0,20.0,6.7,14,4.7,0,5,0.128,4,1,0,3,0,0,0,0,0,0,0.0,0,0,3.7
50,Calvin Austin III,1,1,36.0,36.0,16.0,16.0,23.0,23.0,20.0,20.0,0,0.0,0,4,0.14800000000000002,2,1,0,1,1,1,0,0,0,0,0.0,0,0,3.6
51,Sterling Shepard,1,1,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0,0.0,0,1,0.022000000000000002,1,0,0,1,0,0,0,0,0,0,0.0,0,0,3.5
52,Kayshon Boutte,1,1,33.0,33.0,30.0,30.0,47.0,47.0,3.0,3.0,2,2.0,0,2,0.055999999999999994,1,0,0,1,1,1,0,0,0,0,0.0,0,0,3.3
53,Davante Adams,1,3,30.0,10.0,19.0,6.3,45.0,15.0,11.0,3.7,8,2.7,0,9,0.231,3,0,1,2,0,0,0,0,0,0,0.0,0,0,3.0
54,Zay Flowers,1,1,11.0,11.0,-2.0,-2.0,-2.0,-2.0,13.0,13.0,1,1.0,0,1,0.048,1,0,0,1,0,0,0,0,0,1,19.0,0,0,3.0
55,Xavier Smith,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,30.0,0,0,3.0
56,Adonai Mitchell,1,2,30.0,15.0,30.0,15.0,38.0,19.0,0.0,0.0,0,0.0,0,3,0.136,2,0,0,2,0,0,0,0,0,0,0.0,0,0,3.0
57,Jalen McMillan,1,3,15.0,5.0,7.0,2.3,100.0,33.3,8.0,2.7,3,1.0,0,8,0.17800000000000002,4,1,2,0,0,0,0,0,0,1,11.0,0,0,2.6
58,Olamide Zaccheaus,1,4,25.0,6.3,21.0,5.3,43.0,10.8,4.0,1.0,5,1.3,1,6,0.24,5,1,1,1,0,0,0,0,0,0,0.0,0,0,2.5
59,Tim Patrick,1,2,25.0,12.5,17.0,8.5,17.0,8.5,8.0,4.0,0,0.0,0,2,0.08,2,0,0,1,1,0,0,0,0,0,0.0,0,0,2.5
60,Christian Kirk,1,1,24.0,24.0,21.0,21.0,30.0,30.0,3.0,3.0,1,1.0,0,3,0.15,1,0,1,1,1,0,0,0,0,0,0.0,0,0,2.4
61,Xavier Worthy,1,3,19.0,6.3,7.0,2.3,134.0,44.7,12.0,4.0,0,0.0,0,8,0.32,3,0,1,0,0,0,0,0,0,1,5.0,0,0,2.4
62,Wan'Dale Robinson,1,6,23.0,3.8,14.0,2.3,16.0,2.7,9.0,1.5,4,0.7,0,9,0.33299999999999996,6,0,1,0,0,0,0,0,0,0,0.0,0,0,2.3
63,Stefon Diggs,1,5,23.0,4.6,13.0,2.6,66.0,13.2,10.0,2.0,3,0.6,2,7,0.368,5,0,0,1,0,0,0,0,0,0,0.0,0,0,2.3
64,Dyami Brown,1,1,23.0,23.0,17.0,17.0,68.0,68.0,6.0,6.0,2,2.0,0,3,0.12,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2.3
65,Jaxon Smith-Njigba,1,3,9.0,3.0,-4.0,-1.3,57.0,19.0,13.0,4.3,0,0.0,0,6,0.214,3,0,0,0,0,0,0,0,0,0,0.0,0,0,2.3
66,Brandon Aiyuk,1,2,23.0,11.5,17.0,8.5,61.0,30.5,6.0,3.0,1,0.5,0,6,0.19399999999999998,3,1,0,1,0,0,0,0,0,0,0.0,0,0,2.3
67,Ricky Pearsall,1,3,21.0,7.0,14.0,4.7,43.0,14.3,7.0,2.3,3,1.0,0,5,0.161,3,0,1,0,0,0,0,0,0,0,0.0,0,0,2.1
68,Marvin Harrison Jr.,1,3,21.0,7.0,21.0,7.0,57.0,19.0,0.0,0.0,0,0.0,0,6,0.24,3,0,0,1,0,0,0,0,0,0,0.0,0,0,2.1
69,Jalen Reagor,1,1,41.0,41.0,37.0,37.0,37.0,37.0,4.0,4.0,0,0.0,0,1,0.027000000000000003,1,0,0,1,1,1,1,1,0,1,-1.0,0,1,2.0
70,Nelson Agholor,1,1,20.0,20.0,10.0,10.0,16.0,16.0,10.0,10.0,4,4.0,0,2,0.095,2,1,0,1,1,0,0,0,0,0,0.0,0,0,2.0
71,Devaughn Vele,1,1,20.0,20.0,7.0,7.0,38.0,38.0,13.0,13.0,6,6.0,0,3,0.12,2,1,0,1,1,0,0,0,0,0,0.0,0,0,2.0
72,Marvin Mims Jr.,1,2,18.0,9.0,-2.0,-1.0,14.0,7.0,20.0,10.0,3,1.5,0,3,0.12,3,1,0,1,0,0,0,0,0,0,0.0,0,0,1.8
73,Jerry Jeudy,1,1,18.0,18.0,16.0,16.0,87.0,87.0,2.0,2.0,1,1.0,0,6,0.125,2,1,1,1,0,0,0,0,0,0,0.0,0,0,1.8
74,DJ Turner,1,2,13.0,6.5,5.0,2.5,72.0,36.0,8.0,4.0,4,2.0,1,7,0.2,3,1,0,1,0,0,0,0,0,1,4.0,0,0,1.7
75,Diontae Johnson,1,1,17.0,17.0,17.0,17.0,40.0,40.0,0.0,0.0,0,0.0,0,3,0.17600000000000002,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1.7
76,Trey Palmer,1,1,16.0,16.0,15.0,15.0,44.0,44.0,1.0,1.0,1,1.0,0,3,0.067,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1.6
77,Noah Brown,1,1,16.0,16.0,15.0,15.0,15.0,15.0,1.0,1.0,0,0.0,0,1,0.04,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1.6
78,Alec Pierce,1,2,15.0,7.5,0.0,0.0,60.0,30.0,15.0,7.5,0,0.0,0,5,0.22699999999999998,3,1,0,1,0,0,0,0,0,0,0.0,0,0,1.5
79,Mike Williams,1,1,15.0,15.0,11.0,11.0,28.0,28.0,4.0,4.0,3,3.0,0,2,0.051,1,0,1,1,0,0,0,0,0,0,0.0,0,0,1.5
80,Michael Wilson,1,1,15.0,15.0,12.0,12.0,36.0,36.0,3.0,3.0,0,0.0,0,3,0.12,1,0,0,1,0,0,0,0,0,0,0.0,0,0,1.5
