RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
12,Brian Robinson Jr.,1,26,86.0,3.3,36.0,1.4,50,1.9,1,0,0.0,1,1,0,0,0,0,11,0,0,0,0,1.0,0.0,0.0,0.0,14.6
13,Christian McCaffrey,1,14,38.0,2.7,22.0,1.6,16,1.1,1,3,-5.0,2,1,0,0,0,0,12,4,6,1,7,1.0,9.8,0.0,0.0,13.7
14,Nick Chubb,1,11,63.0,5.7,21.0,1.9,42,3.8,2,0,0.0,33,1,1,1,0,0,33,3,4,0,6,1.0,6.0,0.0,1.0,12.1
15,Jamaal Williams,1,16,59.0,3.7,48.0,3.0,11,0.7,2,3,-7.0,1,2,0,0,0,0,13,0,0,0,0,1.0,0.0,0.0,0.0,11.9
16,Antonio Gibson,1,14,44.0,3.1,19.0,1.4,25,1.8,1,0,0.0,1,0,0,0,0,0,7,3,3,0,5,1.0,4.7,0.0,0.0,11.8
17,Leonard Fournette,1,14,57.0,4.1,41.0,2.9,16,1.1,0,0,0.0,1,1,0,0,0,0,10,1,1,0,0,1.0,1.0,0.0,0.0,10.8
18,Rachaad White,1,22,105.0,4.8,65.0,3.0,40,1.8,1,1,-4.0,0,4,1,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0.0,10.5
19,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,4,1,14,0.0,11.3,1.0,0.0,10.5
20,Dameon Pierce,1,17,94.0,5.5,76.0,4.5,18,1.1,0,3,-3.0,0,3,1,1,1,0,44,2,3,0,4,0.0,14.0,0.0,1.0,10.2
21,Najee Harris,1,20,99.0,5.0,40.0,2.0,59,3.0,1,1,-2.0,0,2,1,1,0,0,36,0,1,0,0,0.0,0.0,0.0,0.0,9.9
22,Darrell Henderson Jr.,1,6,21.0,3.5,12.0,2.0,9,1.5,0,0,0.0,4,0,0,0,0,0,6,1,1,0,0,1.0,11.0,0.0,0.0,9.2
23,Elijah Mitchell,1,18,89.0,4.9,54.0,3.0,35,1.9,0,1,-1.0,0,2,0,0,0,0,12,1,2,1,0,0.0,-1.0,0.0,0.0,8.8
24,Jaylen Warren,1,9,37.0,4.1,10.0,1.1,27,3.0,2,0,0.0,0,1,1,0,0,0,21,3,3,1,21,0.0,13.3,0.0,0.0,7.7
25,Travis Etienne Jr.,1,11,45.0,4.1,34.0,3.1,11,1.0,0,2,-2.0,0,1,0,0,0,0,10,3,3,0,0,0.0,9.3,0.0,0.0,7.3
26,Kenneth Walker III,1,10,17.0,1.7,9.0,0.9,8,0.8,0,1,-2.0,0,0,0,0,0,0,5,6,8,1,0,0.0,9.2,0.0,0.0,7.2
27,D'Andre Swift,1,6,6.0,1.0,0.0,0.0,0,0.0,0,3,-10.0,9,0,0,0,0,0,9,1,3,0,0,1.0,6.0,0.0,0.0,7.2
28,Melvin Gordon III,1,7,24.0,3.4,21.0,3.0,3,0.4,0,1,-1.0,0,1,0,0,0,0,11,4,6,0,5,0.0,11.5,0.0,0.0,7.0
29,Derrick Henry,1,19,53.0,2.8,44.0,2.3,9,0.5,0,1,-3.0,0,1,0,0,0,0,10,2,3,0,4,0.0,7.0,0.0,0.0,6.7
30,AJ Dillon,1,13,65.0,5.0,25.0,1.9,40,3.1,1,0,0.0,0,1,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0.0,6.5
31,Austin Ekeler,1,6,24.0,4.0,16.0,2.7,8,1.3,0,0,0.0,0,1,0,0,0,0,12,7,12,1,9,0.0,5.6,0.0,0.0,6.3
32,C.J. Ham,1,1,3.0,3.0,0.0,0.0,0,0.0,0,0,0.0,3,0,0,0,0,0,3,0,0,0,0,1.0,0.0,0.0,0.0,6.3
33,Isiah Pacheco,1,16,82.0,5.1,52.0,3.3,30,1.9,0,0,0.0,0,2,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,1.0,6.2
34,Jerick McKinnon,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,6,8,1,0,0.0,9.3,0.0,0.0,5.8
35,Khalil Herbert,1,10,57.0,5.7,0.0,0.0,0,0.0,0,0,0.0,0,2,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0.0,5.7
36,Miles Sanders,1,12,54.0,4.5,28.0,2.3,26,2.2,0,0,0.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,5.4
37,Latavius Murray,1,9,24.0,2.7,17.0,1.9,7,0.8,0,1,-1.0,0,1,0,0,0,0,10,3,3,0,3,0.0,7.7,0.0,0.0,4.7
38,Alvin Kamara,1,8,26.0,3.3,12.0,1.5,14,1.8,1,0,0.0,0,1,0,0,0,0,14,3,4,0,7,0.0,6.3,0.0,0.0,4.5
39,David Montgomery,1,9,37.0,4.1,28.0,3.1,9,1.0,2,0,0.0,0,0,0,0,0,0,9,1,1,0,0,0.0,7.0,0.0,0.0,4.4
40,Kyren Williams,1,1,9.0,9.0,7.0,7.0,2,2.0,0,0,0.0,0,0,0,0,0,0,9,3,3,0,8,0.0,10.0,0.0,0.0,3.9
41,Malik Davis,1,5,38.0,7.6,26.0,5.2,12,2.4,0,0,0.0,0,2,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0.0,3.8
42,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,4,2,6,0.0,8.3,0.0,0.0,3.3
43,Raheem Blackshear,1,6,32.0,5.3,16.0,2.7,16,2.7,1,0,0.0,0,1,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0.0,3.2
44,Caleb Huntley,1,5,32.0,6.4,31.0,6.2,1,0.2,0,1,-1.0,0,2,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,3.2
45,Rex Burkhead,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0,0.0,14.0,0.0,0.0,3.0
46,Justin Jackson,1,4,14.0,3.5,11.0,2.8,3,0.8,0,0,0.0,0,0,0,0,0,0,9,2,3,1,0,0.0,7.0,0.0,0.0,2.8
47,Avery Williams,1,4,25.0,6.3,22.0,5.5,3,0.8,0,1,-1.0,0,1,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0.0,2.5
48,James Cook,1,5,22.0,4.4,8.0,1.6,14,2.8,0,1,-1.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,2.2
49,Cam Akers,1,6,22.0,3.7,9.0,1.5,13,2.2,0,1,-3.0,0,1,0,0,0,0,10,0,1,0,0,0.0,0.0,0.0,0.0,2.2
50,Cordarrelle Patterson,1,5,18.0,3.6,9.0,1.8,9,1.8,0,0,0.0,0,0,0,0,0,0,9,1,1,1,0,0.0,2.0,0.0,0.0,2.0
51,Matt Breida,1,6,20.0,3.3,18.0,3.0,2,0.3,0,1,-1.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,2.0
52,Alexander Mattison,1,3,11.0,3.7,3.0,1.0,8,2.7,0,1,-5.0,0,0,0,0,0,0,9,1,1,1,0,0.0,8.0,0.0,0.0,1.9
53,Kareem Hunt,1,6,9.0,1.5,2.0,0.3,7,1.2,0,2,-2.0,0,0,0,0,0,0,7,1,1,0,5,0.0,10.0,0.0,0.0,1.9
54,Jordan Wilkins,1,3,18.0,6.0,8.0,2.7,10,3.3,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,1.8
55,Chuba Hubbard,1,5,14.0,2.8,12.0,2.4,2,0.4,0,1,-2.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1.4
56,Ke'Shawn Vaughn,1,2,2.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0,0.0,11.0,0.0,0.0,1.3
57,Dare Ogunbowale,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3,0.0,13.0,0.0,0.0,1.3
58,Kenneth Gainwell,1,1,7.0,7.0,2.0,2.0,5,5.0,0,0,0.0,0,0,0,0,0,0,7,1,2,0,1,0.0,5.0,0.0,0.0,1.2
59,Salvon Ahmed,1,3,11.0,3.7,4.0,1.3,7,2.3,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,1.1
60,Chase Edmonds,1,2,9.0,4.5,3.0,1.5,6,3.0,0,1,-1.0,0,1,0,0,0,0,10,1,2,0,0,0.0,0.0,0.0,0.0,0.9
61,Nyheim Hines,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,6,0.0,9.0,0.0,0.0,0.9
62,Dontrell Hilliard,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,4,0.0,6.0,0.0,0.0,0.8
63,Derek Watt,1,2,5.0,2.5,2.0,1.0,3,1.5,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.5
64,Boston Scott,1,1,5.0,5.0,3.0,3.0,2,2.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.5
65,Keaontay Ingram,1,1,5.0,5.0,4.0,4.0,1,1.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.5
66,Duke Johnson Jr.,1,2,4.0,2.0,1.0,0.5,3,1.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.4
67,Zack Moss,1,1,4.0,4.0,3.0,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.4
68,Tyler Allgeier,1,8,20.0,2.5,7.0,0.9,13,1.6,1,1,-2.0,0,0,0,0,0,0,6,3,3,0,0,0.0,-5.7,0.0,0.0,0.3
69,Isaiah Spiller,1,4,3.0,0.8,1.0,0.3,2,0.5,0,2,-2.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.3
70,JaMycal Hasty,1,1,4.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,1,2,0,0,0.0,-1.0,0.0,0.0,0.3
71,Sony Michel,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
72,Zander Horvath,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.1
73,Jordan Howard,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1
74,Zamir White,1,2,-1.0,-0.5,-2.0,-1.0,1,0.5,0,1,-2.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,-0.1
75,Michael Burton,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1
76,D'Ernest Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,-2.0,0.0,0.0,-0.2
77,Ty Chandler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
78,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
79,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
80,Jaret Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
81,Tyler Badie,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Sandro Platzgummer,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85,Larry Rountree III,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,Zonovan Knight,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Gus Edwards,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Chris Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Patrick Ricard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,Michael Carter,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Joshua Kelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Breece Hall,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Justice Hill,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Jerome Ford,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Demetric Felton Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,Joe Mixon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Jordan Mason,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Kyle Juszczyk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108,Samaje Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Rhamondre Stevenson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Kene Nwangwu,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Hassan Haskins,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Ty Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,Benny Snell Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Pierre Strong Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Gary Brightwell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Javonte Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,Travis Homer,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,Qadree Ollison,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
125,Rico Dowdle,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
126,Ezekiel Elliott,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
127,Clyde Edwards-Helaire,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0
128,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
129,Eno Benjamin,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,Troy Hairston II,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
