RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
37,Jamaal Williams,1,16,37.0,2.3,35,2.2,2,0.1,0,2,-3.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.7
38,Joshua Kelley,1,4,29.0,7.3,14,3.5,15,3.8,0,0,0.0,0,1,1,0,0,0,22,1,2,0,2,0.0,6.0,6.0,0.0,0.0,3.5
39,Travis Homer,1,9,26.0,2.9,12,1.3,14,1.6,1,1,-2.0,0,1,0,0,0,0,16,2,3,0,0,0.0,8.0,4.0,0.0,0.0,3.4
40,Travis Etienne Jr.,1,17,32.0,1.9,12,0.7,20,1.2,0,5,-11.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.2
41,Latavius Murray,1,8,32.0,4.0,21,2.6,11,1.4,0,0,0.0,0,0,0,0,0,0,8,3,5,0,0,0.0,-1.0,-0.3,0.0,0.0,3.1
42,Kyren Williams,1,3,19.0,6.3,10,3.3,9,3.0,0,0,0.0,0,0,0,0,0,0,9,1,2,0,0,0.0,10.0,10.0,0.0,0.0,2.9
43,Mike Boone,1,3,2.0,0.7,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,2,0,0,0.0,27.0,13.5,0.0,0.0,2.9
44,Jaylen Warren,1,3,11.0,3.7,4,1.3,7,2.3,1,1,-1.0,0,0,0,0,0,0,8,2,3,1,13,0.0,16.0,8.0,0.0,0.0,2.7
45,Jeff Wilson Jr.,1,4,26.0,6.5,17,4.3,9,2.3,0,1,-3.0,0,1,1,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6
46,Corey Clement,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,16,0.0,21.0,21.0,0.0,0.0,2.1
47,Ameer Abdullah,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,4,0.0,17.0,8.5,0.0,0.0,1.7
48,Malcolm Brown,1,1,5.0,5.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,2,2,1,0,0.0,12.0,6.0,0.0,0.0,1.7
49,James Cook,1,4,6.0,1.5,0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,4,1,1,0,0,0.0,9.0,9.0,0.0,0.0,1.5
50,Matt Breida,1,3,6.0,2.0,5,1.7,1,0.3,0,1,-1.0,0,0,0,0,0,0,5,2,4,0,3,0.0,9.0,4.5,0.0,0.0,1.5
51,JaMycal Hasty,1,4,13.0,3.3,7,1.8,6,1.5,0,1,-1.0,0,1,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
52,Kareem Hunt,1,4,6.0,1.5,2,0.5,4,1.0,0,0,0.0,0,0,0,0,0,0,4,2,4,1,2,0.0,6.0,3.0,0.0,0.0,1.2
53,Rhamondre Stevenson,1,3,8.0,2.7,3,1.0,5,1.7,1,0,0.0,0,0,0,0,0,0,4,2,3,0,1,0.0,2.0,1.0,0.0,0.0,1.0
54,C.J. Ham,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,9.0,9.0,0.0,0.0,0.9
55,Zamir White,1,3,9.0,3.0,4,1.3,5,1.7,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
56,Julius Chestnut,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,1,0.0,8.0,4.0,0.0,0.0,0.8
57,Trayveon Williams,1,1,2.0,2.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0,0.0,6.0,6.0,0.0,0.0,0.8
58,Nyheim Hines,1,1,3.0,3.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,1,1,1,0,0.0,4.0,4.0,0.0,0.0,0.7
59,Kyle Juszczyk,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,5,0.0,7.0,3.5,0.0,0.0,0.7
60,Benny Snell Jr.,1,2,4.0,2.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
61,Tony Jones Jr.,1,1,2.0,2.0,1,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.2
62,Rex Burkhead,1,2,-3.0,-1.5,0,0.0,0,0.0,0,2,-3.0,0,0,0,0,0,0,0,1,1,0,0,0.0,5.0,5.0,0.0,0.0,0.2
63,Patrick Ricard,1,1,2.0,2.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
64,Kenyan Drake,1,1,1.0,1.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,2,0,0,0.0,1.0,0.5,0.0,0.0,0.2
65,Keaontay Ingram,1,1,1.0,1.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1
66,Dare Ogunbowale,1,1,-3.0,-3.0,0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,0,2,2,0,0,0.0,4.0,2.0,0.0,0.0,0.1
67,Jakob Johnson,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.1
68,Salvon Ahmed,1,1,1.0,1.0,0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1
69,Eno Benjamin,1,3,1.0,0.3,0,0.0,0,0.0,0,1,-4.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1
70,Alexander Mattison,1,2,-1.0,-0.5,0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.1
71,Malik Davis,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
72,Ke'Shawn Vaughn,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
73,Trey Sermon,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
74,Patrick Taylor Jr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
75,Brian Robinson Jr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
76,Tyler Badie,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,Chris Evans,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
78,Khari Blasingame,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
79,Hassan Haskins,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,Ty Chandler,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,Jaret Patterson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,Ronnie Rivers,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,Darrynton Evans,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,J.J. Taylor,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,Godwin Igwebuike,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,Reggie Gilliam,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,Jonathan Taylor,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,Jerome Ford,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,D'Ernest Johnson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,Demetric Felton Jr.,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,Elijah Mitchell,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,David Montgomery,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,Khalil Herbert,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,Antonio Gibson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,Kenneth Gainwell,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,Alec Ingold,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,Chase Edmonds,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,Justice Hill,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Breece Hall,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,Michael Carter,1,5,5.0,1.0,4,0.8,1,0.2,0,2,-5.0,0,0,0,0,0,0,5,3,6,1,0,0.0,15.0,5.0,0.0,1.0,0.0
101,Alvin Kamara,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,Cordarrelle Patterson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,Taiwan Jones,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,Zack Moss,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,Jermar Jefferson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,Avery Williams,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,Tyler Allgeier,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,Kenneth Walker III,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,Tyrion Davis-Price,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,Craig Reynolds,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,Ty Johnson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,Adam Prentice,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,Javonte Williams,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,DeeJay Dallas,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,Rico Dowdle,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,Michael Burton,1,1,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,Clyde Edwards-Helaire,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,Jonathan Ward,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,Dontrell Hilliard,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,Aaron Jones Sr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,AJ Dillon,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,Kene Nwangwu,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,Brandon Bolden,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
