RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
18,Miles Sanders,1,17,80.0,4.7,42.0,2.5,38,2.2,0,1,-2.0,0,3,0,0,0,0,12,3,3,0,2,0.0,6.0,2.0,0.0,0.0,8.6
19,Derrick Henry,1,13,25.0,1.9,4.0,0.3,21,1.6,0,5,-11.0,2,0,0,0,0,0,9,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.5
20,Javonte Williams,1,15,75.0,5.0,29.0,1.9,46,3.1,4,1,-4.0,0,2,0,0,0,0,17,1,4,2,1,0.0,10.0,10.0,0.0,0.0,8.5
21,Joe Mixon,1,19,57.0,3.0,31.0,1.6,26,1.4,1,2,-4.0,0,1,0,0,0,0,10,3,4,0,9,0.0,26.0,8.7,0.0,0.0,8.3
22,Josh Jacobs,1,19,69.0,3.6,33.0,1.7,36,1.9,6,1,-4.0,0,1,0,0,0,0,13,1,1,0,5,0.0,12.0,12.0,0.0,0.0,8.1
23,Raheem Mostert,1,11,51.0,4.6,37.0,3.4,14,1.3,2,1,-3.0,0,1,0,0,0,0,11,3,3,0,11,0.0,28.0,9.3,0.0,0.0,7.9
24,Dameon Pierce,1,15,69.0,4.6,31.0,2.1,38,2.5,3,2,-6.0,0,3,0,0,0,0,12,1,1,0,4,0.0,8.0,8.0,0.0,0.0,7.7
25,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,1,14,0.0,17.0,8.5,1.0,0.0,7.7
26,Jerick McKinnon,1,4,12.0,3.0,9.0,2.3,3,0.8,0,0,0.0,0,0,0,0,0,0,5,2,2,1,0,0.0,4.0,2.0,1.0,0.0,7.6
27,Kareem Hunt,1,13,58.0,4.5,26.0,2.0,32,2.5,0,1,-5.0,0,4,0,0,0,0,13,2,2,0,0,0.0,16.0,8.0,0.0,0.0,7.4
28,Leonard Fournette,1,24,65.0,2.7,37.0,1.5,28,1.2,1,2,-2.0,0,1,0,0,0,0,13,2,4,1,0,0.0,9.0,4.5,0.0,0.0,7.4
29,AJ Dillon,1,18,61.0,3.4,26.0,1.4,35,1.9,2,3,-4.0,0,1,0,0,0,0,11,1,3,1,2,0.0,6.0,6.0,0.0,0.0,6.7
30,J.D. McKissic,1,3,9.0,3.0,8.0,2.7,1,0.3,0,0,0.0,0,0,0,0,0,0,4,7,7,0,5,0.0,54.0,7.7,0.0,0.0,6.3
31,Jonathan Taylor,1,9,54.0,6.0,34.0,3.8,20,2.2,1,0,0.0,0,2,2,0,0,0,21,1,1,0,5,0.0,9.0,9.0,0.0,0.0,6.3
32,Cam Akers,1,15,44.0,2.9,11.0,0.7,33,2.2,0,3,-7.0,0,0,0,0,0,0,8,2,3,1,4,0.0,18.0,9.0,0.0,0.0,6.2
33,Zander Horvath,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,1,0,0.0,1.0,1.0,1.0,0.0,6.1
34,Kyle Juszczyk,1,2,1.0,0.5,0.0,0.0,1,0.5,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,6.1
35,Jamaal Williams,1,12,53.0,4.4,44.0,3.7,9,0.8,0,0,0.0,0,1,0,0,0,0,12,1,1,0,0,0.0,7.0,7.0,0.0,0.0,6.0
36,Melvin Gordon III,1,10,47.0,4.7,18.0,1.8,29,2.9,3,1,-1.0,0,0,0,0,0,0,9,1,1,0,1,0.0,6.0,6.0,0.0,0.0,5.3
37,Travis Etienne Jr.,1,9,20.0,2.2,12.0,1.3,8,0.9,0,3,-4.0,0,0,0,0,0,0,6,3,3,0,5,0.0,33.0,11.0,0.0,0.0,5.3
38,James Cook,1,11,53.0,4.8,8.0,0.7,45,4.1,0,0,0.0,0,1,1,1,0,0,33,0,1,1,0,0.0,0.0,0.0,0.0,0.0,5.3
39,James Conner,1,7,25.0,3.6,20.0,2.9,5,0.7,0,0,0.0,0,0,0,0,0,0,6,2,4,0,3,0.0,26.0,13.0,0.0,0.0,5.1
40,Eno Benjamin,1,8,31.0,3.9,26.0,3.3,5,0.6,1,0,0.0,0,0,0,0,0,0,7,3,4,0,4,0.0,20.0,6.7,0.0,0.0,5.1
41,Rhamondre Stevenson,1,9,47.0,5.2,24.0,2.7,23,2.6,0,0,0.0,0,0,0,0,0,0,8,1,2,0,0,0.0,4.0,4.0,0.0,0.0,5.1
42,Michael Carter,1,7,23.0,3.3,15.0,2.1,8,1.1,0,1,-2.0,0,0,0,0,0,0,8,5,5,0,5,0.0,27.0,5.4,0.0,0.0,5.0
43,Ezekiel Elliott,1,15,53.0,3.5,40.0,2.7,13,0.9,0,1,-5.0,0,1,0,0,0,0,11,1,2,0,0,0.0,-4.0,-4.0,0.0,0.0,4.9
44,Travis Homer,1,2,9.0,4.5,6.0,3.0,3,1.5,0,0,0.0,0,0,0,0,0,0,5,4,4,0,1,0.0,33.0,8.3,0.0,0.0,4.2
45,Mark Ingram II,1,10,58.0,5.8,47.0,4.7,11,1.1,1,0,0.0,0,2,0,0,0,0,12,2,2,1,1,0.0,3.0,1.5,0.0,1.0,4.1
46,Cordarrelle Patterson,1,10,41.0,4.1,9.0,0.9,32,3.2,0,0,0.0,0,1,0,0,0,0,11,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.1
47,Khalil Herbert,1,4,38.0,9.5,33.0,8.3,5,1.3,0,0,0.0,0,1,1,0,0,0,27,1,1,0,1,0.0,3.0,3.0,0.0,0.0,4.1
48,Chase Edmonds,1,5,33.0,6.6,27.0,5.4,6,1.2,0,1,-4.0,0,1,1,0,0,0,28,1,3,0,2,0.0,8.0,8.0,0.0,0.0,4.1
49,Hassan Haskins,1,9,37.0,4.1,13.0,1.4,24,2.7,0,0,0.0,0,0,0,0,0,0,9,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.7
50,Nyheim Hines,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,5,0,9,0.0,37.0,9.3,0.0,0.0,3.7
51,Dalvin Cook,1,6,17.0,2.8,10.0,1.7,7,1.2,0,1,-1.0,0,0,0,0,0,0,6,4,6,0,0,0.0,19.0,4.8,0.0,0.0,3.6
52,Tyrion Davis-Price,1,14,33.0,2.4,9.0,0.6,24,1.7,1,4,-12.0,0,1,1,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3
53,Tyler Allgeier,1,10,30.0,3.0,14.0,1.4,16,1.6,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
54,Craig Reynolds,1,3,16.0,5.3,11.0,3.7,5,1.7,0,0,0.0,0,1,0,0,0,0,11,1,1,0,2,0.0,13.0,13.0,0.0,0.0,2.9
55,Joshua Kelley,1,4,22.0,5.5,8.0,2.0,14,3.5,1,0,0.0,0,0,0,0,0,0,8,1,2,0,1,0.0,3.0,3.0,0.0,0.0,2.5
56,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3,0.0,23.0,23.0,0.0,0.0,2.3
57,Boston Scott,1,4,19.0,4.8,16.0,4.0,3,0.8,0,1,-1.0,0,1,0,0,0,0,16,1,1,0,0,0.0,2.0,2.0,0.0,0.0,2.1
58,Devin Singletary,1,6,19.0,3.2,11.0,1.8,8,1.3,1,1,-5.0,0,1,0,0,0,0,16,2,3,1,0,0.0,2.0,1.0,0.0,0.0,2.1
59,Tony Jones Jr.,1,2,8.0,4.0,6.0,3.0,2,1.0,0,0,0.0,0,0,0,0,0,0,6,2,2,1,0,0.0,12.0,6.0,0.0,0.0,2.0
60,Sony Michel,1,4,13.0,3.3,8.0,2.0,5,1.3,0,0,0.0,0,0,0,0,0,0,7,1,1,0,0,0.0,6.0,6.0,0.0,0.0,1.9
61,Kenneth Gainwell,1,2,7.0,3.5,3.0,1.5,4,2.0,0,0,0.0,0,0,0,0,0,0,4,1,2,0,4,0.0,11.0,11.0,0.0,0.0,1.8
62,Dwayne Washington,1,4,18.0,4.5,9.0,2.3,9,2.3,1,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8
63,Zack Moss,1,3,17.0,5.7,3.0,1.0,14,4.7,0,0,0.0,0,1,0,0,0,0,17,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.7
64,Justice Hill,1,3,16.0,5.3,11.0,3.7,5,1.7,0,1,-2.0,0,1,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6
65,Alec Ingold,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,2,2,0,2,0.0,15.0,7.5,0.0,0.0,1.6
66,Rashaad Penny,1,6,15.0,2.5,9.0,1.5,6,1.0,0,1,-2.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
67,Kenneth Walker III,1,4,10.0,2.5,4.0,1.0,6,1.5,1,2,-3.0,0,0,0,0,0,0,8,2,3,0,2,0.0,5.0,2.5,0.0,0.0,1.5
68,Jaylen Warren,1,4,15.0,3.8,13.0,3.3,2,0.5,0,0,0.0,0,0,0,0,0,0,6,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.5
69,Alexander Mattison,1,2,8.0,4.0,2.0,1.0,6,3.0,0,0,0.0,0,0,0,0,0,0,5,3,5,2,2,0.0,6.0,2.0,0.0,0.0,1.4
70,Gary Brightwell,1,1,14.0,14.0,5.0,5.0,9,9.0,0,0,0.0,0,1,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4
71,Samaje Perine,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0,0.0,8.0,8.0,0.0,0.0,1.0
72,D'Onta Foreman,1,2,9.0,4.5,3.0,1.5,6,3.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
73,Rex Burkhead,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0,0.0,9.0,4.5,0.0,0.0,0.9
74,Kenyan Drake,1,6,8.0,1.3,4.0,0.7,4,0.7,0,2,-2.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
75,Michael Burton,1,1,6.0,6.0,4.0,4.0,2,2.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,0,0.0,2.0,2.0,0.0,0.0,0.8
76,Avery Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,6.0,6.0,0.0,0.0,0.6
77,Isiah Pacheco,1,2,6.0,3.0,3.0,1.5,3,1.5,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
78,Patrick Ricard,1,1,5.0,5.0,1.0,1.0,4,4.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
79,Ty Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,3,0,0,0.0,4.0,4.0,0.0,0.0,0.4
80,Mike Davis,1,5,4.0,0.8,1.0,0.2,3,0.6,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
81,Caleb Huntley,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3
82,Adam Prentice,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,2.0,2.0,0.0,0.0,0.2
83,Zamir White,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
84,Derek Watt,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
85,Rachaad White,1,2,1.0,0.5,0.0,0.0,1,0.5,0,1,-1.0,0,0,0,0,0,0,2,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.1
86,Salvon Ahmed,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,Gus Edwards,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,Raheem Blackshear,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,Jaret Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,Tyler Badie,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,Ty Chandler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,Kyren Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Zonovan Knight,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,Brian Robinson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,Giovani Bernard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,Demetric Felton Jr.,1,1,-4.0,-4.0,0.0,0.0,0,0.0,0,1,-4.0,0,0,0,0,0,0,0,1,1,0,1,0.0,3.0,3.0,0.0,0.0,-0.1
105,Deon Jackson,1,2,-3.0,-1.5,-4.0,-2.0,1,0.5,0,1,-4.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.3
106,Matt Breida,1,1,-4.0,-4.0,0.0,0.0,0,0.0,0,1,-4.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.4
107,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.0
108,Chuba Hubbard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,-2.0
109,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,Alvin Kamara,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,Kene Nwangwu,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,C.J. Ham,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,Jerome Ford,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,D'Ernest Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,Jordan Mason,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,Trestan Ebner,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,Rico Dowdle,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125,Chris Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
127,Brandin Bryant,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
128,Dare Ogunbowale,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129,Marlon Mack,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130,Justin Jackson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131,Latavius Murray,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
132,Pierre Strong Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
133,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
134,Taiwan Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
