RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
11,Samaje Perine,1,17,58,3.4,36.0,2.1,22,1.3,1,2,-6.0,7,0,0,0,0,0,9,4,7,0,14,1.0,8.8,0.0,0.0,15.3
12,AJ Dillon,1,8,64,8.0,44.0,5.5,20,2.5,0,0,0.0,20,3,1,0,0,0,20,3,4,1,2,1.0,8.0,0.0,0.0,14.8
13,Isiah Pacheco,1,22,69,3.1,24.0,1.1,45,2.0,1,1,-1.0,3,0,0,0,0,0,9,1,1,0,2,1.0,17.0,0.0,0.0,14.6
14,Austin Ekeler,1,5,20,4.0,14.0,2.8,6,1.2,0,1,-2.0,0,0,0,0,0,0,9,11,15,4,4,0.0,5.5,1.0,0.0,14.0
15,Ty Johnson,1,5,62,12.4,16.0,3.2,46,9.2,5,0,0.0,32,2,1,1,0,0,32,1,2,0,0,1.0,16.0,0.0,0.0,13.8
16,Benny Snell Jr.,1,12,62,5.2,38.0,3.2,24,2.0,0,0,0.0,2,2,0,0,0,0,16,1,1,0,6,1.0,6.0,0.0,0.0,12.8
17,Derrick Henry,1,17,38,2.2,23.0,1.4,15,0.9,0,2,-3.0,0,0,0,0,0,0,9,3,3,0,1,0.0,26.3,0.0,0.0,11.7
18,Ameer Abdullah,1,3,16,5.3,11.0,3.7,5,1.7,0,0,0.0,0,0,0,0,0,0,7,3,3,1,2,0.0,13.0,1.0,0.0,11.5
19,D'Onta Foreman,1,24,113,4.7,51.0,2.1,62,2.6,3,1,-3.0,0,3,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0.0,11.3
20,David Montgomery,1,14,79,5.6,41.0,2.9,38,2.7,6,1,-1.0,0,4,0,0,0,0,14,3,4,0,25,0.0,11.3,0.0,0.0,11.3
21,Travis Homer,1,2,8,4.0,7.0,3.5,1,0.5,0,0,0.0,0,0,0,0,0,0,4,2,3,1,4,0.0,22.5,1.0,0.0,11.3
22,Saquon Barkley,1,11,39,3.5,31.0,2.8,8,0.7,0,1,-2.0,1,1,0,0,0,0,10,4,6,0,1,1.0,3.3,0.0,0.0,11.2
23,Jeff Wilson Jr.,1,13,39,3.0,31.0,2.4,8,0.6,2,1,-1.0,3,0,0,0,0,0,9,1,3,0,0,1.0,13.0,0.0,0.0,11.2
24,Rhamondre Stevenson,1,7,36,5.1,22.0,3.1,14,2.0,0,0,0.0,0,1,0,0,0,0,14,9,10,0,2,0.0,8.4,0.0,0.0,11.2
25,Rachaad White,1,14,64,4.6,58.0,4.1,6,0.4,0,3,-6.0,0,2,1,1,0,0,35,9,9,1,0,0.0,5.0,0.0,0.0,10.9
26,Jamaal Williams,1,18,66,3.7,61.0,3.4,5,0.3,1,2,-7.0,2,1,1,0,0,0,27,0,0,0,0,1.0,0.0,0.0,1.0,10.6
27,Kenneth Gainwell,1,8,39,4.9,31.0,3.9,8,1.0,0,0,0.0,4,1,0,0,0,0,10,1,1,0,0,1.0,7.0,0.0,0.0,10.6
28,Zonovan Knight,1,14,69,4.9,48.0,3.4,21,1.5,2,1,-3.0,0,1,0,0,0,0,19,3,3,0,8,0.0,11.3,0.0,0.0,10.3
29,Najee Harris,1,10,35,3.5,9.0,0.9,26,2.6,1,1,-1.0,6,0,0,0,0,0,8,1,1,0,4,1.0,4.0,0.0,0.0,9.9
30,Latavius Murray,1,13,92,7.1,38.0,2.9,54,4.2,0,1,-3.0,0,2,1,1,1,1,52,1,1,0,0,0.0,6.0,0.0,0.0,9.8
31,Gus Edwards,1,16,52,3.3,25.0,1.6,27,1.7,0,3,-3.0,1,1,0,0,0,0,16,0,1,0,0,1.0,0.0,0.0,1.0,9.2
32,Devin Singletary,1,14,72,5.1,66.0,4.7,6,0.4,1,0,0.0,0,2,0,0,0,0,19,1,1,0,0,0.0,8.0,0.0,0.0,8.0
33,Dare Ogunbowale,1,4,14,3.5,12.0,3.0,2,0.5,0,0,0.0,3,0,0,0,0,0,9,1,2,0,2,1.0,6.0,0.0,0.0,8.0
34,Cordarrelle Patterson,1,11,52,4.7,25.0,2.3,27,2.5,0,1,-2.0,0,2,1,0,0,0,21,3,5,1,0,0.0,6.3,0.0,0.0,7.1
35,Darrynton Evans,1,9,34,3.8,25.0,2.8,9,1.0,0,0,0.0,0,0,0,0,0,0,8,1,1,0,12,0.0,33.0,0.0,0.0,6.7
36,Chuba Hubbard,1,17,65,3.8,52.0,3.1,13,0.8,1,1,-1.0,0,1,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0.0,6.5
37,D'Andre Swift,1,5,19,3.8,16.0,3.2,3,0.6,2,0,0.0,0,0,0,0,0,0,7,4,8,3,0,0.0,6.0,0.0,0.0,6.3
38,Tony Pollard,1,18,60,3.3,25.0,1.4,35,1.9,0,3,-9.0,0,3,0,0,0,0,13,2,2,0,0,0.0,0.5,0.0,0.0,6.1
39,Kyren Williams,1,11,35,3.2,20.0,1.8,15,1.4,0,3,-5.0,0,0,0,0,0,0,9,3,3,0,7,0.0,8.3,0.0,0.0,6.0
40,Kene Nwangwu,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0
41,Dalvin Cook,1,22,42,1.9,37.0,1.7,5,0.2,0,3,-5.0,0,0,0,0,0,0,6,4,5,1,0,0.0,3.5,0.0,0.0,5.6
42,Antonio Gibson,1,9,32,3.6,27.0,3.0,5,0.6,0,1,-2.0,0,1,0,0,0,0,10,3,3,0,1,0.0,7.3,0.0,0.0,5.4
43,Tyler Allgeier,1,11,54,4.9,34.0,3.1,20,1.8,0,1,-1.0,0,1,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,5.4
44,Christian McCaffrey,1,11,32,2.9,14.0,1.3,18,1.6,0,1,-1.0,0,0,0,0,0,0,9,4,6,0,3,0.0,4.3,0.0,0.0,4.9
45,Gary Brightwell,1,5,31,6.2,30.0,6.0,1,0.2,0,0,0.0,0,2,0,0,0,0,15,2,2,1,2,0.0,9.0,0.0,0.0,4.9
46,Elijah Mitchell,1,7,35,5.0,8.0,1.1,27,3.9,0,0,0.0,0,2,0,0,0,0,12,2,2,0,2,0.0,4.0,0.0,0.0,4.3
47,Trayveon Williams,1,2,18,9.0,3.0,1.5,15,7.5,1,0,0.0,0,1,0,0,0,0,16,1,1,0,3,0.0,24.0,0.0,0.0,4.2
48,Anthony McFarland Jr.,1,6,30,5.0,16.0,2.7,14,2.3,1,1,-1.0,0,1,0,0,0,0,14,2,2,0,3,0.0,5.5,0.0,0.0,4.1
49,Cam Akers,1,8,37,4.6,8.0,1.0,29,3.6,1,0,0.0,0,1,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,3.7
50,Michael Carter,1,6,21,3.5,14.0,2.3,7,1.2,1,1,-1.0,0,0,0,0,0,0,6,2,2,0,2,0.0,7.5,0.0,0.0,3.6
51,Ronald Jones II,1,4,12,3.0,6.0,1.5,6,1.5,0,0,0.0,0,0,0,0,0,0,5,1,1,0,3,0.0,22.0,0.0,0.0,3.4
52,Zamir White,1,2,28,14.0,20.0,10.0,8,4.0,0,0,0.0,0,2,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0.0,2.8
53,Jerick McKinnon,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,6,2,16,0.0,8.7,0.0,0.0,2.6
54,Jordan Mason,1,5,25,5.0,11.0,2.2,14,2.8,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,2.5
55,Boston Scott,1,3,24,8.0,19.0,6.3,5,1.7,0,0,0.0,0,1,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0.0,2.4
56,Jonathan Williams,1,4,22,5.5,11.0,2.8,11,2.8,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,2.2
57,Kareem Hunt,1,5,15,3.0,10.0,2.0,5,1.0,0,0,0.0,0,0,0,0,0,0,9,1,2,1,0,0.0,6.0,0.0,0.0,2.1
58,Myles Gaskin,1,6,17,2.8,12.0,2.0,5,0.8,0,1,-2.0,0,1,0,0,0,0,10,1,1,0,0,0.0,4.0,0.0,0.0,2.1
59,Joshua Kelley,1,2,4,2.0,2.0,1.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,2,3,0,3,0.0,8.0,0.0,0.0,2.0
60,Dontrell Hilliard,1,2,16,8.0,15.0,7.5,1,0.5,0,0,0.0,0,1,0,0,0,0,11,3,3,1,0,0.0,1.0,0.0,0.0,1.9
61,Justin Jackson,1,4,4,1.0,-7.0,-1.8,11,2.8,1,2,-9.0,0,1,0,0,0,0,11,1,2,0,1,0.0,15.0,0.0,0.0,1.9
62,James Cook,1,2,4,2.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,5,2,5,0,0,0.0,7.0,0.0,0.0,1.8
63,Dameon Pierce,1,5,8,1.6,5.0,1.0,3,0.6,1,1,-1.0,0,0,0,0,0,0,4,3,6,0,2,0.0,2.7,0.0,0.0,1.6
64,Damien Harris,1,5,16,3.2,12.0,2.4,4,0.8,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,1.6
65,Ke'Shawn Vaughn,1,4,15,3.8,10.0,2.5,5,1.3,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,1.5
66,DeeJay Dallas,1,1,2,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0,0.0,6.5,0.0,0.0,1.5
67,Matt Breida,1,2,6,3.0,3.0,1.5,3,1.5,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,9.0,0.0,0.0,1.5
68,Patrick Ricard,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,8,0.0,7.0,0.0,0.0,1.4
69,Caleb Huntley,1,1,12,12.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,12,1,1,0,0,0.0,1.0,0.0,0.0,1.3
70,Marlon Mack,1,2,7,3.5,3.0,1.5,4,2.0,1,0,0.0,0,0,0,0,0,0,7,1,1,0,0,0.0,5.0,0.0,0.0,1.2
71,Alexander Mattison,1,3,11,3.7,9.0,3.0,2,0.7,0,1,-1.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1.1
72,Snoop Conner,1,3,11,3.7,8.0,2.7,3,1.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1.1
73,Mark Ingram II,1,4,10,2.5,8.0,2.0,2,0.5,0,0,0.0,0,0,0,0,0,0,5,0,1,1,0,0.0,0.0,0.0,0.0,1.0
74,Alvin Kamara,1,7,13,1.9,6.0,0.9,7,1.0,0,1,-3.0,0,0,0,0,0,0,6,6,7,1,7,0.0,6.2,0.0,2.0,1.0
75,Corey Clement,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,8.0,0.0,0.0,0.8
76,Derek Watt,1,1,4,4.0,1.0,1.0,3,3.0,0,0,0.0,0,0,0,0,0,0,4,1,1,1,0,0.0,1.0,0.0,0.0,0.5
77,Keaontay Ingram,1,2,5,2.5,2.0,1.0,3,1.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.5
78,Isaiah Spiller,1,2,3,1.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,0,0.0,2.0,0.0,0.0,0.5
79,Rex Burkhead,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,1,0,0.0,5.0,0.0,0.0,0.5
80,Nyheim Hines,1,1,3,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
81,Justice Hill,1,1,3,3.0,2.0,2.0,1,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
82,Travis Etienne Jr.,1,2,3,1.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
83,Devine Ozigbo,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,3.0,0.0,0.0,0.3
84,Zack Moss,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
85,Kenyan Drake,1,2,2,1.0,-3.0,-1.5,5,2.5,0,1,-4.0,0,0,0,0,0,0,6,0,1,0,0,0.0,0.0,0.0,0.0,0.2
86,Kyle Juszczyk,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,1,0,0.0,1.0,0.0,0.0,0.2
87,Raheem Blackshear,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,4,0.0,11.0,0.0,1.0,-0.9
88,Patrick Taylor Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,Kevin Harris,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Ty Chandler,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Ronnie Rivers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Tyler Badie,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Jaret Patterson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Julius Chestnut,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Royce Freeman,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Jashaun Corbin,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Trey Sermon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,J.J. Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Malik Davis,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Salvon Ahmed,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Jakob Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
102,Jermar Jefferson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Jerome Ford,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,D'Ernest Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,Demetric Felton Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Khalil Herbert,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Alec Ingold,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
108,Raheem Mostert,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Chase Edmonds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Jaylen Warren,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Joe Mixon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Breece Hall,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,C.J. Ham,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Chris Evans,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Khari Blasingame,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
116,J.K. Dobbins,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,Hassan Haskins,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Reggie Gilliam,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Avery Williams,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,Tyrion Davis-Price,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Craig Reynolds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Adam Prentice,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,Jonathan Ward,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,Dwayne Washington,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
125,Pierre Strong Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
126,Mike Boone,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
127,Javonte Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
128,Rico Dowdle,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
129,Michael Burton,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,Clyde Edwards-Helaire,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
