,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Garrett Wilson,1,5,95.0,19.0,54.0,10.8,0,0.0,41.0,8.2,36,7.2,1,8,28.6%,5,0,2,3,1,1,1,1
2,Justin Jefferson,1,9,139.0,15.4,99.0,11.0,0,0.0,40.0,4.4,0,0.0,0,11,29.7%,9,0,1,4,3,2,0,0
3,Amon-Ra St. Brown,1,9,122.0,13.6,80.0,8.9,0,0.0,42.0,4.7,15,1.7,1,10,28.6%,9,0,1,7,1,0,0,0
4,Tee Higgins,1,7,114.0,16.3,108.0,15.4,0,0.0,6.0,0.9,2,0.3,0,9,25.0%,8,1,0,4,3,0,0,0
5,Chris Godwin,1,12,110.0,9.2,43.0,3.6,0,0.0,67.0,5.6,4,0.3,0,13,31.0%,12,0,1,4,2,0,0,0
6,Christian Watson,1,4,110.0,27.5,45.0,11.3,0,0.0,65.0,16.3,2,0.5,0,6,24.0%,4,0,0,4,2,1,1,1
7,Zay Jones,1,11,145.0,13.2,110.0,10.0,0,0.0,35.0,3.2,13,1.2,1,14,37.8%,13,2,1,5,3,0,0,0
8,DJ Moore,1,4,103.0,25.8,97.0,24.3,0,0.0,6.0,1.5,0,0.0,0,6,35.3%,4,0,1,3,3,1,1,1
9,Isaiah McKenzie,1,6,96.0,16.0,81.0,13.5,0,0.0,15.0,2.5,0,0.0,0,10,25.6%,7,1,2,4,2,1,0,0
10,DeAndre Hopkins,1,4,87.0,21.8,57.0,14.3,0,0.0,30.0,7.5,20,5.0,1,6,22.2%,4,0,0,3,3,1,0,0
11,Stefon Diggs,1,8,77.0,9.6,57.0,7.1,0,0.0,20.0,2.5,1,0.1,1,15,38.5%,11,3,2,2,1,1,0,0
12,DeAndre Carter,1,7,73.0,10.4,40.0,5.7,0,0.0,33.0,4.7,0,0.0,0,10,21.3%,7,0,0,4,1,1,0,0
13,Tyler Lockett,1,3,68.0,22.7,44.0,14.7,0,0.0,24.0,8.0,0,0.0,0,7,18.9%,3,0,0,2,2,1,0,0
14,Nelson Agholor,1,6,65.0,10.8,38.0,6.3,0,0.0,27.0,4.5,8,1.3,1,8,22.9%,6,0,1,2,1,1,0,0
15,Mack Hollins,1,4,63.0,15.8,33.0,8.3,0,0.0,30.0,7.5,0,0.0,0,5,13.9%,4,0,0,2,2,1,0,0
16,Adam Thielen,1,9,61.0,6.8,37.0,4.1,0,0.0,24.0,2.7,0,0.0,0,10,27.0%,9,0,3,3,0,0,0,0
17,Michael Pittman Jr.,1,7,61.0,8.7,51.0,7.3,0,0.0,10.0,1.4,6,0.9,1,11,34.4%,8,1,2,2,1,0,0,0
18,Elijah Moore,1,2,64.0,32.0,37.0,18.5,0,0.0,27.0,13.5,24,12.0,1,2,7.1%,2,0,0,2,2,1,1,1
19,CeeDee Lamb,1,6,106.0,17.7,85.0,14.2,0,0.0,21.0,3.5,5,0.8,0,11,37.9%,6,0,1,5,3,0,0,0
20,Keenan Allen,1,5,49.0,9.8,22.0,4.4,0,0.0,27.0,5.4,0,0.0,0,7,14.9%,5,0,3,3,0,0,0,0
21,Jauan Jennings,1,6,49.0,8.2,32.0,5.3,0,0.0,17.0,2.8,0,0.0,0,7,18.9%,6,0,2,3,0,0,0,0
22,Anthony Schwartz,1,1,17.0,17.0,4.0,4.0,0,0.0,13.0,13.0,0,0.0,0,2,5.6%,1,0,0,1,0,0,0,0
23,Richie James Jr.,1,5,41.0,8.2,30.0,6.0,0,0.0,11.0,2.2,0,0.0,0,6,20.7%,5,0,1,2,0,0,0,0
24,Jamal Agnew,1,5,37.0,7.4,16.0,3.2,0,0.0,21.0,4.2,5,1.0,0,5,13.5%,5,0,3,1,0,0,0,0
25,Quez Watkins,1,3,35.0,11.7,32.0,10.7,0,0.0,3.0,1.0,0,0.0,0,5,20.0%,4,1,1,1,1,1,0,0
26,Amari Cooper,1,7,94.0,13.4,58.0,8.3,0,0.0,36.0,5.1,10,1.4,2,12,33.3%,8,1,0,4,1,1,1,1
27,Olamide Zaccheaus,1,5,91.0,18.2,45.0,9.0,0,0.0,46.0,9.2,0,0.0,0,8,33.3%,6,0,0,3,2,1,1,1
28,DK Metcalf,1,11,90.0,8.2,66.0,6.0,0,0.0,24.0,2.2,2,0.2,0,15,40.5%,11,0,4,2,1,0,0,0
29,Tyreek Hill,1,6,85.0,14.2,56.0,9.3,0,0.0,29.0,4.8,0,0.0,0,9,23.7%,7,1,3,4,1,0,0,0
30,Van Jefferson,1,3,29.0,9.7,29.0,9.7,0,0.0,0.0,0.0,0,0.0,0,6,25.0%,3,0,2,1,0,0,0,0
31,A.J. Brown,1,4,46.0,11.5,22.0,5.5,0,0.0,24.0,6.0,6,1.5,0,6,24.0%,5,1,1,2,1,0,0,0
32,Jaylen Waddle,1,5,85.0,17.0,69.0,13.8,0,0.0,16.0,3.2,0,0.0,0,10,26.3%,7,2,1,4,2,1,0,0
33,Marvin Jones Jr.,1,3,22.0,7.3,18.0,6.0,0,0.0,4.0,1.3,2,0.7,0,3,8.1%,3,0,1,2,0,0,0,0
34,DeVante Parker,1,4,80.0,20.0,71.0,17.8,0,0.0,9.0,2.3,0,0.0,0,4,11.4%,4,0,0,4,1,1,1,1
35,Randall Cobb,1,2,19.0,9.5,16.0,8.0,0,0.0,3.0,1.5,0,0.0,0,4,16.0%,3,1,2,1,0,0,0,0
36,George Pickens,1,3,57.0,19.0,53.0,17.7,0,0.0,4.0,1.3,4,1.3,1,6,21.4%,4,1,1,2,1,1,0,0
37,DJ Chark Jr.,1,2,16.0,8.0,14.0,7.0,0,0.0,2.0,1.0,0,0.0,0,5,14.3%,3,1,1,1,0,0,0,0
38,Courtland Sutton,1,6,75.0,12.5,66.0,11.0,0,0.0,9.0,1.5,2,0.3,0,8,25.0%,7,1,2,3,1,0,0,0
