,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,DeVonta Smith,1,8,169,21.1,112.0,14.0,0,0.0,57.0,7.1,13,1.6,1,12,35.3%,8,0,2,6,3,3,2,2
2,Mack Hollins,1,8,158,19.8,111.0,13.9,0,0.0,47.0,5.9,23,2.9,0,11,26.8%,8,0,4,3,3,2,2,2
3,Tyler Boyd,1,4,105,26.3,37.0,9.3,0,0.0,68.0,17.0,45,11.3,1,5,14.3%,4,0,0,4,2,1,1,1
4,Amari Cooper,1,7,101,14.4,72.0,10.3,0,0.0,29.0,4.1,1,0.1,0,11,35.5%,8,2,2,4,2,1,0,0
5,DeVante Parker,1,5,156,31.2,115.0,23.0,0,0.0,41.0,8.2,23,4.6,1,10,31.3%,5,0,1,5,5,3,1,1
6,Laviska Shenault Jr.,1,2,90,45.0,1.0,0.5,0,0.0,89.0,44.5,10,5.0,0,2,8.3%,2,0,0,2,2,1,1,1
7,Chris Olave,1,9,147,16.3,119.0,13.2,0,0.0,28.0,3.1,9,1.0,1,13,33.3%,9,0,1,5,2,2,1,1
8,CeeDee Lamb,1,8,87,10.9,57.0,7.1,0,0.0,30.0,3.8,13,1.6,0,12,40.0%,11,3,1,4,1,0,0,0
9,Zay Jones,1,10,85,8.5,36.0,3.6,0,0.0,49.0,4.9,10,1.0,0,11,28.9%,10,0,3,4,0,0,0,0
10,A.J. Brown,1,5,85,17.0,59.0,11.8,0,0.0,26.0,5.2,18,3.6,0,10,29.4%,5,0,3,4,1,1,0,0
11,Isaiah McKenzie,1,7,76,10.9,44.0,6.3,0,0.0,32.0,4.6,0,0.0,0,9,15.8%,7,0,2,2,1,0,0,0
12,Marquise Brown,1,14,140,10.0,81.0,5.8,0,0.0,59.0,4.2,0,0.0,0,17,30.9%,14,0,0,9,1,0,0,0
13,Romeo Doubs,1,8,73,9.1,25.0,3.1,0,0.0,48.0,6.0,9,1.1,0,8,23.5%,8,0,2,2,1,0,0,0
14,K.J. Osborn,1,5,73,14.6,58.0,11.6,0,0.0,15.0,3.0,5,1.0,0,8,21.6%,5,0,0,3,2,0,0,0
15,Christian Kirk,1,6,72,12.0,46.0,7.7,0,0.0,26.0,4.3,0,0.0,0,9,23.7%,6,0,2,2,1,1,0,0
16,Russell Gage,1,12,87,7.3,50.0,4.2,0,0.0,37.0,3.1,13,1.1,0,13,32.5%,12,0,2,3,0,0,0,0
17,Cooper Kupp,1,4,44,11.0,27.0,6.8,0,0.0,17.0,4.3,4,1.0,1,6,24.0%,5,1,1,3,0,0,0,0
18,DK Metcalf,1,5,64,12.8,53.0,10.6,0,0.0,11.0,2.2,0,0.0,0,12,27.3%,7,0,5,4,0,0,0,0
19,Adam Thielen,1,6,61,10.2,46.0,7.7,0,0.0,15.0,2.5,0,0.0,0,8,21.6%,6,0,2,4,0,0,0,0
20,Drake London,1,3,54,18.0,31.0,10.3,0,0.0,23.0,7.7,4,1.3,0,6,31.6%,4,0,1,3,1,1,0,0
21,Jaylen Waddle,1,4,102,25.5,87.0,21.8,0,0.0,15.0,3.8,7,1.8,1,6,30.0%,4,0,0,3,2,2,1,1
22,Allen Lazard,1,4,45,11.3,36.0,9.0,0,0.0,9.0,2.3,1,0.3,0,6,17.6%,4,0,1,1,1,0,0,0
23,Tre'Quan Smith,1,4,105,26.3,78.0,19.5,0,0.0,27.0,6.8,8,2.0,0,5,12.8%,4,0,0,4,3,1,1,1
24,Terry McLaurin,1,6,102,17.0,90.0,15.0,0,0.0,12.0,2.0,7,1.2,0,9,21.4%,7,1,1,4,1,1,1,1
25,Joshua Palmer,1,6,99,16.5,47.0,7.8,0,0.0,52.0,8.7,2,0.3,0,9,22.0%,6,0,0,4,1,1,1,1
26,Brandon Aiyuk,1,3,39,13.0,26.0,8.7,0,0.0,13.0,4.3,3,1.0,0,8,27.6%,4,1,1,2,1,0,0,0
27,Courtland Sutton,1,8,97,12.1,75.0,9.4,0,0.0,22.0,2.8,5,0.6,0,10,31.3%,9,1,0,3,1,1,0,0
28,Josh Reynolds,1,6,96,16.0,67.0,11.2,0,0.0,29.0,4.8,0,0.0,0,10,27.0%,6,0,0,4,2,0,0,0
29,Tee Higgins,1,5,93,18.6,80.0,16.0,0,0.0,13.0,2.6,1,0.2,0,7,20.0%,6,1,1,3,1,1,1,1
30,Marvin Jones Jr.,1,4,33,8.3,29.0,7.3,0,0.0,4.0,1.0,0,0.0,0,7,18.4%,4,0,3,1,0,0,0,0
31,Davante Adams,1,5,36,7.2,26.0,5.2,0,0.0,10.0,2.0,1,0.2,1,10,24.4%,6,1,5,1,0,0,0,0
32,JuJu Smith-Schuster,1,5,89,17.8,36.0,7.2,0,0.0,53.0,10.6,3,0.6,0,8,24.2%,5,0,0,3,1,1,1,1
33,Robert Woods,1,4,85,21.3,58.0,14.5,0,0.0,27.0,6.8,5,1.3,0,9,34.6%,4,0,0,3,2,1,1,1
34,Diontae Johnson,1,8,84,10.5,79.0,9.9,0,0.0,5.0,0.6,4,0.5,0,11,34.4%,8,0,0,5,0,0,0,0
35,Devin Duvernay,1,2,25,12.5,15.0,7.5,0,0.0,10.0,5.0,0,0.0,0,2,7.4%,2,0,1,1,1,0,0,0
36,Greg Dortch,1,9,80,8.9,32.0,3.6,0,0.0,48.0,5.3,6,0.7,0,10,18.2%,9,0,1,4,1,1,0,0
