,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
24,Tyler Boyd,1,1,14,14.0,14.0,14.0,0,0.0,0.0,0.0,0,0.0,0,1,25.0%,1,0,1,1,0,0,0,0
25,Donovan Peoples-Jones,1,1,13,13.0,5.0,5.0,0,0.0,8.0,8.0,3,3.0,0,3,18.8%,1,0,2,1,0,0,0,0
26,Keenan Allen,1,5,60,12.0,40.0,8.0,0,0.0,20.0,4.0,3,0.6,0,6,19.4%,5,0,0,2,1,0,0,0
27,Amon-Ra St. Brown,1,4,62,15.5,46.0,11.5,0,0.0,16.0,4.0,4,1.0,0,5,17.2%,4,0,0,4,1,0,0,0
28,Marvin Jones Jr.,1,6,61,10.2,52.0,8.7,0,0.0,9.0,1.5,0,0.0,0,7,25.0%,6,0,2,3,0,0,0,0
29,Marquise Brown,1,6,61,10.2,40.0,6.7,0,0.0,21.0,3.5,0,0.0,0,9,23.7%,7,1,1,3,0,0,0,0
30,Allen Lazard,1,5,59,11.8,50.0,10.0,0,0.0,9.0,1.8,5,1.0,0,6,23.1%,5,0,2,3,0,0,0,0
31,DJ Chark Jr.,1,2,56,28.0,41.0,20.5,0,0.0,15.0,7.5,3,1.5,0,4,13.8%,3,1,0,2,2,0,0,0
32,Parris Campbell,1,3,52,17.3,41.0,13.7,0,0.0,11.0,3.7,0,0.0,0,6,22.2%,4,1,0,1,1,1,1,1
33,Jaylen Waddle,1,3,52,17.3,29.0,9.7,0,0.0,23.0,7.7,2,0.7,0,5,12.5%,3,0,0,3,1,0,0,0
34,Kadarius Toney,1,4,71,17.8,48.0,12.0,0,0.0,23.0,5.8,8,2.0,1,4,9.8%,4,0,2,2,2,1,0,0
35,T.Y. Hilton,1,4,50,12.5,22.0,5.5,0,0.0,28.0,7.0,17,4.3,1,5,12.2%,4,0,0,2,1,0,0,0
36,Drake London,1,5,47,9.4,38.0,7.6,0,0.0,9.0,1.8,0,0.0,0,8,32.0%,5,0,1,3,0,0,0,0
37,Jauan Jennings,1,2,46,23.0,35.0,17.5,0,0.0,11.0,5.5,5,2.5,0,3,8.8%,2,0,0,2,1,0,0,0
38,Corey Davis,1,3,45,15.0,45.0,15.0,0,0.0,0.0,0.0,0,0.0,0,6,13.3%,3,0,0,3,0,0,0,0
39,Kalif Raymond,1,3,40,13.3,22.0,7.3,0,0.0,18.0,6.0,5,1.7,0,3,10.3%,3,0,1,2,0,0,0,0
40,Courtland Sutton,1,4,44,11.0,38.0,9.5,0,0.0,6.0,1.5,0,0.0,0,6,16.7%,4,0,0,2,0,0,0,0
41,Chris Olave,1,4,42,10.5,37.0,9.3,0,0.0,5.0,1.3,3,0.8,0,5,21.7%,4,0,0,2,0,0,0,0
42,Ray-Ray McCloud III,1,1,42,42.0,-1.0,-1.0,0,0.0,43.0,43.0,0,0.0,0,2,5.9%,1,0,0,1,1,1,1,1
43,Jameson Williams,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,3,10.3%,0,0,0,0,0,0,0,0
44,Mack Hollins,1,3,40,13.3,27.0,9.0,0,0.0,13.0,4.3,0,0.0,0,4,12.5%,3,0,1,2,1,0,0,0
45,Racey McMath,1,1,39,39.0,36.0,36.0,0,0.0,3.0,3.0,0,0.0,0,2,5.3%,1,0,0,1,1,1,0,0
46,Brandin Cooks,1,4,39,9.8,27.0,6.8,0,0.0,12.0,3.0,0,0.0,0,7,16.7%,4,0,1,2,0,0,0,0
47,Michael Gallup,1,3,39,13.0,32.0,10.7,0,0.0,7.0,2.3,3,1.0,0,4,9.8%,3,0,0,3,0,0,0,0
48,Jerry Jeudy,1,7,38,5.4,-1.0,-0.1,0,0.0,39.0,5.6,5,0.7,0,8,22.2%,7,0,0,2,0,0,0,0
49,Jahan Dotson,1,3,37,12.3,37.0,12.3,0,0.0,0.0,0.0,0,0.0,0,7,25.0%,5,2,0,1,1,0,0,0
50,Terry McLaurin,1,2,25,12.5,15.0,7.5,0,0.0,10.0,5.0,9,4.5,0,5,17.9%,2,0,0,1,1,0,0,0
51,Diontae Johnson,1,2,35,17.5,18.0,9.0,0,0.0,17.0,8.5,15,7.5,1,7,25.9%,2,0,1,2,1,0,0,0
52,Steven Sims Jr.,1,3,34,11.3,-7.0,-2.3,0,0.0,41.0,13.7,1,0.3,1,4,14.8%,3,0,1,1,1,0,0,0
53,Russell Gage,1,3,33,11.0,15.0,5.0,0,0.0,18.0,6.0,6,2.0,0,3,7.1%,3,0,1,1,1,0,0,0
54,Skyy Moore,1,3,33,11.0,-8.0,-2.7,0,0.0,41.0,13.7,12,4.0,1,4,9.8%,4,1,0,1,0,0,0,0
55,Trent Sherfield Sr.,1,2,30,15.0,19.0,9.5,0,0.0,11.0,5.5,0,0.0,0,6,15.0%,3,1,0,1,1,0,0,0
56,George Pickens,1,2,29,14.5,29.0,14.5,0,0.0,0.0,0.0,0,0.0,0,4,14.8%,2,0,1,2,0,0,0,0
57,Marquez Valdes-Scantling,1,2,28,14.0,25.0,12.5,0,0.0,3.0,1.5,0,0.0,0,7,17.1%,2,0,1,1,1,0,0,0
58,Justin Watson,1,1,27,27.0,27.0,27.0,0,0.0,0.0,0.0,0,0.0,0,2,4.9%,1,0,1,1,1,0,0,0
59,Stefon Diggs,1,2,26,13.0,13.0,6.5,0,0.0,13.0,6.5,0,0.0,0,2,40.0%,2,0,0,1,0,0,0,0
60,Zay Jones,1,3,24,8.0,13.0,4.3,0,0.0,11.0,3.7,0,0.0,0,5,17.9%,4,1,0,2,0,0,0,0
61,Braxton Berrios,1,1,24,24.0,7.0,7.0,0,0.0,17.0,17.0,8,8.0,1,1,2.2%,1,0,0,1,1,0,0,0
62,Julio Jones,1,1,10,10.0,3.0,3.0,0,0.0,7.0,7.0,0,0.0,0,2,4.8%,1,0,0,1,0,0,0,0
63,JuJu Smith-Schuster,1,2,21,10.5,6.0,3.0,0,0.0,15.0,7.5,0,0.0,0,3,7.3%,2,0,1,2,0,0,0,0
64,Chris Moore,1,3,21,7.0,18.0,6.0,0,0.0,3.0,1.0,0,0.0,0,5,11.9%,3,0,0,1,0,0,0,0
65,Christian Kirk,1,2,21,10.5,11.0,5.5,0,0.0,10.0,5.0,4,2.0,1,3,10.7%,2,0,1,1,0,0,0,0
66,Romeo Doubs,1,3,20,6.7,5.0,1.7,0,0.0,15.0,5.0,0,0.0,0,4,15.4%,3,0,0,1,0,0,0,0
67,Randall Cobb,1,2,20,10.0,10.0,5.0,0,0.0,10.0,5.0,2,1.0,0,2,7.7%,2,0,0,1,0,0,0,0
68,Laviska Shenault Jr.,1,2,13,6.5,-11.0,-5.5,0,0.0,24.0,12.0,5,2.5,0,3,9.7%,3,1,0,0,0,0,0,0
69,Equanimeous St. Brown,1,2,20,10.0,16.0,8.0,0,0.0,4.0,2.0,2,1.0,0,3,16.7%,2,0,0,1,0,0,0,0
70,Hunter Renfrow,1,3,19,6.3,-1.0,-0.3,0,0.0,20.0,6.7,4,1.3,0,4,12.5%,3,0,1,1,0,0,0,0
71,Kendrick Bourne,1,1,16,16.0,-2.0,-2.0,0,0.0,18.0,18.0,2,2.0,0,2,6.3%,1,0,0,1,0,0,0,0
72,Elijah Moore,1,2,18,9.0,18.0,9.0,0,0.0,0.0,0.0,0,0.0,0,2,4.4%,2,0,0,1,0,0,0,0
73,Garrett Wilson,1,3,18,6.0,15.0,5.0,0,0.0,3.0,1.0,0,0.0,0,11,24.4%,4,1,1,0,0,0,0,0
74,A.J. Green,1,2,17,8.5,15.0,7.5,0,0.0,2.0,1.0,0,0.0,0,2,5.3%,2,0,0,0,0,0,0,0
75,Adam Thielen,1,1,16,16.0,14.0,14.0,0,0.0,2.0,2.0,2,2.0,0,4,11.4%,1,0,1,1,0,0,0,0
76,N'Keal Harry,1,1,16,16.0,10.0,10.0,0,0.0,6.0,6.0,1,1.0,0,1,5.6%,1,0,0,1,0,0,0,0
77,Amari Rodgers,1,2,12,6.0,5.0,2.5,0,0.0,7.0,3.5,0,0.0,0,2,4.8%,2,0,0,1,0,0,0,0
78,Cam Sims,1,1,16,16.0,16.0,16.0,0,0.0,0.0,0.0,0,0.0,0,1,3.6%,1,0,0,1,0,0,0,0
79,Justin Jefferson,1,1,15,15.0,14.0,14.0,0,0.0,1.0,1.0,1,1.0,0,5,14.3%,1,0,0,1,0,0,0,0
80,Laquon Treadwell,1,2,15,7.5,7.0,3.5,0,0.0,8.0,4.0,3,1.5,0,2,7.1%,2,0,1,1,0,0,0,0
81,Greg Dortch,1,4,15,3.8,12.0,3.0,0,0.0,3.0,0.8,0,0.0,0,10,26.3%,5,0,1,1,0,0,0,0
82,Alec Pierce,1,3,15,5.0,6.0,2.0,0,0.0,9.0,3.0,0,0.0,0,5,18.5%,3,0,0,1,0,0,0,0
83,Terrace Marshall Jr.,1,2,15,7.5,17.0,8.5,0,0.0,-2.0,-1.0,0,0.0,0,3,9.7%,2,0,1,1,0,0,0,0
84,Tyler Lockett,1,2,15,7.5,8.0,4.0,0,0.0,7.0,3.5,3,1.5,0,2,7.1%,2,0,0,0,0,0,0,0
85,Phillip Dorsett II,1,3,14,4.7,0.0,0.0,0,0.0,14.0,4.7,0,0.0,0,6,14.3%,4,1,1,0,0,0,0,0
86,DeAndre Carter,1,2,14,7.0,-7.0,-3.5,0,0.0,21.0,10.5,3,1.5,0,3,9.7%,2,0,1,0,0,0,0,0
87,Velus Jones Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.6%,0,0,0,0,0,0,0,0
88,Tee Higgins,1,1,13,13.0,5.0,5.0,0,0.0,8.0,8.0,0,0.0,0,1,25.0%,1,0,0,1,0,0,0,0
89,Robbie Chosen,1,1,13,13.0,12.0,12.0,0,0.0,1.0,1.0,0,0.0,0,1,2.6%,1,0,0,1,0,0,0,0
90,Damiere Byrd,1,1,12,12.0,6.0,6.0,0,0.0,6.0,6.0,0,0.0,0,2,8.0%,2,0,0,1,0,0,0,0
91,Christian Watson,1,1,11,11.0,5.0,5.0,0,0.0,6.0,6.0,6,6.0,1,5,19.2%,2,1,0,1,0,0,0,0
92,Tutu Atwell,1,2,10,5.0,7.0,3.5,0,0.0,3.0,1.5,0,0.0,0,5,27.8%,2,0,0,0,0,0,0,0
93,DeSean Jackson,1,1,9,9.0,4.0,4.0,0,0.0,5.0,5.0,0,0.0,0,2,10.0%,1,0,1,0,0,0,0,0
94,Danny Gray,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
95,Brandon Powell,1,1,3,3.0,-2.0,-2.0,0,0.0,5.0,5.0,0,0.0,0,2,11.1%,1,0,0,0,0,0,0,0
96,Demarcus Robinson,1,1,9,9.0,9.0,9.0,0,0.0,0.0,0.0,0,0.0,0,3,15.0%,1,0,0,0,0,0,0,0
97,Pharoh Cooper,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
98,Andre Baccellia,1,1,7,7.0,7.0,7.0,0,0.0,0.0,0.0,0,0.0,0,2,5.3%,1,0,1,0,0,0,0,0
99,Noah Brown,1,1,7,7.0,5.0,5.0,0,0.0,2.0,2.0,0,0.0,0,4,9.8%,2,1,0,0,0,0,0,0
100,Gunner Olszewski,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
101,Curtis Samuel,1,1,6,6.0,-2.0,-2.0,0,0.0,8.0,8.0,0,0.0,0,2,7.1%,1,0,0,0,0,0,0,0
102,KhaDarel Hodge,1,1,5,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
103,Josh Reynolds,1,1,5,5.0,4.0,4.0,0,0.0,1.0,1.0,0,0.0,0,1,3.4%,1,0,1,0,0,0,0,0
104,Nick Westbrook-Ikhine,1,1,4,4.0,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,3,7.9%,1,0,0,0,0,0,0,0
105,DK Metcalf,1,1,3,3.0,5.0,5.0,0,0.0,-2.0,-2.0,0,0.0,0,5,17.9%,1,0,3,0,0,0,0,0
106,Andy Isabella,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
107,Tay Martin,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
108,Cade Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,7.1%,0,0,0,0,0,0,0,0
109,Cole Beasley,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,20.0%,0,0,1,0,0,0,0,0
110,Matthew Slater,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
111,Brandon Zylstra,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
112,Jamal Agnew,1,1,4,4.0,-5.0,-5.0,0,0.0,9.0,9.0,0,0.0,0,1,3.6%,1,0,0,0,0,0,0,0
113,Darius Slayton,1,2,14,7.0,11.0,5.5,0,0.0,3.0,1.5,0,0.0,0,3,13.0%,2,0,0,0,0,0,0,0
114,Jalen Tolbert,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Jalen Virgil,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Dyami Brown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Tim Jones,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Cody Thompson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Rondale Moore,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Tom Kennedy,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Alex Bachman,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Brandon Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Michael Bandy,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Denzel Mims,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.2%,0,0,0,0,0,0,0,0
125,Lance McCutcheon,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.6%,0,0,0,0,0,0,0,0
126,DJ Turner,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Mason Kinsey,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Cody White,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,Samori Toure,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Dareke Young,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
131,DeAndre Hopkins,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Austin Trammell,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Kirk Merritt,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
134,Michael Woods II,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
135,Trenton Irwin,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Deven Thompkins,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
137,Justyn Ross,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Nsimba Webster,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Keith Kirkwood,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Cooper Kupp,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Byron Pringle,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,4,22.2%,0,0,0,0,0,0,0,0
142,Chase Claypool,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.6%,0,0,0,0,0,0,0,0
143,Miles Boykin,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
144,Cedrick Wilson Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
145,Nelson Agholor,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
146,Dax Milne,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
147,Dante Pettis,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.6%,0,0,0,0,0,0,0,0
148,Darnell Mooney,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Trent Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Deebo Samuel Sr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
151,Andre Roberts,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
152,Anthony Schwartz,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Nico Collins,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Chris Conley,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
155,Ashton Dulin,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Mike Strachan,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.7%,0,0,0,0,0,0,0,0
157,Britain Covey,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
158,Allen Robinson II,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,Gabe Davis,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
160,Isaiah McKenzie,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,20.0%,0,0,0,0,0,0,0,0
161,Jamison Crowder,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Olamide Zaccheaus,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
163,Quinton Bell,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Ja'Marr Chase,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
165,Deonte Harty,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Justin Hardee Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
167,Devin Duvernay,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
168,Rashod Bateman,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Tylan Wallace,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
170,James Proche II,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
171,Zach Pascal,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
172,Quez Watkins,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
173,Tre'Quan Smith,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,David Sills V,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Lil'Jordan Humphrey,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Scotty Miller,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
177,David Bell,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
178,River Cracraft,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
179,KJ Hamler,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
180,Quintez Cephus,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
181,Kendall Hinton,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,5.6%,0,2,0,0,0,0,0,0
182,Ihmir Smith-Marsette,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
183,Khalil Shakir,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
184,Montrell Washington,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
