,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
17,Amari Rodgers,1,4,57,14.3,48.0,12.0,0,0.0,9,2.3,0,0.0,0,5,20.8%,4,0,0,2,1,0,0,0
18,Trenton Irwin,1,2,58,29.0,44.0,22.0,0,0.0,14,7.0,4,2.0,0,2,6.3%,2,0,1,2,1,1,1,1
19,Isaiah Hodgins,1,4,38,9.5,28.0,7.0,0,0.0,10,2.5,1,0.3,0,6,18.8%,4,0,2,2,0,0,0,0
20,Brandon Aiyuk,1,2,57,28.5,42.0,21.0,0,0.0,15,7.5,0,0.0,0,3,13.6%,2,0,0,2,2,1,0,0
21,Donovan Peoples-Jones,1,8,114,14.3,98.0,12.3,0,0.0,16,2.0,1,0.1,0,12,30.8%,8,0,1,6,2,0,0,0
22,Josh Reynolds,1,5,51,10.2,39.0,7.8,0,0.0,12,2.4,0,0.0,0,6,16.7%,5,0,1,2,0,0,0,0
23,Deebo Samuel Sr.,1,4,43,10.8,10.0,2.5,0,0.0,33,8.3,5,1.3,0,5,22.7%,4,0,1,2,0,0,0,0
24,Van Jefferson,1,2,44,22.0,44.0,22.0,0,0.0,0,0.0,0,0.0,0,4,11.8%,2,0,0,2,2,0,0,0
25,Jameson Williams,1,1,41,41.0,36.0,36.0,0,0.0,5,5.0,0,0.0,0,2,5.6%,2,1,0,1,1,1,1,1
26,K.J. Osborn,1,5,38,7.6,23.0,4.6,0,0.0,15,3.0,0,0.0,0,5,12.5%,5,0,2,1,0,0,0,0
27,Keenan Allen,1,12,92,7.7,34.0,2.8,0,0.0,58,4.8,18,1.5,0,14,29.2%,12,0,4,4,0,0,0,0
28,Ben Skowronek,1,7,89,12.7,74.0,10.6,0,0.0,15,2.1,3,0.4,0,8,23.5%,7,0,0,3,2,1,0,0
29,Noah Brown,1,4,85,21.3,80.0,20.0,0,0.0,5,1.3,2,0.5,0,6,15.4%,5,1,1,2,1,1,1,1
30,Nick Westbrook-Ikhine,1,3,23,7.7,18.0,6.0,0,0.0,5,1.7,1,0.3,0,8,21.1%,3,0,2,1,0,0,0,0
31,Diontae Johnson,1,6,82,13.7,66.0,11.0,0,0.0,16,2.7,7,1.2,1,8,25.8%,6,0,0,4,1,1,0,0
32,Garrett Wilson,1,6,78,13.0,60.0,10.0,0,0.0,18,3.0,8,1.3,1,7,15.9%,6,0,0,6,0,0,0,0
33,George Pickens,1,3,78,26.0,70.0,23.3,0,0.0,8,2.7,1,0.3,0,3,9.7%,3,0,0,3,2,1,1,1
34,Shi Smith,1,2,17,8.5,13.0,6.5,0,0.0,4,2.0,0,0.0,0,2,10.0%,2,0,1,1,0,0,0,0
35,Amon-Ra St. Brown,1,6,68,11.3,50.0,8.3,0,0.0,18,3.0,0,0.0,0,9,25.0%,6,0,0,3,1,0,0,0
36,Russell Gage,1,2,12,6.0,11.0,5.5,0,0.0,1,0.5,0,0.0,0,2,3.9%,2,0,1,0,0,0,0,0
37,Davante Adams,1,3,71,23.7,69.0,23.0,0,0.0,2,0.7,0,0.0,0,7,36.8%,3,0,1,2,2,2,0,0
38,Mack Hollins,1,2,22,11.0,19.0,9.5,0,0.0,3,1.5,0,0.0,0,4,21.1%,3,1,1,1,0,0,0,0
39,Elijah Moore,1,6,60,10.0,49.0,8.2,0,0.0,11,1.8,2,0.3,0,10,22.7%,6,0,1,2,1,0,0,0
40,DeAndre Hopkins,1,7,79,11.3,52.0,7.4,0,0.0,27,3.9,3,0.4,0,11,26.8%,7,0,1,4,1,0,0,0
41,Chris Godwin,1,5,54,10.8,38.0,7.6,0,0.0,16,3.2,1,0.2,0,9,17.6%,6,0,1,1,1,1,0,0
42,Joshua Palmer,1,4,53,13.3,53.0,13.3,0,0.0,0,0.0,0,0.0,0,6,12.5%,4,0,0,3,0,0,0,0
43,Demarcus Robinson,1,5,52,10.4,35.0,7.0,0,0.0,17,3.4,3,0.6,0,6,35.3%,5,0,0,2,1,0,0,0
44,Robbie Chosen,1,4,50,12.5,29.0,7.3,0,0.0,21,5.3,5,1.3,0,4,9.8%,4,0,1,2,1,0,0,0
45,Robert Woods,1,5,49,9.8,44.0,8.8,0,0.0,5,1.0,0,0.0,0,7,18.4%,5,0,0,2,0,0,0,0
46,Kendrick Bourne,1,5,47,9.4,19.0,3.8,0,0.0,28,5.6,10,2.0,0,5,15.2%,5,0,0,2,0,0,0,0
47,Christian Kirk,1,5,45,9.0,12.0,2.4,0,0.0,33,6.6,6,1.2,0,7,16.7%,5,0,1,1,1,0,0,0
48,Tutu Atwell,1,5,50,10.0,38.0,7.6,0,0.0,12,2.4,13,2.6,2,9,26.5%,5,0,1,2,1,0,0,0
49,Jamal Agnew,1,3,36,12.0,31.0,10.3,0,0.0,5,1.7,3,1.0,0,3,7.1%,3,0,0,2,0,0,0,0
50,Mike Evans,1,4,44,11.0,42.0,10.5,0,0.0,2,0.5,2,0.5,0,9,17.6%,4,0,1,2,1,0,0,0
51,Amari Cooper,1,2,42,21.0,32.0,16.0,0,0.0,10,5.0,9,4.5,1,7,17.9%,2,0,1,2,1,0,0,0
52,Darius Slayton,1,2,42,21.0,25.0,12.5,0,0.0,17,8.5,0,0.0,0,3,9.4%,3,1,0,1,1,1,0,0
53,Michael Gallup,1,2,40,20.0,33.0,16.5,0,0.0,7,3.5,0,0.0,0,6,15.4%,3,1,1,2,1,0,0,0
54,Laviska Shenault Jr.,1,4,31,7.8,-2.0,-0.5,0,0.0,33,8.3,4,1.0,0,4,20.0%,4,0,2,1,0,0,0,0
55,Kendall Hinton,1,5,38,7.6,18.0,3.6,0,0.0,20,4.0,2,0.4,0,6,14.0%,6,1,2,3,0,0,0,0
56,Julio Jones,1,5,38,7.6,22.0,4.4,0,0.0,16,3.2,4,0.8,0,8,15.7%,5,0,2,1,0,0,0,0
57,Stefon Diggs,1,3,37,12.3,8.0,2.7,0,0.0,29,9.7,0,0.0,0,5,18.5%,3,0,0,1,1,1,0,0
58,Denzel Mims,1,3,35,11.7,30.0,10.0,0,0.0,5,1.7,4,1.3,1,5,11.4%,4,0,0,2,0,0,0,0
59,Trent Taylor,1,1,34,34.0,12.0,12.0,0,0.0,22,22.0,18,18.0,1,4,12.5%,1,0,0,1,1,1,0,0
60,Marquise Brown,1,4,34,8.5,21.0,5.3,0,0.0,13,3.3,7,1.8,0,8,19.5%,5,1,3,2,0,0,0,0
61,DeSean Jackson,1,2,34,17.0,29.0,14.5,0,0.0,5,2.5,0,0.0,0,2,11.8%,2,0,0,1,1,0,0,0
62,CeeDee Lamb,1,5,33,6.6,15.0,3.0,0,0.0,18,3.6,6,1.2,0,6,15.4%,5,0,0,1,0,0,0,0
63,Nelson Agholor,1,5,32,6.4,18.0,3.6,0,0.0,14,2.8,5,1.0,0,10,30.3%,6,1,0,1,0,0,0,0
64,Jaylen Waddle,1,2,31,15.5,14.0,7.0,0,0.0,17,8.5,10,5.0,1,4,16.7%,2,0,0,2,0,0,0,0
65,Steven Sims Jr.,1,4,30,7.5,21.0,5.3,0,0.0,9,2.3,8,2.0,1,4,12.9%,4,0,0,2,0,0,0,0
66,Gabe Davis,1,3,31,10.3,21.0,7.0,0,0.0,10,3.3,0,0.0,0,4,14.8%,3,0,1,1,0,0,0,0
67,Isaiah McKenzie,1,3,21,7.0,14.0,4.7,0,0.0,7,2.3,0,0.0,0,5,18.5%,5,2,0,0,0,0,0,0
68,Tyquan Thornton,1,4,28,7.0,9.0,2.3,0,0.0,19,4.8,8,2.0,0,5,15.2%,4,0,1,1,0,0,0,0
69,David Bell,1,3,27,9.0,9.0,3.0,0,0.0,18,6.0,7,2.3,0,3,7.7%,3,0,0,1,0,0,0,0
70,Chris Conley,1,1,27,27.0,27.0,27.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,1,0,0,1,1,0,0,0
71,Braxton Berrios,1,1,25,25.0,25.0,25.0,0,0.0,0,0.0,0,0.0,0,3,6.8%,1,0,1,1,1,0,0,0
72,DeVante Parker,1,2,24,12.0,20.0,10.0,0,0.0,4,2.0,3,1.5,0,2,6.1%,2,0,0,2,0,0,0,0
73,Marvin Jones Jr.,1,1,22,22.0,13.0,13.0,0,0.0,9,9.0,5,5.0,0,1,2.4%,1,0,0,1,1,0,0,0
74,Marquez Valdes-Scantling,1,1,20,20.0,19.0,19.0,0,0.0,1,1.0,0,0.0,0,3,7.1%,1,0,0,1,1,0,0,0
75,Kalif Raymond,1,2,19,9.5,8.0,4.0,0,0.0,11,5.5,0,0.0,0,2,5.6%,2,0,1,1,0,0,0,0
76,Cedrick Wilson Jr.,1,2,19,9.5,19.0,9.5,0,0.0,0,0.0,1,0.5,0,2,8.3%,2,0,0,1,0,0,0,0
77,Quez Watkins,1,4,19,4.8,10.0,2.5,0,0.0,9,2.3,3,0.8,1,5,16.1%,4,0,0,0,0,0,0,0
78,Ray-Ray McCloud III,1,1,11,11.0,9.0,9.0,0,0.0,2,2.0,0,0.0,0,1,4.5%,1,0,0,1,0,0,0,0
79,Phillip Dorsett II,1,2,18,9.0,4.0,2.0,0,0.0,14,7.0,6,3.0,0,3,12.5%,2,0,0,0,0,0,0,0
80,Terrace Marshall Jr.,1,1,18,18.0,18.0,18.0,0,0.0,0,0.0,0,0.0,0,1,5.0%,1,0,0,1,0,0,0,0
81,Corey Davis,1,1,15,15.0,15.0,15.0,0,0.0,0,0.0,0,0.0,0,1,2.3%,1,0,0,1,0,0,0,0
82,Keelan Cole Sr.,1,1,11,11.0,11.0,11.0,0,0.0,0,0.0,0,0.0,0,1,5.3%,1,0,0,1,0,0,0,0
83,Danny Gray,1,1,10,10.0,6.0,6.0,0,0.0,4,4.0,2,2.0,0,1,4.5%,1,0,0,1,0,0,0,0
84,Jalen Virgil,1,1,9,9.0,6.0,6.0,0,0.0,3,3.0,0,0.0,0,1,2.3%,1,0,0,0,0,0,0,0
85,Gunner Olszewski,1,1,7,7.0,7.0,7.0,0,0.0,0,0.0,0,0.0,0,2,6.5%,1,0,0,0,0,0,0,0
86,A.J. Green,1,1,7,7.0,6.0,6.0,0,0.0,1,1.0,0,0.0,0,2,4.9%,2,0,0,0,0,0,0,0
87,Skyy Moore,1,1,7,7.0,6.0,6.0,0,0.0,1,1.0,0,0.0,0,2,4.8%,1,0,0,0,0,0,0,0
88,Trent Sherfield Sr.,1,1,7,7.0,0.0,0.0,0,0.0,7,7.0,0,0.0,0,4,16.7%,1,0,0,0,0,0,0,0
89,DJ Moore,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,3,15.0%,0,0,2,0,0,0,0,0
90,DJ Turner,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,5.3%,0,1,1,0,0,0,0,0
91,Zach Pascal,1,1,5,5.0,4.0,4.0,0,0.0,1,1.0,0,0.0,0,1,3.2%,1,0,0,0,0,0,0,0
92,Austin Trammell,1,1,5,5.0,5.0,5.0,0,0.0,0,0.0,0,0.0,0,2,5.9%,1,0,0,0,0,0,0,0
93,Jauan Jennings,1,1,5,5.0,5.0,5.0,0,0.0,0,0.0,0,0.0,0,2,9.1%,1,0,0,0,0,0,0,0
94,Deven Thompkins,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
95,KaVontae Turpin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
96,Tom Kennedy,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Velus Jones Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Nsimba Webster,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Cody Thompson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Tim Jones,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Tre'Quan Smith,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
102,Racey McMath,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,4,10.5%,0,0,0,0,0,0,0,0
103,Jalen Tolbert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,Jalen Nailor,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
105,Tay Martin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
106,Dyami Brown,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
107,Michael Bandy,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
108,Rondale Moore,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Mason Kinsey,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Justyn Ross,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
111,N'Keal Harry,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
112,Alex Bachman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
113,Dareke Young,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
114,Brandon Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,4,9.3%,0,0,1,0,0,0,0,0
115,Samori Toure,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Keith Kirkwood,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Matthew Slater,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
118,James Washington,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,1,0,0,0,0,0,0
119,John Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.7%,0,0,0,0,0,0,0,0
120,Laquon Treadwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Michael Woods II,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Rashid Shaheed,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Cody White,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Lance McCutcheon,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
125,Pharoh Cooper,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
126,Khalil Shakir,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.7%,0,0,0,0,0,0,0,0
127,Cooper Kupp,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Ihmir Smith-Marsette,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,Miles Boykin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
130,Jakobi Meyers,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Jahan Dotson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Curtis Samuel,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Terry McLaurin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Equanimeous St. Brown,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Darnell Mooney,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Anthony Schwartz,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Brandin Cooks,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Nico Collins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Michael Pittman Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Stanley Morgan Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
141,Tee Higgins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Parris Campbell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Brandon Powell,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,5.9%,0,1,0,0,0,0,0,0
144,Allen Robinson II,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Jamison Crowder,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Drake London,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,KhaDarel Hodge,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,Olamide Zaccheaus,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Quinton Bell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Tyler Boyd,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
151,Chris Olave,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Deonte Harty,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Justin Hardee Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
154,Devin Duvernay,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,5.9%,0,0,0,0,0,0,0,0
155,Rashod Bateman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Tylan Wallace,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
157,Ashton Dulin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
158,Allen Lazard,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,David Sills V,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
160,Simi Fehoko,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,Jaelon Darden,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Dee Eskridge,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,Courtland Sutton,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Montrell Washington,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
165,KJ Hamler,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Lil'Jordan Humphrey,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
167,Justin Watson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,4.8%,0,0,0,0,0,0,0,0
168,Scotty Miller,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.0%,0,0,0,0,0,0,0,0
169,Raleigh Webb,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
170,River Cracraft,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,Quintez Cephus,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Andre Baccellia,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,Mecole Hardman Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Alec Pierce,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Britain Covey,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
176,DeAndre Carter,1,1,0,0.0,-3.0,-3.0,0,0.0,3,3.0,0,0.0,0,2,4.2%,1,0,1,0,0,0,0,0
177,Jalen Guyton,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
178,Jalen Reagor,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.5%,0,0,0,0,0,0,0,0
179,Romeo Doubs,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
180,Christian Watson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
181,Juwann Winfree,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
182,Kyle Philips,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
183,Treylon Burks,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
184,Sterling Shepard,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
185,Kadarius Toney,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
186,Wan'Dale Robinson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
187,Greg Dortch,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
188,Erik Ezukanma,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
