,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
40,Brandon Aiyuk,1,6,84.0,14.0,64.0,10.7,0,0.0,20,3.3,12,2.0,0,7,25.0%,7,1,1,4,2,0,0,0
41,Diontae Johnson,1,4,63.0,15.8,60.0,15.0,0,0.0,3,0.8,3,0.8,0,5,19.2%,4,0,1,2,1,1,0,0
42,Kendall Hinton,1,4,62.0,15.5,25.0,6.3,0,0.0,37,9.3,13,3.3,0,5,12.8%,4,0,0,2,1,1,0,0
43,Quez Watkins,1,4,80.0,20.0,61.0,15.3,0,0.0,19,4.8,7,1.8,0,4,16.0%,4,0,0,2,1,1,1,1
44,Damiere Byrd,1,3,58.0,19.3,50.0,16.7,0,0.0,8,2.7,7,2.3,1,4,13.8%,3,0,0,3,1,0,0,0
45,Darnell Mooney,1,4,57.0,14.3,39.0,9.8,0,0.0,18,4.5,0,0.0,0,4,22.2%,4,0,1,3,1,0,0,0
46,Isaiah McKenzie,1,4,37.0,9.3,20.0,5.0,0,0.0,17,4.3,1,0.3,0,4,9.8%,4,0,1,1,0,0,0,0
47,Mike Evans,1,5,54.0,10.8,50.0,10.0,0,0.0,4,0.8,0,0.0,0,6,20.7%,5,0,0,2,1,0,0,0
48,Michael Pittman Jr.,1,7,53.0,7.6,45.0,6.4,0,0.0,8,1.1,4,0.6,0,9,33.3%,7,0,0,1,0,0,0,0
49,Deebo Samuel Sr.,1,2,24.0,12.0,-2.0,-1.0,0,0.0,26,13.0,5,2.5,0,6,21.4%,2,0,1,1,0,0,0,0
50,Adam Thielen,1,5,49.0,9.8,38.0,7.6,0,0.0,11,2.2,3,0.6,0,7,14.0%,5,0,1,1,1,0,0,0
51,Sammy Watkins,1,3,47.0,15.7,46.0,15.3,0,0.0,1,0.3,2,0.7,0,3,15.8%,3,0,1,2,1,0,0,0
52,Kalif Raymond,1,3,47.0,15.7,30.0,10.0,0,0.0,17,5.7,0,0.0,0,3,12.0%,3,0,0,2,2,0,0,0
53,Allen Lazard,1,3,45.0,15.0,1.0,0.3,0,0.0,44,14.7,8,2.7,0,4,21.1%,3,0,0,1,1,1,0,0
54,Joshua Palmer,1,3,44.0,14.7,35.0,11.7,0,0.0,9,3.0,1,0.3,0,8,22.9%,4,1,0,2,1,0,0,0
55,Allen Robinson II,1,4,44.0,11.0,38.0,9.5,0,0.0,6,1.5,1,0.3,0,6,16.2%,4,0,0,3,0,0,0,0
56,Tom Kennedy,1,1,44.0,44.0,13.0,13.0,0,0.0,31,31.0,0,0.0,0,2,8.0%,1,0,0,1,1,1,1,1
57,Terrace Marshall Jr.,1,1,43.0,43.0,12.0,12.0,0,0.0,31,31.0,27,27.0,1,2,12.5%,2,0,0,1,1,1,1,1
58,Brandin Cooks,1,4,37.0,9.3,29.0,7.3,0,0.0,8,2.0,0,0.0,0,7,18.9%,4,0,1,1,1,0,0,0
59,Isaiah Hodgins,1,2,41.0,20.5,29.0,14.5,0,0.0,12,6.0,0,0.0,0,2,11.8%,2,0,0,2,1,0,0,0
60,Chris Olave,1,3,40.0,13.3,37.0,12.3,0,0.0,3,1.0,1,0.3,0,5,17.9%,4,1,0,3,0,0,0,0
61,Curtis Samuel,1,2,28.0,14.0,9.0,4.5,0,0.0,19,9.5,4,2.0,1,4,16.0%,2,0,0,1,1,0,0,0
62,Jauan Jennings,1,4,40.0,10.0,25.0,6.3,0,0.0,15,3.8,4,1.0,0,4,14.3%,4,0,0,3,0,0,0,0
63,K.J. Osborn,1,4,35.0,8.8,18.0,4.5,0,0.0,17,4.3,4,1.0,0,11,22.0%,4,0,0,1,1,0,0,0
64,Jarvis Landry,1,3,37.0,12.3,34.0,11.3,0,0.0,3,1.0,4,1.3,0,6,21.4%,4,1,0,2,0,0,0,0
65,Michael Gallup,1,4,35.0,8.8,21.0,5.3,0,0.0,14,3.5,2,0.5,0,7,15.9%,4,0,0,1,1,0,0,0
66,Olamide Zaccheaus,1,2,34.0,17.0,23.0,11.5,0,0.0,11,5.5,15,7.5,1,4,13.8%,2,0,0,1,1,0,0,0
67,JuJu Smith-Schuster,1,2,33.0,16.5,30.0,15.0,0,0.0,3,1.5,0,0.0,0,4,11.4%,3,1,0,1,1,0,0,0
68,Ray-Ray McCloud III,1,1,33.0,33.0,18.0,18.0,0,0.0,15,15.0,2,2.0,0,1,3.6%,1,0,0,1,1,1,0,0
69,Marvin Jones Jr.,1,1,33.0,33.0,29.0,29.0,0,0.0,4,4.0,0,0.0,0,3,7.7%,1,0,1,1,1,1,0,0
70,Amari Cooper,1,3,32.0,10.7,27.0,9.0,0,0.0,5,1.7,4,1.3,0,3,8.8%,3,0,0,3,0,0,0,0
71,DJ Moore,1,4,29.0,7.3,20.0,5.0,0,0.0,9,2.3,0,0.0,0,6,37.5%,4,0,0,1,1,0,0,0
72,Scotty Miller,1,2,25.0,12.5,25.0,12.5,0,0.0,0,0.0,0,0.0,0,2,6.9%,2,0,0,1,1,0,0,0
73,David Bell,1,3,24.0,8.0,16.0,5.3,0,0.0,8,2.7,3,1.0,0,5,14.7%,3,0,0,1,0,0,0,0
74,Treylon Burks,1,3,24.0,8.0,5.0,1.7,0,0.0,19,6.3,8,2.7,0,6,16.7%,4,1,1,1,0,0,0,0
75,Phillip Dorsett II,1,2,22.0,11.0,16.0,8.0,0,0.0,6,3.0,0,0.0,0,4,10.8%,3,0,0,1,0,0,0,0
76,Mack Hollins,1,2,18.0,9.0,10.0,5.0,0,0.0,8,4.0,0,0.0,0,6,15.8%,2,1,0,1,0,0,0,0
77,Steven Sims Jr.,1,1,15.0,15.0,-2.0,-2.0,0,0.0,17,17.0,2,2.0,0,2,7.7%,1,0,0,1,0,0,0,0
78,Shi Smith,1,1,17.0,17.0,16.0,16.0,0,0.0,1,1.0,0,0.0,0,1,6.3%,1,0,0,1,0,0,0,0
79,Dante Pettis,1,1,9.0,9.0,9.0,9.0,0,0.0,0,0.0,0,0.0,0,1,5.6%,1,0,0,0,0,0,0,0
80,Wan'Dale Robinson,1,2,20.0,10.0,7.0,3.5,0,0.0,13,6.5,0,0.0,0,2,11.8%,2,0,0,1,0,0,0,0
81,Dyami Brown,1,1,15.0,15.0,15.0,15.0,0,0.0,0,0.0,0,0.0,0,1,4.0%,1,0,0,1,0,0,0,0
82,Ben Skowronek,1,2,14.0,7.0,6.0,3.0,0,0.0,8,4.0,2,1.0,0,7,18.9%,3,1,1,0,0,0,0,0
83,Jahan Dotson,1,1,14.0,14.0,9.0,9.0,0,0.0,5,5.0,2,2.0,0,1,4.0%,1,0,1,1,0,0,0,0
84,Justin Watson,1,1,12.0,12.0,12.0,12.0,0,0.0,0,0.0,0,0.0,0,1,2.9%,1,0,0,1,0,0,0,0
85,Byron Pringle,1,1,12.0,12.0,12.0,12.0,0,0.0,0,0.0,0,0.0,0,2,11.1%,1,0,0,1,0,0,0,0
86,Rashid Shaheed,1,1,12.0,12.0,12.0,12.0,0,0.0,0,0.0,0,0.0,0,1,3.6%,1,0,0,1,0,0,0,0
87,Robert Woods,1,2,10.0,5.0,9.0,4.5,0,0.0,1,0.5,0,0.0,0,7,19.4%,2,0,1,0,0,0,0,0
88,Zach Pascal,1,1,10.0,10.0,5.0,5.0,0,0.0,5,5.0,2,2.0,0,2,8.0%,2,1,0,1,0,0,0,0
89,KaVontae Turpin,1,1,9.0,9.0,4.0,4.0,0,0.0,5,5.0,0,0.0,0,1,2.3%,1,0,0,0,0,0,0,0
90,Equanimeous St. Brown,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
91,Chase Claypool,1,1,8.0,8.0,-4.0,-4.0,0,0.0,12,12.0,0,0.0,0,2,11.1%,1,0,0,0,0,0,0,0
92,Cedrick Wilson Jr.,1,1,7.0,7.0,7.0,7.0,0,0.0,0,0.0,0,0.0,0,1,3.0%,1,0,0,0,0,0,0,0
93,A.J. Brown,1,1,7.0,7.0,7.0,7.0,0,0.0,0,0.0,0,0.0,0,4,16.0%,1,0,0,0,0,0,0,0
94,Brandon Powell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.7%,0,0,0,0,0,0,0,0
95,Skyy Moore,1,1,6.0,6.0,3.0,3.0,0,0.0,3,3.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
96,Khalil Shakir,1,1,6.0,6.0,4.0,4.0,0,0.0,2,2.0,1,1.0,0,2,4.9%,1,0,0,0,0,0,0,0
97,Jamal Agnew,1,3,4.0,1.3,-7.0,-2.3,0,0.0,11,3.7,0,0.0,0,4,10.3%,3,0,0,0,0,0,0,0
98,Gunner Olszewski,1,1,4.0,4.0,-3.0,-3.0,0,0.0,7,7.0,2,2.0,1,1,3.8%,1,0,0,0,0,0,0,0
99,Noah Brown,1,1,3.0,3.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,4,9.1%,1,0,1,0,0,0,0,0
100,Anthony Schwartz,1,1,3.0,3.0,1.0,1.0,0,0.0,2,2.0,1,1.0,0,1,2.9%,1,0,0,0,0,0,0,0
101,Cam Sims,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,4.0%,0,0,0,0,0,0,0,0
102,Jalen Nailor,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
103,Jake Kumerow,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
104,Keke Coutee,1,1,20.0,20.0,12.0,12.0,0,0.0,8,8.0,0,0.0,0,1,3.7%,1,0,0,1,1,0,0,0
105,Alec Pierce,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,7.4%,0,1,0,0,0,0,0,0
106,Tyrie Cleveland,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,3,7.7%,0,0,0,0,0,0,0,0
107,Greg Dortch,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
108,Britain Covey,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
109,Michael Woods II,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,5.9%,0,0,0,0,0,0,0,0
110,Marken Michel,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
111,Kenny Golladay,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,11.8%,0,2,0,0,0,0,0,0
112,Montrell Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,0,0,0,0,0,0,0
113,Keelan Cole Sr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,5.3%,0,2,0,0,0,0,0,0
114,Dax Milne,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
115,Jerry Jeudy,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,0,0,0,0,0,0,0
116,Trinity Benson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
117,Kevin White,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,7.1%,0,1,0,0,0,0,0,0
118,Tre'Quan Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
119,Jaelon Darden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
120,Stanley Berryhill III,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
121,C.J. Board,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
122,Dee Eskridge,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
123,Michael Bandy,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
124,Jalen Tolbert,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
125,Jalen Reagor,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
126,DJ Turner,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
127,Cooper Kupp,1,3,-1.0,-0.3,-6.0,-2.0,0,0.0,5,1.7,2,0.7,0,5,13.5%,3,0,0,0,0,0,0,0
128,Amari Rodgers,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
129,Mecole Hardman Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Trenton Irwin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Dareke Young,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,N'Keal Harry,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Justyn Ross,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Mason Kinsey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Samori Toure,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Elijah Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Garrett Wilson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Braxton Berrios,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Devin Duvernay,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Tyquan Thornton,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Keith Kirkwood,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Rashod Bateman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Deonte Harty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Tay Martin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Nsimba Webster,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Deven Thompkins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Laquon Treadwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,Austin Trammell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Jameson Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Cody White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
151,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Brandon Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Tutu Atwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Jamison Crowder,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
155,Quinton Bell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Demarcus Robinson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
157,Jalen Guyton,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
158,River Cracraft,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,DJ Chark Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
160,Lil'Jordan Humphrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,David Sills V,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Josh Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,KJ Hamler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Keenan Allen,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
165,Mike Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Quintez Cephus,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
167,Romeo Doubs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
168,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Kyle Philips,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
170,Sterling Shepard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,Simi Fehoko,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Marquise Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,Ashton Dulin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Danny Gray,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Tylan Wallace,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Velus Jones Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
177,Ja'Marr Chase,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
178,Tyler Boyd,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
179,Tee Higgins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
180,Trent Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
181,Cody Thompson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
182,Chris Conley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
183,Tim Jones,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
184,Miles Boykin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
185,Jakobi Meyers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
