,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
12,Mike Williams,1,10,134.0,13.4,83.0,8.3,0,0.0,51.0,5.1,0,0.0,0,13,39.4%,10,0,1,6,2,1,0,0
13,DK Metcalf,1,5,88.0,17.6,49.0,9.8,0,0.0,39.0,7.8,12,2.4,0,8,33.3%,7,1,1,2,1,1,1,1
14,Chris Olave,1,4,54.0,13.5,51.0,12.8,0,0.0,3.0,0.8,0,0.0,0,6,24.0%,4,0,1,3,0,0,0,0
15,Marvin Jones Jr.,1,7,104.0,14.9,71.0,10.1,0,0.0,33.0,4.7,7,1.0,0,11,25.0%,7,0,0,4,2,1,0,0
16,Randall Cobb,1,7,99.0,14.1,39.0,5.6,0,0.0,60.0,8.6,0,0.0,0,13,33.3%,7,0,3,3,2,1,0,0
17,Olamide Zaccheaus,1,2,39.0,19.5,25.0,12.5,0,0.0,14.0,7.0,9,4.5,0,4,16.7%,2,0,1,2,1,0,0,0
18,Allen Lazard,1,4,35.0,8.8,22.0,5.5,0,0.0,13.0,3.3,0,0.0,0,8,20.5%,4,0,2,1,0,0,0,0
19,Josh Reynolds,1,6,92.0,15.3,70.0,11.7,0,0.0,22.0,3.7,0,0.0,0,10,32.3%,7,1,3,3,2,1,0,0
20,Deebo Samuel Sr.,1,2,20.0,10.0,11.0,5.5,0,0.0,9.0,4.5,4,2.0,0,9,30.0%,7,5,3,1,0,0,0,0
21,Marquez Valdes-Scantling,1,6,90.0,15.0,66.0,11.0,0,0.0,24.0,4.0,19,3.2,0,8,19.0%,7,1,1,5,1,0,0,0
22,DeVonta Smith,1,10,87.0,8.7,22.0,2.2,0,0.0,65.0,6.5,16,1.6,1,11,32.4%,11,1,0,4,2,0,0,0
23,George Pickens,1,6,83.0,13.8,66.0,11.0,0,0.0,17.0,2.8,0,0.0,0,8,15.7%,6,0,0,6,1,0,0,0
24,Alec Pierce,1,8,81.0,10.1,68.0,8.5,0,0.0,13.0,1.6,0,0.0,0,9,25.0%,9,1,0,5,0,0,0,0
25,Mike Evans,1,4,81.0,20.3,61.0,15.3,0,0.0,20.0,5.0,14,3.5,0,8,16.0%,6,1,0,2,2,1,1,1
26,Mecole Hardman Jr.,1,4,73.0,18.3,40.0,10.0,0,0.0,33.0,8.3,13,3.3,1,5,11.9%,4,0,1,2,2,1,0,0
27,Darius Slayton,1,6,79.0,13.2,55.0,9.2,0,0.0,24.0,4.0,13,2.2,1,7,26.9%,6,0,2,5,1,0,0,0
28,Devin Duvernay,1,5,54.0,10.8,30.0,6.0,0,0.0,24.0,4.8,3,0.6,0,7,25.9%,5,0,0,2,1,0,0,0
29,Terry McLaurin,1,5,76.0,15.2,43.0,8.6,0,0.0,33.0,6.6,29,5.8,5,6,16.2%,5,0,0,3,2,1,0,0
30,Braxton Berrios,1,1,-1.0,-1.0,-2.0,-2.0,0,0.0,1.0,1.0,0,0.0,0,1,4.8%,1,0,0,0,0,0,0,0
31,Courtland Sutton,1,5,74.0,14.8,60.0,12.0,0,0.0,14.0,2.8,3,0.6,0,11,28.9%,6,1,3,1,1,1,1,1
32,Nick Westbrook-Ikhine,1,2,72.0,36.0,61.0,30.5,0,0.0,11.0,5.5,4,2.0,0,3,13.0%,2,0,0,2,1,1,1,1
33,Velus Jones Jr.,1,1,9.0,9.0,-5.0,-5.0,0,0.0,14.0,14.0,3,3.0,0,1,4.8%,1,0,1,0,0,0,0,0
34,Shi Smith,1,4,69.0,17.3,52.0,13.0,0,0.0,17.0,4.3,2,0.5,0,5,12.5%,4,0,0,2,2,1,0,0
35,DJ Moore,1,4,59.0,14.8,34.0,8.5,0,0.0,25.0,6.3,4,1.0,1,8,20.0%,4,0,0,2,1,0,0,0
36,Nico Collins,1,4,65.0,16.3,54.0,13.5,0,0.0,11.0,2.8,5,1.3,0,6,25.0%,4,0,0,3,2,0,0,0
37,Chris Godwin,1,6,61.0,10.2,37.0,6.2,0,0.0,24.0,4.0,3,0.5,0,6,12.0%,6,0,1,2,1,0,0,0
38,Curtis Samuel,1,6,62.0,10.3,49.0,8.2,0,0.0,13.0,2.2,2,0.3,1,8,21.6%,7,1,0,2,1,1,0,0
39,Rondale Moore,1,7,68.0,9.7,16.0,2.3,0,0.0,52.0,7.4,3,0.4,2,8,21.1%,7,0,1,2,1,0,0,0
40,Jalen Reagor,1,1,1.0,1.0,-3.0,-3.0,0,0.0,4.0,4.0,0,0.0,0,1,2.6%,1,0,1,0,0,0,0,0
41,Diontae Johnson,1,5,60.0,12.0,50.0,10.0,0,0.0,10.0,2.0,3,0.6,0,13,25.5%,5,0,2,3,1,0,0,0
42,Tyreek Hill,1,7,47.0,6.7,32.0,4.6,0,0.0,15.0,2.1,3,0.4,0,7,21.9%,7,0,0,2,0,0,0,0
43,Michael Pittman Jr.,1,5,59.0,11.8,34.0,6.8,0,0.0,25.0,5.0,10,2.0,0,8,22.2%,6,0,0,4,0,0,0,0
44,Brandon Aiyuk,1,3,58.0,19.3,33.0,11.0,0,0.0,25.0,8.3,12,4.0,1,4,13.3%,3,0,0,3,1,0,0,0
45,Tutu Atwell,1,1,54.0,54.0,53.0,53.0,0,0.0,1.0,1.0,4,4.0,0,2,4.8%,1,0,0,1,1,1,1,1
46,CeeDee Lamb,1,5,53.0,10.6,22.0,4.4,0,0.0,31.0,6.2,5,1.0,0,8,50.0%,6,1,1,3,0,0,0,0
47,Jerry Jeudy,1,3,53.0,17.7,23.0,7.7,0,0.0,30.0,10.0,1,0.3,0,8,21.1%,4,1,1,2,1,1,0,0
48,KhaDarel Hodge,1,3,33.0,11.0,13.0,4.3,0,0.0,20.0,6.7,3,1.0,0,5,20.8%,4,1,0,2,0,0,0,0
49,Darnell Mooney,1,2,52.0,26.0,40.0,20.0,0,0.0,12.0,6.0,0,0.0,0,5,23.8%,2,0,0,2,1,1,0,0
50,Chase Claypool,1,5,50.0,10.0,23.0,4.6,0,0.0,27.0,5.4,12,2.4,0,9,17.6%,5,0,1,2,1,0,0,0
51,Ja'Marr Chase,1,7,50.0,7.1,14.0,2.0,0,0.0,36.0,5.1,9,1.3,0,12,35.3%,7,0,3,3,0,0,0,0
52,Donovan Peoples-Jones,1,4,50.0,12.5,42.0,10.5,0,0.0,8.0,2.0,5,1.3,1,7,21.9%,4,0,0,3,0,0,0,0
53,Jauan Jennings,1,2,45.0,22.5,11.0,5.5,0,0.0,34.0,17.0,6,3.0,2,2,6.7%,2,0,0,2,1,1,0,0
54,Kalif Raymond,1,5,45.0,9.0,22.0,4.4,0,0.0,23.0,4.6,3,0.6,0,7,22.6%,5,0,1,3,1,0,0,0
55,Michael Gallup,1,4,44.0,11.0,34.0,8.5,0,0.0,10.0,2.5,3,0.8,0,5,31.3%,5,1,0,2,1,0,0,0
56,Isaiah Hodgins,1,4,41.0,10.3,22.0,5.5,0,0.0,19.0,4.8,1,0.3,0,6,16.7%,4,0,1,1,1,0,0,0
57,K.J. Osborn,1,5,41.0,8.2,30.0,6.0,0,0.0,11.0,2.2,2,0.4,0,5,12.8%,5,0,0,1,0,0,0,0
58,Ben Skowronek,1,6,41.0,6.8,21.0,3.5,0,0.0,20.0,3.3,7,1.2,0,8,19.0%,6,0,0,1,0,0,0,0
59,Russell Gage,1,2,20.0,10.0,10.0,5.0,0,0.0,10.0,5.0,2,1.0,0,6,12.0%,3,1,1,1,0,0,0,0
60,Corey Davis,1,2,38.0,19.0,32.0,16.0,0,0.0,6.0,3.0,2,1.0,0,4,19.0%,2,0,0,2,1,0,0,0
61,Robert Woods,1,4,37.0,9.3,22.0,5.5,0,0.0,15.0,3.8,0,0.0,0,8,34.8%,6,2,1,2,0,0,0,0
62,Drake London,1,4,35.0,8.8,29.0,7.3,0,0.0,6.0,1.5,0,0.0,0,7,29.2%,5,0,0,2,0,0,0,0
63,Marcus Johnson,1,3,35.0,11.7,22.0,7.3,0,0.0,13.0,4.3,0,0.0,0,3,11.5%,3,0,0,2,0,0,0,0
64,Scotty Miller,1,4,35.0,8.8,32.0,8.0,0,0.0,3.0,0.8,0,0.0,0,7,14.0%,4,0,1,2,0,0,0,0
65,JuJu Smith-Schuster,1,3,33.0,11.0,21.0,7.0,0,0.0,12.0,4.0,6,2.0,0,8,19.0%,4,1,5,2,0,0,0,0
66,Mike Thomas,1,1,33.0,33.0,10.0,10.0,0,0.0,23.0,23.0,29,29.0,0,3,8.8%,1,0,0,1,1,1,0,0
67,Robbie Chosen,1,1,32.0,32.0,32.0,32.0,0,0.0,0.0,0.0,0,0.0,0,5,12.5%,1,0,1,1,1,1,0,0
68,Tyler Boyd,1,3,32.0,10.7,11.0,3.7,0,0.0,21.0,7.0,5,1.7,1,4,11.8%,3,0,0,1,0,0,0,0
69,A.J. Brown,1,3,32.0,10.7,28.0,9.3,0,0.0,4.0,1.3,0,0.0,0,7,20.6%,4,1,2,2,0,0,0,0
70,Terrace Marshall Jr.,1,4,30.0,7.5,22.0,5.5,0,0.0,8.0,2.0,3,0.8,0,4,10.0%,4,0,0,2,0,0,0,0
71,Romeo Doubs,1,3,29.0,9.7,22.0,7.3,0,0.0,7.0,2.3,0,0.0,0,5,12.8%,3,0,0,1,1,0,0,0
72,Garrett Wilson,1,3,27.0,9.0,13.0,4.3,0,0.0,14.0,4.7,12,4.0,1,4,19.0%,3,0,0,2,0,0,0,0
73,Adam Thielen,1,4,27.0,6.8,19.0,4.8,0,0.0,8.0,2.0,2,0.5,0,7,17.9%,4,0,2,1,0,0,0,0
74,Hunter Renfrow,1,4,25.0,6.3,22.0,5.5,0,0.0,3.0,0.8,3,0.8,0,4,14.8%,4,0,0,0,0,0,0,0
75,Equanimeous St. Brown,1,2,24.0,12.0,17.0,8.5,0,0.0,7.0,3.5,2,1.0,0,2,9.5%,2,0,0,1,0,0,0,0
76,Joshua Palmer,1,3,24.0,8.0,15.0,5.0,0,0.0,9.0,3.0,0,0.0,0,6,18.2%,5,2,1,0,0,0,0,0
77,Jaylen Waddle,1,3,23.0,7.7,11.0,3.7,0,0.0,12.0,4.0,5,1.7,0,4,12.5%,3,0,0,1,0,0,0,0
78,Parris Campbell,1,2,22.0,11.0,4.0,2.0,0,0.0,18.0,9.0,9,4.5,0,3,8.3%,2,0,0,2,0,0,0,0
79,Cedrick Wilson Jr.,1,2,20.0,10.0,4.0,2.0,0,0.0,16.0,8.0,3,1.5,0,4,12.5%,2,0,0,1,0,0,0,0
80,A.J. Green,1,3,20.0,6.7,17.0,5.7,0,0.0,3.0,1.0,0,0.0,0,5,13.2%,3,0,0,0,0,0,0,0
81,Brandin Cooks,1,4,20.0,5.0,0.0,0.0,0,0.0,20.0,5.0,2,0.5,0,6,25.0%,4,0,0,0,0,0,0,0
82,Quez Watkins,1,3,19.0,6.3,-2.0,-0.7,0,0.0,21.0,7.0,0,0.0,0,4,11.8%,3,0,1,0,0,0,0,0
83,Amon-Ra St. Brown,1,4,18.0,4.5,10.0,2.5,0,0.0,8.0,2.0,3,0.8,0,6,19.4%,4,0,1,1,0,0,0,0
84,Ashton Dulin,1,1,18.0,18.0,18.0,18.0,0,0.0,0.0,0.0,0,0.0,0,1,2.8%,1,0,0,1,0,0,0,0
85,Richie James Jr.,1,2,16.0,8.0,12.0,6.0,0,0.0,4.0,2.0,1,0.5,1,2,7.7%,2,0,0,1,0,0,0,0
86,Skyy Moore,1,2,15.0,7.5,-7.0,-3.5,0,0.0,22.0,11.0,5,2.5,0,3,7.1%,2,0,0,0,0,0,0,0
87,Allen Robinson II,1,3,12.0,4.0,2.0,0.7,0,0.0,10.0,3.3,2,0.7,0,5,11.9%,3,0,1,0,0,0,0,0
88,David Sills V,1,2,12.0,6.0,2.0,1.0,0,0.0,10.0,5.0,0,0.0,0,2,7.7%,2,0,1,0,0,0,0,0
89,Zay Jones,1,3,12.0,4.0,-5.0,-1.7,0,0.0,17.0,5.7,5,1.7,0,8,18.2%,4,1,1,0,0,0,0,0
90,Christian Kirk,1,1,11.0,11.0,11.0,11.0,0,0.0,0.0,0.0,0,0.0,0,3,6.8%,1,0,0,0,0,0,0,0
91,Jeff Smith,1,1,11.0,11.0,3.0,3.0,0,0.0,8.0,8.0,0,0.0,0,1,4.8%,1,0,0,1,0,0,0,0
92,Miles Boykin,1,1,11.0,11.0,11.0,11.0,0,0.0,0.0,0.0,0,0.0,0,1,2.0%,1,0,0,1,0,0,0,0
93,Elijah Moore,1,1,11.0,11.0,9.0,9.0,0,0.0,2.0,2.0,0,0.0,0,4,19.0%,2,1,1,1,0,0,0,0
94,Justin Watson,1,1,10.0,10.0,5.0,5.0,0,0.0,5.0,5.0,1,1.0,0,1,2.4%,1,0,0,1,0,0,0,0
95,Tre'Quan Smith,1,1,10.0,10.0,4.0,4.0,0,0.0,6.0,6.0,0,0.0,0,4,16.0%,3,2,0,1,0,0,0,0
96,KJ Hamler,1,1,10.0,10.0,6.0,6.0,0,0.0,4.0,4.0,0,0.0,0,2,5.3%,1,0,0,1,0,0,0,0
97,Bryan Edwards,1,1,10.0,10.0,5.0,5.0,0,0.0,5.0,5.0,3,3.0,0,1,4.2%,1,0,0,1,0,0,0,0
98,DeAndre Carter,1,2,9.0,4.5,2.0,1.0,0,0.0,7.0,3.5,0,0.0,0,2,6.1%,2,0,1,0,0,0,0,0
99,Montrell Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
100,Tylan Wallace,1,1,8.0,8.0,7.0,7.0,0,0.0,1.0,1.0,0,0.0,0,2,7.4%,1,0,0,0,0,0,0,0
101,Demarcus Robinson,1,1,8.0,8.0,8.0,8.0,0,0.0,0.0,0.0,0,0.0,0,2,7.4%,1,0,0,0,0,0,0,0
102,Kyle Philips,1,1,7.0,7.0,4.0,4.0,0,0.0,3.0,3.0,0,0.0,0,2,8.7%,1,0,0,0,0,0,0,0
103,Cam Sims,1,1,7.0,7.0,8.0,8.0,0,0.0,-1.0,-1.0,0,0.0,0,2,5.4%,1,0,0,0,0,0,0,0
104,James Proche II,1,1,7.0,7.0,5.0,5.0,0,0.0,2.0,2.0,0,0.0,0,2,7.4%,1,0,0,0,0,0,0,0
105,Tyquan Thornton,1,2,7.0,3.5,4.0,2.0,0,0.0,3.0,1.5,0,0.0,0,3,14.3%,2,0,0,0,0,0,0,0
106,David Bell,1,1,6.0,6.0,0.0,0.0,0,0.0,6.0,6.0,0,0.0,0,1,3.1%,1,0,1,0,0,0,0,0
107,Noah Brown,1,1,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,2,12.5%,1,0,0,0,0,0,0,0
108,Trent Sherfield Sr.,1,1,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,2,6.3%,1,0,0,0,0,0,0,0
109,Marquez Callaway,1,2,5.0,2.5,5.0,2.5,0,0.0,0.0,0.0,0,0.0,0,3,12.0%,2,0,0,0,0,0,0,0
110,Keith Kirkwood,1,1,4.0,4.0,2.0,2.0,0,0.0,2.0,2.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
111,Jamal Agnew,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.3%,0,1,0,0,0,0,0,0
112,Brandon Powell,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
113,Dan Chisena,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
114,Maurice Alexander,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
115,Christian Watson,1,1,1.0,1.0,-4.0,-4.0,0,0.0,5.0,5.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
116,Ihmir Smith-Marsette,1,1,15.0,15.0,10.0,10.0,0,0.0,5.0,5.0,0,0.0,0,2,9.5%,1,0,1,1,0,0,0,0
117,Mason Kinsey,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,DJ Turner,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Tom Kennedy,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
120,Jamison Crowder,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Quinton Bell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,DeAndre Hopkins,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Samori Toure,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Malik Turner,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
125,Tanner Gentry,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
126,Rashid Shaheed,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Michael Woods II,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Steven Sims Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
129,Justyn Ross,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Nsimba Webster,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Jameson Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Cody White,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Austin Trammell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Laquon Treadwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Deven Thompkins,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Brandon Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,N'Keal Harry,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Dareke Young,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Trenton Irwin,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Tay Martin,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Van Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Jalen Virgil,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Michael Bandy,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Quintez Cephus,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Damiere Byrd,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,4.2%,0,0,0,0,0,0,0,0
147,Gunner Olszewski,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,Kendrick Bourne,1,1,1.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,0.0,0,1,4.8%,1,0,0,0,0,0,0,0
149,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Amari Rodgers,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
151,Treylon Burks,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Cody Hollister,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
153,Sterling Shepard,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Nelson Agholor,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,4.8%,0,1,0,0,0,0,0,0
155,Kadarius Toney,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Wan'Dale Robinson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
157,Stanley Morgan Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.9%,0,0,1,0,0,0,0,0
158,Greg Dortch,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
159,Mack Hollins,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,4,14.8%,0,1,1,0,0,0,0,0
160,Jalen Guyton,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,Tee Higgins,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Chris Conley,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,Anthony Schwartz,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
164,Dante Pettis,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,9.5%,0,2,0,0,0,0,0,0
165,Chris Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Phillip Dorsett II,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
167,DeVante Parker,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
168,DJ Chark Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Dax Milne,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
170,Zach Pascal,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,Jahan Dotson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Britain Covey,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
173,Keenan Allen,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Trent Taylor,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
175,Jalen Nailor,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Laviska Shenault Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
177,Andre Baccellia,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
178,Deonte Harty,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
179,Chester Rogers,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
