,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
17,Amon-Ra St. Brown,1,8,64,8.0,33.0,4.1,0,0.0,31.0,3.9,16,2.0,2,12,32.4%,10,2,1,2,1,0,0,0
18,DeAndre Carter,1,3,64,21.3,59.0,19.7,0,0.0,5.0,1.7,1,0.3,0,4,11.8%,3,0,0,3,2,1,0,0
19,Rashod Bateman,1,2,59,29.5,47.0,23.5,0,0.0,12.0,6.0,0,0.0,0,5,17.2%,2,0,0,1,1,1,1,1
20,Terry McLaurin,1,2,58,29.0,38.0,19.0,0,0.0,20.0,10.0,1,0.5,0,4,9.8%,2,0,0,1,1,1,1,1
21,Christian Kirk,1,6,117,19.5,67.0,11.2,0,0.0,50.0,8.3,3,0.5,0,12,31.6%,6,0,3,4,2,1,1,1
22,Jarvis Landry,1,7,114,16.3,99.0,14.1,0,0.0,15.0,2.1,4,0.6,0,9,28.1%,7,0,0,4,2,2,1,1
23,Curtis Samuel,1,8,55,6.9,7.0,0.9,0,0.0,48.0,6.0,7,0.9,0,11,26.8%,8,0,1,3,0,0,0,0
24,DJ Chark Jr.,1,4,52,13.0,36.0,9.0,0,0.0,16.0,4.0,3,0.8,0,8,21.6%,5,1,1,3,1,0,0,0
25,Dante Pettis,1,1,51,51.0,21.0,21.0,0,0.0,30.0,30.0,0,0.0,0,1,5.9%,1,0,0,1,1,1,1,1
26,Deebo Samuel Sr.,1,2,14,7.0,-2.0,-1.0,0,0.0,16.0,8.0,2,1.0,0,7,26.9%,4,2,0,0,0,0,0,0
27,Marquise Brown,1,4,43,10.8,40.0,10.0,0,0.0,3.0,0.8,2,0.5,0,6,16.7%,5,0,2,1,1,0,0,0
28,Tyreek Hill,1,8,94,11.8,54.0,6.8,0,0.0,40.0,5.0,6,0.8,0,12,38.7%,9,1,0,4,2,0,0,0
29,Tyler Boyd,1,4,33,8.3,32.0,8.0,0,0.0,1.0,0.3,0,0.0,0,7,13.2%,4,0,1,1,1,0,0,0
30,Julio Jones,1,3,69,23.0,54.0,18.0,0,0.0,15.0,5.0,4,1.3,0,5,18.5%,4,1,0,2,1,1,1,1
31,Brandin Cooks,1,7,82,11.7,71.0,10.1,0,0.0,11.0,1.6,3,0.4,1,12,33.3%,9,2,0,2,1,1,1,1
32,Isaiah McKenzie,1,2,19,9.5,18.0,9.0,0,0.0,1.0,0.5,0,0.0,0,3,9.7%,3,1,1,1,0,0,0,0
33,Equanimeous St. Brown,1,1,18,18.0,18.0,18.0,0,0.0,0.0,0.0,0,0.0,0,3,17.6%,1,0,1,1,0,0,0,0
34,Corey Davis,1,6,77,12.8,73.0,12.2,0,0.0,4.0,0.7,1,0.2,0,10,17.5%,7,1,1,4,0,0,0,0
35,Mecole Hardman Jr.,1,3,16,5.3,5.0,1.7,0,0.0,11.0,3.7,1,0.3,0,6,15.4%,3,0,3,0,0,0,0,0
36,Drake London,1,5,74,14.8,56.0,11.2,0,0.0,18.0,3.6,5,1.0,0,7,21.9%,5,0,0,3,1,1,0,0
37,Courtland Sutton,1,4,72,18.0,59.0,14.8,0,0.0,13.0,3.3,2,0.5,0,7,17.1%,4,0,1,3,1,1,0,0
38,Noah Brown,1,5,68,13.6,43.0,8.6,0,0.0,25.0,5.0,4,0.8,0,9,22.0%,5,0,0,3,1,0,0,0
39,Keenan Allen,1,4,66,16.5,52.0,13.0,0,0.0,14.0,3.5,4,1.0,0,4,11.8%,4,0,0,2,1,1,1,1
40,Zay Jones,1,6,65,10.8,44.0,7.3,0,0.0,21.0,3.5,1,0.2,0,9,23.7%,7,1,3,3,0,0,0,0
41,Greg Dortch,1,7,63,9.0,32.0,4.6,0,0.0,31.0,4.4,15,2.1,0,9,25.0%,7,0,0,3,1,0,0,0
42,Jauan Jennings,1,4,62,15.5,44.0,11.0,0,0.0,18.0,4.5,3,0.8,0,6,23.1%,4,0,0,2,1,1,1,1
43,Jakobi Meyers,1,4,55,13.8,54.0,13.5,0,0.0,1.0,0.3,0,0.0,0,6,20.0%,4,0,0,2,1,0,0,0
44,Richie James Jr.,1,5,59,11.8,46.0,9.2,0,0.0,13.0,2.6,0,0.0,0,6,28.6%,6,1,0,3,0,0,0,0
45,Chris Olave,1,3,41,13.7,38.0,12.7,0,0.0,3.0,1.0,0,0.0,0,3,9.4%,3,0,0,3,1,0,0,0
46,Donovan Peoples-Jones,1,6,60,10.0,59.0,9.8,0,0.0,1.0,0.2,0,0.0,0,11,36.7%,7,1,1,4,0,0,0,0
47,JuJu Smith-Schuster,1,6,79,13.2,54.0,9.0,0,0.0,25.0,4.2,15,2.5,0,8,20.5%,8,2,1,3,1,0,0,0
48,Diontae Johnson,1,7,55,7.9,57.0,8.1,0,0.0,-2.0,-0.3,2,0.3,0,12,32.4%,8,1,0,1,1,0,0,0
49,Treylon Burks,1,3,55,18.3,25.0,8.3,0,0.0,30.0,10.0,0,0.0,0,5,16.1%,3,0,0,2,2,0,0,0
50,Chase Claypool,1,4,18,4.5,14.0,3.5,0,0.0,4.0,1.0,2,0.5,0,6,16.2%,4,0,1,0,0,0,0,0
51,Garrett Wilson,1,4,52,13.0,33.0,8.3,0,0.0,19.0,4.8,6,1.5,2,8,14.0%,4,0,3,2,0,0,0,0
52,DJ Moore,1,3,43,14.3,22.0,7.3,0,0.0,21.0,7.0,0,0.0,0,6,23.1%,3,0,0,2,1,0,0,0
53,Elijah Moore,1,5,49,9.8,33.0,6.6,0,0.0,16.0,3.2,1,0.2,1,7,12.3%,5,0,1,1,1,0,0,0
54,Romeo Doubs,1,4,37,9.3,31.0,7.8,0,0.0,6.0,1.5,0,0.0,0,5,14.3%,4,0,1,1,1,0,0,0
55,Brandon Aiyuk,1,2,40,20.0,26.0,13.0,0,0.0,14.0,7.0,2,1.0,0,3,11.5%,2,0,0,1,1,1,0,0
56,Kyle Philips,1,6,66,11.0,56.0,9.3,0,0.0,10.0,1.7,0,0.0,0,9,29.0%,7,1,0,2,2,0,0,0
57,Ashton Dulin,1,3,46,15.3,36.0,12.0,0,0.0,10.0,3.3,3,1.0,0,6,12.2%,3,0,2,2,1,0,0,0
58,Christian Watson,1,2,34,17.0,14.0,7.0,0,0.0,20.0,10.0,2,1.0,0,4,11.4%,3,1,1,1,1,0,0,0
59,Marquez Valdes-Scantling,1,4,44,11.0,22.0,5.5,0,0.0,22.0,5.5,5,1.3,0,4,10.3%,4,0,1,2,0,0,0,0
60,Kendrick Bourne,1,1,41,41.0,36.0,36.0,0,0.0,5.0,5.0,0,0.0,0,1,3.3%,1,0,0,1,1,1,1,1
61,Anthony Schwartz,1,1,19,19.0,14.0,14.0,0,0.0,5.0,5.0,0,0.0,0,2,6.7%,1,0,0,1,0,0,0,0
62,KhaDarel Hodge,1,3,38,12.7,25.0,8.3,0,0.0,13.0,4.3,0,0.0,0,3,9.4%,3,0,0,2,0,0,0,0
63,Marvin Jones Jr.,1,4,38,9.5,35.0,8.8,0,0.0,3.0,0.8,1,0.3,0,6,15.8%,4,0,0,2,0,0,0,0
64,Braxton Berrios,1,5,37,7.4,12.0,2.4,0,0.0,25.0,5.0,0,0.0,0,6,10.5%,6,1,1,2,0,0,0,0
65,Parris Campbell,1,3,37,12.3,10.0,3.3,0,0.0,27.0,9.0,4,1.3,2,4,8.2%,3,0,0,2,1,0,0,0
66,Mike Strachan,1,2,36,18.0,26.0,13.0,0,0.0,10.0,5.0,3,1.5,0,2,4.1%,2,0,0,2,1,0,0,0
67,Adam Thielen,1,3,36,12.0,24.0,8.0,0,0.0,12.0,4.0,2,0.7,0,4,12.9%,3,0,1,1,1,0,0,0
68,Chris Godwin,1,3,35,11.7,0.0,0.0,0,0.0,35.0,11.7,3,1.0,0,3,11.1%,3,0,1,1,1,0,0,0
69,Chris Moore,1,3,31,10.3,15.0,5.0,0,0.0,16.0,5.3,0,0.0,0,3,8.3%,3,0,0,2,0,0,0,0
70,Skyy Moore,1,1,30,30.0,15.0,15.0,0,0.0,15.0,15.0,5,5.0,0,1,2.6%,1,0,0,1,1,1,0,0
71,CeeDee Lamb,1,2,29,14.5,20.0,10.0,0,0.0,9.0,4.5,4,2.0,0,11,26.8%,2,0,0,2,0,0,0,0
72,Olamide Zaccheaus,1,4,49,12.3,39.0,9.8,0,0.0,10.0,2.5,4,1.0,0,4,12.5%,4,0,0,2,1,0,0,0
73,Josh Reynolds,1,1,28,28.0,20.0,20.0,0,0.0,8.0,8.0,3,3.0,0,3,8.1%,2,1,1,1,1,0,0,0
74,Jamison Crowder,1,3,28,9.3,12.0,4.0,0,0.0,16.0,5.3,3,1.0,0,4,12.9%,3,0,0,2,0,0,0,0
75,Tyler Lockett,1,3,28,9.3,23.0,7.7,0,0.0,5.0,1.7,1,0.3,0,4,14.8%,3,0,0,1,0,0,0,0
76,Cedrick Wilson Jr.,1,2,20,10.0,17.0,8.5,0,0.0,3.0,1.5,0,0.0,0,2,6.5%,2,0,0,1,0,0,0,0
77,Tee Higgins,1,2,27,13.5,18.0,9.0,0,0.0,9.0,4.5,6,3.0,0,2,3.8%,2,0,0,1,0,0,0,0
78,Nico Collins,1,2,26,13.0,19.0,9.5,0,0.0,7.0,3.5,0,0.0,0,3,8.3%,2,0,0,1,0,0,0,0
79,Mike Thomas,1,1,5,5.0,4.0,4.0,0,0.0,1.0,1.0,0,0.0,0,5,9.4%,2,0,3,0,0,0,0,0
80,Ben Skowronek,1,4,25,6.3,16.0,4.0,0,0.0,9.0,2.3,0,0.0,0,6,14.6%,4,0,0,1,0,0,0,0
81,Kadarius Toney,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
82,Cody Hollister,1,1,22,22.0,22.0,22.0,0,0.0,0.0,0.0,0,0.0,0,1,3.2%,1,0,0,1,1,0,0,0
83,Kenny Golladay,1,2,22,11.0,13.0,6.5,0,0.0,9.0,4.5,0,0.0,0,2,9.5%,2,0,0,1,0,0,0,0
84,Marquise Goodwin,1,2,22,11.0,22.0,11.0,0,0.0,0.0,0.0,0,0.0,0,2,7.4%,2,0,0,1,0,0,0,0
85,Byron Pringle,1,1,22,22.0,22.0,22.0,0,0.0,0.0,0.0,0,0.0,0,2,11.8%,1,0,0,1,1,0,0,0
86,Hunter Renfrow,1,3,21,7.0,14.0,4.7,0,0.0,7.0,2.3,0,0.0,0,6,17.1%,3,0,0,0,0,0,0,0
87,Ray-Ray McCloud III,1,1,20,20.0,20.0,20.0,0,0.0,0.0,0.0,0,0.0,0,2,7.7%,1,0,0,1,1,0,0,0
88,Demarcus Robinson,1,2,19,9.5,10.0,5.0,0,0.0,9.0,4.5,4,2.0,1,4,13.8%,2,0,1,1,0,0,0,0
89,Sammy Watkins,1,3,18,6.0,2.0,0.7,0,0.0,16.0,5.3,0,0.0,0,3,8.6%,3,0,1,0,0,0,0,0
90,Amari Cooper,1,3,17,5.7,11.0,3.7,0,0.0,6.0,2.0,1,0.3,0,6,20.0%,3,0,0,0,0,0,0,0
91,Juwann Winfree,1,1,17,17.0,12.0,12.0,0,0.0,5.0,5.0,0,0.0,0,1,2.9%,1,0,0,1,0,0,0,0
92,DK Metcalf,1,7,36,5.1,31.0,4.4,0,0.0,5.0,0.7,6,0.9,0,7,25.9%,7,0,0,1,0,0,0,0
93,Mack Hollins,1,1,16,16.0,15.0,15.0,0,0.0,1.0,1.0,0,0.0,0,1,2.9%,1,0,0,1,0,0,0,0
94,Dennis Houston,1,2,16,8.0,10.0,5.0,0,0.0,6.0,3.0,6,3.0,0,5,12.2%,2,0,0,1,0,0,0,0
95,K.J. Osborn,1,3,14,4.7,13.0,4.3,0,0.0,1.0,0.3,0,0.0,0,4,12.9%,3,0,2,0,0,0,0,0
96,Randall Cobb,1,2,14,7.0,10.0,5.0,0,0.0,4.0,2.0,0,0.0,0,3,8.6%,2,0,0,0,0,0,0,0
97,Russell Gage,1,2,13,6.5,6.0,3.0,0,0.0,7.0,3.5,2,1.0,0,2,7.4%,2,0,0,0,0,0,0,0
98,Nick Westbrook-Ikhine,1,1,13,13.0,12.0,12.0,0,0.0,1.0,1.0,0,0.0,0,2,6.5%,1,0,0,1,0,0,0,0
99,A.J. Green,1,2,13,6.5,13.0,6.5,0,0.0,0.0,0.0,0,0.0,0,4,11.1%,3,1,0,0,0,0,0,0
100,Brandon Powell,1,1,10,10.0,3.0,3.0,0,0.0,7.0,7.0,2,2.0,0,1,2.4%,1,0,0,1,0,0,0,0
101,Robert Woods,1,1,13,13.0,13.0,13.0,0,0.0,0.0,0.0,0,0.0,0,2,6.5%,1,0,0,1,0,0,0,0
102,Jamal Agnew,1,1,6,6.0,2.0,2.0,0,0.0,4.0,4.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
103,Shi Smith,1,1,12,12.0,0.0,0.0,0,0.0,12.0,12.0,5,5.0,1,3,11.5%,1,0,0,1,0,0,0,0
104,Allen Robinson II,1,1,12,12.0,12.0,12.0,0,0.0,0.0,0.0,0,0.0,0,2,4.9%,1,0,1,1,0,0,0,0
105,Simi Fehoko,1,2,12,6.0,6.0,3.0,0,0.0,6.0,3.0,2,1.0,0,3,7.3%,2,0,0,0,0,0,0,0
106,Mike Williams,1,2,10,5.0,1.0,0.5,0,0.0,9.0,4.5,1,0.5,0,4,11.8%,3,1,0,0,0,0,0,0
107,Andy Isabella,1,1,10,10.0,6.0,6.0,0,0.0,4.0,4.0,3,3.0,0,3,8.3%,1,0,0,1,0,0,0,0
108,DeVante Parker,1,1,9,9.0,4.0,4.0,0,0.0,5.0,5.0,6,6.0,1,2,6.7%,1,0,0,0,0,0,0,0
109,Joshua Palmer,1,3,5,1.7,-3.0,-1.0,0,0.0,8.0,2.7,1,0.3,0,4,11.8%,3,0,1,0,0,0,0,0
110,Nelson Agholor,1,3,28,9.3,5.0,1.7,0,0.0,23.0,7.7,1,0.3,0,5,16.7%,3,0,0,1,0,0,0,0
111,Darnell Mooney,1,1,8,8.0,0.0,0.0,0,0.0,8.0,8.0,1,1.0,0,3,17.6%,1,0,0,0,0,0,0,0
112,Trent Sherfield Sr.,1,1,8,8.0,8.0,8.0,0,0.0,0.0,0.0,0,0.0,0,2,6.5%,1,0,1,0,0,0,0,0
113,Zach Pascal,1,1,7,7.0,3.0,3.0,0,0.0,4.0,4.0,0,0.0,0,1,3.4%,1,0,0,0,0,0,0,0
114,Wan'Dale Robinson,1,1,5,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,1,4.8%,1,0,0,0,0,0,0,0
115,Deonte Harty,1,1,4,4.0,-4.0,-4.0,0,0.0,8.0,8.0,1,1.0,0,1,3.1%,1,0,0,0,0,0,0,0
116,George Pickens,1,1,3,3.0,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,3,8.1%,1,0,0,0,0,0,0,0
117,Jaelon Darden,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
118,Breshad Perriman,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,3,11.1%,0,0,0,0,0,0,0,0
119,N'Keal Harry,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Justyn Ross,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Mason Kinsey,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Dareke Young,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Trenton Irwin,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,DJ Turner,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Samori Toure,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Steven Sims Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Isaiah Hodgins,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,DeAndre Hopkins,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,Keith Kirkwood,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Tyquan Thornton,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Terrace Marshall Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Michael Woods II,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Rashid Shaheed,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Cody White,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Jameson Williams,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Austin Trammell,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Laquon Treadwell,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Alex Bachman,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Brandon Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Deven Thompkins,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Van Jefferson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Nsimba Webster,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Tay Martin,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Jalen Virgil,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Rondale Moore,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,David Sills V,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Tom Kennedy,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,Quez Watkins,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
149,KJ Hamler,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
150,Montrell Washington,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
151,Dee Eskridge,1,1,0,0.0,-5.0,-5.0,0,0.0,5.0,5.0,0,0.0,0,2,7.4%,1,0,0,0,0,0,0,0
152,Tutu Atwell,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
153,KaVontae Turpin,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
154,Justin Watson,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.6%,0,1,0,0,0,0,0,0
155,Quinton Bell,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
156,Bryan Edwards,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,0,0,1,0,0,0,0,0
157,Amari Rodgers,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
158,Jalen Reagor,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
159,Jalen Guyton,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
160,Justin Hardee Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
161,Lawrence Cager,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,1.8%,0,0,0,0,0,0,0,0
162,Britain Covey,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
163,Lil'Jordan Humphrey,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,DeVonta Smith,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,4,13.8%,0,1,0,0,0,0,0,0
165,Kalif Raymond,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,5.4%,0,0,0,0,0,0,0,0
166,Tylan Wallace,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.4%,0,1,0,0,0,0,0,0
167,James Proche II,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
168,Alec Pierce,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,4.1%,0,1,2,0,0,0,0,0
169,Chris Conley,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,5.6%,0,1,0,0,0,0,0,0
170,Phillip Dorsett II,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
171,Trent Taylor,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
172,Andre Roberts,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
173,Stanley Morgan Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
174,Miles Boykin,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.7%,0,0,0,0,0,0,0,0
175,Gunner Olszewski,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
176,Cam Sims,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
177,Dax Milne,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
178,Tyrie Cleveland,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
179,Scotty Miller,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
180,Velus Jones Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
181,Laviska Shenault Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
182,Darius Slayton,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
183,Michael Bandy,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
184,Jalen Nailor,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
