RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,George Kittle,1,6,120.0,20.0,71.0,11.8,0,0.0,49,8.2,7,1.2,0,8,0.381,6,0,2,5,3,2,0,0,2.0,0.0,0.0,0.0,0.0,24.0
2,T.J. Hockenson,1,13,109.0,8.4,62.0,4.8,0,0.0,47,3.6,2,0.2,0,16,0.34,13,0,2,3,0,0,0,0,2.0,0.0,0.0,0.0,0.0,22.9
3,Tyler Higbee,1,9,94.0,10.4,23.0,2.6,0,0.0,71,7.9,16,1.8,1,11,0.39299999999999996,9,0,4,4,1,0,0,0,2.0,0.0,0.0,0.0,0.0,21.4
4,Shane Zylstra,1,5,26.0,5.2,22.0,4.4,0,0.0,4,0.8,0,0.0,0,6,0.146,5,0,3,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0,20.6
5,Taysom Hill,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,9.0,56.0,1.0,0.0,11.6
6,Evan Engram,1,7,113.0,16.1,18.0,2.6,0,0.0,95,13.6,37,5.3,0,8,0.267,7,0,0,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,11.3
7,Travis Kelce,1,6,113.0,18.8,61.0,10.2,0,0.0,52,8.7,19,3.2,0,8,0.29600000000000004,6,0,0,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,11.3
8,Greg Dulcich,1,4,39.0,9.8,26.0,6.5,0,0.0,13,3.3,1,0.3,0,8,0.235,4,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.9
9,Dawson Knox,1,3,38.0,12.7,35.0,11.7,0,0.0,3,1.0,1,0.3,0,5,0.2,3,0,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.8
10,Marcedes Lewis,1,2,32.0,16.0,30.0,15.0,0,0.0,2,1.0,3,1.5,0,2,0.053,2,0,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,9.2
