RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Dalton Schultz,1,7,56,8.0,29.0,4.1,0,0.0,27,3.9,8,1.1,1,10,0.244,7,0,2,3,0,0,0,0,2.0,0.0,0.0,0.0,0.0,17.6
2,Trey McBride,1,7,78,11.1,54.0,7.7,0,0.0,24,3.4,0,0.0,0,10,0.263,8,0,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.8
3,Brock Wright,1,3,13,4.3,5.0,1.7,0,0.0,8,2.7,0,0.0,0,4,0.138,3,0,2,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,13.3
4,Darren Waller,1,3,72,24.0,64.0,21.3,0,0.0,8,2.7,0,0.0,0,5,0.156,4,1,1,3,3,0,0,0,1.0,0.0,0.0,0.0,0.0,13.2
5,Taysom Hill,1,1,10,10.0,0.0,0.0,0,0.0,10,10.0,4,4.0,0,1,0.043,1,0,0,1,0,0,0,0,0.0,14.0,46.0,1.0,0.0,12.6
6,Robert Tonyan,1,3,52,17.3,29.0,9.7,0,0.0,23,7.7,2,0.7,0,4,0.154,3,0,0,2,2,0,0,0,1.0,0.0,0.0,0.0,0.0,11.2
7,Albert Okwuegbunam Jr.,1,3,45,15.0,25.0,8.3,0,0.0,20,6.7,9,3.0,0,6,0.16699999999999998,4,1,0,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.5
8,Mark Andrews,1,9,100,11.1,67.0,7.4,0,0.0,33,3.7,16,1.8,0,9,0.45,9,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.0
9,Colby Parkinson,1,5,36,7.2,24.0,4.8,0,0.0,12,2.4,0,0.0,0,7,0.25,5,0,3,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.6
10,Tommy Tremble,1,3,33,11.0,29.0,9.7,0,0.0,4,1.3,2,0.7,0,3,0.09699999999999999,3,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.3
