RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,George Kittle,1,4,93.0,23.3,33.0,8.3,0,0.0,60,15.0,22,5.5,1,5,0.192,4,0,0,2,2,1,1,1,2.0,0.0,0.0,0.0,0.0,21.3
2,Juwan Johnson,1,4,67.0,16.8,38.0,9.5,0,0.0,29,7.3,13,3.3,0,6,0.316,4,0,2,4,1,0,0,0,2.0,0.0,0.0,0.0,0.0,18.7
3,C.J. Uzomah,1,2,41.0,20.5,31.0,15.5,0,0.0,10,5.0,7,3.5,1,2,0.059000000000000004,2,0,1,1,1,1,1,1,2.0,0.0,0.0,0.0,0.0,16.1
4,Dawson Knox,1,6,98.0,16.3,60.0,10.0,0,0.0,38,6.3,26,4.3,2,8,0.21100000000000002,8,2,1,3,2,1,1,1,1.0,0.0,0.0,0.0,0.0,15.8
5,Brock Wright,1,1,51.0,51.0,4.0,4.0,0,0.0,47,47.0,0,0.0,0,2,0.055999999999999994,2,1,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,11.1
6,Darren Waller,1,3,48.0,16.0,40.0,13.3,0,0.0,8,2.7,0,0.0,0,3,0.094,3,0,0,2,2,0,0,0,1.0,0.0,0.0,0.0,0.0,10.8
7,Travis Kelce,1,10,105.0,10.5,55.0,5.5,0,0.0,50,5.0,11,1.1,1,10,0.244,10,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.5
8,Taysom Hill,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,7.0,30.0,0.0,0.0,10.2
9,Mitchell Wilcox,1,3,34.0,11.3,17.0,5.7,0,0.0,17,5.7,0,0.0,0,3,0.079,3,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.4
10,Noah Fant,1,5,32.0,6.4,16.0,3.2,0,0.0,16,3.2,3,0.6,0,6,0.146,5,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.2
11,Eric Tomlinson,1,3,28.0,9.3,8.0,2.7,0,0.0,20,6.7,5,1.7,0,3,0.115,3,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.8
12,Tyler Higbee,1,4,27.0,6.8,15.0,3.8,0,0.0,12,3.0,3,0.8,0,5,0.25,4,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.7
13,Jordan Akins,1,3,22.0,7.3,15.0,5.0,0,0.0,7,2.3,0,0.0,0,6,0.222,4,1,3,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.2
14,Peyton Hendershot,1,1,20.0,20.0,20.0,20.0,0,0.0,0,0.0,0,0.0,0,1,0.033,1,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,8.0
15,Quintin Morris,1,1,14.0,14.0,14.0,14.0,0,0.0,0,0.0,0,0.0,0,1,0.026000000000000002,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.4
16,Teagan Quitoriano,1,1,8.0,8.0,8.0,8.0,0,0.0,0,0.0,0,0.0,0,2,0.07400000000000001,1,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.8
17,Evan Engram,1,8,62.0,7.8,16.0,2.0,0,0.0,46,5.8,3,0.4,1,10,0.244,9,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.2
18,Chig Okonkwo,1,4,54.0,13.5,23.0,5.8,0,0.0,31,7.8,16,4.0,0,5,0.192,4,0,0,2,1,0,0,0,0.0,1.0,6.0,0.0,0.0,6.0
19,Trey McBride,1,4,55.0,13.8,23.0,5.8,0,0.0,32,8.0,15,3.8,0,5,0.14300000000000002,4,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.5
20,T.J. Hockenson,1,3,33.0,11.0,12.0,4.0,0,0.0,21,7.0,3,1.0,0,9,0.16699999999999998,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.3
21,Gerald Everett,1,4,42.0,10.5,11.0,2.8,0,0.0,31,7.8,8,2.0,0,6,0.158,4,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2
22,Jelani Woods,1,1,36.0,36.0,-10.0,-10.0,0,0.0,46,46.0,4,4.0,0,1,0.032,1,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.6
