RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Taysom Hill,1,2,35.0,17.5,28.0,14.0,0,0.0,7,3.5,2,1.0,0,3,0.107,2,0,1,1,1,1,0,0,1.0,3.0,10.0,0.0,0.0,11.3
2,Noah Fant,1,4,42.0,10.5,23.0,5.8,0,0.0,19,4.8,3,0.8,0,5,0.135,4,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.2
3,Evan Engram,1,5,30.0,6.0,16.0,3.2,0,0.0,14,2.8,0,0.0,0,7,0.212,6,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.0
4,Cade Otton,1,6,28.0,4.7,11.0,1.8,0,0.0,17,2.8,5,0.8,0,10,0.18899999999999997,7,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.8
5,Greg Dulcich,1,6,85.0,14.2,66.0,11.0,0,0.0,19,3.2,4,0.7,1,8,0.381,6,0,0,3,2,1,0,0,0.0,0.0,0.0,0.0,0.0,8.5
6,Gerald Everett,1,5,80.0,16.0,17.0,3.4,0,0.0,63,12.6,6,1.2,0,6,0.133,6,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
7,Connor Heyward,1,1,17.0,17.0,17.0,17.0,0,0.0,0,0.0,0,0.0,0,1,0.037000000000000005,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.7
8,Pat Freiermuth,1,3,76.0,25.3,23.0,7.7,0,0.0,53,17.7,50,16.7,2,5,0.185,3,0,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,7.6
9,Cole Kmet,1,6,72.0,12.0,45.0,7.5,0,0.0,27,4.5,2,0.3,0,7,0.28,6,0,0,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.2
10,Chig Okonkwo,1,4,68.0,17.0,25.0,6.3,0,0.0,43,10.8,0,0.0,0,5,0.2,4,0,0,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,6.8
