RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Mike Gesicki,1,6,69,11.5,47.0,7.8,0,0.0,22,3.7,2,0.3,0,7,0.156,7,0,2,4,0,0,0,0,2.0,0.0,0.0,0.0,0.0,18.9
2,Mark Andrews,1,7,106,15.1,89.0,12.7,0,0.0,17,2.4,9,1.3,0,11,0.344,10,3,3,7,0,0,0,0,1.0,0.0,0.0,0.0,0.0,16.6
3,Hunter Henry,1,4,61,15.3,33.0,8.3,0,0.0,28,7.0,0,0.0,0,7,0.226,4,0,2,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,12.1
4,Travis Kelce,1,8,108,13.5,74.0,9.3,0,0.0,34,4.3,5,0.6,1,10,0.28600000000000003,8,0,0,5,2,0,0,0,0.0,1.0,4.0,0.0,0.0,11.2
5,Greg Dulcich,1,2,44,22.0,25.0,12.5,0,0.0,19,9.5,1,0.5,0,3,0.12,2,0,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,10.4
6,Jake Ferguson,1,4,40,10.0,23.0,5.8,0,0.0,17,4.3,10,2.5,0,6,0.162,4,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.0
7,Daniel Bellinger,1,5,38,7.6,15.0,3.0,0,0.0,23,4.6,4,0.8,0,5,0.2,5,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.8
8,Dawson Knox,1,3,37,12.3,35.0,11.7,0,0.0,2,0.7,0,0.0,0,3,0.079,3,0,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.7
9,Robert Tonyan,1,10,90,9.0,63.0,6.3,0,0.0,27,2.7,2,0.2,0,12,0.273,10,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0
10,Jelani Woods,1,2,27,13.5,24.0,12.0,0,0.0,3,1.5,0,0.0,0,3,0.054000000000000006,3,1,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.7
11,George Kittle,1,8,83,10.4,16.0,2.0,0,0.0,67,8.4,17,2.1,1,10,0.244,8,0,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.3
12,Kyle Pitts,1,3,19,6.3,18.0,6.0,0,0.0,1,0.3,0,0.0,0,3,0.214,3,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.9
13,Zach Ertz,1,7,70,10.0,59.0,8.4,0,0.0,11,1.6,5,0.7,1,10,0.278,8,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,7.0
14,Irv Smith Jr.,1,4,7,1.8,-2.0,-0.5,0,0.0,9,2.3,0,0.0,0,4,0.14300000000000002,4,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.7
15,MyCole Pruitt,1,1,2,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,1,0.071,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.2
16,Jonnu Smith,1,2,61,30.5,9.0,4.5,0,0.0,52,26.0,40,20.0,3,2,0.065,2,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,6.1
