RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Jordan Akins,1,4,70,17.5,46.0,11.5,0,0.0,24,6.0,8,2.0,0,8,0.21100000000000002,4,0,2,3,1,0,0,0,2.0,0.0,0.0,0.0,0.0,21.0
2,George Kittle,1,4,29,7.3,19.0,4.8,0,0.0,10,2.5,5,1.3,0,6,0.3,5,1,2,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0,14.9
3,Cole Kmet,1,4,57,14.3,5.0,1.3,0,0.0,52,13.0,20,5.0,1,5,0.185,4,0,1,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.7
4,Isaiah Likely,1,8,103,12.9,71.0,8.9,0,0.0,32,4.0,5,0.6,1,13,0.31,8,0,2,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,10.3
5,David Njoku,1,4,42,10.5,29.0,7.3,0,0.0,13,3.3,1,0.3,1,5,0.185,4,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.2
6,Chig Okonkwo,1,3,42,14.0,15.0,5.0,0,0.0,27,9.0,14,4.7,0,4,0.14800000000000002,3,0,0,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.2
7,MyCole Pruitt,1,3,34,11.3,27.0,9.0,0,0.0,7,2.3,0,0.0,0,5,0.179,3,0,2,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.4
8,Teagan Quitoriano,1,3,83,27.7,43.0,14.3,0,0.0,40,13.3,10,3.3,0,4,0.105,3,0,0,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,8.3
9,Dawson Knox,1,2,13,6.5,3.0,1.5,0,0.0,10,5.0,2,1.0,0,2,0.065,2,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.3
10,Kyle Rudolph,1,1,8,8.0,8.0,8.0,0,0.0,0,0.0,0,0.0,0,1,0.03,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.8
11,Gerald Everett,1,3,8,2.7,1.0,0.3,0,0.0,7,2.3,0,0.0,0,5,0.114,5,2,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.8
12,Mo Alie-Cox,1,1,4,4.0,4.0,4.0,0,0.0,0,0.0,0,0.0,0,1,0.028999999999999998,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.4
13,Eric Tomlinson,1,1,3,3.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,1,0.045,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.3
14,Connor Heyward,1,3,45,15.0,31.0,10.3,0,0.0,14,4.7,0,0.0,0,4,0.14300000000000002,3,0,2,1,1,0,0,0,0.0,1.0,6.0,0.0,0.0,5.1
15,Charlie Kolar,1,4,49,12.3,29.0,7.3,0,0.0,20,5.0,0,0.0,0,6,0.14300000000000002,4,0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9
16,Colby Parkinson,1,2,47,23.5,31.0,15.5,0,0.0,16,8.0,3,1.5,0,3,0.107,2,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.7
17,Mike Gesicki,1,4,46,11.5,34.0,8.5,0,0.0,12,3.0,10,2.5,0,6,0.222,4,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.6
18,Dallas Goedert,1,6,46,7.7,13.0,2.2,0,0.0,33,5.5,3,0.5,0,7,0.226,6,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.6
19,Hunter Henry,1,6,42,7.0,30.0,5.0,0,0.0,12,2.0,3,0.5,0,7,0.179,6,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2
