RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Tyler Conklin,1,6,79.0,13.2,51.0,8.5,0,0.0,28,4.7,13,2.2,1,10,0.294,6,0,2,3,1,0,0,0,2.0,0.0,0.0,0.0,0.0,19.9
2,Kyle Pitts,1,5,80.0,16.0,36.0,7.2,0,0.0,44,8.8,22,4.4,0,9,0.321,6,1,2,3,2,1,0,0,1.0,0.0,0.0,0.0,0.0,14.0
3,Isaiah Likely,1,6,77.0,12.8,52.0,8.7,0,0.0,25,4.2,15,2.5,1,7,0.20600000000000002,6,0,2,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,13.7
4,Evan Engram,1,4,55.0,13.8,29.0,7.3,0,0.0,26,6.5,13,3.3,1,6,0.214,5,1,0,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.5
5,George Kittle,1,3,39.0,13.0,17.0,5.7,0,0.0,22,7.3,13,4.3,1,5,0.192,3,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.9
6,Mike Gesicki,1,3,38.0,12.7,26.0,8.7,0,0.0,12,4.0,0,0.0,0,4,0.11800000000000001,3,0,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.8
7,Zach Ertz,1,4,34.0,8.5,7.0,1.8,0,0.0,27,6.8,11,2.8,1,5,0.11599999999999999,4,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.4
8,Greg Dulcich,1,4,87.0,21.8,56.0,14.0,0,0.0,31,7.8,10,2.5,0,5,0.192,4,0,0,3,2,1,0,0,0.0,0.0,0.0,0.0,0.0,8.7
9,T.J. Hockenson,1,3,80.0,26.7,27.0,9.0,0,0.0,53,17.7,3,1.0,1,4,0.10800000000000001,3,0,0,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8.0
10,Dalton Schultz,1,6,74.0,12.3,52.0,8.7,0,0.0,22,3.7,2,0.3,0,7,0.26899999999999996,6,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,7.4
11,Taysom Hill,1,1,11.0,11.0,5.0,5.0,0,0.0,6,6.0,0,0.0,0,2,0.067,1,0,0,1,0,0,0,0,0.0,10.0,61.0,0.0,0.0,7.3
12,Cole Kmet,1,2,11.0,5.5,8.0,4.0,0,0.0,3,1.5,0,0.0,0,2,0.087,2,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.1
13,Dawson Knox,1,2,10.0,5.0,9.0,4.5,0,0.0,1,0.5,0,0.0,0,3,0.12,2,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.0
14,Dallas Goedert,1,6,64.0,10.7,35.0,5.8,0,0.0,29,4.8,2,0.3,0,6,0.2,6,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.4
15,Johnny Mundt,1,1,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,0.032,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.1
16,Jake Ferguson,1,1,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,0.038,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.1
17,Tanner Hudson,1,3,58.0,19.3,21.0,7.0,0,0.0,37,12.3,5,1.7,0,5,0.161,3,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.8
18,Pat Freiermuth,1,4,57.0,14.3,30.0,7.5,0,0.0,27,6.8,4,1.0,0,7,0.175,4,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.7
19,Ross Dwelley,1,1,56.0,56.0,35.0,35.0,0,0.0,21,21.0,0,0.0,0,1,0.038,1,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5.6
20,Hayden Hurst,1,4,42.0,10.5,29.0,7.3,0,0.0,13,3.3,8,2.0,1,4,0.11800000000000001,4,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2
21,Robert Tonyan,1,5,35.0,7.0,12.0,2.4,0,0.0,23,4.6,2,0.4,1,6,0.207,5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.5
22,Mark Andrews,1,3,33.0,11.0,17.0,5.7,0,0.0,16,5.3,4,1.3,0,5,0.147,3,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3
23,Stephen Sullivan,1,1,33.0,33.0,12.0,12.0,0,0.0,21,21.0,0,0.0,0,2,0.055999999999999994,1,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.3
24,Foster Moreau,1,6,31.0,5.2,-9.0,-1.5,0,0.0,40,6.7,13,2.2,0,9,0.231,7,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.1
25,Irv Smith Jr.,1,4,28.0,7.0,14.0,3.5,0,0.0,14,3.5,2,0.5,0,4,0.129,4,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8
26,C.J. Uzomah,1,1,27.0,27.0,13.0,13.0,0,0.0,14,14.0,3,3.0,0,1,0.028999999999999998,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.7
27,O.J. Howard,1,2,24.0,12.0,13.0,6.5,0,0.0,11,5.5,0,0.0,0,3,0.1,2,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4
28,Hunter Henry,1,1,22.0,22.0,20.0,20.0,0,0.0,2,2.0,1,1.0,0,1,0.031,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2
29,Noah Fant,1,2,19.0,9.5,1.0,0.5,0,0.0,18,9.0,0,0.0,0,2,0.061,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
30,Brevin Jordan,1,2,19.0,9.5,0.0,0.0,0,0.0,19,9.5,0,0.0,0,5,0.16699999999999998,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
31,Tommy Tremble,1,2,17.0,8.5,13.0,6.5,0,0.0,4,2.0,0,0.0,0,4,0.111,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7
32,Tyler Higbee,1,2,15.0,7.5,0.0,0.0,0,0.0,15,7.5,0,0.0,0,6,0.188,3,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
33,Cade Otton,1,2,15.0,7.5,10.0,5.0,0,0.0,5,2.5,0,0.0,0,5,0.11900000000000001,2,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
34,Peyton Hendershot,1,2,15.0,7.5,4.0,2.0,0,0.0,11,5.5,5,2.5,0,2,0.077,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
35,James Mitchell,1,1,14.0,14.0,0.0,0.0,0,0.0,14,14.0,0,0.0,0,1,0.027000000000000003,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4
36,Juwan Johnson,1,2,14.0,7.0,8.0,4.0,0,0.0,6,3.0,0,0.0,0,4,0.133,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4
37,Armani Rogers,1,1,13.0,13.0,-1.0,-1.0,0,0.0,14,14.0,0,0.0,0,2,0.067,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
38,Will Dissly,1,2,12.0,6.0,1.0,0.5,0,0.0,11,5.5,0,0.0,0,2,0.061,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2
39,Kylen Granson,1,3,11.0,3.7,0.0,0.0,0,0.0,11,3.7,0,0.0,0,3,0.13,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1
40,Chris Myarick,1,1,10.0,10.0,2.0,2.0,0,0.0,8,8.0,6,6.0,1,1,0.032,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
41,Jonnu Smith,1,3,10.0,3.3,1.0,0.3,0,0.0,9,3.0,2,0.7,0,4,0.125,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
42,Josiah Deguara,1,1,9.0,9.0,-6.0,-6.0,0,0.0,15,15.0,1,1.0,0,1,0.034,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
43,Parker Hesse,1,1,9.0,9.0,8.0,8.0,0,0.0,1,1.0,0,0.0,0,1,0.036000000000000004,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
44,Ko Kieft,1,1,9.0,9.0,6.0,6.0,0,0.0,3,3.0,2,2.0,0,1,0.024,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
45,Nick Vannett,1,1,8.0,8.0,7.0,7.0,0,0.0,1,1.0,0,0.0,0,1,0.033,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
46,Dan Arnold,1,1,8.0,8.0,3.0,3.0,0,0.0,5,5.0,1,1.0,0,1,0.036000000000000004,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
47,Brock Wright,1,1,6.0,6.0,4.0,4.0,0,0.0,2,2.0,0,0.0,0,1,0.027000000000000003,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
48,Tyler Kroft,1,1,6.0,6.0,6.0,6.0,0,0.0,0,0.0,0,0.0,0,1,0.038,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
49,John Bates,1,1,6.0,6.0,1.0,1.0,0,0.0,5,5.0,0,0.0,0,1,0.033,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
50,Austin Hooper,1,1,5.0,5.0,1.0,1.0,0,0.0,4,4.0,0,0.0,0,1,0.125,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
51,Colby Parkinson,1,1,5.0,5.0,3.0,3.0,0,0.0,2,2.0,0,0.0,0,1,0.03,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
52,Jordan Akins,1,1,5.0,5.0,4.0,4.0,0,0.0,1,1.0,0,0.0,0,2,0.067,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
