RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Mark Andrews,1,9,104.0,11.6,80.0,8.9,0,0.0,24,2.7,15,1.7,1,11,0.379,10,1,1,5,1,0,0,0,1.0,1.0,3.0,0.0,0.0,16.7
2,Darren Waller,1,6,50.0,8.3,38.0,6.3,0,0.0,12,2.0,2,0.3,0,8,0.205,6,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.0
3,Mike Gesicki,1,4,41.0,10.3,30.0,7.5,0,0.0,11,2.8,2,0.5,0,4,0.08,4,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.1
4,Ross Dwelley,1,1,38.0,38.0,16.0,16.0,0,0.0,22,22.0,2,2.0,0,1,0.042,1,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,9.8
5,Logan Thomas,1,3,37.0,12.3,25.0,8.3,0,0.0,12,4.0,3,1.0,0,5,0.114,3,0,0,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.7
6,Irv Smith Jr.,1,5,36.0,7.2,21.0,4.2,0,0.0,15,3.0,10,2.0,0,8,0.17800000000000002,6,1,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.6
7,Eric Saubert,1,1,22.0,22.0,22.0,22.0,0,0.0,0,0.0,0,0.0,0,2,0.071,1,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,8.2
8,Dallas Goedert,1,5,82.0,16.4,31.0,6.2,0,0.0,51,10.2,9,1.8,0,6,0.19399999999999998,5,0,1,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8.2
9,Pat Freiermuth,1,4,22.0,5.5,3.0,0.8,0,0.0,19,4.8,4,1.0,1,7,0.21899999999999997,6,2,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.2
10,Daniel Bellinger,1,1,16.0,16.0,2.0,2.0,0,0.0,14,14.0,0,0.0,0,1,0.031,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.6
11,Zach Ertz,1,8,75.0,9.4,42.0,5.3,0,0.0,33,4.1,0,0.0,0,11,0.23399999999999999,9,1,3,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.5
12,Gerald Everett,1,6,71.0,11.8,22.0,3.7,0,0.0,49,8.2,24,4.0,1,10,0.217,6,0,1,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.1
13,Tyler Higbee,1,7,71.0,10.1,31.0,4.4,0,0.0,40,5.7,14,2.0,0,9,0.257,9,0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.1
14,Travis Kelce,1,5,51.0,10.2,28.0,5.6,0,0.0,23,4.6,6,1.2,0,7,0.20600000000000002,5,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.1
15,Evan Engram,1,7,46.0,6.6,19.0,2.7,0,0.0,27,3.9,12,1.7,0,8,0.267,7,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.6
16,Harrison Bryant,1,3,45.0,15.0,21.0,7.0,0,0.0,24,8.0,4,1.3,0,4,0.14800000000000002,3,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.5
17,Isaiah Likely,1,4,43.0,10.8,13.0,3.3,0,0.0,30,7.5,2,0.5,0,5,0.172,4,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.3
18,Dawson Knox,1,4,41.0,10.3,22.0,5.5,0,0.0,19,4.8,9,2.3,0,5,0.128,4,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.1
19,Juwan Johnson,1,4,40.0,10.0,30.0,7.5,0,0.0,10,2.5,4,1.0,0,7,0.175,4,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
20,Tyler Conklin,1,6,40.0,6.7,5.0,0.8,0,0.0,35,5.8,3,0.5,0,9,0.209,7,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
21,David Njoku,1,3,32.0,10.7,6.0,2.0,0,0.0,26,8.7,0,0.0,0,5,0.185,4,1,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.2
22,Foster Moreau,1,3,30.0,10.0,13.0,4.3,0,0.0,17,5.7,4,1.3,0,4,0.10300000000000001,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
23,Johnny Mundt,1,2,28.0,14.0,12.0,6.0,0,0.0,16,8.0,2,1.0,0,3,0.067,3,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8
24,T.J. Hockenson,1,3,26.0,8.7,21.0,7.0,0,0.0,5,1.7,0,0.0,0,7,0.20600000000000002,5,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6
25,Brock Wright,1,1,25.0,25.0,15.0,15.0,0,0.0,10,10.0,4,4.0,0,1,0.028999999999999998,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5
26,Pharaoh Brown,1,3,24.0,8.0,4.0,1.3,0,0.0,20,6.7,5,1.7,0,5,0.135,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4
27,Hayden Hurst,1,5,24.0,4.8,9.0,1.8,0,0.0,15,3.0,5,1.0,1,7,0.2,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4
28,Tanner Hudson,1,2,22.0,11.0,18.0,9.0,0,0.0,4,2.0,0,0.0,0,3,0.094,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2
29,Austin Hooper,1,1,19.0,19.0,18.0,18.0,0,0.0,1,1.0,0,0.0,0,5,0.217,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
30,Kyle Pitts,1,2,19.0,9.5,17.0,8.5,0,0.0,2,1.0,0,0.0,0,3,0.12,2,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
31,Ryan Griffin,1,1,18.0,18.0,16.0,16.0,0,0.0,2,2.0,0,0.0,0,1,0.091,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8
32,Giovanni Ricci,1,1,16.0,16.0,5.0,5.0,0,0.0,11,11.0,8,8.0,0,1,0.037000000000000005,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6
33,John Bates,1,2,15.0,7.5,8.0,4.0,0,0.0,7,3.5,2,1.0,0,3,0.068,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
34,Taysom Hill,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,3.0,14.0,0.0,0.0,1.4
35,Kylen Granson,1,2,14.0,7.0,4.0,2.0,0,0.0,10,5.0,2,1.0,0,2,0.069,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4
36,Stephen Sullivan,1,1,13.0,13.0,13.0,13.0,0,0.0,0,0.0,0,0.0,0,1,0.037000000000000005,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
37,Ian Thomas,1,1,13.0,13.0,9.0,9.0,0,0.0,4,4.0,0,0.0,0,3,0.111,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
38,Noah Gray,1,2,12.0,6.0,7.0,3.5,0,0.0,5,2.5,4,2.0,0,3,0.08800000000000001,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2
39,Robert Tonyan,1,2,11.0,5.5,-1.0,-0.5,0,0.0,12,6.0,2,1.0,0,2,0.08,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1
40,Noah Fant,1,2,11.0,5.5,6.0,3.0,0,0.0,5,2.5,1,0.5,0,2,0.067,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1
41,Cameron Brate,1,1,9.0,9.0,8.0,8.0,0,0.0,1,1.0,2,2.0,1,2,0.061,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
42,Mo Alie-Cox,1,1,9.0,9.0,8.0,8.0,0,0.0,1,1.0,0,0.0,0,3,0.10300000000000001,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
43,Dan Arnold,1,1,8.0,8.0,-1.0,-1.0,0,0.0,9,9.0,3,3.0,0,1,0.033,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
44,O.J. Howard,1,1,7.0,7.0,7.0,7.0,0,0.0,0,0.0,0,0.0,0,1,0.027000000000000003,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7
45,Quintin Morris,1,1,6.0,6.0,2.0,2.0,0,0.0,4,4.0,1,1.0,0,1,0.026000000000000002,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
46,Parker Hesse,1,1,5.0,5.0,4.0,4.0,0,0.0,1,1.0,0,0.0,0,1,0.04,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
47,Durham Smythe,1,1,5.0,5.0,4.0,4.0,0,0.0,1,1.0,0,0.0,0,1,0.02,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
48,Cade Otton,1,1,4.0,4.0,0.0,0.0,0,0.0,4,4.0,2,2.0,0,2,0.061,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
49,Mitchell Wilcox,1,1,3.0,3.0,1.0,1.0,0,0.0,2,2.0,0,0.0,0,1,0.028999999999999998,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3
50,Brevin Jordan,1,2,3.0,1.5,-1.0,-0.5,0,0.0,4,2.0,0,0.0,0,4,0.10800000000000001,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3
51,Stephen Anderson,1,1,2.0,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,1,0.021,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
52,Albert Okwuegbunam Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,0.071,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
53,Jody Fortson Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.028999999999999998,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
54,Will Dissly,1,2,0.0,0.0,-2.0,-1.0,0,0.0,2,1.0,0,0.0,0,2,0.067,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
55,Hunter Henry,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.028999999999999998,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
56,Chris Myarick,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
57,Chig Okonkwo,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tyler Davis,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.04,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
59,Jonnu Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,3,0.08800000000000001,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
60,Kenny Yeboah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,Jeremy Ruckert,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.023,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,Connor Heyward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
