RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
13,Mark Ingram II,1,26,85,3.3,22.0,0.8,63,2.4,1,1,-1.0,1,1,0,0,0,0,11,0,1,0,0,1.0,0.0,0.0,0.0,14.5
14,Dalvin Cook,1,20,61,3.1,25.0,1.3,36,1.8,1,4,-6.0,1,2,0,0,0,0,17,6,7,0,8,1.0,7.2,0.0,1.0,14.4
15,Kareem Hunt,1,6,33,5.5,20.0,3.3,13,2.2,0,0,0.0,2,1,0,0,0,0,15,3,3,0,3,1.0,9.3,0.0,0.0,14.1
16,Miles Sanders,1,15,74,4.9,65.0,4.3,9,0.6,0,3,-10.0,0,2,1,0,0,0,23,4,5,0,30,0.0,9.8,0.0,0.0,13.3
17,Austin Ekeler,1,15,57,3.8,25.0,1.7,32,2.1,0,1,-3.0,3,2,0,0,0,0,14,0,0,0,0,1.0,0.0,0.0,0.0,11.7
18,Jonathan Taylor,1,17,56,3.3,21.0,1.2,35,2.1,3,2,-5.0,0,1,0,0,0,0,12,6,7,1,8,0.0,10.0,0.0,0.0,11.6
19,Chase Edmonds,1,12,63,5.3,57.0,4.8,6,0.5,0,0,0.0,0,2,0,0,0,0,16,4,4,1,1,0.0,10.8,0.0,0.0,10.6
20,Kenneth Gainwell,1,9,37,4.1,35.0,3.9,2,0.2,0,1,-1.0,8,0,0,0,0,0,8,2,3,0,0,1.0,3.0,0.0,0.0,10.3
21,Damien Harris,1,23,100,4.3,52.0,2.3,48,2.1,1,1,-4.0,0,2,1,1,0,0,35,2,3,0,5,0.0,8.5,0.0,1.0,9.7
22,Chris Carson,1,16,91,5.7,25.0,1.6,66,4.1,4,0,0.0,0,1,1,1,0,0,33,3,3,0,9,0.0,8.7,0.0,1.0,9.7
23,Latavius Murray,1,10,28,2.8,4.0,0.4,24,2.4,1,1,-3.0,8,0,0,0,0,0,8,0,0,0,0,1.0,0.0,0.0,0.0,8.8
24,David Johnson,1,3,10,3.3,8.0,2.7,2,0.7,0,0,0.0,0,0,0,0,0,0,5,3,4,2,1,0.0,6.0,1.0,0.0,8.8
25,Antonio Gibson,1,20,90,4.5,41.0,2.1,49,2.5,0,4,-7.0,0,1,1,0,0,0,27,3,5,0,12,0.0,6.0,0.0,1.0,8.8
26,Phillip Lindsay,1,8,25,3.1,17.0,2.1,8,1.0,0,1,-4.0,5,0,0,0,0,0,8,0,1,1,0,1.0,0.0,0.0,0.0,8.5
27,Nyheim Hines,1,9,34,3.8,21.0,2.3,13,1.4,2,0,0.0,0,0,0,0,0,0,8,6,8,0,4,0.0,8.0,0.0,0.0,8.2
28,Devin Singletary,1,11,72,6.5,54.0,4.9,18,1.6,1,0,0.0,0,2,1,0,0,0,25,3,5,1,0,0.0,2.7,0.0,0.0,8.0
29,JaMycal Hasty,1,1,3,3.0,2.0,2.0,1,1.0,0,0,0.0,3,0,0,0,0,0,3,1,1,0,4,1.0,15.0,0.0,0.0,7.8
30,Derrick Henry,1,17,58,3.4,41.0,2.4,17,1.0,0,4,-6.0,0,1,0,0,0,0,19,3,4,0,0,0.0,6.3,0.0,0.0,7.7
31,Myles Gaskin,1,9,49,5.4,25.0,2.8,24,2.7,1,2,-2.0,0,2,0,0,0,0,15,5,5,0,2,0.0,5.4,0.0,0.0,7.6
32,Mike Davis,1,15,49,3.3,29.0,1.9,20,1.3,1,3,-4.0,0,2,0,0,0,0,12,3,6,2,0,0.0,7.7,0.0,0.0,7.2
33,Clyde Edwards-Helaire,1,14,43,3.1,31.0,2.2,12,0.9,0,1,-2.0,0,0,0,0,0,0,9,3,3,0,6,0.0,9.7,0.0,0.0,7.2
34,Kenyan Drake,1,6,11,1.8,4.0,0.7,7,1.2,1,1,-1.0,0,0,0,0,0,0,6,5,5,0,27,0.0,11.8,0.0,0.0,7.0
35,Cordarrelle Patterson,1,7,54,7.7,35.0,5.0,19,2.7,1,0,0.0,0,4,0,0,0,0,14,2,2,0,0,0.0,6.5,0.0,0.0,6.7
36,James White,1,4,12,3.0,8.0,2.0,4,1.0,0,1,-1.0,0,1,0,0,0,0,10,6,7,0,7,0.0,8.2,0.0,0.0,6.1
37,Leonard Fournette,1,9,32,3.6,14.0,1.6,18,2.0,1,0,0.0,0,0,0,0,0,0,7,5,7,1,15,0.0,5.4,0.0,0.0,5.9
38,Carlos Hyde,1,9,44,4.9,26.0,2.9,18,2.0,0,0,0.0,0,1,0,0,0,0,13,2,2,0,6,0.0,7.0,0.0,0.0,5.8
39,James Robinson,1,5,25,5.0,12.0,2.4,13,2.6,0,0,0.0,0,0,0,0,0,0,7,3,6,0,4,0.0,9.7,0.0,0.0,5.4
40,Tony Jones Jr.,1,11,50,4.5,28.0,2.5,22,2.0,0,0,0.0,0,0,0,0,0,0,9,1,1,1,1,0.0,3.0,0.0,0.0,5.3
41,James Conner,1,16,53,3.3,23.0,1.4,30,1.9,3,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,5.3
42,Najee Harris,1,16,45,2.8,23.0,1.4,22,1.4,1,3,-7.0,0,1,0,0,0,0,18,1,3,2,0,0.0,4.0,0.0,0.0,4.9
43,Tony Pollard,1,3,14,4.7,10.0,3.3,4,1.3,0,0,0.0,0,1,0,0,0,0,11,4,4,1,7,0.0,7.3,0.0,0.0,4.3
44,Javonte Williams,1,14,45,3.2,17.0,1.2,28,2.0,1,2,-3.0,0,1,0,0,0,0,12,1,1,0,0,0.0,-4.0,0.0,0.0,4.1
45,Damien Williams,1,6,12,2.0,1.0,0.2,11,1.8,1,1,-3.0,0,0,0,0,0,0,6,4,5,0,12,0.0,7.0,0.0,0.0,4.0
46,Ezekiel Elliott,1,11,33,3.0,20.0,1.8,13,1.2,0,1,-1.0,0,1,0,0,0,0,13,2,2,1,2,0.0,3.0,0.0,0.0,3.9
47,Jeremy McNichols,1,2,9,4.5,6.0,3.0,3,1.5,0,0,0.0,0,0,0,0,0,0,8,3,4,0,2,0.0,8.0,0.0,0.0,3.3
48,Keith Smith,1,2,13,6.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,8,3,3,0,3,0.0,6.0,0.0,0.0,3.1
49,Samaje Perine,1,5,22,4.4,17.0,3.4,5,1.0,0,1,-1.0,0,1,0,0,0,0,13,1,1,0,1,0.0,7.0,0.0,0.0,2.9
50,Salvon Ahmed,1,3,4,1.3,-2.0,-0.7,6,2.0,0,2,-4.0,0,0,0,0,0,0,8,2,3,0,8,0.0,12.0,0.0,0.0,2.8
51,Saquon Barkley,1,10,26,2.6,12.0,1.2,14,1.4,0,1,-1.0,0,0,0,0,0,0,5,1,3,2,1,0.0,1.0,0.0,0.0,2.7
52,Larry Rountree III,1,8,27,3.4,15.0,1.9,12,1.5,0,1,-3.0,0,1,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0.0,2.7
53,Ty Johnson,1,4,15,3.8,10.0,2.5,5,1.3,1,0,0.0,0,1,0,0,0,0,12,1,3,0,1,0.0,11.0,0.0,0.0,2.6
54,AJ Dillon,1,4,19,4.8,10.0,2.5,9,2.3,0,0,0.0,0,0,0,0,0,0,6,1,2,0,7,0.0,7.0,0.0,0.0,2.6
55,Tevin Coleman,1,9,24,2.7,9.0,1.0,15,1.7,0,1,-1.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,2.4
56,Alec Ingold,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,4,0,6,0.0,5.5,0.0,0.0,2.2
57,Aaron Jones Sr.,1,5,9,1.8,5.0,1.0,4,0.8,0,1,-1.0,0,0,0,0,0,0,3,2,2,0,2,0.0,6.5,0.0,0.0,2.2
58,Michael Carter,1,4,6,1.5,2.0,0.5,4,1.0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,1,0.0,14.0,0.0,0.0,2.0
59,Raheem Mostert,1,2,20,10.0,18.0,9.0,2,1.0,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,2.0
60,Ameer Abdullah,1,1,4,4.0,3.0,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,2,2,0,0,0.0,7.5,0.0,0.0,1.9
61,Malcolm Brown,1,5,16,3.2,6.0,1.2,10,2.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1.6
62,Patrick Ricard,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,2,0.0,7.5,0.0,0.0,1.5
63,Kylin Hill,1,5,14,2.8,8.0,1.6,6,1.2,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1.4
64,Devontae Booker,1,4,7,1.8,4.0,1.0,3,0.8,0,1,-2.0,0,0,0,0,0,0,6,1,1,0,0,0.0,6.0,0.0,0.0,1.3
65,Giovani Bernard,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,1,0.0,6.0,0.0,0.0,1.2
66,DeeJay Dallas,1,1,5,5.0,2.0,2.0,3,3.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,5.0,0.0,0.0,1.0
67,Jaret Patterson,1,2,9,4.5,7.0,3.5,2,1.0,0,0,0.0,0,0,0,0,0,0,5,0,1,0,0,0.0,0.0,0.0,0.0,0.9
68,C.J. Ham,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,4,0.0,4.5,0.0,0.0,0.9
69,Rashaad Penny,1,2,8,4.0,6.0,3.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.8
70,J.D. McKissic,1,1,8,8.0,5.0,5.0,3,3.0,0,0,0.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,0.8
71,Justin Jackson,1,1,5,5.0,3.0,3.0,2,2.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,2,0.0,2.0,0.0,0.0,0.7
72,Kyle Juszczyk,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,7.0,0.0,0.0,0.7
73,Gary Brightwell,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,6.0,0.0,0.0,0.6
74,Alexander Mattison,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0,0.0,4.0,0.0,0.0,0.6
75,Rex Burkhead,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,8,0.0,6.0,0.0,0.0,0.6
76,Trenton Cannon,1,2,5,2.5,3.0,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.5
77,Brandon Bolden,1,1,5,5.0,1.0,1.0,4,4.0,1,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.5
78,Ty Montgomery II,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,2,0.0,5.0,0.0,0.0,0.5
79,Darrel Williams,1,1,4,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.4
80,Matt Breida,1,4,4,1.0,2.0,0.5,2,0.5,0,1,-7.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.4
81,Chuba Hubbard,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0,0.0,2.0,0.0,0.0,0.4
82,Mekhi Sargent,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
83,Gabe Nabers,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
84,Sony Michel,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
85,Michael Burton,1,1,2,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
86,Godwin Igwebuike,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,Ronald Jones II,1,4,14,3.5,8.0,2.0,6,1.5,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,1.0,-0.6
88,Rhamondre Stevenson,1,1,2,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,5,0.0,9.0,0.0,1.0,-0.9
89,Cam Akers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Jeff Wilson Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Patrick Taylor Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,D'Onta Foreman,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Kene Nwangwu,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Jermar Jefferson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Craig Reynolds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Spencer Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Elijhaa Penny,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
98,Sewo Olonilua,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Adam Prentice,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Ke'Shawn Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Khalil Herbert,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,D'Ernest Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Demetric Felton Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Andy Janovich,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
105,Chris Evans,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Trey Sermon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Travis Homer,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108,Jake Funk,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Benny Snell Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,J.J. Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Derek Watt,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,John Kelly Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,Khari Blasingame,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Mike Boone,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Trayveon Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Jonathan Ward,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,Joshua Kelley,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Darrynton Evans,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Reggie Gilliam,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,J.K. Dobbins,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Zack Moss,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Wayne Gallman Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,Dare Ogunbowale,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,Boston Scott,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
125,Corey Clement,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
126,Tarik Cohen,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
127,Avery Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
