RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
29,Saquon Barkley,1,11,55.0,5.0,35.0,3.2,20,1.8,0,0,0.0,0,2,1,0,0,0,23,6,9,0,3,0.0,3.2,0.0,0.0,7.4
30,Carlos Hyde,1,9,24.0,2.7,19.0,2.1,5,0.6,0,1,-1.0,1,1,0,0,0,0,10,1,1,0,0,1.0,-1.0,0.0,1.0,6.3
31,Rashaad Penny,1,10,35.0,3.5,22.0,2.2,13,1.3,0,0,0.0,0,2,0,0,0,0,11,1,1,0,25,0.0,27.0,0.0,0.0,6.2
32,Nyheim Hines,1,3,24.0,8.0,11.0,3.7,13,4.3,2,0,0.0,0,1,0,0,0,0,10,3,4,0,0,0.0,10.7,0.0,0.0,5.6
33,Brandon Bolden,1,4,28.0,7.0,12.0,3.0,16,4.0,0,1,-1.0,0,2,0,0,0,0,16,1,1,0,4,0.0,7.0,0.0,0.0,5.5
34,Devontae Booker,1,6,36.0,6.0,24.0,4.0,12,2.0,0,1,-2.0,0,2,0,0,0,0,17,4,4,0,3,0.0,4.5,0.0,0.0,5.4
35,Mike Boone,1,4,35.0,8.8,27.0,6.8,8,2.0,0,0,0.0,0,2,0,0,0,0,16,1,1,0,7,0.0,19.0,0.0,0.0,5.4
36,Myles Gaskin,1,15,44.0,2.9,29.0,1.9,15,1.0,0,0,0.0,0,0,0,0,0,0,6,2,2,1,1,0.0,2.5,0.0,0.0,4.9
37,Ezekiel Elliott,1,13,45.0,3.5,20.0,1.5,25,1.9,1,1,-2.0,0,2,0,0,0,0,10,2,3,1,0,0.0,1.0,0.0,0.0,4.7
38,Rex Burkhead,1,8,30.0,3.8,22.0,2.8,8,1.0,0,0,0.0,0,0,0,0,0,0,7,1,2,0,0,0.0,15.0,0.0,0.0,4.5
39,Samaje Perine,1,5,36.0,7.2,18.0,3.6,18,3.6,0,0,0.0,0,2,0,0,0,0,17,2,2,0,2,0.0,2.5,0.0,0.0,4.1
40,Devin Singletary,1,10,36.0,3.6,6.0,0.6,30,3.0,0,0,0.0,0,1,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0.0,3.6
41,Latavius Murray,1,2,1.0,0.5,-1.0,-0.5,2,1.0,0,1,-2.0,0,0,0,0,0,0,3,2,2,0,8,0.0,17.0,0.0,0.0,3.5
42,Zack Moss,1,8,21.0,2.6,11.0,1.4,10,1.3,0,0,0.0,0,0,0,0,0,0,4,2,3,0,6,0.0,6.0,0.0,0.0,3.3
43,Ty Montgomery II,1,4,21.0,5.3,14.0,3.5,7,1.8,0,1,-1.0,0,0,0,0,0,0,9,4,7,0,4,0.0,2.3,0.0,0.0,3.0
44,Khalil Herbert,1,4,16.0,4.0,4.0,1.0,12,3.0,1,0,0.0,0,0,0,0,0,0,7,1,1,0,3,0.0,11.0,0.0,0.0,2.7
45,Mark Ingram II,1,10,28.0,2.8,18.0,1.8,10,1.0,0,1,-1.0,0,0,0,0,0,0,9,1,2,0,0,0.0,-2.0,0.0,0.0,2.6
46,Wendell Smallwood,1,1,13.0,13.0,11.0,11.0,2,2.0,0,0,0.0,0,1,0,0,0,0,13,2,2,0,1,0.0,6.0,0.0,0.0,2.5
47,Salvon Ahmed,1,8,23.0,2.9,17.0,2.1,6,0.8,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,2.3
48,Royce Freeman,1,3,10.0,3.3,8.0,2.7,2,0.7,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,11.0,0.0,0.0,2.1
49,Kyle Juszczyk,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0,0.0,10.5,0.0,0.0,2.1
50,Godwin Igwebuike,1,2,8.0,4.0,4.0,2.0,4,2.0,0,0,0.0,0,0,0,0,0,0,6,1,2,0,3,0.0,13.0,0.0,0.0,2.1
51,Justin Jackson,1,6,15.0,2.5,5.0,0.8,10,1.7,0,1,-4.0,0,0,0,0,0,0,7,2,2,0,2,0.0,3.0,0.0,0.0,2.1
52,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,19.0,0.0,0.0,1.9
53,Jermar Jefferson,1,5,18.0,3.6,12.0,2.4,6,1.2,0,0,0.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,1.8
54,James Robinson,1,8,24.0,3.0,21.0,2.6,3,0.4,0,1,-1.0,0,1,0,0,0,0,13,1,4,0,2,0.0,11.0,0.0,1.0,1.5
55,Ty Johnson,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,2,4,0,3,0.0,7.0,0.0,0.0,1.5
56,Qadree Ollison,1,2,7.0,3.5,1.0,0.5,6,3.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,2,0.0,8.0,0.0,0.0,1.5
57,Benny Snell Jr.,1,2,13.0,6.5,8.0,4.0,5,2.5,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1.3
58,Eno Benjamin,1,2,1.0,0.5,0.0,0.0,1,0.5,0,0,0.0,0,0,0,0,0,0,1,1,1,0,12,0.0,12.0,0.0,0.0,1.3
59,Austin Walter,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,7,0.0,4.5,0.0,0.0,1.1
60,Giovani Bernard,1,1,3.0,3.0,2.0,2.0,1,1.0,0,0,0.0,0,0,0,0,0,0,3,1,2,0,1,0.0,7.0,0.0,0.0,1.0
61,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,5,0.0,9.0,0.0,0.0,0.9
62,Kenyan Drake,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,3,0.0,8.0,0.0,0.0,0.8
63,Matt Breida,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,0,0.0,5.0,0.0,0.0,0.8
64,Mekhi Sargent,1,2,5.0,2.5,3.0,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.5
65,Kene Nwangwu,1,2,0.0,0.0,-1.0,-0.5,1,0.5,1,1,-1.0,0,0,0,0,0,0,1,2,3,1,0,0.0,2.0,0.0,0.0,0.4
66,Michael Burton,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
67,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,2.0,0.0,0.0,0.2
68,Peyton Barber,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,2.0,0.0,0.0,0.2
69,Ronald Jones II,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.2
70,Jaret Patterson,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
71,Jaylen Samuels,1,2,2.0,1.0,0.0,0.0,2,1.0,0,0,0.0,0,0,0,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.2
72,Nate McCrary,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1
73,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
74,Joshua Kelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
75,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
76,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
77,Trayveon Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
78,John Kelly Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
79,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
80,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
81,Pooka Williams Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82,Sandro Platzgummer,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85,Jeff Wilson Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,AJ Dillon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Chris Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Alec Ingold,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Dwayne Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Alex Armah Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Alvin Kamara,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Chuba Hubbard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,JaMycal Hasty,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Kareem Hunt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Demetric Felton Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Michael Carter,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Dare Ogunbowale,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108,Boston Scott,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Corey Clement,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Derek Watt,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,D'Ernest Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Chase Edmonds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,D'Andre Swift,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Aaron Jones Sr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Derrick Henry,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Ameer Abdullah,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,Avery Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
